date,ym,philippines_abc_au_solomon_islands_body_count,philippines_abc_au_solomon_islands_epu_count,philippines_abc_au_solomon_islands_ratio,philippines_asia_news_network_body_count,philippines_asia_news_network_epu_count,philippines_asia_news_network_ratio,philippines_philippine_star_body_count,philippines_philippine_star_epu_count,philippines_philippine_star_ratio,philippines_inquirer_body_count,philippines_inquirer_epu_count,philippines_inquirer_ratio,news_total,philippines_abc_au_solomon_islands_weights,philippines_asia_news_network_weights,philippines_philippine_star_weights,philippines_inquirer_weights,philippines_abc_au_solomon_islands_z_score,philippines_asia_news_network_z_score,philippines_philippine_star_z_score,philippines_inquirer_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted
2022-09-01,2022-9,4.0,2.0,0.5,48.0,3.0,0.0625,0.0,0.0,0.0,346,7.0,0.02023121387283237,398.0,0.010050251256281407,0.12060301507537688,0.0,0.8693467336683417,3.8791276894654563,,,1.3804673667921257,2.629797528128791,1.2390910041907972,78.36289142482084,252.59767585718043
2022-10-01,2022-10,11.0,0.0,0.0,28.0,3.0,0.10714285714285714,0.0,0.0,0.0,296,12.0,0.04054054054054054,335.0,0.03283582089552239,0.08358208955223881,0.0,0.8835820895522388,0.0,,,2.766264723417426,1.383132361708713,2.444221964571815,154.57807358789475,132.85282088582287
2022-11-01,2022-11,7.0,1.0,0.14285714285714285,42.0,3.0,0.07142857142857142,0.0,0.0,0.0,347,9.0,0.025936599423631124,396.0,0.017676767676767676,0.10606060606060606,0.0,0.8762626262626263,1.1083221969901302,,,1.7697716674313213,1.4390469322107258,1.5703763231757562,99.31411727865493,138.22353494433466
2022-12-01,2022-12,6.0,1.0,0.16666666666666666,53.0,5.0,0.09433962264150944,0.0,0.0,0.0,318,19.0,0.059748427672955975,377.0,0.015915119363395226,0.14058355437665782,0.0,0.843501326259947,1.293042563155152,,,4.076905871200106,2.684974217177629,3.4594544361288184,218.78364982926962,257.89751482430734
2023-01-01,2023-1,5.0,0.0,0.0,57.0,2.0,0.03508771929824561,0.0,0.0,0.0,320,3.0,0.009375,382.0,0.013089005235602094,0.14921465968586387,0.0,0.837696335078534,0.0,,,0.6396987172902797,0.31984935864513986,0.5358732710285066,33.88982634289577,30.722214829846532
2023-02-01,2023-2,13.0,0.0,0.0,56.0,3.0,0.05357142857142857,0.0,0.0,0.0,282,6.0,0.02127659574468085,351.0,0.037037037037037035,0.15954415954415954,0.0,0.8034188034188035,0.0,,,1.4517985073254573,0.7258992536627287,1.1664022195606238,73.76588981758509,69.72417550036091
2023-03-01,2023-3,11.0,1.0,0.09090909090909091,60.0,5.0,0.08333333333333333,0.0,0.0,0.0,303,4.0,0.013201320132013201,374.0,0.029411764705882353,0.16042780748663102,0.0,0.8101604278074866,0.7052959435391739,,,0.9007858725319671,0.8030409080355705,0.750525066192826,47.464886820063406,77.13379635441301
2023-04-01,2023-4,5.0,0.0,0.0,62.0,1.0,0.016129032258064516,0.0,0.0,0.0,262,3.0,0.011450381679389313,329.0,0.015197568389057751,0.1884498480243161,0.0,0.7963525835866262,0.0,,,0.7813114104308759,0.39065570521543797,0.6221993602823389,39.349281650413936,37.52331582271332
2023-05-01,2023-5,5.0,0.0,0.0,71.0,2.0,0.028169014084507043,0.0,0.0,0.0,299,12.0,0.04013377926421405,375.0,0.013333333333333334,0.18933333333333333,0.0,0.7973333333333333,0.0,,,2.7385095589684214,1.3692547794842107,2.183504955017488,138.0897457385193,131.51984943880788
2023-06-01,2023-6,7.0,1.0,0.14285714285714285,57.0,3.0,0.05263157894736842,0.0,0.0,0.0,274,7.0,0.025547445255474453,338.0,0.020710059171597635,0.16863905325443787,0.0,0.8106508875739645,1.1083221969901302,,,1.7432179157302026,1.4257700563601663,1.4360945689023858,90.82183826535473,136.94826262902376
2023-07-01,2023-7,7.0,0.0,0.0,50.0,3.0,0.06,0.0,0.0,0.0,304,4.0,0.013157894736842105,361.0,0.019390581717451522,0.13850415512465375,0.0,0.8421052631578947,0.0,,,0.8978227611091645,0.44891138055458224,0.7560612725129806,47.81500891222967,43.11889800680215
2023-08-01,2023-8,9.0,2.0,0.2222222222222222,59.0,2.0,0.03389830508474576,0.0,0.0,0.0,292,7.0,0.023972602739726026,360.0,0.025,0.1638888888888889,0.0,0.8111111111111111,1.724056750873536,,,1.6357592770892997,1.679908013981418,1.3698839435220482,86.6345299641075,161.35875688022796
2023-09-01,2023-9,13.0,0.0,0.0,63.0,2.0,0.031746031746031744,0.0,0.0,0.0,297,7.0,0.02356902356902357,373.0,0.03485254691689008,0.16890080428954424,0.0,0.7962466487935657,0.0,,,1.6082212421214663,0.8041106210607332,1.2805407745578432,80.98426777560616,77.23654457784089
2023-10-01,2023-10,2.0,0.0,0.0,70.0,3.0,0.04285714285714286,0.0,0.0,0.0,284,11.0,0.03873239436619718,356.0,0.0056179775280898875,0.19662921348314608,0.0,0.797752808988764,0.0,,,2.6428867193213432,1.3214433596606716,2.1083703041777007,133.33806207195508,126.92746032988238
2023-11-01,2023-11,5.0,0.0,0.0,83.0,1.0,0.012048192771084338,0.0,0.0,0.0,349,9.0,0.025787965616045846,437.0,0.011441647597254004,0.18993135011441648,0.0,0.7986270022883295,0.0,,,1.7596297094517723,0.8798148547258862,1.405287799996953,88.8735491738182,84.50809809929133
2023-12-01,2023-12,8.0,1.0,0.125,72.0,5.0,0.06944444444444445,0.0,0.0,0.0,330,11.0,0.03333333333333333,410.0,0.01951219512195122,0.17560975609756097,0.0,0.8048780487804879,0.9697819223663641,,,2.2744843281432168,1.6221331252547904,1.8496050821126646,116.9731696365971,155.8093552783345
2024-01-01,2024-1,2.0,0.0,0.0,68.0,2.0,0.029411764705882353,0.0,0.0,0.0,332,10.0,0.030120481927710843,402.0,0.004975124378109453,0.1691542288557214,0.0,0.8258706467661692,0.0,,,2.0552569230209787,1.0276284615104894,1.6973763642859825,107.345884436038,98.70591109990853
2024-02-01,2024-2,3.0,0.0,0.0,63.0,1.0,0.015873015873015872,0.0,0.0,0.0,381,7.0,0.01837270341207349,447.0,0.006711409395973154,0.14093959731543623,0.0,0.8523489932885906,0.0,,,1.2536527792915368,0.6268263896457684,1.068549684362585,67.57747624228433,60.20801506461613
2024-03-01,2024-3,13.0,3.0,0.23076923076923078,78.0,2.0,0.02564102564102564,0.0,0.0,0.0,345,3.0,0.008695652173913044,436.0,0.02981651376146789,0.17889908256880735,0.0,0.7912844036697247,1.7903666259071338,,,0.5933437377764913,1.1918551818418126,0.5228861368570694,33.06849087879034,114.48023875275125
2024-04-01,2024-4,7.0,0.0,0.0,105.0,5.0,0.047619047619047616,0.0,0.0,0.0,310,8.0,0.025806451612903226,422.0,0.016587677725118485,0.24881516587677724,0.0,0.7345971563981043,0.0,,,1.7608910927560388,0.8804455463780194,1.2935455894653367,81.80672140907544,84.56867738108294
2024-05-01,2024-5,7.0,0.0,0.0,85.0,4.0,0.047058823529411764,0.0,0.0,0.0,347,6.0,0.01729106628242075,439.0,0.015945330296127564,0.19362186788154898,0.0,0.7904328018223234,0.0,,,1.1798477782875476,0.5899238891437738,0.9325903851156697,58.97910552613296,56.66345098300225
2024-06-01,2024-6,7.0,1.0,0.14285714285714285,76.0,5.0,0.06578947368421052,0.0,0.0,0.0,265,4.0,0.01509433962264151,348.0,0.020114942528735632,0.21839080459770116,0.0,0.7614942528735632,1.1083221969901302,,,1.0299551674610792,1.0691386822256046,0.8065987780348186,51.011113996275036,102.69305656065336
2024-07-01,2024-7,10.0,1.0,0.1,106.0,7.0,0.0660377358490566,0.0,0.0,0.0,302,7.0,0.023178807947019868,418.0,0.023923444976076555,0.2535885167464115,0.0,0.722488038277512,0.7758255378930913,,,1.5815950626161441,1.1787103002546178,1.161243933705757,73.43966826241602,113.21764476867908
2024-08-01,2024-8,7.0,0.0,0.0,90.0,7.0,0.07777777777777778,0.0,0.0,0.0,297,7.0,0.02356902356902357,394.0,0.017766497461928935,0.22842639593908629,0.0,0.7538071065989848,0.0,,,1.6082212421214663,0.8041106210607332,1.212288601294608,76.66784741193172,77.23654457784089
2024-09-01,2024-9,6.0,0.0,0.0,89.0,5.0,0.056179775280898875,0.0,0.0,0.0,298,9.0,0.030201342281879196,393.0,0.015267175572519083,0.22646310432569974,0.0,0.7582697201017812,0.0,,,2.0607743912706997,1.0303871956353499,1.5626228208617519,98.82376841974187,98.97089341158615
2024-10-01,2024-10,9.0,1.0,0.1111111111111111,89.0,4.0,0.0449438202247191,0.0,0.0,0.0,256,14.0,0.0546875,354.0,0.025423728813559324,0.2514124293785311,0.0,0.7231638418079096,0.862028375436768,,,3.731575850859965,2.2968021131483667,2.720456703952209,172.04777744065254,220.6127542061958
2024-11-01,2024-11,10.0,0.0,0.0,82.0,6.0,0.07317073170731707,0.0,0.0,0.0,279,6.0,0.021505376344086023,371.0,0.026954177897574125,0.2210242587601078,0.0,0.7520215633423181,0.0,,,1.4674092439633657,0.7337046219816828,1.1035233937082993,69.78929198375303,70.47389781756911
2024-12-01,2024-12,5.0,0.0,0.0,81.0,5.0,0.06172839506172839,0.0,0.0,0.0,283,2.0,0.007067137809187279,369.0,0.013550135501355014,0.21951219512195122,0.0,0.7669376693766937,0.0,,,0.48222282575474557,0.24111141287737278,0.36983485010458805,23.389184576307468,23.15926677397147
2025-01-01,2025-1,4.0,0.0,0.0,75.0,5.0,0.06666666666666667,0.0,0.0,0.0,247,6.0,0.024291497975708502,326.0,0.012269938650306749,0.23006134969325154,0.0,0.7576687116564417,0.0,,,1.65751894358615,0.828759471793075,1.2558502425330644,79.4227832085042,79.6041193971732
2025-02-01,2025-2,7.0,0.0,0.0,67.0,5.0,0.07462686567164178,0.0,0.0,0.0,220,8.0,0.03636363636363636,294.0,0.023809523809523808,0.22789115646258504,0.0,0.7482993197278912,0.0,,,2.481255630701691,1.2406278153508454,1.856721900525075,117.42325317901303,119.16495449152593
2025-03-01,2025-3,10.0,0.0,0.0,83.0,2.0,0.024096385542168676,0.0,0.0,0.0,184,6.0,0.03260869565217391,277.0,0.036101083032490974,0.2996389891696751,0.0,0.6642599277978339,0.0,,,2.2250390166618423,1.1125195083309212,1.4780042565551588,93.47230081578472,106.8598776690314
2025-04-01,2025-4,8.0,0.0,0.0,76.0,4.0,0.05263157894736842,0.0,0.0,0.0,132,4.0,0.030303030303030304,216.0,0.037037037037037035,0.35185185185185186,0.0,0.6111111111111112,0.0,,,2.0677130255847427,1.0338565127923713,1.2636024045240095,79.91304730238387,99.3041287429383
2025-05-01,2025-5,7.0,0.0,0.0,60.0,4.0,0.06666666666666667,0.0,0.0,0.0,165,2.0,0.012121212121212121,232.0,0.03017241379310345,0.25862068965517243,0.0,0.7112068965517241,0.0,,,0.827085210233897,0.4135426051169485,0.5882287055542802,37.20090133042007,39.721651497175316
2025-06-01,2025-6,4.0,0.0,0.0,62.0,2.0,0.03225806451612903,0.0,0.0,0.0,226,2.0,0.008849557522123894,292.0,0.0136986301369863,0.21232876712328766,0.0,0.773972602739726,0.0,,,0.6038453968521814,0.3019226984260907,0.4673597934540856,29.55688050910088,29.000320783335958
2025-07-01,2025-7,7.0,3.0,0.42857142857142855,65.0,3.0,0.046153846153846156,0.0,0.0,0.0,263,16.0,0.060836501901140684,335.0,0.020895522388059702,0.19402985074626866,0.0,0.7850746268656716,3.324966590970391,,,4.151150104595985,3.7380583477831877,3.328439533270259,210.49797381918225,359.04849737250305
2025-08-01,2025-8,7.0,1.0,0.14285714285714285,71.0,4.0,0.056338028169014086,0.0,0.0,0.0,273,4.0,0.014652014652014652,351.0,0.019943019943019943,0.2022792022792023,0.0,0.7777777777777778,1.1083221969901302,,,0.9997733310519634,1.0540477640210468,0.7997047713849486,50.575121568956455,101.24354159828496
2025-09-01,2025-9,9.0,0.0,0.0,88.0,5.0,0.056818181818181816,0.0,0.0,0.0,290,5.0,0.017241379310344827,387.0,0.023255813953488372,0.22739018087855298,0.0,0.7493540051679587,0.0,,,1.1764574111085604,0.5882287055542802,0.8815830729237275,55.75328881561665,56.50062497443041
