Open,High,Low,Close,Inflation,country,ISO3,date
0.72970622,0.769296677,0.690115763,0.768427985,-1.896999779,Papua New Guinea,PNG,01/03/2011
0.771941656,0.817091138,0.726792175,0.812937574,0.78103532,Papua New Guinea,PNG,01/04/2011
0.801710382,0.851704492,0.751716271,0.772058694,-7.537154575,Papua New Guinea,PNG,01/05/2011
0.772729028,0.824250236,0.721207819,0.79301056,4.165919496,Papua New Guinea,PNG,01/06/2011
0.793715514,0.894368828,0.737069035,0.894368828,13.89181027,Papua New Guinea,PNG,01/07/2011
0.865376957,1.06787031,0.832782603,1.06787031,39.30530733,Papua New Guinea,PNG,01/08/2011
0.977735968,1.088992079,0.866479857,1.065491542,35.69715683,Papua New Guinea,PNG,01/09/2011
0.976724047,1.065526349,0.887921745,0.928347921,34.86456416,Papua New Guinea,PNG,01/10/2011
0.896079328,1.107458085,0.842514109,1.107458085,40.79328912,Papua New Guinea,PNG,01/11/2011
1.030552677,1.164279536,0.896825818,0.990754061,39.42437139,Papua New Guinea,PNG,01/12/2011
0.943551324,1.033299744,0.853802903,0.897529211,26.43407932,Papua New Guinea,PNG,01/01/2012
0.89435822,0.953413213,0.822497074,0.822497074,15.46411716,Papua New Guinea,PNG,01/02/2012
0.843061025,0.886403629,0.799718421,0.880024967,14.52276386,Papua New Guinea,PNG,01/03/2012
0.890590526,0.907113046,0.836741431,0.836741431,2.928128605,Papua New Guinea,PNG,01/04/2012
0.853373929,0.952180773,0.827552874,0.952180773,23.33010185,Papua New Guinea,PNG,01/05/2012
0.942676871,0.96998928,0.892372122,0.892372122,12.52966454,Papua New Guinea,PNG,01/06/2012
0.891445069,1.041222353,0.86110837,1.041222353,16.41979456,Papua New Guinea,PNG,01/07/2012
1.006067749,1.125544825,0.936618209,1.125544825,5.400891303,Papua New Guinea,PNG,01/08/2012
1.055848038,1.12739064,0.984305437,1.067097856,0.150757954,Papua New Guinea,PNG,01/09/2012
1.023343256,1.050567211,1.006264345,1.050567211,13.16524631,Papua New Guinea,PNG,01/10/2012
1.023989306,1.072633856,0.778589121,0.778589121,-29.69583841,Papua New Guinea,PNG,01/11/2012
0.808928337,0.874661848,0.743194825,0.747290819,-24.57352949,Papua New Guinea,PNG,01/12/2012
0.795178164,0.841356511,0.734443653,0.734443653,-18.17050143,Papua New Guinea,PNG,01/01/2013
0.78061722,0.871393969,0.749255296,0.871393969,5.944932285,Papua New Guinea,PNG,01/02/2013
0.88194046,0.92822605,0.83565487,0.909629576,3.364064619,Papua New Guinea,PNG,01/03/2013
0.899153366,0.929225384,0.878693687,0.929225384,11.0528712,Papua New Guinea,PNG,01/04/2013
0.917552337,1.00391312,0.8687,1.00391312,5.433038361,Papua New Guinea,PNG,01/05/2013
0.973066358,1.021501073,0.924631644,1.003185402,12.41783294,Papua New Guinea,PNG,01/06/2013
0.97347737,1.039042172,0.874628824,0.874628824,-15.99980333,Papua New Guinea,PNG,01/07/2013
0.884273679,0.959427359,0.834686129,0.959427359,-14.75884943,Papua New Guinea,PNG,01/08/2013
0.955982183,1.010348209,0.901616156,0.93013942,-12.83466508,Papua New Guinea,PNG,01/09/2013
0.928555545,0.994629796,0.776573268,0.776573268,-26.08057249,Papua New Guinea,PNG,01/10/2013
0.814230692,0.973695907,0.79171205,0.973695907,25.05901771,Papua New Guinea,PNG,01/11/2013
0.970622355,1.049849781,0.891394928,0.899752784,20.40195874,Papua New Guinea,PNG,01/12/2013
0.900025895,0.94864306,0.85140873,0.853364301,16.19193624,Papua New Guinea,PNG,01/01/2014
0.876253592,0.889549662,0.866910324,0.889549662,2.083522923,Papua New Guinea,PNG,01/02/2014
0.904417459,0.952062855,0.826208874,0.826208874,-9.170843163,Papua New Guinea,PNG,01/03/2014
0.853268656,0.962392725,0.809831744,0.962392725,3.569353723,Papua New Guinea,PNG,01/04/2014
0.957889819,0.969243802,0.900434692,0.900434692,-10.30750825,Papua New Guinea,PNG,01/05/2014
0.902184053,0.944709811,0.859658296,0.937319049,-6.56572084,Papua New Guinea,PNG,01/06/2014
0.939220722,0.999764796,0.878676648,0.930011289,6.332110683,Papua New Guinea,PNG,01/07/2014
0.93152758,1.003063505,0.859991654,0.894869232,-6.728818624,Papua New Guinea,PNG,01/08/2014
0.909076662,0.982655774,0.835497551,0.862325111,-7.290768167,Papua New Guinea,PNG,01/09/2014
0.886940637,0.959473884,0.81440739,0.843290827,8.591276745,Papua New Guinea,PNG,01/10/2014
0.873571932,0.94599602,0.801147844,0.852145159,-12.48344039,Papua New Guinea,PNG,01/11/2014
0.880323216,0.957116629,0.803529803,0.862182896,-4.175578997,Papua New Guinea,PNG,01/12/2014
0.886436101,0.966756851,0.806115352,0.845727899,-0.894858308,Papua New Guinea,PNG,01/01/2015
0.872923792,1.105007696,0.794631878,1.105007696,24.22102364,Papua New Guinea,PNG,01/02/2015
1.075389686,1.122104071,1.00244184,1.00244184,21.33031631,Papua New Guinea,PNG,01/03/2015
0.988419229,1.018254939,0.915484986,0.915484986,-4.874074595,Papua New Guinea,PNG,01/04/2015
0.937286499,0.979923276,0.894649722,0.897591108,-0.315801274,Papua New Guinea,PNG,01/05/2015
0.926671815,0.982822835,0.870520794,0.891972826,-4.837864171,Papua New Guinea,PNG,01/06/2015
0.922075312,0.986379927,0.857770698,0.891443082,-4.147068655,Papua New Guinea,PNG,01/07/2015
0.921097432,0.99120854,0.850986323,0.864095638,-3.438892796,Papua New Guinea,PNG,01/08/2015
0.898877797,0.966323032,0.831432563,0.843886756,-2.13821383,Papua New Guinea,PNG,01/09/2015
0.883399685,0.949148437,0.817650932,0.853392187,1.197850168,Papua New Guinea,PNG,01/10/2015
0.889757429,0.960236902,0.819277955,0.880070979,3.277119998,Papua New Guinea,PNG,01/11/2015
0.907803714,0.984663966,0.748741101,0.748741101,-13.15750933,Papua New Guinea,PNG,01/12/2015
0.799187101,0.854492828,0.778500215,0.854492828,1.036376949,Papua New Guinea,PNG,01/01/2016
0.88645738,1.051112458,0.858856189,1.051112458,-4.877363079,Papua New Guinea,PNG,01/02/2016
1.012904954,1.098542348,0.917335209,0.917335209,-8.48993207,Papua New Guinea,PNG,01/03/2016
0.90839505,0.966062754,0.850727346,0.928495011,1.421107459,Papua New Guinea,PNG,01/04/2016
0.931776127,0.944758935,0.918793319,0.92243605,2.767957646,Papua New Guinea,PNG,01/05/2016
0.925715549,0.971229437,0.880201662,0.921960082,3.361902366,Papua New Guinea,PNG,01/06/2016
0.929002582,0.989665424,0.86833974,0.929032052,4.216642631,Papua New Guinea,PNG,01/07/2016
0.935790686,1.006085207,0.865496165,0.90877052,5.170131609,Papua New Guinea,PNG,01/08/2016
0.921909879,0.995363596,0.848456163,0.902615027,6.959259649,Papua New Guinea,PNG,01/09/2016
0.919851878,0.99677622,0.842927536,0.91738692,7.498865524,Papua New Guinea,PNG,01/10/2016
0.931711846,1.013386242,0.850037451,0.911502741,3.571503096,Papua New Guinea,PNG,01/11/2016
0.927147777,1.010056297,0.844239257,0.920930806,22.99722899,Papua New Guinea,PNG,01/12/2016
0.935818386,1.021447692,0.850189081,0.941750077,10.21158351,Papua New Guinea,PNG,01/01/2017
0.951553871,1.040393008,0.862714735,0.959238907,-8.740601524,Papua New Guinea,PNG,01/02/2017
0.964898468,1.056174055,0.87362288,0.962320562,4.903916544,Papua New Guinea,PNG,01/03/2017
0.968345635,1.060433917,0.876257353,0.955588869,2.918040205,Papua New Guinea,PNG,01/04/2017
0.965348546,1.056776061,0.873921032,0.951136894,3.111418293,Papua New Guinea,PNG,01/05/2017
0.964067823,1.054831276,0.873304371,0.946747968,2.688607307,Papua New Guinea,PNG,01/06/2017
0.962177971,1.052013931,0.87234201,0.955268283,2.824039458,Papua New Guinea,PNG,01/07/2017
0.969841618,1.060299738,0.879383497,0.940197047,3.458136714,Papua New Guinea,PNG,01/08/2017
0.958748629,1.046161637,0.871335621,0.933888951,3.464813197,Papua New Guinea,PNG,01/09/2017
0.955740014,1.041585069,0.86989496,0.959752786,4.618102245,Papua New Guinea,PNG,01/10/2017
0.975685335,1.063908827,0.887461844,0.921353248,1.080688704,Papua New Guinea,PNG,01/11/2017
0.94519466,1.02509235,0.86529697,0.972417313,5.590703085,Papua New Guinea,PNG,01/12/2017
0.986897183,1.071009738,0.902784628,0.976062768,3.643502794,Papua New Guinea,PNG,01/01/2018
0.986056995,1.071110428,0.901003563,1.037823672,8.192408085,Papua New Guinea,PNG,01/02/2018
1.034260263,1.120313794,0.948206732,1.01414613,5.385478668,Papua New Guinea,PNG,01/03/2018
1.015036908,1.09997625,0.930097567,0.944601499,-1.149800943,Papua New Guinea,PNG,01/04/2018
0.967436638,1.039555438,0.895317837,1.003895409,5.546889776,Papua New Guinea,PNG,01/05/2018
1.016212431,1.093322114,0.939102748,1.011164881,6.804019162,Papua New Guinea,PNG,01/06/2018
1.017515169,1.097667441,0.937362898,1.016104286,6.368472991,Papua New Guinea,PNG,01/07/2018
1.024293735,1.106234213,0.942353258,1.042455757,10.8763062,Papua New Guinea,PNG,01/08/2018
1.045274129,1.129551171,0.960997086,1.05659198,13.13893137,Papua New Guinea,PNG,01/09/2018
1.056612276,1.142375619,0.970848932,1.021552886,6.439168646,Papua New Guinea,PNG,01/10/2018
1.032657879,1.113912668,0.95140309,0.986850437,7.10880317,Papua New Guinea,PNG,01/11/2018
1.010300653,1.085921914,0.934679392,1.040676221,7.019507598,Papua New Guinea,PNG,01/12/2018
1.052788886,1.132191036,0.973386737,1.110462831,13.76961277,Papua New Guinea,PNG,01/01/2019
1.10100741,1.180789498,1.021225322,1.178263636,13.53216041,Papua New Guinea,PNG,01/02/2019
1.149776505,1.22609344,1.073459569,1.122095915,10.6444014,Papua New Guinea,PNG,01/03/2019
1.111131963,1.187849226,1.034414699,1.151791567,21.9341244,Papua New Guinea,PNG,01/04/2019
1.142133443,1.24894292,1.062886602,1.24894292,24.40966548,Papua New Guinea,PNG,01/05/2019
1.212225947,1.27770595,1.146745944,1.197398424,18.41772262,Papua New Guinea,PNG,01/06/2019
1.17596091,1.248893854,1.103027966,1.132883322,11.49281995,Papua New Guinea,PNG,01/07/2019
1.138713658,1.210169387,1.067257929,1.084630434,4.045704265,Papua New Guinea,PNG,01/08/2019
1.107559484,1.175087608,1.014945232,1.014945232,-3.941611207,Papua New Guinea,PNG,01/09/2019
1.056080611,1.106055362,1.00610586,1.067556555,4.503307632,Papua New Guinea,PNG,01/10/2019
1.098989081,1.161224525,1.036753637,1.043881449,5.779093745,Papua New Guinea,PNG,01/11/2019
1.075152365,1.135259693,1.00434908,1.00434908,-3.490724567,Papua New Guinea,PNG,01/12/2019
1.04655132,1.098997656,0.994104984,1.075809381,-3.12063127,Papua New Guinea,PNG,01/01/2020
1.101382001,1.163675097,1.039088904,1.082295994,-8.144836175,Papua New Guinea,PNG,01/02/2020
1.100447217,1.16805355,1.032840884,1.084095539,-3.386553325,Papua New Guinea,PNG,01/03/2020
1.103940729,1.17502199,1.032859468,1.078359818,-6.375437298,Papua New Guinea,PNG,01/04/2020
1.100002488,1.241259279,1.027768142,1.241259279,-0.61521156,Papua New Guinea,PNG,01/05/2020
1.219085224,1.27072955,1.209159096,1.27072955,6.124204281,Papua New Guinea,PNG,01/06/2020
1.232458422,1.278537357,1.124269328,1.124269328,-0.760360225,Papua New Guinea,PNG,01/07/2020
1.132077407,1.185338765,1.105944717,1.185338765,9.285036466,Papua New Guinea,PNG,01/08/2020
1.188827925,1.232782026,1.099958001,1.099958001,8.376094266,Papua New Guinea,PNG,01/09/2020
1.119852899,1.154439936,1.085265863,1.13070025,5.914786796,Papua New Guinea,PNG,01/10/2020
1.151470542,1.205181968,1.097759115,1.113657971,6.684333951,Papua New Guinea,PNG,01/11/2020
1.135156567,1.194423516,1.075889618,1.130138436,12.5244657,Papua New Guinea,PNG,01/12/2020
1.150697978,1.218081382,1.083314573,1.125751014,4.642238117,Papua New Guinea,PNG,01/01/2021
1.146464391,1.217168507,1.075760275,1.121174557,3.592230237,Papua New Guinea,PNG,01/02/2021
1.144611667,1.217556915,1.07166642,1.192504269,9.999924027,Papua New Guinea,PNG,01/03/2021
1.198567854,1.274796251,1.122339457,1.235748453,14.59518735,Papua New Guinea,PNG,01/04/2021
1.227583806,1.307992249,1.147175363,1.202235634,-3.143875345,Papua New Guinea,PNG,01/05/2021
1.205290383,1.285788766,1.124792001,1.207987023,-4.937520058,Papua New Guinea,PNG,01/06/2021
1.215423001,1.298795934,1.132050068,1.203516847,7.048801998,Papua New Guinea,PNG,01/07/2021
1.21351885,1.297990592,1.129047108,1.216608814,2.638068499,Papua New Guinea,PNG,01/08/2021
1.226227026,1.312768647,1.139685405,1.247810389,13.44163938,Papua New Guinea,PNG,01/09/2021
1.250702021,1.339470681,1.16193336,1.225227752,8.360084998,Papua New Guinea,PNG,01/10/2021
1.234970692,1.32182692,1.148114465,1.261594505,13.28383918,Papua New Guinea,PNG,01/11/2021
1.26656105,1.355528183,1.177593917,1.271574183,12.51490456,Papua New Guinea,PNG,01/12/2021
1.273752104,1.364080232,1.183423975,1.345627413,19.53153019,Papua New Guinea,PNG,01/01/2022
1.331375732,1.418619408,1.244132056,1.305794616,16.46666503,Papua New Guinea,PNG,01/02/2022
1.301696908,1.388264866,1.21512895,1.290284997,8.199612388,Papua New Guinea,PNG,01/03/2022
1.298422452,1.385601004,1.211243901,1.255383596,1.588927129,Papua New Guinea,PNG,01/04/2022
1.274760688,1.357782902,1.191738475,1.298790607,8.031285252,Papua New Guinea,PNG,01/05/2022
1.31118296,1.397664649,1.224701271,1.296857968,7.35694531,Papua New Guinea,PNG,01/06/2022
1.308152233,1.395347293,1.220957173,1.357077712,12.75934487,Papua New Guinea,PNG,01/07/2022
1.356328428,1.444325012,1.268331845,1.304015273,7.184434173,Papua New Guinea,PNG,01/08/2022
