,date,sibc_news_count,sibc_epu_count,sibc_ratio,sibc_z_score,ss_news_count,ss_epu_count,ss_ratio,ss_z_score,st_news_count,st_epu_count,st_ratio,st_z_score,tis_news_count,tis_epu_count,tis_ratio,tis_z_score,abc_news_count,abc_epu_count,abc_ratio,abc_z_score,rnz_news_count,rnz_epu_count,rnz_ratio,rnz_z_score,z_score,epu_index
210,2020-08-01,23.0,0.0,0.0,0.0,112.0,3.0,0.026785714285714284,1.6637668391054423,97.0,8.0,0.08247422680412371,1.9420595279374508,2.0,0.0,0.0,0.0,3.0,1.0,0.3333333333333333,2.8031301437063703,18.0,1.0,0.05555555555555555,1.302737438522707,1.2852823248786616,127.66481928818489
211,2020-09-01,31.0,0.0,0.0,0.0,139.0,4.0,0.02877697841726619,1.787452143691219,97.0,3.0,0.030927835051546393,0.7282723229765441,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.4192874111112938,41.64707670307969
212,2020-10-01,15.0,1.0,0.06666666666666667,2.2736662632910094,168.0,6.0,0.03571428571428571,2.218355785473923,100.0,4.0,0.04,0.9418988710496637,26.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.9056534866357661,89.95695846045723
213,2020-11-01,14.0,1.0,0.07142857142857142,2.4360709963832243,145.0,3.0,0.020689655172413793,1.2851164550331693,86.0,4.0,0.046511627906976744,1.0952312454065858,5.0,0.0,0.0,0.0,5.0,2.0,0.4,3.3637561724476446,13.0,0.0,0.0,0.0,1.3633624782117708,135.42038277203363
214,2020-12-01,12.0,0.0,0.0,0.0,152.0,3.0,0.019736842105263157,1.225933460393484,76.0,3.0,0.039473684210526314,0.9295054648516418,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.35923982087418754,35.682655806655355
215,2021-01-01,16.0,1.0,0.0625,2.131562121835321,125.0,1.0,0.008,0.4969116959461588,52.0,2.0,0.038461538461538464,0.9056719913939075,6.0,0.0,0.0,0.0,2.0,1.0,0.5,4.204695215559555,2.0,0.0,0.0,0.0,1.2898068374558238,128.1142311172825
216,2021-02-01,29.0,0.0,0.0,0.0,145.0,3.0,0.020689655172413793,1.2851164550331693,70.0,3.0,0.04285714285714286,1.0091773618389255,6.0,1.0,0.16666666666666666,4.33194211829578,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.1043726558613125,109.69538194704228
217,2021-03-01,23.0,0.0,0.0,0.0,154.0,3.0,0.01948051948051948,1.21001224662214,73.0,2.0,0.0273972602739726,0.6451362130477148,233.0,6.0,0.02575107296137339,0.6693129453160862,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.42074356749765685,41.79171414056871
218,2021-04-01,20.0,0.0,0.0,0.0,95.0,1.0,0.010526315789473684,0.6538311788765248,63.0,4.0,0.06349206349206349,1.4950775730947041,306.0,14.0,0.0457516339869281,1.1891605814929591,2.0,0.0,0.0,0.0,6.0,2.0,0.3333333333333333,7.8164246311362415,1.8590823274334052,184.65935832117674
219,2021-05-01,1.0,0.0,0.0,0.0,153.0,2.0,0.013071895424836602,0.8119472155982987,68.0,3.0,0.04411764705882353,1.038859048951835,263.0,10.0,0.03802281368821293,0.9882757684324973,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.47318033883043853,47.00016586100097
220,2021-06-01,12.0,0.0,0.0,0.0,134.0,3.0,0.022388059701492536,1.3906110894015637,59.0,3.0,0.05084745762711865,1.1973290733682167,290.0,8.0,0.027586206896551724,0.7170111092351636,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.550825212000824,54.71249373642484
221,2021-07-01,32.0,1.0,0.03125,1.0657810609176606,81.0,4.0,0.04938271604938271,3.067356147815795,55.0,2.0,0.03636363636363636,0.8562717009542397,257.0,7.0,0.027237354085603113,0.7079438481261586,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.9495587929689756,94.31799485714988
222,2021-08-01,73.0,1.0,0.0136986301369863,0.4671916979365088,82.0,3.0,0.036585365853658534,2.2724620241440188,74.0,5.0,0.06756756756756757,1.5910453902865942,207.0,6.0,0.028985507246376812,0.7533812379644835,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.8473467250552675,84.16545099445644
223,2021-09-01,56.0,1.0,0.017857142857142856,0.6090177490958061,70.0,2.0,0.02857142857142857,1.7746846283791387,79.0,3.0,0.0379746835443038,0.8942077889711998,167.0,4.0,0.023952095808383235,0.6225545559227469,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.6500774537281486,64.57104330082686
224,2021-10-01,42.0,1.0,0.023809523809523808,0.8120236654610747,67.0,3.0,0.04477611940298507,2.7812221788031275,68.0,2.0,0.029411764705882353,0.6925726993012233,174.0,10.0,0.05747126436781609,1.4937731442399242,5.0,2.0,0.4,3.3637561724476446,3.0,0.0,0.0,0.0,1.5238913100421656,151.36542761508437
225,2021-11-01,72.0,0.0,0.0,0.0,150.0,5.0,0.03333333333333333,2.070465399775662,100.0,3.0,0.03,0.7064241532872477,130.0,4.0,0.03076923076923077,0.7997431603007594,17.0,4.0,0.23529411764705882,1.9786801014397908,10.0,0.0,0.0,0.0,0.9258854691339101,91.96656548567725
226,2021-12-01,35.0,1.0,0.02857142857142857,0.9744283985532897,212.0,7.0,0.0330188679245283,2.050932707324948,100.0,3.0,0.03,0.7064241532872477,101.0,1.0,0.009900990099009901,0.257343096136383,2.0,0.0,0.0,0.0,13.0,2.0,0.15384615384615385,3.607580598985958,1.266118159047971,125.76127660326165
227,2022-01-01,40.0,2.0,0.05,1.7052496974682572,244.0,2.0,0.00819672131147541,0.5091308360104086,100.0,3.0,0.03,0.7064241532872477,163.0,3.0,0.018404907975460124,0.4783739762535218,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.5665297771699059,56.272400408680404
228,2022-02-01,35.0,2.0,0.05714285714285714,1.9488567971065793,119.0,2.0,0.01680672268907563,1.0439321343406698,100.0,2.0,0.02,0.47094943552483187,141.0,5.0,0.03546099290780142,0.9216898124033576,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.730904696562573,72.59947032443287
229,2022-03-01,64.0,4.0,0.0625,2.131562121835321,240.0,4.0,0.016666666666666666,1.035232699887831,100.0,3.0,0.03,0.7064241532872477,134.0,1.0,0.007462686567164179,0.19396755753563194,13.0,2.0,0.15384615384615385,1.2937523740183248,7.0,0.0,0.0,0.0,0.8934898177607262,88.7487627522031
230,2022-04-01,62.0,1.0,0.016129032258064516,0.5500805475704055,164.0,7.0,0.042682926829268296,2.651205694834689,53.0,3.0,0.05660377358490566,1.3328757609193356,112.0,4.0,0.03571428571428571,0.9282733110633814,33.0,1.0,0.030303030303030304,0.2548300130642155,17.0,0.0,0.0,0.0,0.9528775545753377,94.6476415756456
231,2022-05-01,56.0,5.0,0.08928571428571429,3.0450887454790303,148.0,3.0,0.02027027027027027,1.2590667971608756,68.0,2.0,0.029411764705882353,0.6925726993012233,106.0,3.0,0.02830188679245283,0.7356128125407929,20.0,1.0,0.05,0.42046952155595557,11.0,0.0,0.0,0.0,1.0254684293396463,101.85796473140174
232,2022-06-01,40.0,4.0,0.1,3.4104993949365143,104.0,1.0,0.009615384615384616,0.5972496345506717,72.0,2.0,0.027777777777777776,0.6540964382289332,134.0,3.0,0.022388059701492536,0.5819026726068959,8.0,2.0,0.25,2.1023476077797776,1.0,0.0,0.0,0.0,1.2243492913504654,121.6124488762659
233,2022-07-01,32.0,2.0,0.0625,2.131562121835321,64.0,1.0,0.015625,0.9705306561448415,84.0,2.0,0.023809523809523808,0.5606540899105141,119.0,7.0,0.058823529411764705,1.5289207476338047,15.0,1.0,0.06666666666666667,0.5606260287412741,8.0,0.0,0.0,0.0,0.9587156073776261,95.22752503126642
234,2022-08-01,73.0,1.0,0.0136986301369863,0.4671916979365088,125.0,3.0,0.024,1.4907350878384764,100.0,4.0,0.04,0.9418988710496637,83.0,4.0,0.04819277108433735,1.2526097691457678,13.0,3.0,0.23076923076923078,1.9406285610274874,6.0,0.0,0.0,0.0,1.0155106644996508,100.86887756805629
235,2022-09-01,63.0,3.0,0.047619047619047616,1.6240473309221495,97.0,2.0,0.020618556701030927,1.2807002472839144,70.0,1.0,0.014285714285714285,0.33639245394630846,102.0,3.0,0.029411764705882353,0.7644603738169023,9.0,1.0,0.1111111111111111,0.9343767145687901,6.0,0.0,0.0,0.0,0.8233295200896774,81.77986451871553
236,2022-10-01,62.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,48.0,4.0,0.08333333333333333,1.9622893146867992,50.0,4.0,0.08,2.0793322167819746,8.0,1.0,0.125,1.0511738038898888,5.0,0.0,0.0,0.0,0.8487992225597771,84.30972500168458
237,2022-11-01,32.0,2.0,0.0625,2.131562121835321,95.0,2.0,0.021052631578947368,1.3076623577530495,57.0,1.0,0.017543859649122806,0.413113539934063,37.0,0.0,0.0,0.0,7.0,2.0,0.2857142857142857,2.402682980319746,6.0,0.0,0.0,0.0,1.0425034999736964,103.55002815743755
238,2022-12-01,35.0,2.0,0.05714285714285714,1.9488567971065793,106.0,3.0,0.02830188679245283,1.757942320564241,26.0,2.0,0.07692307692307693,1.811343982787815,109.0,6.0,0.05504587155963303,1.430733176684845,1.0,1.0,1.0,8.40939043111911,1.0,0.0,0.0,0.0,2.559711118043765,254.25157647434813
239,2023-01-01,38.0,1.0,0.02631578947368421,0.8974998407727668,152.0,2.0,0.013157894736842105,0.8172889735956559,52.0,0.0,0.0,0.0,46.0,3.0,0.06521739130434782,1.6951077854200878,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.5683160999647517,56.449832691362644
240,2023-02-01,52.0,1.0,0.019230769230769232,0.655865268257022,130.0,4.0,0.03076923076923077,1.9111988305621495,48.0,4.0,0.08333333333333333,1.9622893146867992,64.0,2.0,0.03125,0.8122391471804588,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8902654267810715,88.42848970108888
241,2023-03-01,77.0,4.0,0.05194805194805195,1.7716879973696178,149.0,5.0,0.03355704697986577,2.0843611407137534,57.0,3.0,0.05263157894736842,1.239340619802189,98.0,5.0,0.05102040816326531,1.326104730090545,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0702490813293508,106.30594766341042
242,2023-04-01,62.0,1.0,0.016129032258064516,0.5500805475704055,90.0,5.0,0.05555555555555555,3.4507756662927696,34.0,1.0,0.029411764705882353,0.6925726993012233,60.0,3.0,0.05,1.299582635488734,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9988352581088555,99.21253895495128
243,2023-05-01,57.0,4.0,0.07017543859649122,2.3933329087273782,96.0,4.0,0.041666666666666664,2.588081749719577,81.0,4.0,0.04938271604938271,1.1628381124069922,20.0,1.0,0.05,1.299582635488734,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.2406392343904467,123.23050009673247
244,2023-06-01,65.0,3.0,0.046153846153846156,1.5740766438168527,128.0,5.0,0.0390625,2.4263266403621038,92.0,4.0,0.043478260869565216,1.0238031207061562,7.0,0.0,0.0,0.0,4.0,1.0,0.25,2.1023476077797776,0.0,0.0,0.0,0.0,1.1877590021108149,117.97800018506227
245,2023-07-01,51.0,2.0,0.0392156862745098,1.3374507431123583,87.0,4.0,0.04597701149425287,2.855814344518154,31.0,1.0,0.03225806451612903,0.7595958637497288,24.0,1.0,0.041666666666666664,1.082985529573945,10.0,1.0,0.1,0.8409390431119111,6.0,1.0,0.16666666666666666,3.9082123155681208,1.7974996399390366,178.54245893022653
246,2023-08-01,39.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,21.0,1.0,0.047619047619047616,1.1213081798210283,13.0,0.0,0.0,0.0,5.0,2.0,0.4,3.3637561724476446,4.0,0.0,0.0,0.0,0.7475107253781121,74.24891778573702
247,2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.14285714285714285,1.201341490159873,4.0,0.0,0.0,0.0,0.20022358169331217,19.887854115260616
