Country,ISO,Region,Date,Aircraft_type,Seats_arrivals_domestic,Seats_arrivals_interregional,Seats_arrivals_intraregional,Seats_arrivals_intl,Seats_arrivals_total,Available_seat_kilometers,Number_of_flights_domestic,Number_of_flights_interregional,Number_of_flights_intraregional,Number_of_flights_intl,Number_of_flights_total
Fiji,FJ,East Asia & Pacific,2022-04-01,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2022-04-01,passenger,565,334,1949,2283,2848,8692086.830641719,8,1,4,5,13
Fiji,FJ,East Asia & Pacific,2022-04-02,passenger,608,607,1614,2221,2829,10375684.852629181,8,2,4,6,14
Fiji,FJ,East Asia & Pacific,2022-04-03,passenger,524,647,1024,1671,2195,9095999.543213604,7,2,3,5,12
Fiji,FJ,East Asia & Pacific,2022-04-04,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2022-04-04,passenger,619,334,1991,2325,2944,8792573.558118775,6,1,4,5,11
Fiji,FJ,East Asia & Pacific,2022-04-05,passenger,367,334,1191,1525,1892,8105789.310003903,6,1,5,6,12
Fiji,FJ,East Asia & Pacific,2022-04-06,passenger,505,607,1169,1776,2281,9242690.579099474,8,2,4,6,14
Fiji,FJ,East Asia & Pacific,2022-04-07,passenger,662,334,1651,1985,2647,8029234.340338706,10,1,5,6,16
Fiji,FJ,East Asia & Pacific,2022-04-08,passenger,559,647,2033,2680,3239,12044118.562488697,8,2,4,6,14
Fiji,FJ,East Asia & Pacific,2022-04-09,passenger,665,334,2593,2927,3592,11011810.717492413,9,1,4,5,14
Fiji,FJ,East Asia & Pacific,2022-04-10,passenger,581,647,2102,2749,3330,12424947.377924629,8,2,4,6,14
Fiji,FJ,East Asia & Pacific,2022-04-11,passenger,570,504,2580,3084,3654,13125536.433051212,7,2,5,7,14
Fiji,FJ,East Asia & Pacific,2022-04-12,passenger,916,334,1647,1981,2897,9784171.53087903,11,1,4,5,16
Fiji,FJ,East Asia & Pacific,2022-04-13,passenger,619,607,1355,1962,2581,9840051.129865775,7,2,4,6,13
Fiji,FJ,East Asia & Pacific,2022-04-14,passenger,836,334,2132,2466,3302,9642034.288787495,9,1,5,6,15
Fiji,FJ,East Asia & Pacific,2022-04-15,passenger,763,647,2383,3030,3793,13184840.265209524,7,2,4,6,13
Fiji,FJ,East Asia & Pacific,2022-04-16,passenger,426,334,2696,3030,3456,11366577.525899524,8,1,5,6,14
Fiji,FJ,East Asia & Pacific,2022-04-17,passenger,845,647,2377,3024,3869,12979035.899268426,9,2,5,7,16
Fiji,FJ,East Asia & Pacific,2022-04-18,passenger,475,504,2337,2841,3316,10982153.124500174,7,2,4,6,13
Fiji,FJ,East Asia & Pacific,2022-04-19,passenger,745,334,1966,2300,3045,10448188.994565377,6,1,5,6,12
Fiji,FJ,East Asia & Pacific,2022-04-20,passenger,491,607,1701,2308,2799,10742260.151868777,7,2,5,7,14
Fiji,FJ,East Asia & Pacific,2022-04-21,passenger,662,334,1859,2193,2855,8292093.130752894,9,1,6,7,16
Fiji,FJ,East Asia & Pacific,2022-04-22,passenger,611,647,2824,3471,4082,15607332.961102324,8,2,6,8,16
Fiji,FJ,East Asia & Pacific,2022-04-23,passenger,665,334,2866,3200,3865,11930828.45774882,9,1,5,6,15
Fiji,FJ,East Asia & Pacific,2022-04-24,passenger,605,647,2648,3295,3900,13916086.777900588,7,2,6,8,15
Fiji,FJ,East Asia & Pacific,2022-04-25,passenger,524,504,2167,2671,3195,10314384.19220321,7,2,4,6,13
Fiji,FJ,East Asia & Pacific,2022-04-26,passenger,603,334,1604,1938,2541,9282996.543038748,7,1,5,6,13
Fiji,FJ,East Asia & Pacific,2022-04-27,passenger,456,607,1339,1946,2402,9472704.887472128,6,2,5,7,13
Fiji,FJ,East Asia & Pacific,2022-04-28,passenger,747,334,1327,1661,2408,7011916.831853855,10,1,5,6,16
Fiji,FJ,East Asia & Pacific,2022-04-29,passenger,768,607,2243,2850,3618,13590220.158560755,8,2,5,7,15
Fiji,FJ,East Asia & Pacific,2022-04-30,passenger,592,334,2230,2564,3156,9198307.089308113,7,1,7,8,15
Fiji,FJ,East Asia & Pacific,2022-05-01,passenger,608,647,2472,3119,3727,13160343.210783854,8,2,6,8,16
Fiji,FJ,East Asia & Pacific,2022-05-02,passenger,590,504,1595,2099,2689,8444216.437272845,7,2,4,6,13
Fiji,FJ,East Asia & Pacific,2022-05-03,passenger,659,334,1948,2282,2941,10146042.10945196,8,1,6,7,15
Fiji,FJ,East Asia & Pacific,2022-05-04,passenger,320,607,1836,2443,2763,10697382.700703224,7,2,5,7,14
Fiji,FJ,East Asia & Pacific,2022-05-05,passenger,545,334,1331,1665,2210,6871662.877877323,9,1,4,5,14
Fiji,FJ,East Asia & Pacific,2022-05-06,passenger,589,647,2243,2890,3479,13919156.357489435,8,2,5,7,15
Fiji,FJ,East Asia & Pacific,2022-05-07,passenger,589,334,2354,2688,3277,9620353.06580269,8,1,6,7,15
Fiji,FJ,East Asia & Pacific,2022-05-08,passenger,448,920,2302,3222,3670,14996896.869554497,8,2,6,8,16
Fiji,FJ,East Asia & Pacific,2022-05-09,passenger,445,504,1935,2439,2884,9322481.170868836,7,2,5,7,14
Fiji,FJ,East Asia & Pacific,2022-05-10,passenger,636,334,1778,2112,2748,9607844.517429825,8,1,6,7,15
Fiji,FJ,East Asia & Pacific,2022-05-11,passenger,586,607,1807,2414,3000,10603663.507396976,8,2,6,8,16
Fiji,FJ,East Asia & Pacific,2022-05-12,passenger,638,334,1501,1835,2473,7025516.718809344,10,1,5,6,16
Fiji,FJ,East Asia & Pacific,2022-05-13,passenger,453,607,2237,2844,3297,13537892.93767596,7,2,5,7,14
Fiji,FJ,East Asia & Pacific,2022-05-14,passenger,586,334,2252,2586,3172,9314624.520677228,8,1,6,7,15
Fiji,FJ,East Asia & Pacific,2022-05-15,passenger,478,607,2140,2747,3225,11752942.39059667,8,2,5,7,15
Fiji,FJ,East Asia & Pacific,2022-05-16,passenger,456,504,1635,2139,2595,8498351.053889407,6,2,4,6,12
Fiji,FJ,East Asia & Pacific,2022-05-17,passenger,747,334,1948,2282,3029,10200516.110567654,11,1,6,7,18
Fiji,FJ,East Asia & Pacific,2022-05-18,passenger,521,607,1739,2346,2867,10526709.680197328,7,2,5,7,14
Fiji,FJ,East Asia & Pacific,2022-05-19,passenger,502,334,1371,1705,2207,6923264.131398104,8,1,4,5,13
Fiji,FJ,East Asia & Pacific,2022-05-20,passenger,640,607,2243,2850,3490,13602549.378518214,11,2,5,7,18
Fiji,FJ,East Asia & Pacific,2022-05-21,passenger,491,334,2394,2728,3219,9702157.571670482,8,1,6,7,15
Fiji,FJ,East Asia & Pacific,2022-05-22,passenger,589,334,2302,2636,3225,9939887.912428638,8,1,6,7,15
Fiji,FJ,East Asia & Pacific,2022-05-23,passenger,546,817,1929,2746,3292,12242703.661546156,7,3,4,7,14
Fiji,FJ,East Asia & Pacific,2022-05-24,passenger,628,334,1948,2282,2910,10154223.295329144,9,1,6,7,16
Fiji,FJ,East Asia & Pacific,2022-05-25,passenger,594,607,1739,2346,2940,10530118.187890105,7,2,5,7,14
Fiji,FJ,East Asia & Pacific,2022-05-26,passenger,507,334,1331,1665,2172,6856873.8117081085,9,1,4,5,14
Fiji,FJ,East Asia & Pacific,2022-05-27,passenger,597,647,2140,2787,3384,13517527.097901272,7,2,5,7,14
Fiji,FJ,East Asia & Pacific,2022-05-28,passenger,451,334,2320,2654,3105,9357427.743619744,7,1,7,8,15
Fiji,FJ,East Asia & Pacific,2022-05-29,passenger,600,817,2140,2957,3557,12998544.047238663,8,3,5,8,16
Fiji,FJ,East Asia & Pacific,2022-05-30,passenger,681,334,1778,2112,2793,8159617.420361653,7,1,4,5,12
Fiji,FJ,East Asia & Pacific,2022-05-31,passenger,568,334,1948,2282,2850,10139618.75004641,8,1,6,7,15
Fiji,FJ,East Asia & Pacific,2022-06-01,passenger,388,607,1745,2352,2740,10513844.904831493,7,2,5,7,14
Fiji,FJ,East Asia & Pacific,2022-06-02,passenger,542,334,1501,1835,2377,7407560.110266781,9,1,4,5,14
Fiji,FJ,East Asia & Pacific,2022-06-03,passenger,491,647,1903,2550,3041,11410739.007268764,8,2,4,6,14
Fiji,FJ,East Asia & Pacific,2022-06-04,passenger,445,334,2566,2900,3345,11893877.904749973,6,1,6,7,13
Fiji,FJ,East Asia & Pacific,2022-06-05,passenger,581,647,2140,2787,3368,12123279.197254999,6,2,5,7,13
Fiji,FJ,East Asia & Pacific,2022-06-06,passenger,412,504,2094,2598,3010,11365026.02623643,7,2,5,7,14
Fiji,FJ,East Asia & Pacific,2022-06-07,passenger,674,334,1438,1772,2446,7255867.133058442,8,1,4,5,13
Fiji,FJ,East Asia & Pacific,2022-06-08,passenger,486,607,1909,2516,3002,11372103.51660129,8,2,6,8,16
Fiji,FJ,East Asia & Pacific,2022-06-09,passenger,591,334,1569,1903,2494,7437362.699335938,10,1,6,7,17
Fiji,FJ,East Asia & Pacific,2022-06-10,passenger,540,981,2424,3405,3945,16966967.277776882,7,2,6,8,15
Fiji,FJ,East Asia & Pacific,2022-06-11,passenger,665,334,2422,2756,3421,11204156.016673278,7,1,7,8,15
Fiji,FJ,East Asia & Pacific,2022-06-12,passenger,510,647,2140,2787,3297,12122318.593999758,7,2,5,7,14
Fiji,FJ,East Asia & Pacific,2022-06-13,passenger,518,504,2537,3041,3559,12992968.176202904,8,2,7,9,17
Fiji,FJ,East Asia & Pacific,2022-06-14,passenger,497,334,2137,2471,2968,8696084.998735322,8,1,7,8,16
Fiji,FJ,East Asia & Pacific,2022-06-15,passenger,499,607,1909,2516,3015,11376442.992237197,7,2,6,8,15
Fiji,FJ,East Asia & Pacific,2022-06-16,passenger,717,334,1917,2251,2968,9249191.113055583,11,1,6,7,18
Fiji,FJ,East Asia & Pacific,2022-06-17,passenger,662,647,2310,2957,3619,12587192.754230723,7,2,4,6,13
Fiji,FJ,East Asia & Pacific,2022-06-18,passenger,494,607,2634,3241,3735,14643089.566798767,8,2,7,9,17
Fiji,FJ,East Asia & Pacific,2022-06-19,passenger,689,647,2140,2787,3476,12145006.594392454,10,2,5,7,17
Fiji,FJ,East Asia & Pacific,2022-06-20,passenger,448,504,2537,3041,3489,12671418.091565369,6,2,5,7,13
Fiji,FJ,East Asia & Pacific,2022-06-21,passenger,783,334,1505,1839,2622,7363954.634538963,9,1,5,6,15
Fiji,FJ,East Asia & Pacific,2022-06-22,passenger,578,607,1977,2584,3162,10973997.508780112,8,2,6,8,16
Fiji,FJ,East Asia & Pacific,2022-06-23,passenger,630,334,1814,2148,2778,8414636.519600648,10,1,5,6,16
Fiji,FJ,East Asia & Pacific,2022-06-24,passenger,518,647,3202,3849,4367,16387993.190949973,7,2,5,7,14
Fiji,FJ,East Asia & Pacific,2022-06-25,passenger,625,607,3114,3721,4346,15951340.854463885,8,2,7,9,17
Fiji,FJ,East Asia & Pacific,2022-06-26,passenger,885,647,3002,3649,4534,15185513.638828378,8,2,6,8,16
Fiji,FJ,East Asia & Pacific,2022-06-27,passenger,480,504,2862,3366,3846,13479618.252789434,9,2,7,9,18
Fiji,FJ,East Asia & Pacific,2022-06-28,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2022-06-28,passenger,522,334,2367,2701,3223,9965335.70866578,8,1,6,7,15
Fiji,FJ,East Asia & Pacific,2022-06-29,passenger,551,607,2188,2795,3346,11595033.321404567,9,2,5,7,16
Fiji,FJ,East Asia & Pacific,2022-06-30,passenger,814,334,2399,2733,3547,9800411.476003656,10,1,6,7,17
Fiji,FJ,East Asia & Pacific,2022-07-01,passenger,497,647,2656,3303,3800,13798544.983605659,7,2,4,6,13
Fiji,FJ,East Asia & Pacific,2022-07-02,passenger,869,607,3470,4077,4946,17118960.335309114,9,2,7,9,18
Fiji,FJ,East Asia & Pacific,2022-07-03,passenger,801,817,2985,3802,4603,15252898.884203773,9,3,6,9,18
Fiji,FJ,East Asia & Pacific,2022-07-04,passenger,649,334,3360,3694,4343,13990331.869526362,7,1,9,10,17
Fiji,FJ,East Asia & Pacific,2022-07-05,passenger,829,334,2553,2887,3716,10763296.31750344,8,1,5,6,14
Fiji,FJ,East Asia & Pacific,2022-07-06,passenger,782,607,2441,3048,3830,12269172.868284145,7,2,5,7,14
Fiji,FJ,East Asia & Pacific,2022-07-07,passenger,791,334,3092,3426,4217,12295784.66405106,8,1,7,8,16
Fiji,FJ,East Asia & Pacific,2022-07-08,passenger,649,647,3677,4324,4973,16205580.94464459,9,2,6,8,17
Fiji,FJ,East Asia & Pacific,2022-07-09,passenger,812,607,3527,4134,4946,16802364.420812733,8,2,9,11,19
Fiji,FJ,East Asia & Pacific,2022-07-10,passenger,785,817,3747,4564,5349,17409733.761641715,8,3,7,10,18
Fiji,FJ,East Asia & Pacific,2022-07-11,passenger,554,334,3470,3804,4358,13739746.067434521,7,1,11,12,19
Fiji,FJ,East Asia & Pacific,2022-07-12,passenger,690,334,2450,2784,3474,10340122.456953527,10,1,5,6,16
Fiji,FJ,East Asia & Pacific,2022-07-13,passenger,752,607,2742,3349,4101,12747747.81806668,10,2,7,9,19
Fiji,FJ,East Asia & Pacific,2022-07-14,passenger,924,334,3142,3476,4400,12201170.031384977,8,1,8,9,17
Fiji,FJ,East Asia & Pacific,2022-07-15,passenger,676,647,3123,3770,4446,14559339.894319177,9,2,7,9,18
Fiji,FJ,East Asia & Pacific,2022-07-16,passenger,809,607,3679,4286,5095,17675734.582894247,7,2,7,9,16
Fiji,FJ,East Asia & Pacific,2022-07-17,passenger,788,647,3026,3673,4461,14128637.366451724,8,2,7,9,17
Fiji,FJ,East Asia & Pacific,2022-07-18,passenger,647,504,3695,4199,4846,15287143.478350436,8,2,11,13,21
Fiji,FJ,East Asia & Pacific,2022-07-19,passenger,613,334,2348,2682,3295,9848600.932205617,9,1,6,7,16
Fiji,FJ,East Asia & Pacific,2022-07-20,passenger,833,607,2441,3048,3881,12268173.643407106,8,2,5,7,15
Fiji,FJ,East Asia & Pacific,2022-07-21,passenger,943,334,2898,3232,4175,11081331.434231238,9,1,9,10,19
Fiji,FJ,East Asia & Pacific,2022-07-22,passenger,696,647,3234,3881,4577,14626158.0660191,8,2,6,8,16
Fiji,FJ,East Asia & Pacific,2022-07-23,passenger,695,607,3517,4124,4819,16575131.267806033,7,2,9,11,18
Fiji,FJ,East Asia & Pacific,2022-07-24,passenger,671,817,2891,3708,4379,14602900.634983726,8,3,6,9,17
Fiji,FJ,East Asia & Pacific,2022-07-25,passenger,590,334,3695,4029,4619,14244885.67531357,7,1,11,12,19
Fiji,FJ,East Asia & Pacific,2022-07-26,passenger,589,334,2518,2852,3441,10056981.817847962,8,1,7,8,16
Fiji,FJ,East Asia & Pacific,2022-07-27,passenger,722,607,2826,3433,4155,13172074.319849381,8,2,6,8,16
Fiji,FJ,East Asia & Pacific,2022-07-28,passenger,685,334,2684,3018,3703,10557103.210027022,8,1,9,10,18
Fiji,FJ,East Asia & Pacific,2022-07-29,passenger,565,647,3322,3969,4534,14774784.694058709,8,2,7,9,17
Fiji,FJ,East Asia & Pacific,2022-07-30,passenger,608,607,3007,3614,4222,15446710.873078149,8,2,8,10,18
Fiji,FJ,East Asia & Pacific,2022-07-31,passenger,668,817,2958,3775,4443,14748158.215653805,7,3,6,9,16
Fiji,FJ,East Asia & Pacific,2022-08-01,passenger,700,334,4036,4370,5070,14940033.296836222,8,1,13,14,22
Fiji,FJ,East Asia & Pacific,2022-08-02,passenger,478,334,2594,2928,3406,10043964.313454803,6,1,7,8,14
Fiji,FJ,East Asia & Pacific,2022-08-03,passenger,467,607,2805,3412,3879,12751349.351631228,7,2,7,9,16
Fiji,FJ,East Asia & Pacific,2022-08-04,passenger,916,334,2589,2923,3839,10738736.941142704,12,1,8,9,21
Fiji,FJ,East Asia & Pacific,2022-08-05,passenger,695,647,3264,3911,4606,14894458.583915126,8,2,6,8,16
Fiji,FJ,East Asia & Pacific,2022-08-06,passenger,813,607,3381,3988,4801,16404070.073184693,7,2,9,11,18
Fiji,FJ,East Asia & Pacific,2022-08-07,passenger,802,647,2958,3605,4407,13860171.397374999,8,2,7,9,17
Fiji,FJ,East Asia & Pacific,2022-08-08,passenger,658,504,3701,4205,4863,14653927.691899486,7,2,11,13,20
Fiji,FJ,East Asia & Pacific,2022-08-09,passenger,783,334,2436,2770,3553,9727219.145002244,9,1,7,8,17
Fiji,FJ,East Asia & Pacific,2022-08-10,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2022-08-10,passenger,764,586,2594,3180,3944,12025375.441166842,7,2,7,9,16
Fiji,FJ,East Asia & Pacific,2022-08-11,passenger,832,668,2595,3263,4095,13875996.359204086,8,2,8,10,18
Fiji,FJ,East Asia & Pacific,2022-08-12,passenger,832,899,3093,3992,4824,16642130.127298879,9,2,6,8,17
Fiji,FJ,East Asia & Pacific,2022-08-13,passenger,764,334,3089,3423,4187,13076794.867784552,8,1,9,10,18
Fiji,FJ,East Asia & Pacific,2022-08-14,passenger,715,817,3126,3943,4658,14923654.729455005,8,3,8,11,19
Fiji,FJ,East Asia & Pacific,2022-08-15,passenger,647,334,3533,3867,4514,13921440.408282695,9,1,10,11,20
Fiji,FJ,East Asia & Pacific,2022-08-16,passenger,832,334,2594,2928,3760,10104610.271934174,8,1,7,8,16
Fiji,FJ,East Asia & Pacific,2022-08-17,passenger,745,334,2663,2997,3742,9890944.008070696,7,1,7,8,15
Fiji,FJ,East Asia & Pacific,2022-08-18,passenger,715,668,2697,3365,4080,13837135.648547856,13,1,9,10,23
Fiji,FJ,East Asia & Pacific,2022-08-19,passenger,745,920,3537,4457,5202,18212983.247674394,7,2,7,9,16
Fiji,FJ,East Asia & Pacific,2022-08-20,passenger,802,334,3211,3545,4347,13467738.699590994,9,1,9,10,19
Fiji,FJ,East Asia & Pacific,2022-08-21,passenger,696,817,3196,4013,4709,14988592.772252476,7,3,9,12,19
Fiji,FJ,East Asia & Pacific,2022-08-22,passenger,843,334,3743,4077,4920,14560585.391203744,7,1,10,11,18
Fiji,FJ,East Asia & Pacific,2022-08-23,passenger,745,334,2110,2444,3189,8918337.20918082,8,1,6,7,15
Fiji,FJ,East Asia & Pacific,2022-08-24,passenger,734,607,2710,3317,4051,13766309.46016479,7,2,8,10,17
Fiji,FJ,East Asia & Pacific,2022-08-25,passenger,802,334,2684,3018,3820,10860126.712598378,10,1,9,10,20
Fiji,FJ,East Asia & Pacific,2022-08-26,passenger,1014,607,3266,3873,4887,14444487.576078216,10,2,7,9,19
Fiji,FJ,East Asia & Pacific,2022-08-27,passenger,522,334,3595,3929,4451,14255292.257285263,6,1,10,11,17
Fiji,FJ,East Asia & Pacific,2022-08-28,passenger,647,756,3122,3878,4525,14681806.002336713,8,3,7,10,18
Fiji,FJ,East Asia & Pacific,2022-08-29,passenger,734,334,3571,3905,4639,13648758.76825948,9,1,11,12,21
Fiji,FJ,East Asia & Pacific,2022-08-30,passenger,896,273,2110,2383,3279,8367946.916460841,10,1,6,7,17
Fiji,FJ,East Asia & Pacific,2022-08-31,passenger,726,607,2537,3144,3870,12012060.88133235,8,2,7,9,17
Fiji,FJ,East Asia & Pacific,2022-09-01,passenger,658,313,2957,3270,3928,11465146.10251937,8,1,9,10,18
Fiji,FJ,East Asia & Pacific,2022-09-02,passenger,802,607,3289,3896,4698,14383274.94952029,8,2,7,9,17
Fiji,FJ,East Asia & Pacific,2022-09-03,passenger,696,313,3001,3314,4010,12688463.434107952,8,1,9,10,18
Fiji,FJ,East Asia & Pacific,2022-09-04,passenger,590,947,2935,3882,4472,14947214.615906866,6,3,8,11,17
Fiji,FJ,East Asia & Pacific,2022-09-05,passenger,628,626,3384,4010,4638,15685440.170328388,9,1,12,13,22
Fiji,FJ,East Asia & Pacific,2022-09-06,passenger,851,334,2667,3001,3852,10509830.729212316,10,1,7,8,18
Fiji,FJ,East Asia & Pacific,2022-09-07,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2022-09-07,passenger,628,546,2339,2885,3513,11053065.405554412,7,2,7,9,16
Fiji,FJ,East Asia & Pacific,2022-09-08,passenger,832,334,2747,3081,3913,10982688.598913934,9,1,8,9,18
Fiji,FJ,East Asia & Pacific,2022-09-09,passenger,832,586,2909,3495,4327,13393752.936178757,8,2,7,9,17
Fiji,FJ,East Asia & Pacific,2022-09-10,passenger,696,334,3261,3595,4291,12003603.063792065,7,1,8,9,16
Fiji,FJ,East Asia & Pacific,2022-09-11,passenger,753,756,3632,4388,5141,19254781.085244723,9,3,9,12,21
Fiji,FJ,East Asia & Pacific,2022-09-12,passenger,658,334,3298,3632,4290,12941436.70063162,6,1,11,12,18
Fiji,FJ,East Asia & Pacific,2022-09-13,passenger,677,273,2499,2772,3449,9380749.15799275,7,1,6,7,14
Fiji,FJ,East Asia & Pacific,2022-09-14,passenger,734,607,2679,3286,4020,12692612.881891774,8,2,7,9,17
Fiji,FJ,East Asia & Pacific,2022-09-15,passenger,764,334,2934,3268,4032,11410666.658611065,9,1,9,10,19
Fiji,FJ,East Asia & Pacific,2022-09-16,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2022-09-16,passenger,832,607,3451,4058,4890,15448593.73646114,9,2,8,10,19
Fiji,FJ,East Asia & Pacific,2022-09-17,passenger,783,334,3507,3841,4624,14298844.779472336,7,1,9,10,17
Fiji,FJ,East Asia & Pacific,2022-09-18,passenger,968,947,3481,4428,5396,16869372.210021462,8,3,7,10,18
Fiji,FJ,East Asia & Pacific,2022-09-19,passenger,628,334,3291,3625,4253,13698923.879440552,7,1,10,11,18
Fiji,FJ,East Asia & Pacific,2022-09-20,passenger,764,334,2602,2936,3700,10270905.03419509,7,1,6,7,14
Fiji,FJ,East Asia & Pacific,2022-09-21,passenger,628,607,2849,3456,4084,13084629.974067245,7,2,7,9,16
Fiji,FJ,East Asia & Pacific,2022-09-22,passenger,677,334,3263,3597,4274,12395081.35945484,9,1,9,10,19
Fiji,FJ,East Asia & Pacific,2022-09-23,passenger,590,607,3123,3730,4320,14042335.397873119,8,2,7,9,17
Fiji,FJ,East Asia & Pacific,2022-09-24,passenger,435,334,4375,4709,5144,16429795.660577267,7,1,9,10,17
Fiji,FJ,East Asia & Pacific,2022-09-25,passenger,715,777,3884,4661,5376,16726048.226455718,8,3,8,11,19
Fiji,FJ,East Asia & Pacific,2022-09-26,passenger,764,334,3165,3499,4263,13271547.94355438,8,1,10,11,19
Fiji,FJ,East Asia & Pacific,2022-09-27,passenger,794,334,2916,3250,4044,10625678.344307862,7,1,8,9,16
Fiji,FJ,East Asia & Pacific,2022-09-28,passenger,753,607,3099,3706,4459,13876758.26081481,9,2,7,9,18
Fiji,FJ,East Asia & Pacific,2022-09-29,passenger,832,334,3358,3692,4524,12569794.225102691,9,1,10,11,20
Fiji,FJ,East Asia & Pacific,2022-09-30,passenger,889,607,3669,4276,5165,15612271.152643055,9,2,7,9,18
Fiji,FJ,East Asia & Pacific,2022-10-01,passenger,598,334,4024,4358,4956,15158069.925117705,8,1,11,12,20
Fiji,FJ,East Asia & Pacific,2022-10-02,passenger,957,777,3435,4212,5169,15692722.241902757,9,3,7,10,19
Fiji,FJ,East Asia & Pacific,2022-10-03,passenger,794,334,3667,4001,4795,14471989.75455565,7,1,11,12,19
Fiji,FJ,East Asia & Pacific,2022-10-04,passenger,707,334,2857,3191,3898,10707585.715581369,7,1,7,8,15
Fiji,FJ,East Asia & Pacific,2022-10-05,passenger,1392,607,2826,3433,4825,13124130.473085953,13,2,7,9,22
Fiji,FJ,East Asia & Pacific,2022-10-06,passenger,1430,334,3204,3538,4968,12379650.50479881,15,1,10,11,26
Fiji,FJ,East Asia & Pacific,2022-10-07,passenger,1430,607,3539,4146,5576,15296168.920710452,13,2,7,9,22
Fiji,FJ,East Asia & Pacific,2022-10-08,passenger,1389,334,3237,3571,4960,13303939.643733095,13,1,10,11,24
Fiji,FJ,East Asia & Pacific,2022-10-09,passenger,1430,777,3231,4008,5438,15216748.651873475,10,3,8,11,21
Fiji,FJ,East Asia & Pacific,2022-10-10,passenger,1313,334,3329,3663,4976,13508800.008387033,16,1,11,12,28
Fiji,FJ,East Asia & Pacific,2022-10-11,passenger,1770,668,2786,3454,5224,13601398.777967896,16,1,7,8,24
Fiji,FJ,East Asia & Pacific,2022-10-12,passenger,1698,607,2460,3067,4765,12371604.255098578,13,2,8,10,23
Fiji,FJ,East Asia & Pacific,2022-10-13,passenger,1526,334,3513,3847,5373,12751723.412044888,14,1,11,12,26
Fiji,FJ,East Asia & Pacific,2022-10-14,passenger,1543,607,3476,4083,5626,15029242.630962687,14,2,7,9,23
Fiji,FJ,East Asia & Pacific,2022-10-15,passenger,1550,334,3713,4047,5597,14656340.137538156,12,1,10,11,23
Fiji,FJ,East Asia & Pacific,2022-10-16,passenger,1702,777,2681,3458,5160,13769504.411526281,11,3,6,9,20
Fiji,FJ,East Asia & Pacific,2022-10-17,passenger,1410,334,3356,3690,5100,13462686.901072739,14,1,10,11,25
Fiji,FJ,East Asia & Pacific,2022-10-18,passenger,1393,334,2539,2873,4266,10172653.435130648,15,1,6,7,22
Fiji,FJ,East Asia & Pacific,2022-10-19,passenger,1495,953,2384,3337,4832,16166180.689783398,17,3,7,10,27
Fiji,FJ,East Asia & Pacific,2022-10-20,passenger,1654,334,2671,3005,4659,10766001.715058468,16,1,9,10,26
Fiji,FJ,East Asia & Pacific,2022-10-21,passenger,1421,607,3071,3678,5099,14027586.349809136,12,2,5,7,19
Fiji,FJ,East Asia & Pacific,2022-10-22,passenger,1538,334,3202,3536,5074,13313879.936984142,13,1,9,10,23
Fiji,FJ,East Asia & Pacific,2022-10-23,passenger,1887,777,2511,3288,5175,13449235.65375796,11,3,6,9,20
Fiji,FJ,East Asia & Pacific,2022-10-24,passenger,1236,334,3186,3520,4756,13077152.710670246,15,1,10,11,26
Fiji,FJ,East Asia & Pacific,2022-10-25,passenger,1275,334,2579,2913,4188,10231016.857269356,15,1,6,7,22
Fiji,FJ,East Asia & Pacific,2022-10-26,passenger,1766,607,2446,3053,4819,12049960.862777932,15,2,7,9,24
Fiji,FJ,East Asia & Pacific,2022-10-27,passenger,1502,334,2671,3005,4507,10737066.514656214,15,1,9,10,25
Fiji,FJ,East Asia & Pacific,2022-10-28,passenger,1237,607,2589,3196,4433,12780760.3296234,11,2,5,7,18
Fiji,FJ,East Asia & Pacific,2022-10-29,passenger,949,334,3417,3751,4700,13600003.637926254,7,1,9,10,17
Fiji,FJ,East Asia & Pacific,2022-10-30,passenger,900,777,3031,3808,4708,16775294.491925426,9,3,7,10,19
Fiji,FJ,East Asia & Pacific,2022-10-31,passenger,957,334,3266,3600,4557,12959690.651013503,12,1,11,12,24
Fiji,FJ,East Asia & Pacific,2022-11-01,passenger,1585,334,2981,3315,4900,11198376.06106909,18,1,9,10,28
Fiji,FJ,East Asia & Pacific,2022-11-02,passenger,1373,607,2719,3326,4699,12719655.873207677,13,2,7,9,22
Fiji,FJ,East Asia & Pacific,2022-11-03,passenger,1510,334,2631,2965,4475,10529253.90618274,16,1,11,12,28
Fiji,FJ,East Asia & Pacific,2022-11-04,passenger,1326,607,2839,3446,4772,13496736.044530343,13,2,5,7,20
Fiji,FJ,East Asia & Pacific,2022-11-05,passenger,1481,334,3464,3798,5279,14151712.909522362,12,1,10,11,23
Fiji,FJ,East Asia & Pacific,2022-11-06,passenger,1849,777,2442,3219,5068,13464029.251003357,13,3,6,9,22
Fiji,FJ,East Asia & Pacific,2022-11-07,passenger,1286,334,3473,3807,5093,13543856.546609873,13,1,10,11,24
