year,month,day,date,market,crop,unitprice,movingave_a,movingave_b*,movingave_c,movingave_d,movingave_e,movingave_f
2013,8,7,07/08/2013,Goroka,Bean-French,4.29,3.61,3.61,3.61,3.61,3.61,3.61
2013,8,7,07/08/2013,Goroka,Broccoli,4.52,5.08,5.08,5.08,5.08,5.08,5.08
2013,8,7,07/08/2013,Goroka,Cabbage-English,1.32,1.40,1.40,1.40,1.40,1.40,1.40
2013,8,7,07/08/2013,Goroka,Cabbage-pakchoi,2.00,2.24,2.24,2.24,2.24,2.24,2.24
2013,8,7,07/08/2013,Goroka,Capsicum,6.67,7.38,7.38,7.38,7.38,7.38,7.38
2013,8,7,07/08/2013,Goroka,Carrot,2.67,2.51,2.51,2.51,2.51,2.51,2.51
2013,8,7,07/08/2013,Goroka,Corn,1.48,1.83,1.83,1.83,1.83,1.83,1.83
2013,8,7,07/08/2013,Goroka,Cucumber,2.55,2.73,2.73,2.73,2.73,2.73,2.73
2013,8,7,07/08/2013,Goroka,Garlic-local,26.67,28.83,28.83,28.83,28.83,28.83,28.83
2013,8,7,07/08/2013,Goroka,Lettuce,3.64,3.21,3.21,3.21,3.21,3.21,3.21
2013,8,7,07/08/2013,Goroka,Onion Bulb,9.00,6.52,6.52,6.52,6.52,6.52,6.52
2013,8,7,07/08/2013,Goroka,Onion-Spring,2.86,3.28,3.28,3.28,3.28,3.28,3.28
2013,8,7,07/08/2013,Goroka,Orange,3.16,2.86,2.86,2.86,2.86,2.86,2.86
2013,8,7,07/08/2013,Goroka,Peanut,10.00,8.01,8.01,8.01,8.01,8.01,8.01
2013,8,7,07/08/2013,Goroka,Potato,2.11,2.00,2.00,2.00,2.00,2.00,2.00
2013,8,7,07/08/2013,Goroka,Sweet Potato,0.83,0.89,0.89,0.89,0.89,0.89,0.89
2013,8,7,07/08/2013,Goroka,Taro-Kongkong,0.95,0.92,0.92,0.92,0.92,0.92,0.92
2013,8,7,07/08/2013,Goroka,Tomato,3.11,3.44,3.44,3.44,3.44,3.44,3.44
2013,8,7,07/08/2013,Madang,Avocado,4.62,5.00,5.00,5.00,5.00,5.00,5.00
2013,8,7,07/08/2013,Madang,Banana-Cooking,2.03,1.81,1.81,1.81,1.81,1.81,1.81
2013,8,7,07/08/2013,Madang,Banana-Ripe,2.48,3.22,3.22,3.22,3.22,3.22,3.22
2013,8,7,07/08/2013,Madang,Bean-French,5.53,5.25,5.25,5.25,5.25,5.25,5.25
2013,8,7,07/08/2013,Madang,Bean-Snake,2.98,4.63,4.63,4.63,4.63,4.63,4.63
2013,8,7,07/08/2013,Madang,Broccoli,8.00,5.35,5.35,5.35,5.35,5.35,5.35
2013,8,7,07/08/2013,Madang,Cabbage-English,3.16,2.99,2.99,2.99,2.99,2.99,2.99
2013,8,7,07/08/2013,Madang,Cabbage-pakchoi,3.56,2.90,2.90,2.90,2.90,2.90,2.90
2013,8,7,07/08/2013,Madang,Capsicum,6.00,6.55,6.55,6.55,6.55,6.55,6.55
2013,8,7,07/08/2013,Madang,Carrot,3.75,3.57,3.57,3.57,3.57,3.57,3.57
2013,8,7,07/08/2013,Madang,Corn,1.91,1.72,1.72,1.72,1.72,1.72,1.72
2013,8,7,07/08/2013,Madang,Cucumber,2.73,3.04,3.04,3.04,3.04,3.04,3.04
2013,8,7,07/08/2013,Madang,Garlic-local,20.00,23.15,23.15,23.15,23.15,23.15,23.15
2013,8,7,07/08/2013,Madang,Ginger,10.00,6.74,6.74,6.74,6.74,6.74,6.74
2013,8,7,07/08/2013,Madang,Onion Bulb,4.56,4.72,4.72,4.72,4.72,4.72,4.72
2013,8,7,07/08/2013,Madang,Onion-Spring,4.17,4.15,4.15,4.15,4.15,4.15,4.15
2013,8,7,07/08/2013,Madang,Orange,6.00,4.24,4.24,4.24,4.24,4.24,4.24
2013,8,7,07/08/2013,Madang,Peanut,5.33,4.57,4.57,4.57,4.57,4.57,4.57
2013,8,7,07/08/2013,Madang,Pineapple,3.25,3.37,3.37,3.37,3.37,3.37,3.37
2013,8,7,07/08/2013,Madang,Potato,3.83,2.37,2.37,2.37,2.37,2.37,2.37
2013,8,7,07/08/2013,Madang,Sweet Potato,1.57,1.57,1.57,1.57,1.57,1.57,1.57
2013,8,7,07/08/2013,Madang,Taro-Kongkong,1.79,1.42,1.42,1.42,1.42,1.42,1.42
2013,8,7,07/08/2013,Madang,Tomato,4.72,5.19,5.19,5.19,5.19,5.19,5.19
2013,8,7,07/08/2013,Port Moresby,Banana-Cooking,1.05,1.47,1.47,1.47,1.47,1.47,1.47
2013,8,7,07/08/2013,Port Moresby,Banana-Ripe,1.21,1.58,1.58,1.58,1.58,1.58,1.58
2013,8,7,07/08/2013,Port Moresby,Bean-Snake,1.42,4.15,4.15,4.15,4.15,4.15,4.15
2013,8,7,07/08/2013,Port Moresby,Cabbage-pakchoi,2.07,3.94,3.94,3.94,3.94,3.94,3.94
2013,8,7,07/08/2013,Port Moresby,Capsicum,1.42,6.80,6.80,6.80,6.80,6.80,6.80
2013,8,7,07/08/2013,Port Moresby,Corn,1.45,2.34,2.34,2.34,2.34,2.34,2.34
2013,8,7,07/08/2013,Port Moresby,Cucumber,1.89,2.25,2.25,2.25,2.25,2.25,2.25
2013,8,7,07/08/2013,Port Moresby,Ginger,2.38,5.39,5.39,5.39,5.39,5.39,5.39
2013,8,7,07/08/2013,Port Moresby,Peanut,2.09,6.45,6.45,6.45,6.45,6.45,6.45
2013,8,7,07/08/2013,Port Moresby,Pineapple,1.03,1.95,1.95,1.95,1.95,1.95,1.95
2013,8,7,07/08/2013,Port Moresby,Sweet Potato,1.08,1.40,1.40,1.40,1.40,1.40,1.40
2013,8,7,07/08/2013,Port Moresby,Taro-Kongkong,1.08,1.12,1.12,1.12,1.12,1.12,1.12
2013,8,7,07/08/2013,Port Moresby,Tomato,1.42,3.96,3.96,3.96,3.96,3.96,3.96
2013,8,7,07/08/2013,Port Moresby,Watermelon,1.03,1.61,1.61,1.61,1.61,1.61,1.61
2013,7,31,31/07/2013,Goroka,Avocado,1.07,1.39,1.39,1.39,1.39,1.39,1.39
2013,7,31,31/07/2013,Goroka,Banana-Ripe,1.21,1.12,1.12,1.12,1.12,1.12,1.12
2013,7,31,31/07/2013,Goroka,Bean-French,4.62,3.52,3.52,3.52,3.52,3.52,3.52
2013,7,31,31/07/2013,Goroka,Bean-Snake,3.33,3.15,3.15,3.15,3.15,3.15,3.15
2013,7,31,31/07/2013,Goroka,Broccoli,6.15,5.15,5.15,5.15,5.15,5.15,5.15
2013,7,31,31/07/2013,Goroka,Cabbage-English,1.15,1.48,1.48,1.48,1.48,1.48,1.48
2013,7,31,31/07/2013,Goroka,Cabbage-pakchoi,1.91,2.38,2.38,2.38,2.38,2.38,2.38
2013,7,31,31/07/2013,Goroka,Capsicum,8.57,7.51,7.51,7.51,7.51,7.51,7.51
2013,7,31,31/07/2013,Goroka,Carrot,2.67,2.46,2.46,2.46,2.46,2.46,2.46
2013,7,31,31/07/2013,Goroka,Corn,2.00,1.74,1.74,1.74,1.74,1.74,1.74
2013,7,31,31/07/2013,Goroka,Cucumber,2.67,2.66,2.66,2.66,2.66,2.66,2.66
2013,7,31,31/07/2013,Goroka,Garlic-local,15.00,31.82,31.82,31.82,31.82,31.82,31.82
2013,7,31,31/07/2013,Goroka,Lettuce,3.33,2.95,2.95,2.95,2.95,2.95,2.95
2013,7,31,31/07/2013,Goroka,Onion Bulb,5.56,5.90,5.90,5.90,5.90,5.90,5.90
2013,7,31,31/07/2013,Goroka,Onion-Spring,2.46,3.28,3.28,3.28,3.28,3.28,3.28
2013,7,31,31/07/2013,Goroka,Orange,3.75,2.60,2.60,2.60,2.60,2.60,2.60
2013,7,31,31/07/2013,Goroka,Pineapple,2.67,2.74,2.74,2.74,2.74,2.74,2.74
2013,7,31,31/07/2013,Goroka,Potato,2.29,2.01,2.01,2.01,2.01,2.01,2.01
2013,7,31,31/07/2013,Goroka,Sweet Potato,0.89,0.84,0.84,0.84,0.84,0.84,0.84
2013,7,31,31/07/2013,Goroka,Taro-Kongkong,0.83,0.93,0.93,0.93,0.93,0.93,0.93
2013,7,31,31/07/2013,Goroka,Tomato,2.92,3.49,3.49,3.49,3.49,3.49,3.49
2013,7,31,31/07/2013,Kokopo,Banana-Cooking,0.59,0.76,0.76,0.76,0.76,0.76,0.76
2013,7,31,31/07/2013,Kokopo,Banana-Ripe,1.43,1.69,1.69,1.69,1.69,1.69,1.69
2013,7,31,31/07/2013,Kokopo,Bean-French,3.33,6.90,6.90,6.90,6.90,6.90,6.90
2013,7,31,31/07/2013,Kokopo,Bean-Snake,1.67,2.20,2.20,2.20,2.20,2.20,2.20
2013,7,31,31/07/2013,Kokopo,Cabbage-chinese,1.50,2.36,2.36,2.36,2.36,,
2013,7,31,31/07/2013,Kokopo,Cabbage-English,4.55,4.24,4.24,4.24,4.24,4.24,4.24
2013,7,31,31/07/2013,Kokopo,Cabbage-pakchoi,1.20,2.78,2.78,2.78,2.78,2.78,2.78
2013,7,31,31/07/2013,Kokopo,Capsicum,5.00,5.17,5.17,5.17,5.17,5.17,5.17
2013,7,31,31/07/2013,Kokopo,Corn,1.33,1.49,1.49,1.49,1.49,1.49,1.49
2013,7,31,31/07/2013,Kokopo,Cucumber,2.00,2.44,2.44,2.44,2.44,2.44,2.44
2013,7,31,31/07/2013,Kokopo,Garlic-local,0.75,0.75,,,,,
2013,7,31,31/07/2013,Kokopo,Ginger,6.00,7.31,7.31,7.31,7.31,7.31,7.31
2013,7,31,31/07/2013,Kokopo,Lettuce,6.67,16.83,16.83,16.83,16.83,16.83,16.83
2013,7,31,31/07/2013,Kokopo,Onion Bulb,6.20,17.41,17.41,17.41,17.41,17.41,17.41
2013,7,31,31/07/2013,Kokopo,Onion-Spring,3.33,4.96,4.96,4.96,4.96,4.96,4.96
2013,7,31,31/07/2013,Kokopo,Orange,3.33,2.90,2.90,2.90,2.90,2.90,
2013,7,31,31/07/2013,Kokopo,Pawpaw,0.75,1.06,1.06,1.06,1.06,,
2013,7,31,31/07/2013,Kokopo,Peanut,5.00,8.48,8.48,8.48,8.48,8.48,8.48
2013,7,31,31/07/2013,Kokopo,Pineapple,3.85,3.57,3.57,3.57,3.57,3.57,3.57
2013,7,31,31/07/2013,Kokopo,Sweet Potato,0.89,0.87,0.87,0.87,0.87,0.87,0.87
2013,7,31,31/07/2013,Kokopo,Taro-Kongkong,0.69,0.65,0.65,0.65,0.65,0.65,0.65
2013,7,31,31/07/2013,Kokopo,Tomato,5.00,4.32,4.32,4.32,4.32,4.32,4.32
2013,7,31,31/07/2013,Kokopo,Watermelon,1.67,3.40,3.40,3.40,3.40,3.40,3.40
2013,7,31,31/07/2013,Madang,Avocado,4.00,5.08,5.08,5.08,5.08,5.08,5.08
2013,7,31,31/07/2013,Madang,Banana-Cooking,1.03,1.74,1.74,1.74,1.74,1.74,1.74
2013,7,31,31/07/2013,Madang,Banana-Ripe,2.15,2.96,2.96,2.96,2.96,2.96,2.96
2013,7,31,31/07/2013,Madang,Bean-French,4.22,5.14,5.14,5.14,5.14,5.14,5.14
2013,7,31,31/07/2013,Madang,Bean-Snake,2.55,4.84,4.84,4.84,4.84,4.84,4.84
2013,7,31,31/07/2013,Madang,Broccoli,5.45,4.92,4.92,4.92,4.92,4.92,4.92
2013,7,31,31/07/2013,Madang,Cabbage-English,3.00,2.72,2.72,2.72,2.72,2.72,2.72
2013,7,31,31/07/2013,Madang,Cabbage-pakchoi,4.05,2.51,2.51,2.51,2.51,2.51,2.51
2013,7,31,31/07/2013,Madang,Capsicum,6.79,6.22,6.22,6.22,6.22,6.22,6.22
2013,7,31,31/07/2013,Madang,Carrot,3.75,3.33,3.33,3.33,3.33,3.33,3.33
2013,7,31,31/07/2013,Madang,Corn,1.67,1.67,1.67,1.67,1.67,1.67,1.67
2013,7,31,31/07/2013,Madang,Cucumber,3.12,2.98,2.98,2.98,2.98,2.98,2.98
2013,7,31,31/07/2013,Madang,Garlic-local,20.00,21.81,21.81,21.81,21.81,21.81,21.81
2013,7,31,31/07/2013,Madang,Ginger,7.50,5.98,5.98,5.98,5.98,5.98,5.98
2013,7,31,31/07/2013,Madang,Onion Bulb,5.00,4.47,4.47,4.47,4.47,4.47,4.47
2013,7,31,31/07/2013,Madang,Onion-Spring,4.24,3.90,3.90,3.90,3.90,3.90,3.90
2013,7,31,31/07/2013,Madang,Orange,5.53,4.04,4.04,4.04,4.04,4.04,4.04
2013,7,31,31/07/2013,Madang,Peanut,4.75,4.50,4.50,4.50,4.50,4.50,4.50
2013,7,31,31/07/2013,Madang,Pineapple,3.65,3.15,3.15,3.15,3.15,3.15,3.15
2013,7,31,31/07/2013,Madang,Potato,2.20,2.26,2.26,2.26,2.26,2.26,2.26
2013,7,31,31/07/2013,Madang,Sweet Potato,1.18,1.49,1.49,1.49,1.49,1.49,1.49
2013,7,31,31/07/2013,Madang,Taro-Kongkong,1.19,1.34,1.34,1.34,1.34,1.34,1.34
2013,7,31,31/07/2013,Madang,Tomato,7.20,4.99,4.99,4.99,4.99,4.99,4.99
2013,7,31,31/07/2013,Madang,Watermelon,1.17,1.13,1.13,1.13,,,
2013,7,31,31/07/2013,Mt. Hagen,Avocado,1.02,1.10,1.10,1.10,1.10,1.10,1.10
2013,7,31,31/07/2013,Mt. Hagen,Banana-Ripe,1.54,1.17,1.17,1.17,1.17,1.17,1.17
2013,7,31,31/07/2013,Mt. Hagen,Bean-French,3.06,3.08,3.08,3.08,3.08,3.08,3.08
2013,7,31,31/07/2013,Mt. Hagen,Broccoli,2.37,2.78,2.78,2.78,2.78,2.78,2.78
2013,7,31,31/07/2013,Mt. Hagen,Cabbage-English,1.55,1.42,1.42,1.42,1.42,1.42,1.42
2013,7,31,31/07/2013,Mt. Hagen,Cabbage-pakchoi,1.96,1.75,1.75,1.75,1.75,1.75,1.75
2013,7,31,31/07/2013,Mt. Hagen,Capsicum,5.26,5.66,5.66,5.66,5.66,5.66,5.66
2013,7,31,31/07/2013,Mt. Hagen,Carrot,3.26,3.17,3.17,3.17,3.17,3.17,3.17
2013,7,31,31/07/2013,Mt. Hagen,Corn,1.23,0.95,0.95,0.95,0.95,0.95,0.95
2013,7,31,31/07/2013,Mt. Hagen,Cucumber,1.82,1.81,1.81,1.81,1.81,1.81,1.81
2013,7,31,31/07/2013,Mt. Hagen,Garlic-local,18.18,16.90,16.90,16.90,16.90,16.90,16.90
2013,7,31,31/07/2013,Mt. Hagen,Ginger,3.26,4.74,4.74,4.74,4.74,4.74,4.74
2013,7,31,31/07/2013,Mt. Hagen,Lettuce,3.26,3.89,3.89,3.89,3.89,3.89,3.89
2013,7,31,31/07/2013,Mt. Hagen,Onion Bulb,5.26,5.65,5.65,5.65,5.65,5.65,5.65
2013,7,31,31/07/2013,Mt. Hagen,Onion-Spring,2.44,3.08,3.08,3.08,3.08,3.08,3.08
2013,7,31,31/07/2013,Mt. Hagen,Orange,2.08,2.16,2.16,2.16,2.16,2.16,2.16
2013,7,31,31/07/2013,Mt. Hagen,Peanut,9.52,7.91,7.91,7.91,7.91,7.91,7.91
2013,7,31,31/07/2013,Mt. Hagen,Pineapple,2.50,2.31,2.31,2.31,2.31,2.31,2.31
2013,7,31,31/07/2013,Mt. Hagen,Potato,1.18,1.68,1.68,1.68,1.68,1.68,1.68
2013,7,31,31/07/2013,Mt. Hagen,Sweet Potato,0.76,0.70,0.70,0.70,0.70,0.70,0.70
2013,7,31,31/07/2013,Mt. Hagen,Tomato,3.08,4.32,4.32,4.32,4.32,4.32,4.32
2013,7,31,31/07/2013,Port Moresby,Banana-Cooking,1.42,1.42,1.42,1.42,1.42,1.42,1.42
2013,7,31,31/07/2013,Port Moresby,Banana-Ripe,1.24,1.65,1.65,1.65,1.65,1.65,1.65
2013,7,31,31/07/2013,Port Moresby,Bean-Snake,1.30,4.26,4.26,4.26,4.26,4.26,4.26
2013,7,31,31/07/2013,Port Moresby,Cabbage-pakchoi,1.89,4.16,4.16,4.16,4.16,4.16,4.16
2013,7,31,31/07/2013,Port Moresby,Capsicum,1.61,6.52,6.52,6.52,6.52,6.52,6.52
2013,7,31,31/07/2013,Port Moresby,Corn,1.30,2.14,2.14,2.14,2.14,2.14,2.14
2013,7,31,31/07/2013,Port Moresby,Cucumber,1.53,2.12,2.12,2.12,2.12,2.12,2.12
2013,7,31,31/07/2013,Port Moresby,Ginger,1.51,6.19,6.19,6.19,6.19,6.19,6.19
2013,7,31,31/07/2013,Port Moresby,Peanut,2.03,6.03,6.03,6.03,6.03,6.03,6.03
2013,7,31,31/07/2013,Port Moresby,Pineapple,1.21,2.12,2.12,2.12,2.12,2.12,2.12
2013,7,31,31/07/2013,Port Moresby,Sweet Potato,1.08,1.71,1.71,1.71,1.71,1.71,1.71
2013,7,31,31/07/2013,Port Moresby,Taro-Kongkong,1.43,1.16,1.16,1.16,1.16,1.16,1.16
2013,7,31,31/07/2013,Port Moresby,Tomato,1.41,4.27,4.27,4.27,4.27,4.27,4.27
2013,7,24,24/07/2013,Kokopo,Banana-Cooking,0.59,0.76,0.76,0.76,0.76,0.76,0.76
2013,7,24,24/07/2013,Kokopo,Banana-Ripe,1.43,1.69,1.69,1.69,1.69,1.69,1.69
2013,7,24,24/07/2013,Kokopo,Bean-French,3.33,6.90,6.90,6.90,6.90,6.90,6.90
2013,7,24,24/07/2013,Kokopo,Bean-Snake,1.67,2.20,2.20,2.20,2.20,2.20,2.20
2013,7,24,24/07/2013,Kokopo,Cabbage-English,4.55,4.24,4.24,4.24,4.24,4.24,4.24
2013,7,24,24/07/2013,Kokopo,Cabbage-pakchoi,1.20,2.78,2.78,2.78,2.78,2.78,2.78
2013,7,24,24/07/2013,Kokopo,Capsicum,5.00,5.17,5.17,5.17,5.17,5.17,5.17
2013,7,24,24/07/2013,Kokopo,Corn,1.33,1.49,1.49,1.49,1.49,1.49,1.49
2013,7,24,24/07/2013,Kokopo,Cucumber,2.00,2.44,2.44,2.44,2.44,2.44,2.44
2013,7,24,24/07/2013,Kokopo,Ginger,6.00,7.31,7.31,7.31,7.31,7.31,7.31
2013,7,24,24/07/2013,Kokopo,Lettuce,6.67,16.83,16.83,16.83,16.83,16.83,16.83
2013,7,24,24/07/2013,Kokopo,Onion Bulb,20.00,17.41,17.41,17.41,17.41,17.41,17.41
2013,7,24,24/07/2013,Kokopo,Onion-Spring,3.33,4.96,4.96,4.96,4.96,4.96,4.96
2013,7,24,24/07/2013,Kokopo,Orange,3.33,2.90,2.90,2.90,2.90,2.90,
2013,7,24,24/07/2013,Kokopo,Peanut,5.00,8.48,8.48,8.48,8.48,8.48,8.48
2013,7,24,24/07/2013,Kokopo,Pineapple,3.85,3.57,3.57,3.57,3.57,3.57,3.57
2013,7,24,24/07/2013,Kokopo,Sweet Potato,0.89,0.87,0.87,0.87,0.87,0.87,0.87
2013,7,24,24/07/2013,Kokopo,Taro-Kongkong,0.69,0.65,0.65,0.65,0.65,0.65,0.65
2013,7,24,24/07/2013,Kokopo,Tomato,5.00,4.32,4.32,4.32,4.32,4.32,4.32
2013,7,24,24/07/2013,Kokopo,Watermelon,1.67,3.40,3.40,3.40,3.40,3.40,3.40
2013,7,24,24/07/2013,Madang,Banana-Cooking,2.84,1.74,1.74,1.74,1.74,1.74,1.74
2013,7,24,24/07/2013,Madang,Banana-Ripe,2.76,2.96,2.96,2.96,2.96,2.96,2.96
2013,7,24,24/07/2013,Madang,Bean-French,4.35,5.14,5.14,5.14,5.14,5.14,5.14
2013,7,24,24/07/2013,Madang,Bean-Snake,5.00,4.84,4.84,4.84,4.84,4.84,4.84
2013,7,24,24/07/2013,Madang,Broccoli,3.75,4.92,4.92,4.92,4.92,4.92,4.92
2013,7,24,24/07/2013,Madang,Cabbage-English,2.76,2.72,2.72,2.72,2.72,2.72,2.72
2013,7,24,24/07/2013,Madang,Cabbage-pakchoi,3.24,2.51,2.51,2.51,2.51,2.51,2.51
2013,7,24,24/07/2013,Madang,Capsicum,4.55,6.22,6.22,6.22,6.22,6.22,6.22
2013,7,24,24/07/2013,Madang,Carrot,3.45,3.33,3.33,3.33,3.33,3.33,3.33
2013,7,24,24/07/2013,Madang,Corn,1.67,1.67,1.67,1.67,1.67,1.67,1.67
2013,7,24,24/07/2013,Madang,Cucumber,3.16,2.98,2.98,2.98,2.98,2.98,2.98
2013,7,24,24/07/2013,Madang,Garlic-local,30.00,21.81,21.81,21.81,21.81,21.81,21.81
2013,7,24,24/07/2013,Madang,Ginger,6.07,5.98,5.98,5.98,5.98,5.98,5.98
2013,7,24,24/07/2013,Madang,Onion Bulb,5.09,4.47,4.47,4.47,4.47,4.47,4.47
2013,7,24,24/07/2013,Madang,Onion-Spring,4.13,3.90,3.90,3.90,3.90,3.90,3.90
2013,7,24,24/07/2013,Madang,Orange,4.22,4.04,4.04,4.04,4.04,4.04,4.04
2013,7,24,24/07/2013,Madang,Peanut,4.12,4.50,4.50,4.50,4.50,4.50,4.50
2013,7,24,24/07/2013,Madang,Pineapple,2.81,3.15,3.15,3.15,3.15,3.15,3.15
2013,7,24,24/07/2013,Madang,Potato,1.67,2.26,2.26,2.26,2.26,2.26,2.26
2013,7,24,24/07/2013,Madang,Sweet Potato,2.15,1.49,1.49,1.49,1.49,1.49,1.49
2013,7,24,24/07/2013,Madang,Taro-Kongkong,1.50,1.34,1.34,1.34,1.34,1.34,1.34
2013,7,24,24/07/2013,Madang,Tomato,4.52,4.99,4.99,4.99,4.99,4.99,4.99
2013,7,24,24/07/2013,Mt. Hagen,Avocado,1.02,1.10,1.10,1.10,1.10,1.10,1.10
2013,7,24,24/07/2013,Mt. Hagen,Banana-Cooking,3.85,2.89,2.89,2.89,2.89,2.89,
2013,7,24,24/07/2013,Mt. Hagen,Banana-Ripe,1.43,1.17,1.17,1.17,1.17,1.17,1.17
2013,7,24,24/07/2013,Mt. Hagen,Bean-French,2.50,3.08,3.08,3.08,3.08,3.08,3.08
2013,7,24,24/07/2013,Mt. Hagen,Broccoli,3.64,2.78,2.78,2.78,2.78,2.78,2.78
2013,7,24,24/07/2013,Mt. Hagen,Cabbage-English,1.20,1.42,1.42,1.42,1.42,1.42,1.42
2013,7,24,24/07/2013,Mt. Hagen,Cabbage-pakchoi,1.25,1.75,1.75,1.75,1.75,1.75,1.75
2013,7,24,24/07/2013,Mt. Hagen,Capsicum,5.71,5.66,5.66,5.66,5.66,5.66,5.66
2013,7,24,24/07/2013,Mt. Hagen,Carrot,3.26,3.17,3.17,3.17,3.17,3.17,3.17
2013,7,24,24/07/2013,Mt. Hagen,Corn,1.11,0.95,0.95,0.95,0.95,0.95,0.95
2013,7,24,24/07/2013,Mt. Hagen,Cucumber,1.54,1.81,1.81,1.81,1.81,1.81,1.81
2013,7,24,24/07/2013,Mt. Hagen,Garlic-local,1.90,16.90,16.90,16.90,16.90,16.90,16.90
2013,7,24,24/07/2013,Mt. Hagen,Ginger,4.92,4.74,4.74,4.74,4.74,4.74,4.74
2013,7,24,24/07/2013,Mt. Hagen,Lettuce,3.33,3.89,3.89,3.89,3.89,3.89,3.89
2013,7,24,24/07/2013,Mt. Hagen,Onion Bulb,6.67,5.65,5.65,5.65,5.65,5.65,5.65
2013,7,24,24/07/2013,Mt. Hagen,Onion-Spring,2.50,3.08,3.08,3.08,3.08,3.08,3.08
2013,7,24,24/07/2013,Mt. Hagen,Orange,3.33,2.16,2.16,2.16,2.16,2.16,2.16
2013,7,24,24/07/2013,Mt. Hagen,Peanut,7.69,7.91,7.91,7.91,7.91,7.91,7.91
2013,7,24,24/07/2013,Mt. Hagen,Pineapple,2.56,2.31,2.31,2.31,2.31,2.31,2.31
2013,7,24,24/07/2013,Mt. Hagen,Potato,1.90,1.68,1.68,1.68,1.68,1.68,1.68
2013,7,24,24/07/2013,Mt. Hagen,Sweet Potato,0.65,0.70,0.70,0.70,0.70,0.70,0.70
2013,7,24,24/07/2013,Mt. Hagen,Tomato,2.20,4.32,4.32,4.32,4.32,4.32,4.32
2013,7,24,24/07/2013,Port Moresby,Amaranthus-Aupa,3.33,3.67,3.67,3.67,3.67,3.67,3.67
2013,7,24,24/07/2013,Port Moresby,Avocado,4.76,4.76,,,,,
2013,7,24,24/07/2013,Port Moresby,Banana-Cooking,1.58,1.42,1.42,1.42,1.42,1.42,1.42
2013,7,24,24/07/2013,Port Moresby,Banana-Ripe,1.73,1.65,1.65,1.65,1.65,1.65,1.65
2013,7,24,24/07/2013,Port Moresby,Bean-Snake,2.76,4.26,4.26,4.26,4.26,4.26,4.26
2013,7,24,24/07/2013,Port Moresby,Cabbage-English,3.85,4.72,4.72,4.72,4.72,4.72,4.72
2013,7,24,24/07/2013,Port Moresby,Cabbage-pakchoi,2.86,4.16,4.16,4.16,4.16,4.16,4.16
2013,7,24,24/07/2013,Port Moresby,Capsicum,10.46,6.52,6.52,6.52,6.52,6.52,6.52
2013,7,24,24/07/2013,Port Moresby,Carrot,6.67,5.83,5.83,5.83,5.83,5.83,5.83
2013,7,24,24/07/2013,Port Moresby,Corn,2.83,2.14,2.14,2.14,2.14,2.14,2.14
2013,7,24,24/07/2013,Port Moresby,Cucumber,2.00,2.12,2.12,2.12,2.12,2.12,2.12
2013,7,24,24/07/2013,Port Moresby,Garlic-local,27.27,21.00,21.00,21.00,21.00,21.00,21.00
2013,7,24,24/07/2013,Port Moresby,Ginger,9.68,6.19,6.19,6.19,6.19,6.19,6.19
2013,7,24,24/07/2013,Port Moresby,Lettuce,10.00,11.41,11.41,11.41,11.41,11.41,11.41
2013,7,24,24/07/2013,Port Moresby,Onion Bulb,4.88,5.58,5.58,5.58,5.58,5.58,5.58
2013,7,24,24/07/2013,Port Moresby,Onion-Spring,16.67,17.99,17.99,17.99,17.99,17.99,17.99
2013,7,24,24/07/2013,Port Moresby,Orange,5.71,4.85,4.85,4.85,4.85,4.85,4.85
2013,7,24,24/07/2013,Port Moresby,Pawpaw,2.50,2.72,2.72,2.72,2.72,2.72,2.72
2013,7,24,24/07/2013,Port Moresby,Peanut,8.98,6.03,6.03,6.03,6.03,6.03,6.03
2013,7,24,24/07/2013,Port Moresby,Pineapple,1.22,2.12,2.12,2.12,2.12,2.12,2.12
2013,7,24,24/07/2013,Port Moresby,Potato,4.17,4.20,4.20,4.20,4.20,4.20,4.20
2013,7,24,24/07/2013,Port Moresby,Pumpkin-Tips,3.75,3.52,3.52,3.52,3.52,3.52,3.52
2013,7,24,24/07/2013,Port Moresby,Sweet Potato,1.54,1.71,1.71,1.71,1.71,1.71,1.71
2013,7,24,24/07/2013,Port Moresby,Taro-Kongkong,1.22,1.16,1.16,1.16,1.16,1.16,1.16
2013,7,24,24/07/2013,Port Moresby,Tomato,3.65,4.27,4.27,4.27,4.27,4.27,4.27
2013,7,24,24/07/2013,Port Moresby,Watermelon,2.33,1.73,1.73,1.73,1.73,1.73,1.73
2013,7,17,17/07/2013,Goroka,Avocado,1.28,1.39,1.39,1.39,1.39,1.39,1.39
2013,7,17,17/07/2013,Goroka,Banana-Ripe,1.43,1.12,1.12,1.12,1.12,1.12,1.12
2013,7,17,17/07/2013,Goroka,Bean-French,4.29,3.52,3.52,3.52,3.52,3.52,3.52
2013,7,17,17/07/2013,Goroka,Broccoli,4.29,5.15,5.15,5.15,5.15,5.15,5.15
2013,7,17,17/07/2013,Goroka,Cabbage-English,1.11,1.48,1.48,1.48,1.48,1.48,1.48
2013,7,17,17/07/2013,Goroka,Cabbage-pakchoi,3.23,2.38,2.38,2.38,2.38,2.38,2.38
2013,7,17,17/07/2013,Goroka,Capsicum,7.00,7.51,7.51,7.51,7.51,7.51,7.51
2013,7,17,17/07/2013,Goroka,Carrot,2.82,2.46,2.46,2.46,2.46,2.46,2.46
