,date,ym,post_courier_news_count,post_courier_epu_count,post_courier_ratio,papua_new_guinea_abc_news_count,papua_new_guinea_abc_epu_count,papua_new_guinea_abc_ratio,png_business_news_count,png_business_epu_count,png_business_ratio,papua_new_guinea_rnz_news_count,papua_new_guinea_rnz_epu_count,papua_new_guinea_rnz_ratio,news_total,post_courier_weights,papua_new_guinea_abc_weights,png_business_weights,papua_new_guinea_rnz_weights,post_courier_z_score,papua_new_guinea_abc_z_score,png_business_z_score,papua_new_guinea_rnz_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted
84,2022-01-01,2022-1,17.0,1.0,0.058823529411764705,0.0,0.0,0.0,50.0,3.0,0.06,2.0,0.0,0.0,69.0,0.2463768115942029,0.0,0.7246376811594203,0.028985507246376812,4.45645680537426,0.0,0.6711002761243327,0.0,1.281889270374648,1.5842721666315807,313.38089362847234,217.23479802602643
85,2022-02-01,2022-2,11.0,1.0,0.09090909090909091,5.0,0.0,0.0,51.0,2.0,0.0392156862745098,5.0,1.0,0.2,72.0,0.1527777777777778,0.06944444444444445,0.7083333333333334,0.06944444444444445,6.887251426487493,0.0,0.4386276314538122,10.7644067532019,4.522571452785801,2.110441786965505,417.46118317303035,766.4155702130655
86,2022-03-01,2022-3,13.0,1.0,0.07692307692307693,4.0,0.0,0.0,52.0,3.0,0.057692307692307696,8.0,0.0,0.0,77.0,0.16883116883116883,0.05194805194805195,0.6753246753246753,0.1038961038961039,5.827674283950956,0.0,0.6452887270426275,0.0,1.618240752748396,1.4196724610075202,280.82183974499463,274.2344531661782
87,2022-04-01,2022-4,69.0,0.0,0.0,8.0,1.0,0.125,52.0,2.0,0.038461538461538464,8.0,0.0,0.0,137.0,0.5036496350364964,0.058394160583941604,0.3795620437956204,0.058394160583941604,0.0,1.4320556489227179,0.43019248469508503,0.0,0.46556203340445074,0.24690842624471654,48.840334944142676,78.89626400074609
88,2022-05-01,2022-5,146.0,1.0,0.00684931506849315,11.0,1.0,0.09090909090909091,60.0,2.0,0.03333333333333333,6.0,0.0,0.0,223.0,0.6547085201793722,0.04932735426008968,0.26905829596412556,0.026905829596412557,0.518902504735359,1.0414950173983402,0.37283348673574035,0.0,0.4833077522173599,0.49141802729546447,97.20616430851322,81.90353438769793
89,2022-06-01,2022-6,227.0,4.0,0.01762114537444934,12.0,3.0,0.25,56.0,4.0,0.07142857142857142,6.0,1.0,0.16666666666666666,301.0,0.7541528239202658,0.03986710963455149,0.18604651162790697,0.019933554817275746,1.3349738447817168,2.8641112978454357,0.798928900148015,8.970338961001582,3.4920882509441875,1.4484068123385159,286.5057095292424,591.7851903551773
90,2022-07-01,2022-7,190.0,2.0,0.010526315789473684,7.0,0.0,0.0,59.0,2.0,0.03389830508474576,8.0,1.0,0.125,264.0,0.7196969696969697,0.026515151515151516,0.22348484848484848,0.030303030303030304,0.797471217803815,0.0,0.37915269837532917,6.727754220751188,1.976094534232583,0.862543842245753,170.61762856783747,334.87798591128586
91,2022-08-01,2022-8,194.0,1.0,0.005154639175257732,7.0,0.0,0.0,60.0,6.0,0.1,8.0,0.0,0.0,269.0,0.7211895910780669,0.026022304832713755,0.22304832713754646,0.02973977695167286,0.3905142561410434,0.0,1.118500460207221,0.0,0.3772536790870661,0.5311144732483111,105.05841846571849,63.93112780880248
92,2022-09-01,2022-9,125.0,0.0,0.0,10.0,0.0,0.0,70.0,4.0,0.05714285714285714,7.0,0.0,0.0,212.0,0.589622641509434,0.04716981132075472,0.330188679245283,0.0330188679245283,0.0,0.0,0.639143120118412,0.0,0.159785780029603,0.21103782268060772,41.7448610497716,27.07802651473724
93,2022-10-01,2022-10,113.0,0.0,0.0,10.0,0.0,0.0,81.0,6.0,0.07407407407407407,9.0,0.0,0.0,213.0,0.5305164319248826,0.046948356807511735,0.38028169014084506,0.04225352112676056,0.0,0.0,0.8285188594127563,0.0,0.20712971485318907,0.3150705521710482,62.3233136799407,35.10114548206679
94,2022-11-01,2022-11,111.0,0.0,0.0,15.0,0.0,0.0,60.0,3.0,0.05,3.0,1.0,0.3333333333333333,189.0,0.5873015873015873,0.07936507936507936,0.31746031746031744,0.015873015873015872,0.0,0.0,0.5592502301036105,17.940677922003164,4.624982038026694,0.4623124210170694,91.44885751664111,783.7705347288621
95,2022-12-01,2022-12,42.0,1.0,0.023809523809523808,3.0,1.0,0.3333333333333333,55.0,5.0,0.09090909090909091,3.0,0.0,0.0,103.0,0.4077669902912621,0.02912621359223301,0.5339805825242718,0.02912621359223301,1.8038039450324386,3.818815063793914,1.0168186001883828,0.0,1.6598594022536837,1.3897207174087884,274.89716065739935,281.28733919022204
96,2023-01-01,2023-1,8.0,0.0,0.0,13.0,2.0,0.15384615384615385,37.0,3.0,0.08108108108108109,0.0,0.0,0.0,58.0,0.13793103448275862,0.22413793103448276,0.6379310344827587,0.0,0.0,1.762530029443345,0.906892265032882,0.0,0.6673555736190567,0.9735845549824158,192.58231274236547,113.09311700870128
97,2023-02-01,2023-2,11.0,0.0,0.0,15.0,2.0,0.13333333333333333,45.0,4.0,0.08888888888888889,2.0,0.0,0.0,73.0,0.1506849315068493,0.2054794520547945,0.6164383561643836,0.0273972602739726,0.0,1.5275260255175656,0.9942226312953076,0.0,0.6304371642032183,0.9267521752198948,183.3185174615766,106.8367550917723
98,2023-03-01,2023-3,18.0,0.0,0.0,7.0,1.0,0.14285714285714285,68.0,4.0,0.058823529411764705,4.0,0.0,0.0,97.0,0.18556701030927836,0.07216494845360824,0.7010309278350515,0.041237113402061855,0.0,1.6366350273402488,0.6579414471807182,0.0,0.5736441186302418,0.5793449855636141,114.59877483116838,97.21234675210137
99,2023-04-01,2023-4,8.0,0.0,0.0,15.0,0.0,0.0,43.0,4.0,0.09302325581395349,7.0,2.0,0.2857142857142857,73.0,0.1095890410958904,0.2054794520547945,0.589041095890411,0.0958904109589041,0.0,0.0,1.0404655443788102,15.377723933145571,4.104547369381096,2.0874532320590116,412.9138749317063,695.5753038756338
100,2023-05-01,2023-5,123.0,1.0,0.008130081300813009,12.0,3.0,0.25,51.0,5.0,0.09803921568627451,8.0,0.0,0.0,194.0,0.634020618556701,0.061855670103092786,0.26288659793814434,0.041237113402061855,0.6159330544013206,2.8641112978454357,1.0965690786345303,0.0,1.1441533577203218,0.8559490942055088,169.31313804049304,193.8934425299716
101,2023-06-01,2023-6,117.0,0.0,0.0,13.0,1.0,0.07692307692307693,52.0,3.0,0.057692307692307696,9.0,0.0,0.0,191.0,0.612565445026178,0.06806282722513089,0.27225130890052357,0.04712041884816754,0.0,0.8812650147216725,0.6452887270426275,0.0,0.381638435441075,0.23566208899266164,46.615725251232675,64.67418860427827
102,2023-07-01,2023-7,42.0,1.0,0.023809523809523808,10.0,0.0,0.0,66.0,1.0,0.015151515151515152,9.0,0.0,0.0,127.0,0.33070866141732286,0.07874015748031496,0.5196850393700787,0.07086614173228346,1.8038039450324386,0.0,0.1694697666980638,0.0,0.4933184279326256,0.6846044904994854,135.41989282747087,83.59998911851429
103,2023-08-01,2023-8,135.0,1.0,0.007407407407407408,9.0,1.0,0.1111111111111111,46.0,4.0,0.08695652173913043,8.0,0.0,0.0,198.0,0.6818181818181818,0.045454545454545456,0.23232323232323232,0.04040404040404041,0.5611834495656476,1.2729383545979713,0.9726090958323661,0.0,0.7016827249989963,0.6664456024799646,131.82792884885978,118.91035252909111
104,2023-09-01,2023-9,168.0,0.0,0.0,5.0,0.0,0.0,39.0,3.0,0.07692307692307693,13.0,1.0,0.07692307692307693,225.0,0.7466666666666667,0.022222222222222223,0.17333333333333334,0.057777777777777775,0.0,0.0,0.8603849693901701,4.140156443539192,1.2501353532323405,0.38834243365433835,76.81704031397855,211.85363450717713
105,2023-10-01,2023-10,162.0,2.0,0.012345679012345678,7.0,1.0,0.14285714285714285,52.0,1.0,0.019230769230769232,15.0,0.0,0.0,236.0,0.6864406779661016,0.029661016949152543,0.22033898305084745,0.0635593220338983,0.9353057492760792,1.6366350273402488,0.21509624234754252,0.0,0.6967592547409677,0.7379702592210966,145.97604135004855,118.07599882022716
106,2023-11-01,2023-11,167.0,2.0,0.011976047904191617,8.0,1.0,0.125,3.0,1.0,0.3333333333333333,9.0,0.0,0.0,187.0,0.893048128342246,0.0427807486631016,0.016042780748663103,0.0481283422459893,0.9073025831300889,1.4320556489227179,3.7283348673574035,0.0,1.5169232748525525,0.9313421453271594,184.22644790701315,257.06473160295974
107,2023-12-01,2023-12,147.0,2.0,0.013605442176870748,8.0,1.0,0.125,0.0,0.0,0.0,9.0,0.0,0.0,164.0,0.8963414634146342,0.04878048780487805,0.0,0.054878048780487805,1.0307451114471078,1.4320556489227179,0.0,0.0,0.6157001900924564,0.9937559547201622,196.57236660349736,104.33936029453643
