,date,total,var,sarimax,lf,mean_ensemble,rpw,ols,ols_lasso,cls
16,2020-05-01,0.0,-0.3560578304641021,-0.528253470598123,-89.10970523416911,-29.99800551174378,-63.38303255219865,-77.72965042801684,-71.13743190572919,-80.40148380400463
17,2020-06-01,0.0,1.5439814304805122,-0.0074700326565054,-2.679647370762344,-0.3810453243127791,-1.7328935883587517,-2.0896516892032118,-1.7600752308174588,-2.2652385445793435
18,2020-07-01,0.0,0.5893525638838786,3.660438296960295,186.41328412579253,63.5543583288789,133.0167360714791,162.4264282786058,148.54516035056608,168.1808397091222
19,2020-08-01,0.0,-0.5984782800485187,-0.5156655628793231,97.3017458683606,32.062534008477584,68.89102235366812,84.78429928478607,77.5356098755554,87.6960918486533
20,2020-09-01,0.0,-0.6357914240461326,0.3580363899768204,100.4028285791332,33.375024515021295,71.2416153374559,87.4293663899475,79.92111651432617,90.48924528735296
21,2020-10-01,0.0,2.1263255573735864,0.1873856105183207,-11.209247324969486,-2.9651787190258596,-7.685694305728402,-9.446435949661582,-8.441117105620267,-9.900803954419336
22,2020-11-01,0.0,0.6969919696115201,0.2578682653232083,-7.474701813045925,-2.1732805260370656,-5.180780914135671,-6.422422175071826,-5.817093640459105,-6.672921593296837
23,2020-12-01,0.0,2.2502842585208365,5.850098796186398,-1.092625891239185,2.335919054489349,0.5258602205086964,-0.9493588044497646,-0.8552982029430959,-0.7646303366128729
24,2021-01-01,0.0,1.0700508192097402,0.0857948731404878,-43.86180598352098,-14.235320097056919,-30.991111195068214,-38.08244346494447,-34.74268445223947,-39.45323721195431
25,2021-02-01,0.0,0.7465916672469044,0.358152957790872,27.859334397112008,9.65469300738326,19.91607417898614,24.391178452837277,22.37810053194905,25.199119587045562
26,2021-03-01,0.0,2.649057605626558,0.6864310383200745,-87.35757368250428,-28.007361679519217,-61.57129452523142,-75.79573901440061,-69.11589162411319,-78.52641351761535
27,2021-04-01,0.0,1.8378748689355584,0.8730352008882003,94.96061658757976,32.55717555246784,67.73989882495825,83.04740562044687,76.13638796363821,85.82371372451921
28,2021-05-01,0.0,0.6057285813642848,0.9251408964652968,145.5606971737753,49.03052221720163,103.50712252740492,126.97144165869906,116.20320625434272,131.33818349877612
29,2021-06-01,0.0,3.838403696109361,0.9171644791860368,148.64589785069884,51.133822008664744,106.04168407562156,130.17854598747465,119.45545081210537,134.43785389156346
30,2021-07-01,0.0,0.084509076403229,5.139318735459182,259.39982116454377,88.2078829921354,184.9043464817102,225.90111282988386,206.52125175277615,233.95663968464183
31,2021-08-01,0.0,0.0510823026878637,-0.2622628929804458,245.01529003427436,81.6013698146606,173.67982528568044,213.6809274084821,195.5284786964248,220.98019259553607
32,2021-09-01,0.0,-0.3941691001114344,-0.0041380007587895,156.6206557699541,52.074116223027964,110.99129305809285,136.51273566858515,124.86809394099741,141.21486792027136
33,2021-10-01,0.0,-0.4079596549092109,-0.356791076832349,-124.63614301350412,-41.80029791508189,-88.46386277935267,-108.72793053486963,-99.51147761347077,-112.44727460978643
34,2021-11-01,0.0,-0.2881491387417334,-0.4989540121024751,37.98165587922044,12.398184242792077,26.80304742664243,33.10488348000598,30.27977492379656,34.226746126951205
35,2021-12-01,0.0,-0.1791317232533467,2.34912210413982,10.675338639508968,4.281776340131814,7.971597778849393,9.137501965712097,8.25965879067585,9.61033304040247
36,2022-01-01,0.0,-0.0001154629441083,-0.6117982134378297,-61.59502753103764,-20.73564706913986,-43.773955723458634,-53.67453100707995,-49.08950923399274,-55.55153355697395
37,2022-02-01,0.0,-0.4963975819287026,-0.6495040035804399,-129.06851894637083,-43.40480684395999,-91.65975647388167,-112.58933879698041,-103.04289092681313,-116.45343736561311
38,2022-03-01,0.0,-0.6593160334083523,-0.4879978050400433,-249.7327956278528,-83.62670315543373,-177.13071767979164,-217.84614743479713,-199.37268654102317,-225.2945096966378
39,2022-04-01,0.0,-0.5040315184156814,-0.2805824502354376,19.154980857535893,6.123455629628258,13.467365406301951,16.63999050596748,15.185741584848277,17.226102012822835
40,2022-05-01,0.0,1.0345227011570102,0.2436708912069616,158.84238116922702,53.373524920530336,112.70739654175408,138.6632052012275,126.96726588243689,143.35878342243007
41,2022-06-01,0.0,2.0999287817425407,2.0752816833253425,571.2495360634558,191.8082488428412,404.79296560837963,498.34680432383146,456.11082199730896,515.4064135317567
42,2022-07-01,0.0,5.288466378801459,14.627979782702232,916.7227414896938,312.2130625503992,649.5077613810613,799.34978499481,731.3906203908323,827.2957520770232
43,2022-08-01,6228.0,9.3520029269481,3.958743622226338,3721.879084787629,1245.0632771122678,2648.462374210098,3246.784103327128,2971.526266822648,3357.6179097254794
44,2022-09-01,8130.0,8262.134504891077,117.0520033192664,3547.0264971124743,3975.4043351076057,3595.177274565954,4405.454300481291,4838.2773605280945,4009.6576767871466
