ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,DATES,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_submodels,spatially_interpolated,aibika,amaranthus_aupa,banana_cooking,banana_ripe,cabbage_english,capsicum,carrot,cassava,choko_tips,cucumber,fern,ginger,lemon,onion_bulb,orange,pakchoi,pawpaw,peanut,pineapple,potato,pumpkin_tips,taro_true,tomato,watermelons,o_imp_aibika,h_imp_aibika,l_imp_aibika,c_imp_aibika,o_imp_amaranthus_aupa,h_imp_amaranthus_aupa,l_imp_amaranthus_aupa,c_imp_amaranthus_aupa,o_imp_banana_cooking,h_imp_banana_cooking,l_imp_banana_cooking,c_imp_banana_cooking,o_imp_banana_ripe,h_imp_banana_ripe,l_imp_banana_ripe,c_imp_banana_ripe,o_imp_cabbage_english,h_imp_cabbage_english,l_imp_cabbage_english,c_imp_cabbage_english,o_imp_capsicum,h_imp_capsicum,l_imp_capsicum,c_imp_capsicum,o_imp_carrot,h_imp_carrot,l_imp_carrot,c_imp_carrot,o_imp_cassava,h_imp_cassava,l_imp_cassava,c_imp_cassava,o_imp_choko_tips,h_imp_choko_tips,l_imp_choko_tips,c_imp_choko_tips,o_imp_cucumber,h_imp_cucumber,l_imp_cucumber,c_imp_cucumber,o_imp_fern,h_imp_fern,l_imp_fern,c_imp_fern,o_imp_ginger,h_imp_ginger,l_imp_ginger,c_imp_ginger,o_imp_lemon,h_imp_lemon,l_imp_lemon,c_imp_lemon,o_imp_onion_bulb,h_imp_onion_bulb,l_imp_onion_bulb,c_imp_onion_bulb,o_imp_orange,h_imp_orange,l_imp_orange,c_imp_orange,o_imp_pakchoi,h_imp_pakchoi,l_imp_pakchoi,c_imp_pakchoi,o_imp_pawpaw,h_imp_pawpaw,l_imp_pawpaw,c_imp_pawpaw,o_imp_peanut,h_imp_peanut,l_imp_peanut,c_imp_peanut,o_imp_pineapple,h_imp_pineapple,l_imp_pineapple,c_imp_pineapple,o_imp_potato,h_imp_potato,l_imp_potato,c_imp_potato,o_imp_pumpkin_tips,h_imp_pumpkin_tips,l_imp_pumpkin_tips,c_imp_pumpkin_tips,o_imp_taro_true,h_imp_taro_true,l_imp_taro_true,c_imp_taro_true,o_imp_tomato,h_imp_tomato,l_imp_tomato,c_imp_tomato,o_imp_watermelons,h_imp_watermelons,l_imp_watermelons,c_imp_watermelons,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index
PNG,Papua New Guinea,Mt. Hagen,Mt. Hagen,Mt. Hagen,-5.8568157,144.2291164,gid_-585681442291,01/11/2019,2019,11,PGK,"aibika (1 unit, Index Weight = 1), amaranthus_aupa (1 unit, Index Weight = 1), banana_cooking (1 unit, Index Weight = 1), banana_ripe (1 unit, Index Weight = 1), cabbage_english (1 unit, Index Weight = 1), capsicum (1 unit, Index Weight = 1), carrot (1 unit, Index Weight = 1), cassava (1 unit, Index Weight = 1), choko_tips (1 unit, Index Weight = 1), cucumber (1 unit, Index Weight = 1), fern (1 unit, Index Weight = 1), ginger (1 unit, Index Weight = 1), lemon (1 unit, Index Weight = 1), onion_bulb (1 unit, Index Weight = 1), orange (1 unit, Index Weight = 1), pakchoi (1 unit, Index Weight = 1), pawpaw (1 unit, Index Weight = 1), peanut (1 unit, Index Weight = 1), pineapple (1 unit, Index Weight = 1), potato (1 unit, Index Weight = 1), pumpkin_tips (1 unit, Index Weight = 1), taro_true (1 unit, Index Weight = 1), tomato (1 unit, Index Weight = 1), watermelons (1 unit, Index Weight = 1)",Apr/17,Jul/22,51.8,52.15,0.76,0,,,,,,,,,,,,,,,,,,,,,,,,,2.51,2.87,2.16,2.43,1.81,2.14,1.66,2.14,3.54,3.81,3.26,3.4,1.71,1.93,1.49,1.78,3.23,3.97,2.02,2.02,4.71,5.41,3.94,3.94,4.07,4.58,3.42,3.42,0.63,0.69,0.57,0.63,0.87,0.95,0.79,0.87,1.64,1.77,1.51,1.63,1.76,1.92,1.6,1.77,4.23,5.04,3.67,5.04,3.48,3.8,3.17,3.44,6.45,7,5.86,5.86,4.72,5.16,4.1,4.1,1.75,1.95,1.54,1.67,2.29,2.51,2.06,2.18,5.95,6.65,5.24,5.83,2.65,3.46,1.85,1.9,1.46,1.61,1.13,1.13,2.67,3.18,2.15,2.62,3.29,3.78,2.8,3.4,3.33,3.8,2.86,3.12,3.17,3.3,3,3,0.92,0.95,0.87,0.87
PNG,Papua New Guinea,Mt. Hagen,Mt. Hagen,Mt. Hagen,-5.8568157,144.2291164,gid_-585681442291,01/12/2019,2019,12,PGK,"aibika (1 unit, Index Weight = 1), amaranthus_aupa (1 unit, Index Weight = 1), banana_cooking (1 unit, Index Weight = 1), banana_ripe (1 unit, Index Weight = 1), cabbage_english (1 unit, Index Weight = 1), capsicum (1 unit, Index Weight = 1), carrot (1 unit, Index Weight = 1), cassava (1 unit, Index Weight = 1), choko_tips (1 unit, Index Weight = 1), cucumber (1 unit, Index Weight = 1), fern (1 unit, Index Weight = 1), ginger (1 unit, Index Weight = 1), lemon (1 unit, Index Weight = 1), onion_bulb (1 unit, Index Weight = 1), orange (1 unit, Index Weight = 1), pakchoi (1 unit, Index Weight = 1), pawpaw (1 unit, Index Weight = 1), peanut (1 unit, Index Weight = 1), pineapple (1 unit, Index Weight = 1), potato (1 unit, Index Weight = 1), pumpkin_tips (1 unit, Index Weight = 1), taro_true (1 unit, Index Weight = 1), tomato (1 unit, Index Weight = 1), watermelons (1 unit, Index Weight = 1)",Apr/17,Jul/22,51.8,52.15,0.76,0,,,,,,,,,,,,,,,,,,,,,,,,,2.46,2.82,2.1,2.25,2.06,2.21,1.99,2.21,3.47,3.73,3.21,3.28,1.8,2.04,1.56,1.71,2.21,2.48,1.93,1.98,3.79,4.3,3.28,3.65,3.46,3.97,2.94,3.51,0.63,0.69,0.57,0.63,0.87,0.96,0.79,0.84,1.66,1.82,1.5,1.67,1.76,1.93,1.6,1.86,4.72,5.18,4.26,4.93,3.55,3.94,3.16,3.31,6.07,6.49,5.65,5.87,4.18,4.7,3.65,3.65,1.67,1.86,1.47,1.6,2.18,2.39,1.97,2.07,5.84,6.53,5.15,5.71,1.76,2.29,1.23,1.44,1.22,1.25,1.09,1.09,2.9,3.41,2.4,3.22,3.38,3.92,2.84,3.48,3.12,3.55,2.69,3.43,3.02,3.14,2.91,3.12,0.86,0.89,0.83,0.86
PNG,Papua New Guinea,Mt. Hagen,Mt. Hagen,Mt. Hagen,-5.8568157,144.2291164,gid_-585681442291,01/01/2020,2020,1,PGK,"aibika (1 unit, Index Weight = 1), amaranthus_aupa (1 unit, Index Weight = 1), banana_cooking (1 unit, Index Weight = 1), banana_ripe (1 unit, Index Weight = 1), cabbage_english (1 unit, Index Weight = 1), capsicum (1 unit, Index Weight = 1), carrot (1 unit, Index Weight = 1), cassava (1 unit, Index Weight = 1), choko_tips (1 unit, Index Weight = 1), cucumber (1 unit, Index Weight = 1), fern (1 unit, Index Weight = 1), ginger (1 unit, Index Weight = 1), lemon (1 unit, Index Weight = 1), onion_bulb (1 unit, Index Weight = 1), orange (1 unit, Index Weight = 1), pakchoi (1 unit, Index Weight = 1), pawpaw (1 unit, Index Weight = 1), peanut (1 unit, Index Weight = 1), pineapple (1 unit, Index Weight = 1), potato (1 unit, Index Weight = 1), pumpkin_tips (1 unit, Index Weight = 1), taro_true (1 unit, Index Weight = 1), tomato (1 unit, Index Weight = 1), watermelons (1 unit, Index Weight = 1)",Apr/17,Jul/22,51.8,52.15,0.76,0,,,,,,,,,,,,,,,,,,,,,,,,,2.32,2.64,1.99,2.48,2.14,2.31,2.03,2.31,3.38,3.62,3.02,3.02,1.74,1.97,1.51,1.75,1.95,2.3,1.59,1.75,3.6,4.12,3.08,3.38,3.43,4.08,2.77,3.46,0.63,0.69,0.57,0.66,0.83,0.92,0.75,0.92,1.69,1.87,1.5,1.53,1.82,1.98,1.66,1.76,4.97,5.51,4.23,4.23,3.42,3.82,3.02,3.54,5.96,6.42,5.51,5.82,3.67,4.2,3.13,3.26,1.59,1.77,1.41,1.69,2.08,2.28,1.68,1.68,5.77,6.45,5.1,5.7,1.33,1.74,0.91,1.23,1.13,1.2,1.01,1.01,3.03,3.62,2.43,2.58,3.47,4.05,2.89,2.9,3.49,3.95,3.04,3.11,3.04,3.16,2.92,3.14,0.86,0.9,0.82,0.82
PNG,Papua New Guinea,Mt. Hagen,Mt. Hagen,Mt. Hagen,-5.8568157,144.2291164,gid_-585681442291,01/02/2020,2020,2,PGK,"aibika (1 unit, Index Weight = 1), amaranthus_aupa (1 unit, Index Weight = 1), banana_cooking (1 unit, Index Weight = 1), banana_ripe (1 unit, Index Weight = 1), cabbage_english (1 unit, Index Weight = 1), capsicum (1 unit, Index Weight = 1), carrot (1 unit, Index Weight = 1), cassava (1 unit, Index Weight = 1), choko_tips (1 unit, Index Weight = 1), cucumber (1 unit, Index Weight = 1), fern (1 unit, Index Weight = 1), ginger (1 unit, Index Weight = 1), lemon (1 unit, Index Weight = 1), onion_bulb (1 unit, Index Weight = 1), orange (1 unit, Index Weight = 1), pakchoi (1 unit, Index Weight = 1), pawpaw (1 unit, Index Weight = 1), peanut (1 unit, Index Weight = 1), pineapple (1 unit, Index Weight = 1), potato (1 unit, Index Weight = 1), pumpkin_tips (1 unit, Index Weight = 1), taro_true (1 unit, Index Weight = 1), tomato (1 unit, Index Weight = 1), watermelons (1 unit, Index Weight = 1)",Apr/17,Jul/22,51.8,52.15,0.76,0,,,,,,,,,,,,,,,,,,,,,,,,,2.49,2.86,2.13,2.75,2.26,2.4,2.12,2.17,3.21,3.42,3.07,3.42,1.79,2.03,1.55,1.73,1.79,2.14,1.44,2.04,3.33,4.06,2.83,4.06,3.43,4.16,2.71,3.7,0.65,0.71,0.59,0.61,0.94,1.01,0.87,0.89,1.59,1.76,1.43,1.54,1.77,1.93,1.62,1.82,4.45,5.06,4.06,5.06,3.58,4.03,3.12,3.57,5.88,6.35,5.41,5.91,3.44,3.97,2.9,3.84,1.7,1.89,1.52,1.71,1.72,2.24,1.66,2.24,5.74,6.42,5.06,5.88,1.16,1.86,0.79,1.86,1.04,1.12,0.9,0.9,2.82,3.26,2.37,2.88,2.97,3.4,2.53,3.28,2.99,3.48,2.6,3.48,3.2,3.32,2.84,2.84,0.81,0.89,0.77,0.89
PNG,Papua New Guinea,Mt. Hagen,Mt. Hagen,Mt. Hagen,-5.8568157,144.2291164,gid_-585681442291,01/03/2020,2020,3,PGK,"aibika (1 unit, Index Weight = 1), amaranthus_aupa (1 unit, Index Weight = 1), banana_cooking (1 unit, Index Weight = 1), banana_ripe (1 unit, Index Weight = 1), cabbage_english (1 unit, Index Weight = 1), capsicum (1 unit, Index Weight = 1), carrot (1 unit, Index Weight = 1), cassava (1 unit, Index Weight = 1), choko_tips (1 unit, Index Weight = 1), cucumber (1 unit, Index Weight = 1), fern (1 unit, Index Weight = 1), ginger (1 unit, Index Weight = 1), lemon (1 unit, Index Weight = 1), onion_bulb (1 unit, Index Weight = 1), orange (1 unit, Index Weight = 1), pakchoi (1 unit, Index Weight = 1), pawpaw (1 unit, Index Weight = 1), peanut (1 unit, Index Weight = 1), pineapple (1 unit, Index Weight = 1), potato (1 unit, Index Weight = 1), pumpkin_tips (1 unit, Index Weight = 1), taro_true (1 unit, Index Weight = 1), tomato (1 unit, Index Weight = 1), watermelons (1 unit, Index Weight = 1)",Apr/17,Jul/22,51.8,52.15,0.76,0,,,,,,,,,,,,,,,,,,,,,,,,,2.64,3.03,2.25,2.63,2.17,2.36,2.01,2.36,3.31,3.46,3.15,3.46,1.76,2,1.53,1.72,1.91,2.33,1.48,2.07,4.25,4.68,3.83,4.17,3.64,4.47,2.82,3.83,0.63,0.68,0.57,0.61,0.88,0.95,0.81,0.9,1.61,1.79,1.43,1.55,1.81,1.96,1.65,1.88,4.7,5.11,4.07,4.07,3.68,4.17,3.19,3.4,5.91,6.4,5.41,5.46,3.78,4.45,3.11,3.36,1.7,1.89,1.51,1.7,2.24,2.44,2.03,2.31,5.85,6.54,5.15,5.79,2.09,2.31,1.87,1.93,0.94,1.01,0.87,0.98,2.93,3.45,2.41,2.9,3.24,3.74,2.73,2.86,3.7,4.06,3.35,3.48,2.77,2.92,2.66,2.92,0.9,0.91,0.86,0.86
PNG,Papua New Guinea,Mt. Hagen,Mt. Hagen,Mt. Hagen,-5.8568157,144.2291164,gid_-585681442291,01/04/2020,2020,4,PGK,"aibika (1 unit, Index Weight = 1), amaranthus_aupa (1 unit, Index Weight = 1), banana_cooking (1 unit, Index Weight = 1), banana_ripe (1 unit, Index Weight = 1), cabbage_english (1 unit, Index Weight = 1), capsicum (1 unit, Index Weight = 1), carrot (1 unit, Index Weight = 1), cassava (1 unit, Index Weight = 1), choko_tips (1 unit, Index Weight = 1), cucumber (1 unit, Index Weight = 1), fern (1 unit, Index Weight = 1), ginger (1 unit, Index Weight = 1), lemon (1 unit, Index Weight = 1), onion_bulb (1 unit, Index Weight = 1), orange (1 unit, Index Weight = 1), pakchoi (1 unit, Index Weight = 1), pawpaw (1 unit, Index Weight = 1), peanut (1 unit, Index Weight = 1), pineapple (1 unit, Index Weight = 1), potato (1 unit, Index Weight = 1), pumpkin_tips (1 unit, Index Weight = 1), taro_true (1 unit, Index Weight = 1), tomato (1 unit, Index Weight = 1), watermelons (1 unit, Index Weight = 1)",Apr/17,Jul/22,51.8,52.15,0.76,0,,,,,,,,,,,,,,,,,,,,,,,,,2.56,2.95,2.17,2.55,2.32,2.51,2.14,2.31,3.38,3.56,3.2,3.52,1.77,2.01,1.53,1.74,2.06,2.52,1.6,2.18,4.18,4.71,3.65,4.29,3.82,4.71,2.93,3.48,0.61,0.67,0.56,0.61,0.9,0.98,0.82,0.96,1.61,1.79,1.42,1.62,1.85,2.01,1.68,1.85,4.36,4.69,4.02,4.58,3.52,3.97,3.06,3.49,5.62,6.04,5.2,5.53,3.88,4.5,3.27,3.74,1.71,1.91,1.52,1.76,2.3,2.45,2.18,2.45,5.78,6.46,5.1,5.92,1.99,2.4,1.57,2.1,0.97,1.07,0.87,0.91,2.91,3.45,2.37,2.9,2.91,3.34,2.47,3.29,3.26,3.65,2.87,3.59,2.93,3.04,2.81,2.99,0.86,0.89,0.84,0.89
PNG,Papua New Guinea,Mt. Hagen,Mt. Hagen,Mt. Hagen,-5.8568157,144.2291164,gid_-585681442291,01/05/2020,2020,5,PGK,"aibika (1 unit, Index Weight = 1), amaranthus_aupa (1 unit, Index Weight = 1), banana_cooking (1 unit, Index Weight = 1), banana_ripe (1 unit, Index Weight = 1), cabbage_english (1 unit, Index Weight = 1), capsicum (1 unit, Index Weight = 1), carrot (1 unit, Index Weight = 1), cassava (1 unit, Index Weight = 1), choko_tips (1 unit, Index Weight = 1), cucumber (1 unit, Index Weight = 1), fern (1 unit, Index Weight = 1), ginger (1 unit, Index Weight = 1), lemon (1 unit, Index Weight = 1), onion_bulb (1 unit, Index Weight = 1), orange (1 unit, Index Weight = 1), pakchoi (1 unit, Index Weight = 1), pawpaw (1 unit, Index Weight = 1), peanut (1 unit, Index Weight = 1), pineapple (1 unit, Index Weight = 1), potato (1 unit, Index Weight = 1), pumpkin_tips (1 unit, Index Weight = 1), taro_true (1 unit, Index Weight = 1), tomato (1 unit, Index Weight = 1), watermelons (1 unit, Index Weight = 1)",Apr/17,Jul/22,51.8,52.15,0.76,0,2.63,,3.41,1.91,1.48,5.5,3.85,0.76,2,2.45,1.41,4.12,3.37,6.6,2.68,1.73,3.59,5.31,3.13,1.22,11.96,3.95,4.47,,2.54,2.93,2.16,2.63,2.3,2.51,2.09,2.43,3.44,3.64,3.24,3.41,1.78,2.02,1.54,1.91,2.15,2.65,1.48,1.48,4.32,5.5,3.72,5.5,3.53,4.35,2.7,3.85,0.61,0.76,0.56,0.76,0.98,1.06,0.81,0.81,1.65,2.02,1.45,2.02,1.84,2,1.68,2,4.37,4.83,3.91,4.12,3.54,4.04,3.04,3.04,5.58,6.6,5.13,6.6,3.66,4.4,2.68,2.68,1.76,1.95,1.56,1.73,2.43,2.52,2.37,2.52,5.89,6.58,5.2,6.4,2.16,3.13,1.62,3.13,0.93,1.22,0.83,1.22,3.08,3.62,2.54,3.25,3.22,3.95,2.74,3.95,3.84,4.47,3.43,4.47,2.94,3.54,2.83,3.54,0.89,0.95,0.86,0.95
PNG,Papua New Guinea,Mt. Hagen,Mt. Hagen,Mt. Hagen,-5.8568157,144.2291164,gid_-585681442291,01/06/2020,2020,6,PGK,"aibika (1 unit, Index Weight = 1), amaranthus_aupa (1 unit, Index Weight = 1), banana_cooking (1 unit, Index Weight = 1), banana_ripe (1 unit, Index Weight = 1), cabbage_english (1 unit, Index Weight = 1), capsicum (1 unit, Index Weight = 1), carrot (1 unit, Index Weight = 1), cassava (1 unit, Index Weight = 1), choko_tips (1 unit, Index Weight = 1), cucumber (1 unit, Index Weight = 1), fern (1 unit, Index Weight = 1), ginger (1 unit, Index Weight = 1), lemon (1 unit, Index Weight = 1), onion_bulb (1 unit, Index Weight = 1), orange (1 unit, Index Weight = 1), pakchoi (1 unit, Index Weight = 1), pawpaw (1 unit, Index Weight = 1), peanut (1 unit, Index Weight = 1), pineapple (1 unit, Index Weight = 1), potato (1 unit, Index Weight = 1), pumpkin_tips (1 unit, Index Weight = 1), taro_true (1 unit, Index Weight = 1), tomato (1 unit, Index Weight = 1), watermelons (1 unit, Index Weight = 1)",Apr/17,Jul/22,51.8,52.15,0.76,0,3.26,3.19,4.72,1.54,1.18,4.19,5.13,0.55,1.52,1.5,4.22,2.24,5,6.25,2.22,1.62,3.15,8.33,2.38,0.83,2.83,2.03,3.33,5.21,2.61,3.26,2.2,3.26,2.4,2.78,2.17,2.78,3.42,4.72,3.2,4.72,1.91,2.17,1.54,1.54,1.63,1.89,1.18,1.18,5.85,6.05,4.19,4.19,3.78,5.13,2.85,5.13,0.7,0.76,0.55,0.55,0.78,0.83,0.75,0.83,1.89,1.99,1.76,1.76,1.94,2.09,1.79,1.97,4.27,4.73,3.81,4.02,3.18,4.57,2.81,4.57,6.13,6.45,5.82,6.25,2.94,3.59,2.52,3.59,1.74,1.93,1.54,1.79,2.49,2.6,2.38,2.52,6.2,6.91,5.51,6.91,3.54,4.03,2.38,2.38,1.09,1.23,0.83,0.83,3.25,3.86,2.65,2.85,3.82,4.27,3.38,4.27,4.39,4.76,3.33,3.33,3.65,3.79,3.51,3.75,0.97,0.99,0.94,0.97
PNG,Papua New Guinea,Mt. Hagen,Mt. Hagen,Mt. Hagen,-5.8568157,144.2291164,gid_-585681442291,01/07/2020,2020,7,PGK,"aibika (1 unit, Index Weight = 1), amaranthus_aupa (1 unit, Index Weight = 1), banana_cooking (1 unit, Index Weight = 1), banana_ripe (1 unit, Index Weight = 1), cabbage_english (1 unit, Index Weight = 1), capsicum (1 unit, Index Weight = 1), carrot (1 unit, Index Weight = 1), cassava (1 unit, Index Weight = 1), choko_tips (1 unit, Index Weight = 1), cucumber (1 unit, Index Weight = 1), fern (1 unit, Index Weight = 1), ginger (1 unit, Index Weight = 1), lemon (1 unit, Index Weight = 1), onion_bulb (1 unit, Index Weight = 1), orange (1 unit, Index Weight = 1), pakchoi (1 unit, Index Weight = 1), pawpaw (1 unit, Index Weight = 1), peanut (1 unit, Index Weight = 1), pineapple (1 unit, Index Weight = 1), potato (1 unit, Index Weight = 1), pumpkin_tips (1 unit, Index Weight = 1), taro_true (1 unit, Index Weight = 1), tomato (1 unit, Index Weight = 1), watermelons (1 unit, Index Weight = 1)",Apr/17,Jul/22,51.8,52.15,0.76,0,2.5,2.1,4.35,1.16,1.76,4.28,4.55,0.69,0.79,1.25,1.61,4.35,5.7,4.62,5.26,5.56,2.28,6.83,4.36,0.69,2.01,3.99,,3.47,3.03,3.31,2.5,2.5,2.67,2.85,2.5,2.85,4.03,4.62,3.44,4.35,1.6,1.74,1.46,1.64,1.24,1.76,1.08,1.76,3.95,4.47,3.43,4.28,4.96,5.81,4.1,4.55,0.61,0.69,0.55,0.69,0.82,0.85,0.79,0.79,1.72,1.86,1.58,1.65,1.94,2.1,1.79,2.04,4.06,4.53,3.59,4.04,4.37,4.91,3.83,4.79,6.17,6.37,4.62,4.62,3.11,3.84,2.63,3.84,1.8,1.99,1.6,1.86,2.5,2.77,2.34,2.77,6.58,7.22,5.93,6.79,2.28,4.36,1.99,4.36,0.89,0.99,0.69,0.69,3.1,3.6,2.6,3.17,4.19,4.73,3.65,4.02,3.21,3.44,2.98,3.43,3.69,3.83,3.36,3.36,0.98,1.02,0.94,0.97
PNG,Papua New Guinea,Mt. Hagen,Mt. Hagen,Mt. Hagen,-5.8568157,144.2291164,gid_-585681442291,01/08/2020,2020,8,PGK,"aibika (1 unit, Index Weight = 1), amaranthus_aupa (1 unit, Index Weight = 1), banana_cooking (1 unit, Index Weight = 1), banana_ripe (1 unit, Index Weight = 1), cabbage_english (1 unit, Index Weight = 1), capsicum (1 unit, Index Weight = 1), carrot (1 unit, Index Weight = 1), cassava (1 unit, Index Weight = 1), choko_tips (1 unit, Index Weight = 1), cucumber (1 unit, Index Weight = 1), fern (1 unit, Index Weight = 1), ginger (1 unit, Index Weight = 1), lemon (1 unit, Index Weight = 1), onion_bulb (1 unit, Index Weight = 1), orange (1 unit, Index Weight = 1), pakchoi (1 unit, Index Weight = 1), pawpaw (1 unit, Index Weight = 1), peanut (1 unit, Index Weight = 1), pineapple (1 unit, Index Weight = 1), potato (1 unit, Index Weight = 1), pumpkin_tips (1 unit, Index Weight = 1), taro_true (1 unit, Index Weight = 1), tomato (1 unit, Index Weight = 1), watermelons (1 unit, Index Weight = 1)",Apr/17,Jul/22,51.8,52.15,0.76,0,2.88,2.65,5.08,2.1,1.27,4.17,4.88,0.59,0.67,1.43,1.92,2.5,6.06,6.06,2.24,1.16,3.95,7.49,4.48,0.54,2.48,5,3.45,3.69,2.44,2.88,2.26,2.88,2.77,3.04,2.56,3.04,4.15,4.58,3.69,3.69,1.73,1.91,1.56,1.71,1.46,1.72,1.2,1.27,4.31,4.58,4.05,4.17,4.74,5.65,3.84,4.88,0.62,0.7,0.55,0.59,0.78,0.82,0.67,0.67,1.7,1.86,1.43,1.43,2,2.16,1.84,1.92,4.04,4.54,3.53,3.96,5.06,6.06,4.74,6.06,5.06,6.06,4.51,6.06,4.35,4.85,3.84,3.98,1.87,2.07,1.67,1.91,2.72,2.86,2.42,2.42,6.62,7.49,5.94,7.49,5.12,6.51,3.73,4.48,0.74,0.84,0.64,0.76,3.18,3.75,2.48,2.48,4.04,4.62,3.46,4.25,3.57,3.72,3.42,3.45,3.4,3.58,3.27,3.58,0.97,1.02,0.93,1
PNG,Papua New Guinea,Mt. Hagen,Mt. Hagen,Mt. Hagen,-5.8568157,144.2291164,gid_-585681442291,01/09/2020,2020,9,PGK,"aibika (1 unit, Index Weight = 1), amaranthus_aupa (1 unit, Index Weight = 1), banana_cooking (1 unit, Index Weight = 1), banana_ripe (1 unit, Index Weight = 1), cabbage_english (1 unit, Index Weight = 1), capsicum (1 unit, Index Weight = 1), carrot (1 unit, Index Weight = 1), cassava (1 unit, Index Weight = 1), choko_tips (1 unit, Index Weight = 1), cucumber (1 unit, Index Weight = 1), fern (1 unit, Index Weight = 1), ginger (1 unit, Index Weight = 1), lemon (1 unit, Index Weight = 1), onion_bulb (1 unit, Index Weight = 1), orange (1 unit, Index Weight = 1), pakchoi (1 unit, Index Weight = 1), pawpaw (1 unit, Index Weight = 1), peanut (1 unit, Index Weight = 1), pineapple (1 unit, Index Weight = 1), potato (1 unit, Index Weight = 1), pumpkin_tips (1 unit, Index Weight = 1), taro_true (1 unit, Index Weight = 1), tomato (1 unit, Index Weight = 1), watermelons (1 unit, Index Weight = 1)",Apr/17,Jul/22,51.8,52.15,0.76,0,2.33,2.61,3.05,1.96,2.01,4.99,2.57,0.7,0.73,1.65,2.24,4,4.29,6.99,6.91,1.95,3.42,5.26,3.59,1.04,2.68,4.27,3.13,4.42,2.84,3,2.33,2.33,2.96,3.18,2.61,2.61,3.88,4.21,3.54,3.61,1.73,1.93,1.53,1.81,1.4,2.01,1.34,2.01,4.14,4.99,3.85,4.99,4.88,5.95,2.57,2.57,0.63,0.7,0.58,0.7,0.64,0.73,0.63,0.73,1.53,1.65,1.43,1.65,1.94,2.24,1.79,2.24,3.99,4.5,3.47,4,6.06,6.61,4.29,4.29,5.86,6.99,5.26,6.99,4.52,5.15,3.88,4.27,1.91,2.11,1.71,1.95,2.42,2.5,2.12,2.12,7.18,7.76,5.26,5.26,4.64,5.53,3.59,3.59,0.76,0.88,0.69,0.88,2.81,3.16,2.46,2.68,4.22,4.88,3.56,4.27,3.31,3.6,3.03,3.13,3.49,4.42,3.35,4.42,1.01,1.06,0.95,0.95
PNG,Papua New Guinea,Mt. Hagen,Mt. Hagen,Mt. Hagen,-5.8568157,144.2291164,gid_-585681442291,01/10/2020,2020,10,PGK,"aibika (1 unit, Index Weight = 1), amaranthus_aupa (1 unit, Index Weight = 1), banana_cooking (1 unit, Index Weight = 1), banana_ripe (1 unit, Index Weight = 1), cabbage_english (1 unit, Index Weight = 1), capsicum (1 unit, Index Weight = 1), carrot (1 unit, Index Weight = 1), cassava (1 unit, Index Weight = 1), choko_tips (1 unit, Index Weight = 1), cucumber (1 unit, Index Weight = 1), fern (1 unit, Index Weight = 1), ginger (1 unit, Index Weight = 1), lemon (1 unit, Index Weight = 1), onion_bulb (1 unit, Index Weight = 1), orange (1 unit, Index Weight = 1), pakchoi (1 unit, Index Weight = 1), pawpaw (1 unit, Index Weight = 1), peanut (1 unit, Index Weight = 1), pineapple (1 unit, Index Weight = 1), potato (1 unit, Index Weight = 1), pumpkin_tips (1 unit, Index Weight = 1), taro_true (1 unit, Index Weight = 1), tomato (1 unit, Index Weight = 1), watermelons (1 unit, Index Weight = 1)",Apr/17,Jul/22,51.8,52.15,0.76,0,1.95,,3.47,1.74,1.01,4.44,3.03,,0.67,1.04,1.97,4.29,6.06,5.56,4.17,,1.88,5,1.85,1.15,1.49,4.88,2.33,3.26,2.34,2.4,1.95,1.95,2.66,2.89,2.5,2.89,3.75,4.02,3.48,3.71,1.83,2.04,1.61,1.74,1.64,2.06,1.01,1.01,5.21,5.29,4.44,4.44,2.74,3.03,2.51,3.03,0.65,0.71,0.59,0.62,0.74,0.77,0.67,0.67,1.69,1.83,1.04,1.04,2.11,2.14,1.97,1.97,3.99,4.52,3.45,4.29,4.71,6.06,4.07,6.06,6.47,7.31,5.56,5.56,3.95,4.72,3.17,3.6,1.95,2.16,1.73,1.73,2.14,2.17,1.88,1.88,5.57,6.34,5.04,6.34,3.43,3.77,1.85,1.85,0.83,0.9,0.67,0.67,2.77,3.18,1.49,1.49,4.26,4.96,3.56,4.88,3.19,3.5,2.33,2.33,4.58,4.75,3.26,3.26,0.94,0.98,0.87,0.87
