,date,ym,samoa_rnz_news_count,samoa_rnz_epu_count,samoa_rnz_ratio,samoa_observer_news_count,samoa_observer_epu_count,samoa_observer_ratio,news_total,samoa_rnz_weights,samoa_observer_weights,samoa_rnz_z_score,samoa_observer_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted
34,2017-12-01,2017-12,58.0,0.0,0.0,633.0,4.0,0.00631911532385466,691.0,0.08393632416787265,0.9160636758321273,0.0,0.9499845548060271,0.47499227740301353,0.8702463432593561,80.34248179090224,63.202087037412916
35,2018-01-01,2018-1,72.0,0.0,0.0,557.0,5.0,0.008976660682226212,629.0,0.11446740858505565,0.8855325914149443,0.0,1.3495067845426731,0.6747533922713366,1.1950322400481224,110.32721565483597,89.78213890189043
36,2018-02-01,2018-2,70.0,0.0,0.0,297.0,1.0,0.003367003367003367,367.0,0.1907356948228883,0.8092643051771117,0.0,0.5061786390506862,0.2530893195253431,0.4096323046268495,37.81788482119445,33.675859507308395
37,2018-03-01,2018-3,52.0,0.0,0.0,563.0,5.0,0.008880994671403197,615.0,0.08455284552845528,0.9154471544715447,0.0,1.335124829467618,0.667562414733809,1.2222362260004371,112.83872950714115,88.82531326528058
38,2018-04-01,2018-4,59.0,0.0,0.0,436.0,7.0,0.016055045871559634,495.0,0.1191919191919192,0.8808080808080808,0.0,2.4136362169412306,1.2068181084706153,2.125950284012882,196.27100223363345,160.5782383387481
39,2018-05-01,2018-5,77.0,0.0,0.0,391.0,5.0,0.01278772378516624,468.0,0.16452991452991453,0.8354700854700855,0.0,1.9224431687730663,0.9612215843865332,1.6061437585262157,148.28166377540987,127.89936411343471
40,2018-06-01,2018-6,73.0,1.0,0.0136986301369863,395.0,4.0,0.010126582278481013,468.0,0.15598290598290598,0.844017094017094,2.105903349693666,1.5223803118790258,1.814141830786346,1.6133999310253266,148.95156478837825,241.38824006666434
41,2018-07-01,2018-7,86.0,0.0,0.0,396.0,1.0,0.0025252525252525255,482.0,0.17842323651452283,0.8215767634854771,0.0,0.3796339792880146,0.1898169896440073,0.3118984560125597,28.79494549663561,25.2568946304813
42,2018-08-01,2018-8,80.0,0.0,0.0,407.0,3.0,0.007371007371007371,487.0,0.16427104722792607,0.8357289527720739,0.0,1.1081208044082589,0.5540604022041294,0.9260886394130624,85.4979285177312,73.72282757005352
43,2018-09-01,2018-9,64.0,0.0,0.0,405.0,1.0,0.0024691358024691358,469.0,0.13646055437100213,0.8635394456289979,0.0,0.37119766863716985,0.18559883431858493,0.3205438289937181,29.593099636201202,24.695630305359494
44,2018-10-01,2018-10,52.0,0.0,0.0,417.0,6.0,0.014388489208633094,469.0,0.11087420042643924,0.8891257995735607,0.0,2.163094328029551,1.0815471640147756,1.9232629739623088,177.55859781720724,143.90978811036828
45,2018-11-01,2018-11,57.0,0.0,0.0,421.0,7.0,0.0166270783847981,478.0,0.1192468619246862,0.8807531380753139,0.0,2.4996327567372365,1.2498163783686183,2.2015593945321688,203.25135168545725,166.29955324392913
46,2018-12-01,2018-12,58.0,0.0,0.0,409.0,3.0,0.007334963325183374,467.0,0.12419700214132762,0.8758029978586723,0.0,1.1027021207681207,0.5513510603840603,0.9657498231138358,89.15951003883318,73.36232474575009
47,2019-01-01,2019-1,55.0,0.0,0.0,420.0,2.0,0.004761904761904762,475.0,0.11578947368421053,0.8842105263157894,0.0,0.7158812180859705,0.35794060904298525,0.6329897086233844,58.438584123698384,47.62728701747903
48,2019-02-01,2019-2,56.0,0.0,0.0,428.0,2.0,0.004672897196261682,484.0,0.11570247933884298,0.8842975206611571,0.0,0.7025002607385691,0.35125013036928454,0.621219238834933,57.35191623710068,46.7370573536009
49,2019-03-01,2019-3,55.0,0.0,0.0,423.0,4.0,0.009456264775413711,478.0,0.11506276150627615,0.8849372384937239,0.0,1.4216080926529908,0.7108040463264954,1.2580339397326676,116.14362953454697,94.57900968010017
50,2019-04-01,2019-4,58.0,0.0,0.0,346.0,1.0,0.002890173410404624,404.0,0.14356435643564355,0.8564356435643564,0.0,0.4344943809192306,0.2172471904596153,0.37211647474765785,34.35436566677813,28.906734895001716
51,2019-05-01,2019-5,70.0,0.0,0.0,379.0,4.0,0.010554089709762533,449.0,0.155902004454343,0.844097995545657,0.0,1.5866496654148157,0.7933248327074078,1.3392878022098333,123.64511117486293,105.55915856116722
52,2019-06-01,2019-6,74.0,0.0,0.0,401.0,4.0,0.00997506234413965,475.0,0.15578947368421053,0.8442105263157895,0.0,1.4996015540952996,0.7498007770476498,1.2659794172467689,116.87716824739677,99.7678830291331
53,2019-07-01,2019-7,74.0,0.0,0.0,319.0,2.0,0.006269592476489028,393.0,0.18829516539440203,0.811704834605598,0.0,0.9425395347840363,0.47126976739201815,0.7650638971911135,70.63187648538607,62.70677287567771
54,2019-08-01,2019-8,53.0,0.0,0.0,314.0,0.0,0.0,367.0,0.1444141689373297,0.8555858310626703,0.0,0.0,0.0,0.0,0.0,0.0
55,2019-09-01,2019-9,62.0,0.0,0.0,314.0,3.0,0.009554140127388535,376.0,0.16489361702127658,0.8351063829787234,0.0,1.4363221891533802,0.7181610945766901,1.1994818281759612,110.7380084790827,95.55793255099294
