,title,url,date,tag
5276,Audit Malaita and Honiara MPs: MMF,https://theislandsun.com.sb/audit-malaita-and-honiara-mps-mmf/,2018-09-07,News
5277,Fataleka chief insists voter screening is necessary,https://theislandsun.com.sb/fataleka-chief-insists-voter-screening-is-necessary/,2018-09-07,News
5278,Public urged to support enforcement of tobacco law,https://theislandsun.com.sb/public-urged-to-support-enforcement-of-tobacco-law/,2018-09-07,News
5279,Life-time for men guilty of murdering Chinese couple,https://theislandsun.com.sb/life-time-for-men-guilty-of-murdering-chinese-couple/,2018-09-07,News
5280,MPGIS supports community liaison officers induction,https://theislandsun.com.sb/mpgis-supports-community-liaison-officers-induction/,2018-09-06,News
5281,RSIPF monitors registration of voters for NGE 2019,https://theislandsun.com.sb/rsipf-monitors-registration-of-voters-for-nge-2019/,2018-09-06,News
5282,Booth blocked,https://theislandsun.com.sb/booth-blocked/,2018-09-06,News
5283,Double murder judgment 10am today,https://theislandsun.com.sb/double-murder-judgment-10am-today/,2018-09-06,News
5284,PTC on former MP’s case today,https://theislandsun.com.sb/ptc-on-former-mps-case-today/,2018-09-06,News
5285,Man charged for alleged rape east of Honiara,https://theislandsun.com.sb/man-charged-for-alleged-rape-east-of-honiara/,2018-09-06,News
5286,One voter registration list for both national and provincial elections,https://theislandsun.com.sb/one-voter-registration-list-for-both-national-and-provincial-elections/,2018-09-06,News
5287,National youth policy launched in Auki,https://theislandsun.com.sb/national-youth-policy-launched-in-auki/,2018-09-06,News
5288,PNG lands with high hope,https://theislandsun.com.sb/png-lands-with-high-hope/,2018-09-06,News
5289,Korean youths in Honiara for 3-day spiritual seminar,https://theislandsun.com.sb/korean-youths-in-honiara-for-3-day-spiritual-seminar/,2018-09-06,News
5290,Choiseul Province requests action on SolAir ‘U-turn’ incident,https://theislandsun.com.sb/choiseul-province-requests-action-on-solair-u-turn-incident/,2018-09-06,News
5291,HCC calls for ban on ‘cigarette candy’,https://theislandsun.com.sb/hcc-calls-for-ban-on-cigarette-candy/,2018-09-06,News
5292,Malaita police praised for community policing,https://theislandsun.com.sb/malaita-police-praised-for-community-policing/,2018-09-06,News
5293,PM welcomes Australia’s commitment to national projects,https://theislandsun.com.sb/pm-welcomes-australias-commitment-to-national-projects/,2018-09-06,News
5294,Registration centres is at polling stations where last voted: SIEC,https://theislandsun.com.sb/registration-centres-is-at-polling-stations-where-last-voted-siec/,2018-09-06,News
5295,Western province’s Noro port prepares for tuna export expansion,https://theislandsun.com.sb/western-provinces-noro-port-prepares-for-tuna-export-expansion/,2018-09-06,News
5296,PNG trio proud of Solo heritage,https://theislandsun.com.sb/png-trio-proud-of-solo-heritage/,2018-09-06,News
5297,Auki Police roll out crime strategy training,https://theislandsun.com.sb/auki-police-roll-out-crime-strategy-training/,2018-09-06,News
5298,Nation-wide BVR update progresses smoothly,https://theislandsun.com.sb/nation-wide-bvr-update-progresses-smoothly/,2018-09-06,News
5299,DPP off to South Africa,https://theislandsun.com.sb/dpp-off-to-south-africa/,2018-09-06,News
5300,Vanuatu arrives and ready for qualifiers,https://theislandsun.com.sb/vanuatu-arrives-and-ready-for-qualifiers/,2018-09-06,News
5301,NOCSI still to address cabinet on Solomon games prep,https://theislandsun.com.sb/nocsi-still-to-address-cabinet-on-solomon-games-prep/,2018-09-06,News
5302,SIPPA to relocate temporarily,https://theislandsun.com.sb/sippa-to-relocate-temporarily/,2018-09-06,News
5303,Women in Shortland Islands expand financial scheme,https://theislandsun.com.sb/women-in-shortland-islands-expand-financial-scheme/,2018-09-06,News
5304,PM Hou urges PIF leaders to take lead in fight against NCDs,https://theislandsun.com.sb/pm-hou-urges-pif-leaders-to-take-lead-in-fight-against-ncds/,2018-09-06,News
5305,Police arrest suspect following arson incident in 2016,https://theislandsun.com.sb/police-arrest-suspect-following-arson-incident-in-2016/,2018-09-06,News
5306,Disclosures needed on domestic violence and abuse case,https://theislandsun.com.sb/disclosures-needed-on-domestic-violence-and-abuse-case/,2018-09-05,News
5307,Court grants bail for man facing attempted murder,https://theislandsun.com.sb/court-grants-bail-for-man-facing-attempted-murder/,2018-09-05,News
5308,Commonwealth SG applauds Govt’s youth policy initiatives,https://theislandsun.com.sb/commonwealth-sg-applauds-govts-youth-policy-initiatives/,2018-09-05,News
5309,Defence to file proper submission for bail variation,https://theislandsun.com.sb/defence-to-file-proper-submission-for-bail-variation/,2018-09-05,News
5310,PM Hou and Norway on climate related developments,https://theislandsun.com.sb/pm-hou-and-norway-on-climate-related-developments/,2018-09-05,News
5311,What is driving constituents from their constituencies?,https://theislandsun.com.sb/what-is-driving-constituents-from-their-constituencies/,2018-09-05,News
5312,NGF warn Constituency over corruption in NGE process,https://theislandsun.com.sb/ngf-warn-constituency-over-corruption-in-nge-process/,2018-09-05,News
5313,Court to deliver sentence on man facing larceny charge today,https://theislandsun.com.sb/court-to-deliver-sentence-on-man-facing-larceny-charge-today/,2018-09-05,News
5314,PM Hou signs milestone labour mobility deal,https://theislandsun.com.sb/pm-hou-signs-milestone-labour-mobility-deal/,2018-09-05,News
5315,EIA process in Solomon Islands not effective,https://theislandsun.com.sb/eia-process-in-solomon-islands-not-effective/,2018-09-05,News
5316,Police investigate serious wounding case in Yandina,https://theislandsun.com.sb/police-investigate-serious-wounding-case-in-yandina/,2018-09-05,News
5317,Cigarette candy – luring children to smoking,https://theislandsun.com.sb/cigarette-candy-luring-children-to-smoking/,2018-09-05,News
5318,Who allowed this in?,https://theislandsun.com.sb/who-allowed-this-in/,2018-09-05,News
5319,Senior Paralympic official to attend IPC meeting in Madrid,https://theislandsun.com.sb/24023-2/,2018-09-05,News
5320,Gizo CHS shuts down after students threaten teachers on Facebook,https://theislandsun.com.sb/gizo-chs-shuts-down-after-students-threaten-teachers-on-facebook/,2018-09-05,News
5321,Australian partnership with Tourism Solomons to grow important holiday market,https://theislandsun.com.sb/australian-partnership-with-tourism-solomons-to-grow-important-holiday-market/,2018-09-05,News
5322,CIP urged to work closely with tourism operators,https://theislandsun.com.sb/cip-urged-to-work-closely-with-tourism-operators/,2018-09-05,News
5323,Tourists taken away by Gizo’s beauty,https://theislandsun.com.sb/tourists-taken-away-by-gizos-beauty/,2018-09-05,News
5324,Fishermen association laud fisheries centre,https://theislandsun.com.sb/fishermen-association-laud-fisheries-centre/,2018-09-05,News
5325,Look after the facility: Wale,https://theislandsun.com.sb/look-after-the-facility-wale/,2018-09-05,News
5326,Fishery facility for Aoke Langa Langa,https://theislandsun.com.sb/fishery-facility-for-aoke-langa-langa/,2018-09-05,News
5327,Ramohia urges youths to rise up,https://theislandsun.com.sb/ramohia-urges-youths-to-rise-up/,2018-09-05,News
5328,Shanel looks for more collaboration,https://theislandsun.com.sb/shanel-looks-for-more-collaboration/,2018-09-05,News
5329,Second youth peace forum in Auki,https://theislandsun.com.sb/second-youth-peace-forum-in-auki/,2018-09-05,News
5330,Seneviratne vows to take Paralympic body to new heights,https://theislandsun.com.sb/seneviratne-vows-to-take-paralympic-body-to-new-heights/,2018-09-05,News
5331,Induction workshop for community officers in Auki,https://theislandsun.com.sb/induction-workshop-for-community-officers-in-auki/,2018-09-05,News
5332,"Toata relies on speed, rates young Hou",https://theislandsun.com.sb/toata-relies-on-speed-rates-young-hou/,2018-09-05,News
5333,Aoke Langalanga to receive new fisheries centre today,https://theislandsun.com.sb/aoke-langalanga-to-receive-new-fisheries-centre-today/,2018-09-04,News
5334,SolAir CEO criticises media reports,https://theislandsun.com.sb/solair-ceo-criticises-media-reports/,2018-09-04,News
5335,Police to host open day,https://theislandsun.com.sb/police-to-host-open-day/,2018-09-04,News
5336,Biometric voter registration update commences,https://theislandsun.com.sb/biometric-voter-registration-update-commences/,2018-09-04,News
5337,Revised electoral law gets tough on election-related offences,https://theislandsun.com.sb/revised-electoral-law-gets-tough-on-election-related-offences/,2018-09-04,News
5338,Influx of settlers questioned as developments thought to be illegal,https://theislandsun.com.sb/influx-of-settlers-questioned-as-developments-thought-to-be-illegal/,2018-09-04,News
5339,Voters cry foul,https://theislandsun.com.sb/voters-cry-foul/,2018-09-04,News
5340,Nation-wide BVR update commences,https://theislandsun.com.sb/nation-wide-bvr-update-commences/,2018-09-04,News
5341,Police chiefs discuss cybercrime,https://theislandsun.com.sb/police-chiefs-discuss-cybercrime/,2018-09-04,News
5342,Traditional governance facilitation bill,https://theislandsun.com.sb/traditional-governance-facilitation-bill/,2018-09-04,News
5343,SIEC warns against influencing voter registration process,https://theislandsun.com.sb/siec-warns-against-influencing-voter-registration-process/,2018-09-04,News
5344,Call for Commissioner of Elections to commence work,https://theislandsun.com.sb/call-for-commissioner-of-elections-to-commence-work/,2018-09-04,News
5345,Farewell Harry Rini,https://theislandsun.com.sb/farewell-harry-rini/,2018-09-04,News
5346,Voter Registration starts today,https://theislandsun.com.sb/voter-registration-starts-today/,2018-09-03,News
5347,Assessment on proposed dumpsites for Auki conducted,https://theislandsun.com.sb/assessment-on-proposed-dumpsites-for-auki-conducted/,2018-09-03,News
5348,People call for breathalyser in Auki,https://theislandsun.com.sb/people-call-for-breathalyser-in-auki/,2018-09-03,News
5349,SOSAI trains marginalised people on creative and innovative mindset,https://theislandsun.com.sb/sosai-trains-marginalised-people-on-creative-and-innovative-mindset/,2018-09-03,News
5350,People with disability can now access polling stations,https://theislandsun.com.sb/people-with-disability-can-now-access-polling-stations/,2018-09-03,News
5351,SICCI meets with Prime Minister Hou,https://theislandsun.com.sb/sicci-meets-with-prime-minister-hou/,2018-09-03,News
5352,NPF buys Our Telekom sports field and club,https://theislandsun.com.sb/npf-buys-our-telekom-sports-field-and-club/,2018-09-03,News
5353,Police officer dies of suspected heart-attack,https://theislandsun.com.sb/police-officer-dies-of-suspected-heart-attack/,2018-09-03,News
5354,MID Director Harry Rini dies in Honiara,https://theislandsun.com.sb/mid-director-harry-rini-dies-in-honiara/,2018-09-03,News
5355,SIEC clarifies issues surrounding awareness and campaign activities,https://theislandsun.com.sb/siec-clarifies-issues-surrounding-awareness-and-campaign-activities/,2018-09-03,News
5356,Out of constituency registration for Honiara only,https://theislandsun.com.sb/out-of-constituency-registration-for-honiara-only/,2018-09-03,News
5357,“Who’s next?”,https://theislandsun.com.sb/whos-next/,2018-09-03,News
5358,United Party has new office space,https://theislandsun.com.sb/united-party-has-new-office-space/,2018-09-03,News
5359,RSIPF mourns loss of officer,https://theislandsun.com.sb/rsipf-mourns-loss-of-officer/,2018-09-03,News
5360,Taiwan youth ambassadors touch children with special needs,https://theislandsun.com.sb/taiwan-youth-ambassadors-touch-children-with-special-needs/,2018-09-03,News
5361,Smoking pilot strikes again,https://theislandsun.com.sb/smoking-pilot-strikes-again/,2018-09-03,News
5362,Arrest shows Janus still alive and kicking,https://theislandsun.com.sb/arrest-shows-janus-still-alive-and-kicking/,2018-09-03,News
5363,Voter registration hits a snag on Malaita,https://theislandsun.com.sb/voter-registration-hits-a-snag-on-malaita/,2018-09-03,News
5364,Parliament gives nod to new Maritime Authority Law,https://theislandsun.com.sb/parliament-gives-nod-to-new-maritime-authority-law/,2018-09-03,News
5365,New idea for a clean SINU campus,https://theislandsun.com.sb/new-idea-for-a-clean-sinu-campus/,2018-09-03,News
5366,CEO’s non-attendance in NEAC causes upset,https://theislandsun.com.sb/ceos-non-attendance-in-neac-causes-upset/,2018-09-03,News
5367,Choiseul farmers urged to consider Kava as commercial crop alternative,https://theislandsun.com.sb/choiseul-farmers-urged-to-consider-kava-as-commercial-crop-alternative/,2018-09-03,News
5368,$20k penalty for illegal campaign,https://theislandsun.com.sb/20k-penalty-for-illegal-campaign/,2018-09-03,News
5369,Dugong awareness through creative art & writing,https://theislandsun.com.sb/dugong-awareness-through-creative-art-writing/,2018-09-03,News
5370,Certain sections of new electoral act to be enacted for 2019 elections,https://theislandsun.com.sb/certain-sections-of-new-electoral-act-to-be-enacted-for-2019-elections/,2018-09-03,News
5371,‘Iron lady’ blasts home affairs,https://theislandsun.com.sb/iron-lady-blasts-home-affairs/,2018-09-03,News
5372,Avaiki-Hammerheads stay undefeated,https://theislandsun.com.sb/avaiki-hammerheads-stay-undefeated/,2018-09-03,News
5373,“Tax the killers”,https://theislandsun.com.sb/tax-the-killers/,2018-08-28,News
5374,Soccer stalemate,https://theislandsun.com.sb/soccer-stalemate/,2018-08-28,News
5375,Malaita welcomes reparation bill,https://theislandsun.com.sb/malaita-welcomes-reparation-bill/,2018-08-28,News
5376,Young people play key role towards the SDGs,https://theislandsun.com.sb/young-people-play-key-role-towards-the-sdgs/,2018-08-28,News
5377,Defence lawyer needs time to see client,https://theislandsun.com.sb/defence-lawyer-needs-time-to-see-client/,2018-08-28,News
5378,MAL looks at reoccupying Dodo creek,https://theislandsun.com.sb/mal-looks-at-reoccupying-dodo-creek/,2018-08-28,News
5379,Call to repair Gizo’s streetlights,https://theislandsun.com.sb/call-to-repair-gizos-streetlights/,2018-08-28,News
5380,Public alcohol drinking increases in Auki,https://theislandsun.com.sb/public-alcohol-drinking-increases-in-auki/,2018-08-28,News
5381,Man dies in fatal accident at Dala,https://theislandsun.com.sb/man-dies-in-fatal-accident-at-dala/,2018-08-28,News
5382,Lawe Mothers Union head to Buala for centenary celebration,https://theislandsun.com.sb/lawe-mothers-union-head-to-buala-for-centenary-celebration/,2018-08-28,News
5383,Case of women alleged of stealing child today,https://theislandsun.com.sb/case-of-women-alleged-of-stealing-child-today/,2018-08-28,News
5384,Three suspects arrested in North Malaita following store break-in,https://theislandsun.com.sb/three-suspects-arrested-in-north-malaita-following-store-break-in/,2018-08-28,News
5385,Malaysia supports SINU’s fisheries studies,https://theislandsun.com.sb/malaysia-supports-sinus-fisheries-studies/,2018-08-28,News
5386,Dala School lauds reforestation programme,https://theislandsun.com.sb/dala-school-lauds-reforestation-programme/,2018-08-28,News
5387,Fiji awaits Solomon Islands after Macau test,https://theislandsun.com.sb/fiji-awaits-solomon-islands-after-macau-test/,2018-08-28,News
5388,MSG supports forest protection,https://theislandsun.com.sb/msg-supports-forest-protection/,2018-08-28,News
5389,Isabel leads SI in post-mining rehab,https://theislandsun.com.sb/isabel-leads-si-in-post-mining-rehab/,2018-08-28,News
5390,TSI concerned on traditional governance bill,https://theislandsun.com.sb/tsi-concerned-on-traditional-governance-bill/,2018-08-28,News
5391,Traditional & custom bill in parliament,https://theislandsun.com.sb/traditional-custom-bill-in-parliament/,2018-08-28,News
5392,Honiara youths empowered under Crime Prevention Strategy,https://theislandsun.com.sb/honiara-youths-empowered-under-crime-prevention-strategy/,2018-08-28,News
5393,Makira-Ulawa overdue problem addressed,https://theislandsun.com.sb/makira-ulawa-overdue-problem-addressed/,2018-08-28,News
5394,Parliament passes goods tax amendment bill,https://theislandsun.com.sb/parliament-passes-goods-tax-amendment-bill/,2018-08-28,News
5395,RSIPF warn communities in North Guadalcanal of bomb blasting,https://theislandsun.com.sb/rsipf-warn-communities-in-north-guadalcanal-of-bomb-blasting/,2018-08-28,News
5396,Status on cost of living calls for an overall review to SI Tax system:...,https://theislandsun.com.sb/status-on-cost-of-living-calls-for-an-overall-review-to-si-tax-system-wale/,2018-08-28,News
5397,Croc attack kills 14-yr in West,https://theislandsun.com.sb/croc-attack-kills-14-yr-in-west/,2018-08-28,News
5398,Traffic accident claims one life in Malaita,https://theislandsun.com.sb/traffic-accident-claims-one-life-in-malaita/,2018-08-28,News
5399,Road conditions in north Malaita worsen,https://theislandsun.com.sb/road-conditions-in-north-malaita-worsen/,2018-08-28,News
5400,Court urges investigators to execute warrants of arrest,https://theislandsun.com.sb/court-urges-investigators-to-execute-warrants-of-arrest/,2018-08-28,News
5401,St John Dala School marks cultural day,https://theislandsun.com.sb/st-john-dala-school-marks-cultural-day/,2018-08-27,News
5402,Empower Pacific questions MHMS on promised funds,https://theislandsun.com.sb/empower-pacific-questions-mhms-on-promised-funds/,2018-08-27,News
5403,Gizo taxi drivers warned,https://theislandsun.com.sb/gizo-taxi-drivers-warned/,2018-08-27,News
5404,Failed mission against mining prospecting in Ngella?,https://theislandsun.com.sb/failed-mission-against-mining-prospecting-in-ngella/,2018-08-27,News
5405,Win-win for Mala and NPF,https://theislandsun.com.sb/win-win-for-mala-and-npf/,2018-08-27,News
5406,Selective committee to oversee infrastructure developments welcomed,https://theislandsun.com.sb/selective-committee-to-oversee-infrastructure-developments-welcomed/,2018-08-27,News
5407,Big Mountain rewards fans with epic show,https://theislandsun.com.sb/big-mountain-rewards-fans-with-epic-show/,2018-08-27,News
5408,Pioneer Movement takes place at Kakabona,https://theislandsun.com.sb/pioneer-movement-takes-place-at-kakabona/,2018-08-27,News
5409,SI national women leadership workshop staged successfully,https://theislandsun.com.sb/si-national-women-leadership-workshop-staged-successfully/,2018-08-27,News
5410,More work needed against CRB in West,https://theislandsun.com.sb/more-work-needed-against-crb-in-west/,2018-08-27,News
5411,Team Solomons salvages safety award in global robotic comp,https://theislandsun.com.sb/team-solomons-salvages-safety-award-in-global-robotic-comp/,2018-08-27,News
5412,Out of constituency registration concern,https://theislandsun.com.sb/out-of-constituency-registration-concern/,2018-08-27,News
5413,Mala ex-militants thank government for rehab,https://theislandsun.com.sb/mala-ex-militants-thank-government-for-rehab/,2018-08-27,News
5414,New opportunities await Makira-Ulawa,https://theislandsun.com.sb/new-opportunities-await-makira-ulawa/,2018-08-27,News
5415,Students learn to plant trees,https://theislandsun.com.sb/students-learn-to-plant-trees/,2018-08-27,News
5416,Crunch test for solo girls,https://theislandsun.com.sb/crunch-test-for-solo-girls/,2018-08-27,News
5417,TSL on a break,https://theislandsun.com.sb/23708-2/,2018-08-27,News
5418,"Micah, Donga ruled out",https://theislandsun.com.sb/micah-donga-ruled-out/,2018-08-27,News
5419,Dala Catholic Secondary to go into F6 soon,https://theislandsun.com.sb/dala-catholic-secondary-to-go-into-f6-soon/,2018-08-27,News
5420,Call on West gov’t to build culture centre,https://theislandsun.com.sb/call-on-west-govt-to-build-culture-centre/,2018-08-27,News
5421,CBRM training conducted in Auki,https://theislandsun.com.sb/cbrm-training-conducted-in-auki/,2018-08-27,News
5422,Election awareness begins in west Fataleka,https://theislandsun.com.sb/election-awareness-begins-in-west-fataleka/,2018-08-27,News
5423,Taiwanese youth ambassadors for Honiara,https://theislandsun.com.sb/taiwanese-youth-ambassadors-for-honiara/,2018-08-27,News
5424,Why waste $20M?,https://theislandsun.com.sb/whay-waste-20m/,2018-08-24,News
5425,"Man fined $19,000 for brewing kwaso",https://theislandsun.com.sb/man-fined-19000-for-brewing-kwaso/,2018-08-24,News
5426,"SICCI, Private Sector and the Sustainable Development Goals",https://theislandsun.com.sb/sicci-private-sector-and-the-sustainable-development-goals/,2018-08-24,News
5427,Supervising Police Commissioner speaks out against kwaso,https://theislandsun.com.sb/supervising-police-commissioner-speaks-out-against-kwaso/,2018-08-24,News
5428,Empower Pacific SI supports RSIPF reduce psychological harm,https://theislandsun.com.sb/empower-pacific-si-supports-rsipf-reduce-psychological-harm/,2018-08-24,News
5429,"We are pumped, ready for show: Big Mountain",https://theislandsun.com.sb/we-are-pumped-ready-for-show-big-mountain/,2018-08-24,News
5430,Bill brings hope for clean election,https://theislandsun.com.sb/bill-brings-hope-for-clean-election/,2018-08-24,News
5431,Commonwealth ranks Solomon Islands 76 on youth political participation,https://theislandsun.com.sb/commonwealth-ranks-solomon-islands-76-on-youth-political-participation/,2018-08-24,News
5432,PS fisheries refutes Solomon Star allegations,https://theislandsun.com.sb/ps-fisheries-refutes-solomon-star-allegations/,2018-08-24,News
5433,Search for rape suspect on Goodwood incident still on,https://theislandsun.com.sb/search-for-rape-suspect-on-goodwood-incident-still-on/,2018-08-24,News
5434,Police yet to confirm status of Renbel suspect,https://theislandsun.com.sb/police-yet-to-confirm-status-of-renbel-suspect/,2018-08-24,News
5435,Teacher absenteeism on the rise in Western province,https://theislandsun.com.sb/teacher-absenteeism-on-the-rise-in-western-province/,2018-08-24,News
5436,Changes to election law,https://theislandsun.com.sb/changes-to-election-law/,2018-08-23,News
5437,PM Hou launches national youth policy towards 2030,https://theislandsun.com.sb/pm-hou-launches-national-youth-policy-towards-2030/,2018-08-23,News
5438,Call for installation of traffic lights and removal of bus stand,https://theislandsun.com.sb/call-for-installation-of-traffic-lights-and-removal-of-bus-stand/,2018-08-23,News
5439,Renbel Premier welcomes Caucus plans for untimely audit of SG funds,https://theislandsun.com.sb/renbel-premier-welcomes-caucus-plans-for-untimely-audit-of-sg-funds/,2018-08-23,News
5440,World Bank to help Malaita improve roads,https://theislandsun.com.sb/world-bank-to-help-malaita-improve-roads/,2018-08-23,News
5441,NTF responds to Solomon Star’s ‘Huge Request’ article,https://theislandsun.com.sb/ntf-responds-to-solomon-stars-huge-request-article/,2018-08-23,News
5442,‘MID strives for quality road maintenance’,https://theislandsun.com.sb/mid-strives-for-quality-road-maintenance/,2018-08-23,News
5443,Implementation of MWYCFA polices and Act hindered,https://theislandsun.com.sb/implementation-of-mwycfa-polices-and-act-hindered/,2018-08-23,News
5444,Exclusion of women from the political domain a challenge to political engagement  ,https://theislandsun.com.sb/exclusion-of-women-from-the-political-domain-a-challenge-to-political-engagement/,2018-08-23,News
5445,Work on road project near completion: Sofu,https://theislandsun.com.sb/work-on-road-project-near-completion-sofu/,2018-08-23,News
5446,RSIPF Commissioner assists Vanuatu Police with leadership issues,https://theislandsun.com.sb/rsipf-commissioner-assists-vanuatu-police-with-leadership-issues/,2018-08-23,News
5447,PM responds to Solomon Games postponement claims,https://theislandsun.com.sb/pm-responds-to-solomon-games-postponement-claims/,2018-08-22,News
5448,Renbel looks good to host games: Maitaki,https://theislandsun.com.sb/renbel-looks-good-to-host-games-maitaki/,2018-08-22,News
5449,Scoping awareness workshop on Reparation Bill at Buma,https://theislandsun.com.sb/scoping-awareness-workshop-on-reparation-bill-at-buma/,2018-08-22,News
5450,Stop politicising Solomon Games’,https://theislandsun.com.sb/stop-politicising-solomon-games/,2018-08-22,News
5451,Man jailed for two and half years,https://theislandsun.com.sb/man-jailed-for-two-and-half-years/,2018-08-22,News
5452,Wale wants Trust Fund on healthcare taken out,https://theislandsun.com.sb/wale-wants-trust-fund-on-healthcare-taken-out/,2018-08-22,News
5453,LSL issues warning to unsuspecting land buyers in the Lungga area,https://theislandsun.com.sb/lsl-issues-warning-to-unsuspecting-land-buyers-in-the-lungga-area/,2018-08-22,News
5454,Court yet to decide trial date on Panga’s case,https://theislandsun.com.sb/court-yet-to-decide-trial-date-on-pangas-case/,2018-08-22,News
5455,Vying candidates for SINU Vice Chancellor position deliver presentations,https://theislandsun.com.sb/vying-candidates-for-sinu-vice-chancellor-position-deliver-presentations/,2018-08-22,News
5456,Redirecting MAL is top priority for new PS,https://theislandsun.com.sb/redirecting-mal-is-top-priority-for-new-ps/,2018-08-22,News
5457,FAO set framework to battle social and ecological issues in SI,https://theislandsun.com.sb/fao-set-framework-to-battle-social-and-ecological-issues-in-si/,2018-08-22,News
5458,School plant-tree programme to begin soon,https://theislandsun.com.sb/school-plant-tree-programme-to-begin-soon/,2018-08-22,News
5459,National Youth Policy launch today sets new beginning,https://theislandsun.com.sb/national-youth-policy-launch-today-sets-new-beginning/,2018-08-22,News
5460,Law of demand and supply currently affects market venders,https://theislandsun.com.sb/law-of-demand-and-supply-currently-affects-market-venders/,2018-08-22,News
5461,"Lucrative money in agriculture, only needs willpower",https://theislandsun.com.sb/lucrative-money-in-agriculture-only-needs-willpower/,2018-08-22,News
5462,Malaita supports reparation policy,https://theislandsun.com.sb/malaita-supports-reparation-policy/,2018-08-22,News
5463,‘Old laws must be reviewed’,https://theislandsun.com.sb/old-laws-must-be-reviewed/,2018-08-22,News
5464,Big Mountain touches down tomorrow,https://theislandsun.com.sb/big-mountain-touches-down-tomorrow/,2018-08-22,News
5465,SICCI reaffirms support towards airport projects,https://theislandsun.com.sb/sicci-reaffirms-support-towards-airport-projects/,2018-08-22,News
5466,Missing person found,https://theislandsun.com.sb/missing-person-found/,2018-08-22,News
5467,Crime Prevention Strategy training in Central province,https://theislandsun.com.sb/crime-prevention-strategy-training-in-central-province/,2018-08-21,News
5468,Solomon Games postponed?,https://theislandsun.com.sb/solomon-games-postponed/,2018-08-21,News
5469,Port Vila-based Malaita community celebrates provincial day,https://theislandsun.com.sb/port-vila-based-malaita-community-celebrates-provincial-day/,2018-08-21,News
5470,MAL’s new PS with vision to redirect agri sector,https://theislandsun.com.sb/mals-new-ps-with-vision-to-redirect-agri-sector/,2018-08-21,News
5471,SICCI congratulates new PS for Agriculture,https://theislandsun.com.sb/sicci-congratulates-new-ps-for-agriculture/,2018-08-21,News
5472,Delivery in infrastructure through PCDF,https://theislandsun.com.sb/delivery-in-infrastructure-through-pcdf/,2018-08-21,News
5473,60 endangered species shipped to Singapore,https://theislandsun.com.sb/60-endangered-species-shipped-to-singapore/,2018-08-21,News
5474,RSIPF completes POM training for CSSI officers,https://theislandsun.com.sb/rsipf-completes-pom-training-for-cssi-officers/,2018-08-21,News
5475,Waste and pollution everybody’s business,https://theislandsun.com.sb/waste-and-pollution-everybodys-business/,2018-08-21,News
5476,Outstanding issues of ethnic tension soon to be addressed,https://theislandsun.com.sb/outstanding-issues-of-ethnic-tension-soon-to-be-addressed/,2018-08-21,News
5477,MAL red-marked,https://theislandsun.com.sb/mal-red-marked/,2018-08-21,News
5478,Solomon Island Gov’t urged to support new tourism branding programme,https://theislandsun.com.sb/solomon-island-govt-urged-to-support-new-tourism-branding-programme/,2018-08-21,News
5479,Funding arrangement change will affect regional hockey federations: Claxton,https://theislandsun.com.sb/funding-arrangement-change-will-affect-regional-hockey-federations-claxton/,2018-08-21,News
5480,Rugby league training starts,https://theislandsun.com.sb/rugby-league-training-starts/,2018-08-21,News
5481,Ground work ongoing: Hatigeva,https://theislandsun.com.sb/ground-work-ongoing-hatigeva/,2018-08-21,News
5482,Waiting for $6M,https://theislandsun.com.sb/waiting-for-6m/,2018-08-21,News
5483,Scoping stage on Reparation Bill in Malaita,https://theislandsun.com.sb/scoping-stage-on-reparation-bill-in-malaita/,2018-08-21,News
5484,Slowly but surely renewable energy for Selwyn College,https://theislandsun.com.sb/slowly-but-surely-renewable-energy-for-selwyn-college/,2018-08-21,News
5485,MHMS questioned when NRH will have own budget,https://theislandsun.com.sb/mhms-questioned-when-nrh-will-have-own-budget/,2018-08-21,News
5486,Australia to boost Ombudsman and LCC,https://theislandsun.com.sb/australia-to-boost-ombudsman-and-lcc/,2018-08-21,News
5487,Police investigate death of fisherman in North Malaita,https://theislandsun.com.sb/police-investigate-death-of-fisherman-in-north-malaita/,2018-08-21,News
5488,Gizo public told to dispose rubbish responsibly,https://theislandsun.com.sb/gizo-public-told-to-dispose-rubbish-responsibly/,2018-08-21,News
5489,SINU reaches out to schools in Malaita,https://theislandsun.com.sb/sinu-reaches-out-to-schools-in-malaita/,2018-08-21,News
5490,Malaita province to join CITREC,https://theislandsun.com.sb/malaita-province-to-join-citrec/,2018-08-21,News
5491,Skepticism in budget process with terminal grant still a missing item in budget,https://theislandsun.com.sb/skepticism-in-budget-process-with-terminal-grant-still-a-missing-item-in-budget/,2018-08-21,News
5492,RSIPF mourn the loss of a Police constable,https://theislandsun.com.sb/rsipf-mourn-the-loss-of-a-police-constable/,2018-08-21,News
5493,Deteriorating staff houses affects agriculture development,https://theislandsun.com.sb/deteriorating-staff-houses-affects-agriculture-development/,2018-08-21,News
5494,Date for LFPI on man facing rape charge set,https://theislandsun.com.sb/date-for-lfpi-on-man-facing-rape-charge-set/,2018-08-21,News
5495,Former ombudsman faces court on corruption charge,https://theislandsun.com.sb/former-ombudsman-faces-court-on-corruption-charge/,2018-08-21,News
5496,More time sought on Sikaiana rape case,https://theislandsun.com.sb/more-time-sought-on-sikaiana-rape-case/,2018-08-21,News
