,url,date,title
6601,https://www.solomonstarnews.com/subusola-our-new-dpp/,2019-08-01,Subusola our new DPP
6602,https://www.solomonstarnews.com/australian-delegation-visits-bio-security-in-honiara/,2019-08-01,Australian delegation visits Bio-security in Honiara
6603,https://www.solomonstarnews.com/suidani-water-project-important-for-township/,2019-08-01,Suidani: water project important for township
6604,https://www.solomonstarnews.com/govt-on-water-issue/,2019-08-01,Govt on water issue
6605,https://www.solomonstarnews.com/suidani-water-project-important-for-township-d38/,2019-08-01,Suidani: water project important for township
6606,https://www.solomonstarnews.com/rsipf-thanks-makira-ulawa-communities-for-support/,2019-08-01,RSIPF thanks Makira-Ulawa communities for support
6607,https://www.solomonstarnews.com/rsipf-arrests-alleged-abductor-of-14-year-old-girl/,2019-07-31,RSIPF arrests alleged abductor of 14-year-old girl
6608,https://www.solomonstarnews.com/councillor-welcomes-new-health-centre/,2019-07-31,Councillor welcomes new health centre
6609,https://www.solomonstarnews.com/sale-of-land-in-honiara-d71/,2019-07-31,Sale of land in Honiara
6610,https://www.solomonstarnews.com/first-batch-of-nurses-vanuatu-bound/,2019-07-31,First batch of nurses Vanuatu-bound
6611,https://www.solomonstarnews.com/wale-gov-t-fails-people/,2019-07-31,WALE: GOV’T FAILS PEOPLE
6612,https://www.solomonstarnews.com/logging-tragedy/,2019-07-31,LOGGING TRAGEDY
6613,https://www.solomonstarnews.com/stop-the-handout-mentality/,2019-07-31,Stop the handout mentality
6614,https://www.solomonstarnews.com/dcga-focuses-on-achieving-projects/,2019-07-31,DCGA focuses on achieving projects
6615,https://www.solomonstarnews.com/gov-t-policy-needs-to-be-costed-wale/,2019-07-31,Gov’t policy needs to be costed: Wale
6616,https://www.solomonstarnews.com/replacement-sought-for-east-makira-mp/,2019-07-26,Replacement sought for East Makira MP
6617,https://www.solomonstarnews.com/investigates/,2019-07-26,Police investigate alleged suicide
6618,https://www.solomonstarnews.com/human-bones-found-in-temotu/,2019-07-26,Human bones found in Temotu
6619,https://www.solomonstarnews.com/land-for-terminal-expansion-cleared/,2019-07-26,Land for terminal expansion cleared
6620,https://www.solomonstarnews.com/two-charged-for-attempted-marijuana-export-to-kiribati/,2019-07-26,Two charged for attempted marijuana export to Kiribati
6621,https://www.solomonstarnews.com/security-concern-in-choiseul/,2019-07-26,Security concern in Choiseul
6622,https://www.solomonstarnews.com/induction-for-mps-on-committee-systems/,2019-07-26,Induction for MPs on Committee Systems 
6623,https://www.solomonstarnews.com/correctional-service-recruitment-underway-in-auki/,2019-07-26,Correctional Service recruitment underway in Auki
6624,https://www.solomonstarnews.com/auga-petition-case-proceeds-to-hearing/,2019-07-26,Auga petition case proceeds to hearing
6625,https://www.solomonstarnews.com/felling-license-not-canceled/,2019-07-26,Felling license not canceled
6626,https://www.solomonstarnews.com/the-fight-against-rhino-beetle-in-rennell-rages-on/,2019-07-26,The fight against Rhino beetle in Rennell rages on
6627,https://www.solomonstarnews.com/74-candidates-fail-to-submit-account-statements/,2019-07-26,74 candidates fail to submit account statements
6628,https://www.solomonstarnews.com/honey-can-be-a-major-source-of-income-here/,2019-07-26,Honey can be a major source of income here
6629,https://www.solomonstarnews.com/central-market-to-open-7-days-a-week/,2019-07-26,Central Market to open 7 days a week
6630,https://www.solomonstarnews.com/solar-powers-sinu-s-kukum-campus/,2019-07-25,Solar powers SINU’s Kukum campus
6631,https://www.solomonstarnews.com/sogovarae-young-generations-needs-god-s-wisdom/,2019-07-25,Sogovarae: Young generations needs God’s wisdom
6632,https://www.solomonstarnews.com/reactivate-transport-board/,2019-07-25,‘REACTIVATE TRANSPORT BOARD’
6633,https://www.solomonstarnews.com/nz-to-upgrade-facilities-here/,2019-07-25,NZ to upgrade facilities here
6634,https://www.solomonstarnews.com/auki-public-hails-new-govt-for-road-upgrade/,2019-07-25,Auki public hails new govt for road upgrade
6635,https://www.solomonstarnews.com/manelusi-signs-new-agreement-with-iyf/,2019-07-25,Manelusi signs new agreement with IYF
6636,https://www.solomonstarnews.com/gov-t-explains-appointment-of-djokovic/,2019-07-24,Gov’t explains appointment of Djokovic
6637,https://www.solomonstarnews.com/indian-woman-s-case-adjourned/,2019-07-24,Indian woman’s case adjourned
6638,https://www.solomonstarnews.com/revised-protocol-handbook-launched/,2019-07-24,Revised protocol handbook launched 
6639,https://www.solomonstarnews.com/custom-stories-gifted-to-honiara-schools/,2019-07-24,Custom Stories gifted to Honiara schools
6640,https://www.solomonstarnews.com/call-for-auki-market-security-to-step-up/,2019-07-22,Call for Auki market security to step up
6641,https://www.solomonstarnews.com/pm-solomon-way-games/,2019-07-22,PM: SOLOMON WAY GAMES 
6642,https://www.solomonstarnews.com/los-query-police-duty/,2019-07-22,LOs query Police duty
6643,https://www.solomonstarnews.com/jocv-40th-anniversary-celebrated-in-honiara/,2019-07-22,JOCV 40th anniversary celebrated in Honiara
6644,https://www.solomonstarnews.com/no-more-grade-6-exams/,2019-07-21,No more grade 6 exams
6645,https://www.solomonstarnews.com/samoa-passes-sp-to-solomons/,2019-07-21,Samoa passes SP to Solomons
6646,https://www.solomonstarnews.com/pm-calls-and-takes-lead-for-national-unity/,2019-07-19,PM calls and takes lead for national unity
6647,https://www.solomonstarnews.com/loggers-blamed/,2019-07-19,LOGGERS BLAMED
6648,https://www.solomonstarnews.com/court-refused-second-bail-application/,2019-07-18,Court refused second bail application 
6649,https://www.solomonstarnews.com/premier-sade-wants-to-see-revenue-base-up/,2019-07-18,Premier Sade wants to see revenue base up
6650,https://www.solomonstarnews.com/call-to-replace-aruligo-bridge/,2019-07-18,Call to replace Aruligo bridge 
6651,https://www.solomonstarnews.com/in-court-with-assumpta-buchanan-d43/,2019-07-18,In Court with Assumpta Buchanan
6652,https://www.solomonstarnews.com/govt-s-5m-for-anti-corruption/,2019-07-18,GOVT’s $5M FOR ANTI-CORRUPTION
6653,https://www.solomonstarnews.com/police-probe-fatal-road-accident/,2019-07-18,Police probe fatal road accident
6654,https://www.solomonstarnews.com/moves-to-set-up-human-rights-office/,2019-07-18,Moves to set up human rights office 
6655,https://www.solomonstarnews.com/kuba-angry-at-treatment/,2019-07-18,Kuba angry at treatment
6656,https://www.solomonstarnews.com/tsi-commends-appeal/,2019-07-18,TSI commends appeal
6657,https://www.solomonstarnews.com/firisua-retains-10k-gold/,2019-07-18,FIRISUA RETAINS 10K GOLD 
6658,https://www.solomonstarnews.com/police-urges-sea-travelers-to-think-safety-first/,2019-07-17,Police urges sea travelers to think ‘safety first’
6659,https://www.solomonstarnews.com/heroau-is-new-deputy-speaker-for-malaita/,2019-07-17,Heroau is new deputy Speaker for Malaita
6660,https://www.solomonstarnews.com/water-crisis-forum/,2019-07-17,WATER CRISIS FORUM
6661,https://www.solomonstarnews.com/first-meat-workers-going-to-australia/,2019-07-17,First meat workers going to Australia 
6662,https://www.solomonstarnews.com/brc-registration-underway-in-gizo/,2019-07-12,BRC registration underway in Gizo
6663,https://www.solomonstarnews.com/candidates-warned-one-more-week/,2019-07-12,"Candidates warned, one more week"
6664,https://www.solomonstarnews.com/wale-wants-police-to-probe-bribery-claim/,2019-07-12,Wale wants police to probe bribery claim
6665,https://www.solomonstarnews.com/cdf-needs-proper-coordination/,2019-07-12,CDF needs proper coordination
6666,https://www.solomonstarnews.com/new-textbooks-for-provincial-schools/,2019-07-12,New textbooks for provincial schools
6667,https://www.solomonstarnews.com/cruz-ward-youths-help-maintain-road/,2019-07-12,Cruz ward youths help maintain road
6668,https://www.solomonstarnews.com/gov-t-urged-to-clean-up-mess/,2019-07-12,GOV’T URGED TO CLEAN UP ‘MESS’
6669,https://www.solomonstarnews.com/police-probe-plastic-sale/,2019-07-12,Police probe plastic ‘sale’
6670,https://www.solomonstarnews.com/munda-landowners-want-their-dues-paid/,2019-07-11,Munda landowners want their dues paid
6671,https://www.solomonstarnews.com/mv-takana-spills-oil/,2019-07-11,MV Takana spills oil
6672,https://www.solomonstarnews.com/becoming-an-mpa-at-34/,2019-07-11,Becoming an MPA at 34
6673,https://www.solomonstarnews.com/forest-minister-graces-local-farmers/,2019-07-11,Forest Minister graces local farmers
6674,https://www.solomonstarnews.com/mmf-malaita-must-push-for-self-rule/,2019-07-11,MMF: Malaita must push for self-rule
6675,https://www.solomonstarnews.com/sogavare-nothing-has-changed/,2019-07-10,Sogavare: Nothing has changed
6676,https://www.solomonstarnews.com/we-lost-a-leader/,2019-07-10,WE LOST A LEADER
6677,https://www.solomonstarnews.com/bintan-accused-of-attempted-bribery/,2019-07-10,Bintan accused of attempted bribery
6678,https://www.solomonstarnews.com/oti-lauds-commonwealth-team-for-report/,2019-07-10,Oti lauds Commonwealth team for report
6679,https://www.solomonstarnews.com/new-cssi-boss-visits-gizo/,2019-07-03,New CSSI boss visits Gizo
6680,https://www.solomonstarnews.com/former-sspm-hits-out-at-games-spending/,2019-07-03,Former SSPM hits out at games spending
6681,https://www.solomonstarnews.com/us-evangelist-visits-east-kwaio/,2019-07-03,US evangelist visits east Kwaio
6682,https://www.solomonstarnews.com/rsipf-attends-two-deaths-in-honiara/,2019-06-26,RSIPF attends two deaths in Honiara
6683,https://www.solomonstarnews.com/kwarea-chs-hosts-cultural-event/,2019-06-26,Kwarea CHS hosts cultural event
6684,https://www.solomonstarnews.com/students-encouraged-to-plant-more-trees/,2019-06-25,Students encouraged to plant more trees
6685,https://www.solomonstarnews.com/mps-warned-about-fund/,2019-06-25,MPs WARNED ABOUT FUND
6686,https://www.solomonstarnews.com/opposition-on-foreign-policy-taskforce-on-china-taiwan/,2019-06-25,Opposition on Foreign Policy taskforce on China/Taiwan 
6687,https://www.solomonstarnews.com/tsi-lauds-gov-t-over-17m-ct-scan-funds/,2019-06-25,TSI lauds gov’t over $17M CT scan funds
6688,https://www.solomonstarnews.com/sade-is-new-gp-premier/,2019-06-25,Sade is new GP premier
6689,https://www.solomonstarnews.com/why-they-sack-me/,2019-06-25,WHY THEY SACK ME
6690,https://www.solomonstarnews.com/17m-for-ct-scan/,2019-06-24,$17M for CT SCAN
6691,https://www.solomonstarnews.com/locals-graduate-from-taiwan-uni/,2019-06-23,Locals graduate from Taiwan Uni
6692,https://www.solomonstarnews.com/bus-drivers-warned/,2019-06-23,Bus drivers warned
6693,https://www.solomonstarnews.com/gov-t-to-limit-pas/,2019-06-22,GOV’T TO LIMIT PAs
6694,https://www.solomonstarnews.com/new-adviser-to-mayor/,2019-06-21,NEW ADVISER TO MAYOR?
6695,https://www.solomonstarnews.com/pm-meets-singapore-s-envoy/,2019-06-20,PM meets Singapore’s envoy 
6696,https://www.solomonstarnews.com/gov-t-sfa-pay-for-china-trip/,2019-06-19,"GOV’T, SFA PAY FOR CHINA TRIP"
6697,https://www.solomonstarnews.com/marine-disaster-looms-for-namuga/,2019-06-19,Marine disaster looms for Namuga
6698,https://www.solomonstarnews.com/first-lady-mpa/,2019-06-17,FIRST LADY MPA  
6699,https://www.solomonstarnews.com/building-road-humps-is-illegal-varley/,2019-06-17,Building road humps is illegal: Varley
6700,https://www.solomonstarnews.com/ririana-pleads-guilty/,2019-06-15,Ririana pleads guilty 
6701,https://www.solomonstarnews.com/submarine-on-emergency-stop-over/,2019-06-15,Submarine on emergency stop over
6702,https://www.solomonstarnews.com/ramohia-unseated/,2019-06-15,Ramohia unseated
6703,https://www.solomonstarnews.com/alleged-con-man-refused-bail/,2019-06-15,Alleged con man refused bail 
6704,https://www.solomonstarnews.com/afuga-calls-for-sacking-of-solomon-water-ceo/,2019-06-13,Afuga calls for sacking of Solomon Water CEO
6705,https://www.solomonstarnews.com/tagini-s-free-education-policy/,2019-06-13,Tagini’s free education policy
6706,https://www.solomonstarnews.com/police-urged-to-crack-down-on-neiko-juice/,2019-06-13,Police urged to crack down on ‘Neiko juice’
6707,https://www.solomonstarnews.com/vokia-blames-foreigners/,2019-06-13,VOKIA BLAMES FOREIGNERS
6708,https://www.solomonstarnews.com/peaceful-election-in-auki/,2019-06-13,Peaceful election in Auki
6709,https://www.solomonstarnews.com/malaitans-told-to-abide-by-law/,2019-06-13,Malaitans told to abide by law
6710,https://www.solomonstarnews.com/gov-t-targets-improved-coverage-in-census/,2019-06-13,Gov’t targets improved coverage in census
6711,https://www.solomonstarnews.com/killer-croc-slain/,2019-06-13,Killer croc slain
6712,https://www.solomonstarnews.com/sigimanu-si-women-of-courage-award-recipient/,2019-06-13,Sigimanu – SI Women of Courage award recipient
6713,https://www.solomonstarnews.com/in-court-with-assumpta-buchanan-d40/,2019-06-12,In Court with Assumpta Buchanan
6714,https://www.solomonstarnews.com/first-for-the-nation/,2019-06-11,First for the nation
6715,https://www.solomonstarnews.com/sogavare-we-are-transparent-in-political-interest/,2019-06-11,Sogavare: we are transparent in political interest
6716,https://www.solomonstarnews.com/clamp-down-on-foreigners/,2019-06-11,Clamp down on foreigners
6717,https://www.solomonstarnews.com/one-more-to-canada/,2019-06-11,One more to Canada
6718,https://www.solomonstarnews.com/climate-change-affects-vatud-people-too/,2019-06-11,‘Climate change affects Vatud people too’
6719,https://www.solomonstarnews.com/acom-to-elect-new-archbishop-soon/,2019-06-11,ACoM to elect new Archbishop soon
6720,https://www.solomonstarnews.com/school-hosts-mufty-day-to-ignite-students-future-career-path/,2019-06-11,School hosts Mufty day to ignite students’ future career path
6721,https://www.solomonstarnews.com/vunagi-is-new-gg-in-waiting/,2019-06-06,Vunagi is new GG in-waiting
6722,https://www.solomonstarnews.com/act-now/,2019-06-06,ACT NOW!
6723,https://www.solomonstarnews.com/new-mini-hospital-opens-at-malango/,2019-06-05,New mini hospital opens at Malango
6724,https://www.solomonstarnews.com/in-court-with-assumpta-buchanan-d41/,2019-06-05,In court with Assumpta Buchanan
6725,https://www.solomonstarnews.com/new-city-mayor-announced/,2019-06-05,New City Mayor announced
6726,https://www.solomonstarnews.com/croc-kills-man-in-west/,2019-06-05,Croc kills man in West
6727,https://www.solomonstarnews.com/new-aviation-pact-signed/,2019-06-05,New aviation pact signed 
6728,https://www.solomonstarnews.com/nz-delegation-meets-pm/,2019-06-05,NZ delegation meets PM
6729,https://www.solomonstarnews.com/no-pressure-from-morrison-says-sogavare/,2019-06-05,"No pressure from Morrison, says Sogavare"
6730,https://www.solomonstarnews.com/police-probe-death-of-girl-4/,2019-06-05,"Police probe death of girl, 4"
6731,https://www.solomonstarnews.com/sogavare-congratulates-rsipf/,2019-06-04,Sogavare congratulates RSIPF
6732,https://www.solomonstarnews.com/alleged-scholarship-scam-probed/,2019-06-04,Alleged scholarship scam probed
6733,https://www.solomonstarnews.com/morrison-pacific-step-up-is-like-bringing-stronger-a-family/,2019-06-04,Morrison: ‘Pacific Step up’ is like bringing stronger a family
6734,https://www.solomonstarnews.com/sentencing-submission-for-agovaka-wednesday/,2019-06-04,"Sentencing submission for Agovaka, Wednesday"
6735,https://www.solomonstarnews.com/pm-congratulates-isabel-province/,2019-06-03,PM congratulates Isabel province
6736,https://www.solomonstarnews.com/australian-pm-here/,2019-06-03,AUSTRALIAN PM HERE
6737,https://www.solomonstarnews.com/rsipf-welcomes-prime-minister-of-australia/,2019-06-03,RSIPF welcomes Prime Minister of Australia
6738,https://www.solomonstarnews.com/dpp-to-retire-after-28-years-with-office/,2019-05-29,DPP to retire after 28 years with office
6739,https://www.solomonstarnews.com/cssi-officers-farewell-the-outgoing-boss-francis-haisoma/,2019-05-29,CSSI officers farewell the outgoing boss – Francis Haisoma
6740,https://www.solomonstarnews.com/pm-commends-ffa/,2019-05-29,PM commends FFA
6741,https://www.solomonstarnews.com/australian-pm-to-visit-honiara/,2019-05-29,Australian PM to visit Honiara
6742,https://www.solomonstarnews.com/stop-the-blame/,2019-05-29,‘STOP THE BLAME’
6743,https://www.solomonstarnews.com/wp-premier-makes-historical-visit-to-gizo-correctional-centre/,2019-05-16,WP premier makes historical visit to Gizo Correctional Centre
6744,https://www.solomonstarnews.com/girls-urged-to-get-hpv-vaccination/,2019-05-16,Girls urged to get HPV vaccination
6745,https://www.solomonstarnews.com/christafari-touches-down-in-auki/,2019-05-16,Christafari touches down in Auki
6746,https://www.solomonstarnews.com/call-to-combat-kwaso-brewing/,2019-05-16,Call to combat kwaso brewing
6747,https://www.solomonstarnews.com/alleged-juvenile-rioter-out-on-bail/,2019-05-16,Alleged juvenile rioter out on bail
6748,https://www.solomonstarnews.com/unlicensed-driver-fined/,2019-05-16,Unlicensed driver fined
6749,https://www.solomonstarnews.com/wale-outlines-challenges-for-dcga/,2019-05-16,Wale outlines challenges for DCGA
6750,https://www.solomonstarnews.com/australian-voting-centre-opens/,2019-05-16,Australian voting centre opens
6751,https://www.solomonstarnews.com/oti-eyes-reform/,2019-05-16,OTI EYES REFORM
6752,https://www.solomonstarnews.com/agovaka-guilty-of-assault/,2019-05-15,Agovaka guilty of assault
6753,https://www.solomonstarnews.com/taiwan-responds-to-report/,2019-05-15,Taiwan responds to report
6754,https://www.solomonstarnews.com/oti-nasiu-vying-for-speaker-s-post/,2019-05-15,"Oti, Nasiu vying for Speaker’s post"
6755,https://www.solomonstarnews.com/blocked-from-exams/,2019-05-15,BLOCKED FROM EXAMS
6756,https://www.solomonstarnews.com/agovaka-s-verdict-likely-today/,2019-05-14,Agovaka’s verdict likely today
6757,https://www.solomonstarnews.com/acom-run-schools-to-ban-sales-of-junk-oily-food/,2019-05-14,"ACOM run schools to ban sales of junk, oily food"
6758,https://www.solomonstarnews.com/11th-parliament-1st-meeting-wednesday/,2019-05-14,11th Parliament 1st meeting Wednesday
6759,https://www.solomonstarnews.com/sikua-refuses-to-release-machines/,2019-05-13,Sikua refuses to release machines
6760,https://www.solomonstarnews.com/taiwan-still-a-close-friend-pm/,2019-05-13,Taiwan still a close friend: PM
6761,https://www.solomonstarnews.com/dcga-is-listening/,2019-05-13,DCGA IS LISTENING
6762,https://www.solomonstarnews.com/charged-for-fraud-voting/,2019-05-10,Charged for fraud voting
6763,https://www.solomonstarnews.com/nation-kept-in-dark/,2019-05-10,Nation kept in dark
6764,https://www.solomonstarnews.com/djokovic-eyes-post/,2019-05-08,Djokovic eyes post?
6765,https://www.solomonstarnews.com/two-deaths-in-honiara-probed/,2019-05-08,Two deaths in Honiara probed
6766,https://www.solomonstarnews.com/wife-to-be-escapes/,2019-05-08,Wife-to-be escapes
6767,https://www.solomonstarnews.com/sammielz-here-for-mothers-day-concert/,2019-05-08,SAMMIELZ here for mothers day concert
6768,https://www.solomonstarnews.com/alleged-murder-suspect-arrested/,2019-05-07,Alleged murder suspect arrested
6769,https://www.solomonstarnews.com/riot-probe-continues/,2019-05-07,Riot probe continues
6770,https://www.solomonstarnews.com/vessel-to-be-re-floated/,2019-05-07,VESSEL TO BE RE-FLOATED
6771,https://www.solomonstarnews.com/galo-lauru-shipping-fail-choiseul/,2019-05-07,Galo: Lauru Shipping fail Choiseul
6772,https://www.solomonstarnews.com/new-sspm-appointed/,2019-05-07,New SSPM appointed
6773,https://www.solomonstarnews.com/tsi-lauds-role-of-media-here/,2019-05-07,TSI lauds role of media here
6774,https://www.solomonstarnews.com/govt-prioritise-mines-mineral-legislation/,2019-05-07,"Govt prioritise mines, mineral legislation"
6775,https://www.solomonstarnews.com/wp-endorses-plan-to-ban-plastic/,2019-05-06,WP endorses plan to ban plastic
6776,https://www.solomonstarnews.com/u-17-to-w-cup/,2019-05-04,U-17 TO W’CUP
6777,https://www.solomonstarnews.com/why-gg-rejects-court-order/,2019-04-26,WHY GG REJECTS COURT ORDER
6778,https://www.solomonstarnews.com/no-buildings-on-fire-police-probe-looting/,2019-04-26,"No buildings on fire, police probe looting "
6779,https://www.solomonstarnews.com/rsipf-appeals-for-calm/,2019-04-25,RSIPF appeals for calm
6780,https://www.solomonstarnews.com/in-court-with-assumpta-buchanan-d47/,2019-04-25,In Court with Assumpta Buchanan
6781,https://www.solomonstarnews.com/sogavare-on-west-papua/,2019-04-25,Sogavare on West Papua
6782,https://www.solomonstarnews.com/australia-congratulates-sogavare/,2019-04-25,Australia congratulates Sogavare
6783,https://www.solomonstarnews.com/sogavare-denies-failing-malaita/,2019-04-25,Sogavare denies ‘failing Malaita’
6784,https://www.solomonstarnews.com/police-arrest-more/,2019-04-25,Police arrest more
6785,https://www.solomonstarnews.com/wale-clarifies-election-decision/,2019-04-25,Wale clarifies election decision
6786,https://www.solomonstarnews.com/95-to-contest-hcc-election/,2019-04-25,95 to contest HCC Election
6787,https://www.solomonstarnews.com/pm-s-vote-day/,2019-04-24,PM’s VOTE DAY
6788,https://www.solomonstarnews.com/public-servants-warned/,2019-04-22,Public servants warned
6789,https://www.solomonstarnews.com/legality-of-sogavare-s-candidacy/,2019-04-22,LEGALITY OF SOGAVARE’S CANDIDACY
6790,https://www.solomonstarnews.com/surviving-on-shell-money-making/,2019-04-22,Surviving on Shell money making 
6791,https://www.solomonstarnews.com/the-life-of-a-true-fisherman/,2019-04-22,The life of a true fisherman
6792,https://www.solomonstarnews.com/catholic-youths-enact-the-passion-of-christ/,2019-04-20,Catholic youths enact the passion of Christ
6793,https://www.solomonstarnews.com/manele-explains-party-decision/,2019-04-20,Manele explains party decision
6794,https://www.solomonstarnews.com/rsipf-probe-attack-in-vella-over-election/,2019-04-19,RSIPF probe attack in Vella over election
6795,https://www.solomonstarnews.com/central-market-to-close-april-24-25/,2019-04-19,"Central market to close, April 24, 25"
6796,https://www.solomonstarnews.com/agovaka-s-ruling-deferred-april-26/,2019-04-19,"Agovaka’s ruling deferred, April 26"
6797,https://www.solomonstarnews.com/wale-to-take-on-sogavare-for-pm-s-position/,2019-04-19,Wale to take on Sogavare for PM’s position
6798,https://www.solomonstarnews.com/heavy-rain-flooded-gizo/,2019-04-19,Heavy rain flooded Gizo
6799,https://www.solomonstarnews.com/online-debates-monitored/,2019-04-19,Online debates monitored
6800,https://www.solomonstarnews.com/mmf-halts-planned-meeting/,2019-04-19,MMF halts planned meeting
6801,https://www.solomonstarnews.com/police-boosts-traffic-checks/,2019-04-19,Police boosts traffic checks
6802,https://www.solomonstarnews.com/visiting-artists-here-on-research/,2019-04-19,Visiting artists here on research
6803,https://www.solomonstarnews.com/dcga-hits-back/,2019-04-18,DCGA HITS BACK
6804,https://www.solomonstarnews.com/agovaka-ruling-today/,2019-04-18,Agovaka ruling today
6805,https://www.solomonstarnews.com/rsipf-reminds-public-of-liquor-ban/,2019-04-17,RSIPF reminds public of liquor ban
6806,https://www.solomonstarnews.com/sogavare-calls-for-respect/,2019-04-17,Sogavare calls for respect
6807,https://www.solomonstarnews.com/sogavare-is-dcga-s-choice-for-pm-s-job/,2019-04-17,Sogavare is DCGA’s choice for PM’s job
6808,https://www.solomonstarnews.com/abana-clarifies-1-5m-grant/,2019-04-17,Abana clarifies $1.5m grant
6809,https://www.solomonstarnews.com/police-turn-down-request-to-protest/,2019-04-17,Police turn down request to protest
6810,https://www.solomonstarnews.com/rsifp-reminds-public-of-liquor-ban/,2019-04-17,RSIFP reminds public of liquor ban
6811,https://www.solomonstarnews.com/mp-faces-court/,2019-04-13,MP FACES COURT 
6812,https://www.solomonstarnews.com/new-beds-for-labour-ward/,2019-04-12,New beds for Labour ward
6813,https://www.solomonstarnews.com/more-reports-of-nge-incidents-with-police/,2019-04-12,More reports of NGE incidents with police
6814,https://www.solomonstarnews.com/in-court-with-assumpta-buchanan-d58/,2019-04-11,In Court with Assumpta Buchanan
6815,https://www.solomonstarnews.com/police-calm-tense-situation/,2019-04-11,Police calm tense situation
6816,https://www.solomonstarnews.com/tuke-praises-voters-for-peaceful-election/,2019-04-11,Tuke praises voters for peaceful election 
6817,https://www.solomonstarnews.com/new-mp-meets-constituents/,2019-04-11,New MP meets constituents
6818,https://www.solomonstarnews.com/tran-hosts-victory-party-thanks-voters/,2019-04-11,"Tran hosts victory party, thanks voters"
6819,https://www.solomonstarnews.com/kadere-open-for-talks/,2019-04-11,KADERE OPEN FOR TALKS
6820,https://www.solomonstarnews.com/lobbying-underway-d25/,2019-04-10,LOBBYING UNDERWAY
6821,https://www.solomonstarnews.com/police-probe-election-related-death-in-malaita/,2019-04-10,Police probe election related death in Malaita
6822,https://www.solomonstarnews.com/election-death-on-sulufou/,2019-04-10,Election death on Sulufou
6823,https://www.solomonstarnews.com/rini-ousted/,2019-04-09,RINI OUSTED
6824,https://www.solomonstarnews.com/meet-your-own-bills/,2019-04-09,MEET YOUR OWN BILLS
6825,https://www.solomonstarnews.com/ete-lauds-support/,2019-04-09,Ete lauds support
6826,https://www.solomonstarnews.com/si-at-risk-of-tsunami/,2019-04-09,SI at risk of tsunami 
6827,https://www.solomonstarnews.com/maefai-vows-to-deliver/,2019-04-09,Maefai vows to deliver
6828,https://www.solomonstarnews.com/more-results-today/,2019-04-05,More results today
6829,https://www.solomonstarnews.com/police-beef-up-security-in-gizo/,2019-04-05,Police beef up security in Gizo
6830,https://www.solomonstarnews.com/counting-starts-this-morning/,2019-04-04,Counting starts this morning
6831,https://www.solomonstarnews.com/voting-closes-5pm-counting-starts-tomorrow/,2019-04-03,"Voting closes 5pm, counting starts tomorrow"
6832,https://www.solomonstarnews.com/varley-assures-voters-of-security/,2019-04-03,Varley assures voters of  security
6833,https://www.solomonstarnews.com/counting-for-western-to-start-on-thursday/,2019-04-03,Counting for Western to start on Thursday
6834,https://www.solomonstarnews.com/munda-police-turn-down-requests-for-float-parade/,2019-04-03,Munda police turn down requests for float parade
6835,https://www.solomonstarnews.com/ships-warned-against-overloading/,2019-04-02,Ships warned against overloading
6836,https://www.solomonstarnews.com/kemakeza-hits-back/,2019-04-01,KEMAKEZA HITS BACK
6837,https://www.solomonstarnews.com/election-float-parade-hits-city/,2019-04-01,Election float parade hits city
6838,https://www.solomonstarnews.com/stop-spreading-the-rumours/,2019-04-01,‘Stop spreading the rumours’
6839,https://www.solomonstarnews.com/coa-further-defers-sae-s-matter/,2019-04-01,COA further defers Sae’s matter
6840,https://www.solomonstarnews.com/sbd-407m-project-coming/,2019-04-01,SBD$407m project coming
6841,https://www.solomonstarnews.com/isabel-ready-for-polls/,2019-04-01,Isabel ready for polls
6842,https://www.solomonstarnews.com/gizo-group-takes-creativity-to-auki/,2019-04-01,Gizo group takes creativity to Auki
6843,https://www.solomonstarnews.com/auki-chs-sinasu-chs-to-represent-malaita/,2019-04-01,"Auki CHS, Sinasu CHS to represent Malaita"
6844,https://www.solomonstarnews.com/family-loses-home/,2019-04-01,FAMILY LOSES HOME
6845,https://www.solomonstarnews.com/peaceful-atmosphere-in-isabel-ahead-of-elections/,2019-04-01,Peaceful atmosphere in Isabel ahead of elections
6846,https://www.solomonstarnews.com/liquor-ban-appeal/,2019-03-30,LIQUOR BAN APPEAL
6847,https://www.solomonstarnews.com/market-to-close-on-election-day/,2019-03-30,Market to close on election day
6848,https://www.solomonstarnews.com/new-election-apps-released/,2019-03-30,New election apps released
6849,https://www.solomonstarnews.com/murray-jailed/,2019-03-30,MURRAY JAILED
6850,https://www.solomonstarnews.com/health-worry/,2019-03-30,HEALTH WORRY
6851,https://www.solomonstarnews.com/malaita-plans-1-week-liquor-ban/,2019-03-28,Malaita plans 1 week liquor ban
6852,https://www.solomonstarnews.com/gov-t-closes-office/,2019-03-28,GOV’T CLOSES OFFICE
6853,https://www.solomonstarnews.com/gizo-police-undergo-training-to-prepare-for-nge/,2019-03-28,Gizo police undergo training to prepare for NGE
6854,https://www.solomonstarnews.com/international-election-observers-arriving-d58/,2019-03-27,International election observers arriving
6855,https://www.solomonstarnews.com/death-certificate-wanted-in-court/,2019-03-27,Death certificate wanted in court
6856,https://www.solomonstarnews.com/panga-case-back-in-court/,2019-03-27,Panga case back in court
6857,https://www.solomonstarnews.com/pm-s-office-leaking/,2019-03-27,PM’s OFFICE LEAKING
6858,https://www.solomonstarnews.com/varley-conducts-brief-visit-to-west/,2019-03-27,Varley conducts brief visit to West
