FID,fid_1,adm2_id,adm2_src,adm2_name,adm2_name1,adm2_name2,adm1_id,adm1_src,adm1_name,adm1_name1,adm1_name2,adm0_id,adm0_src,adm0_name,adm0_name1,adm0_name2,src_lvl,src_lang,src_lang1,src_lang2,src_date,src_update,src_name,src_name1,src_lic,src_url,src_grp,iso_cd,iso_2,iso_3,iso_3_grp,region3_cd,region3_nm,region2_cd,region2_nm,region1_cd,region1_nm,status_cd,status_nm,wld_date,wld_update,wld_view,wld_notes,sqKM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
135,81980,SLB-20210929-07-07,SB070722,East Malaita, , ,SLB-20210929-07,SB07,Malaita, , ,SLB-20220801,SLB,Solomon Islands,Solomon Islands,0,3,en, , ,12/1/18 0:00,29/09/2021 00:00:00,"Solomon Islands National Statistics Office (SINSO), 2009 Census of Population and Housing	",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-slb,COD,90,SB,SLB,SLB,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,184.78315,1870.16064453,3144.0871582,3512.49267578,2579.3918457,3411.07983398,2550.46850586,3478.83154297,2649.02148438,2542.17578125,3071.92822266,3351.13671875,2918.55371094,3669.60058594,3760.77758789,3874.12573242,3686.3527832,3568.62866211,4130.18017578,3971.99536133,2873.16186523,4097.78076172,3849.7734375,3203.41430664
136,81981,SLB-20210929-07-08,SB070723,Auki-Langalanga, , ,SLB-20210929-07,SB07,Malaita, , ,SLB-20220801,SLB,Solomon Islands,Solomon Islands,0,3,en, , ,12/1/18 0:00,29/09/2021 00:00:00,"Solomon Islands National Statistics Office (SINSO), 2009 Census of Population and Housing	",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-slb,COD,90,SB,SLB,SLB,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,10.06414,1715.45336914,2812.14916992,3212.42407227,2309.89257812,3046.13769531,2342.84155273,3205.35791016,2513.62109375,2299.41650391,2842.67236328,3064.14038086,2754.51074219,3550.35693359,3375.44384766,3422.46948242,3464.33837891,3345.96582031,3629.34545898,3684.24047852,2664.02880859,3652.93603516,3491.10620117,3097.44897461
137,81982,SLB-20210929-07-09,SB070724,East Kwaio, , ,SLB-20210929-07,SB07,Malaita, , ,SLB-20220801,SLB,Solomon Islands,Solomon Islands,0,3,en, , ,12/1/18 0:00,29/09/2021 00:00:00,"Solomon Islands National Statistics Office (SINSO), 2009 Census of Population and Housing	",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-slb,COD,90,SB,SLB,SLB,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,317.68108,1848.04711914,3125.49926758,3403.52075195,2579.3918457,3365.67211914,2500.45825195,3420.63598633,2599.63208008,2488.92578125,2938.10180664,3208.77099609,2753.10986328,3669.60058594,3615.64672852,3655.14648438,3562.06176758,3418.796875,3813.26391602,3818.79345703,2841.24169922,3770.63745117,3640.91894531,2985.47314453
138,81983,SLB-20210929-07-10,SB070725,West Kwaio, , ,SLB-20210929-07,SB07,Malaita, , ,SLB-20220801,SLB,Solomon Islands,Solomon Islands,0,3,en, , ,12/1/18 0:00,29/09/2021 00:00:00,"Solomon Islands National Statistics Office (SINSO), 2009 Census of Population and Housing	",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-slb,COD,90,SB,SLB,SLB,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,513.27397,1620.5255127,2859.89379883,3076.20556641,2481.91845703,2946.26342773,2342.84155273,3149.31494141,2513.62109375,2350.36499023,2812.26098633,2866.60961914,2624.26708984,3570.07250977,3470.48754883,3146.3996582,3396.89526367,3004.38647461,3399.69018555,3561.22192383,2506.18139648,3095.95239258,3075.69506836,2817.1784668
139,81984,SLB-20210929-07-11,SB070726,East AreAre, , ,SLB-20210929-07,SB07,Malaita, , ,SLB-20220801,SLB,Solomon Islands,Solomon Islands,0,3,en, , ,12/1/18 0:00,29/09/2021 00:00:00,"Solomon Islands National Statistics Office (SINSO), 2009 Census of Population and Housing	",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-slb,COD,90,SB,SLB,SLB,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,552.69319,1938.74963379,3174.06835938,3504.19824219,2468.04003906,3251.20874023,2625.83935547,3262.07250977,2963.28710938,2462.78637695,2859.5559082,2887.3972168,2774.6003418,3818.86474609,3838.12963867,3393.77807617,3490.92456055,3043.27905273,3741.05444336,3886.86523438,2852.72753906,3439.17919922,3428.08300781,2726.08422852
140,81985,SLB-20210929-07-12,SB070727,West Areare, , ,SLB-20210929-07,SB07,Malaita, , ,SLB-20220801,SLB,Solomon Islands,Solomon Islands,0,3,en, , ,12/1/18 0:00,29/09/2021 00:00:00,"Solomon Islands National Statistics Office (SINSO), 2009 Census of Population and Housing	",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-slb,COD,90,SB,SLB,SLB,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,410.39672,1863.79638672,2978.53076172,3224.22875977,2463.79980469,3034.77954102,2483.04541016,3136.40942383,2685.85571289,2462.78637695,2828.56298828,2773.80834961,2774.6003418,3807.90209961,3582.11181641,3227.77880859,3343.6652832,2962.09326172,3604.06494141,3757.09472656,2746.82055664,3242.25073242,3161.94750977,2597.14160156
141,81986,SLB-20210929-07-13,SB070728,Small Malaita, , ,SLB-20210929-07,SB07,Malaita, , ,SLB-20220801,SLB,Solomon Islands,Solomon Islands,0,3,en, , ,12/1/18 0:00,29/09/2021 00:00:00,"Solomon Islands National Statistics Office (SINSO), 2009 Census of Population and Housing	",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-slb,COD,90,SB,SLB,SLB,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,349.63109,2199.67211914,3919.33203125,3883.10400391,2609.06542969,3501.9206543,3224.55981445,4169.17919922,3413.42749023,3122.41137695,3435.23754883,2918.77685547,3005.40332031,3685.09179688,4277.03564453,3121.80200195,3724.75952148,2584.9934082,3618.95019531,3941.04418945,3169.31713867,3631.55688477,3349.06738281,2645.4831543
142,81987,SLB-20210929-07-14,SB070729,Malaita Outer Island, , ,SLB-20210929-07,SB07,Malaita, , ,SLB-20220801,SLB,Solomon Islands,Solomon Islands,0,3,en, , ,12/1/18 0:00,29/09/2021 00:00:00,"Solomon Islands National Statistics Office (SINSO), 2009 Census of Population and Housing	",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-slb,COD,90,SB,SLB,SLB,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,8.88515,1445.26782227,4321.61425781,3817.86572266,3547.01123047,4253.33105469,3852.47705078,5330.40478516,4211.01367188,3308.98071289,3325.56616211,2763.67944336,2294.4296875,3980.81616211,3685.9597168,4499.67675781,3877.89697266,3829.1394043,4183.74804688,3719.23364258,3091.3371582,2836.97949219,2796.07617188,1780.75378418
143,81988,SLB-20210929-08-01,SB080844,West Makira, , ,SLB-20210929-08,SB08,Makira-Ulawa, , ,SLB-20220801,SLB,Solomon Islands,Solomon Islands,0,3,en, , ,12/1/18 0:00,29/09/2021 00:00:00,"Solomon Islands National Statistics Office (SINSO), 2009 Census of Population and Housing	",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-slb,COD,90,SB,SLB,SLB,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,715.17429,1669.34594727,3092.97167969,3067.05395508,2221.05761719,2956.79125977,2794.8190918,3008.91918945,2398.32739258,2619.23803711,2462.4375,2385.66308594,2355.70825195,3197.92431641,2861.69458008,2256.81738281,3143.12915039,2385.91333008,3006.89477539,3327.46362305,2349.15478516,2737.74682617,2636.62792969,2544.07910156
144,81989,SLB-20210929-08-02,SB080845,Central Makira, , ,SLB-20210929-08,SB08,Makira-Ulawa, , ,SLB-20220801,SLB,Solomon Islands,Solomon Islands,0,3,en, , ,12/1/18 0:00,29/09/2021 00:00:00,"Solomon Islands National Statistics Office (SINSO), 2009 Census of Population and Housing	",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-slb,COD,90,SB,SLB,SLB,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,708.9776,1886.60693359,3124.30102539,3083.72436523,2588.28955078,2956.79125977,2820.984375,3008.91918945,2398.32739258,2619.23803711,2689.78710938,2939.8605957,2754.7890625,3356.09228516,3139.84375,2933.4519043,3519.71020508,2463.84936523,3825.09008789,3820.30200195,3095.60742188,3438.86132812,3462.23291016,2755.96386719
145,81990,SLB-20210929-08-03,SB080846,East Makira, , ,SLB-20210929-08,SB08,Makira-Ulawa, , ,SLB-20220801,SLB,Solomon Islands,Solomon Islands,0,3,en, , ,12/1/18 0:00,29/09/2021 00:00:00,"Solomon Islands National Statistics Office (SINSO), 2009 Census of Population and Housing	",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-slb,COD,90,SB,SLB,SLB,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1144.09444,2096.63696289,3402.4777832,3537.70556641,2810.22192383,3508.46557617,2794.8190918,3244.44287109,2790.46166992,2898.16015625,2845.81054688,3137.93505859,3087.50268555,4013.8996582,3479.06982422,3114.32299805,3390.82666016,2684.18212891,3129.49951172,3826.55737305,3383.16943359,3543.74462891,3082.6105957,2695.30810547
146,81991,SLB-20210929-08-04,SB080847,Ulawa-Ugi, , ,SLB-20210929-08,SB08,Makira-Ulawa, , ,SLB-20220801,SLB,Solomon Islands,Solomon Islands,0,3,en, , ,12/1/18 0:00,29/09/2021 00:00:00,"Solomon Islands National Statistics Office (SINSO), 2009 Census of Population and Housing	",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-slb,COD,90,SB,SLB,SLB,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,90.08707,2041.43493652,3606.12353516,3226.91772461,2527.64282227,3458.40161133,3030.01611328,3253.4128418,2748.71166992,2842.14794922,2851.69921875,2869.20019531,2956.5871582,3613.0222168,3784.1418457,2771.58203125,3895.22680664,2368.94775391,3641.84716797,4230.25341797,2940.77978516,3277.04858398,3395.78686523,3089.01953125
147,81992,SLB-20210929-09-01,SB090948,Temotu Pele, , ,SLB-20210929-09,SB09,Temotu, , ,SLB-20220801,SLB,Solomon Islands,Solomon Islands,0,3,en, , ,12/1/18 0:00,29/09/2021 00:00:00,"Solomon Islands National Statistics Office (SINSO), 2009 Census of Population and Housing	",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-slb,COD,90,SB,SLB,SLB,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,21.664,2272.15014648,2815.97900391,2772.78710938,2292.67016602,3326.57714844,2237.49975586,3768.73632812,2976.21142578,3522.78857422,3639.01611328,2861.30834961,3092.05371094,4475.83300781,3465.71899414,2506.80224609,3524.8425293,2578.34863281,3492.99926758,3721.25268555,2844.8659668,2928.65332031,3294.15844727,2777.82592773
148,81993,SLB-20210929-09-02,SB090949,Temotu-Nende, , ,SLB-20210929-09,SB09,Temotu, , ,SLB-20220801,SLB,Solomon Islands,Solomon Islands,0,3,en, , ,12/1/18 0:00,29/09/2021 00:00:00,"Solomon Islands National Statistics Office (SINSO), 2009 Census of Population and Housing	",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-slb,COD,90,SB,SLB,SLB,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,467.9943,1960.48168945,3044.79467773,2793.80932617,2290.67651367,2931.83056641,2151.21411133,3318.33081055,3348.14477539,3777.31689453,3340.22265625,2518.82006836,3770.87304688,4019.44824219,3358.1340332,2507.07666016,2894.70874023,2380.01611328,3087.7578125,3541.85986328,2723.13208008,2693.48730469,3095.40991211,2485.45678711
149,81994,SLB-20210929-09-03,SB090950,Temotu Vatu, , ,SLB-20210929-09,SB09,Temotu, , ,SLB-20220801,SLB,Solomon Islands,Solomon Islands,0,3,en, , ,12/1/18 0:00,29/09/2021 00:00:00,"Solomon Islands National Statistics Office (SINSO), 2009 Census of Population and Housing	",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-slb,COD,90,SB,SLB,SLB,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,232.83834,1884.94250488,2892.9543457,3147.59106445,2152.06982422,3108.8581543,2103.81567383,3456.22875977,3013.8112793,3085.62451172,3182.43969727,2527.78100586,2754.57910156,3866.546875,2713.87915039,2267.81616211,2569.76245117,2293.29663086,3001.26879883,2074.54638672,2769.00488281,2444.47729492,3029.02856445,2338.1784668
150,81995,SLB-20210929-10-01,SB101041,East Honiara, , ,SLB-20210929-10,SB10,Honiara, , ,SLB-20220801,SLB,Solomon Islands,Solomon Islands,0,3,en, , ,12/1/18 0:00,29/09/2021 00:00:00,"Solomon Islands National Statistics Office (SINSO), 2009 Census of Population and Housing	",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-slb,COD,90,SB,SLB,SLB,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7.72229,1938.17004395,2575.36694336,3019.78149414,2242.26708984,2456.82055664,2284.06274414,2306.04345703,2110.79516602,2337.76782227,2483.32495117,2800.55810547,2575.79418945,3172.06787109,3038.61401367,3478.69189453,3075.77270508,3081.97802734,3374.15991211,3396.06689453,2573.95263672,3381.93139648,3259.3828125,2774.16503906
151,81996,SLB-20210929-10-02,SB101042,Central Honiara, , ,SLB-20210929-10,SB10,Honiara, , ,SLB-20220801,SLB,Solomon Islands,Solomon Islands,0,3,en, , ,12/1/18 0:00,29/09/2021 00:00:00,"Solomon Islands National Statistics Office (SINSO), 2009 Census of Population and Housing	",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-slb,COD,90,SB,SLB,SLB,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6.3082,1938.80297852,2575.36694336,3019.78149414,2301.54296875,2456.82055664,2284.06274414,2306.04345703,2110.79516602,2337.76782227,2483.32495117,2826.03808594,2575.79418945,3274.98583984,3038.61401367,3873.83886719,3193.33105469,3114.17700195,3374.15991211,3464.75463867,2577.52368164,3416.10473633,3279.57861328,2928.26660156
152,81997,SLB-20210929-10-03,SB101043,West Honiara, , ,SLB-20210929-10,SB10,Honiara, , ,SLB-20220801,SLB,Solomon Islands,Solomon Islands,0,3,en, , ,12/1/18 0:00,29/09/2021 00:00:00,"Solomon Islands National Statistics Office (SINSO), 2009 Census of Population and Housing	",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-slb,COD,90,SB,SLB,SLB,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,4.82145,1938.80297852,2575.36694336,3019.78149414,2301.54296875,2456.82055664,2284.06274414,2306.04345703,2110.79516602,2337.76782227,2483.32495117,2826.03808594,2575.79418945,3274.98583984,3038.61401367,3873.83886719,3193.33105469,3114.17700195,3374.15991211,3464.75463867,2577.52368164,3416.10473633,3279.57861328,2928.26660156
153,91111,VUT-20210930-1-01,VU01053,Gaua, , ,VUT-20210930-1,VU01,Torba, , ,VUT-20220801,VUT,Vanuatu,Vanuatu,0,2,en, , ,12/9/18 0:00,30/09/2021 00:00:00,"PopGIS2: Secretarial of the Pacific Community (SPC), Statistics for Development Division (http://vanuatu.popgis.spc.int/#l=en;v=map4)",OCHA Office of the Pacific Islands,Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-vut,COD,548,VU,VUT,VUT,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,257.85477,1354.27355957,1975.97546387,2649.85888672,1762.65307617,1155.76733398,2073.07348633,2606.05444336,2566.24267578,2652.53149414,2133.11669922,1834.42700195,2293.07226562,2616.73168945,2424.38964844,1430.52832031,1689.26196289,1554.86108398,2326.77856445,2176.38793945,1282.35131836,2596.71166992,2304.35473633,2828.72192383
154,91112,VUT-20210930-1-02,VU01054,Vanua Lava, , ,VUT-20210930-1,VU01,Torba, , ,VUT-20220801,VUT,Vanuatu,Vanuatu,0,2,en, , ,12/9/18 0:00,30/09/2021 00:00:00,"PopGIS2: Secretarial of the Pacific Community (SPC), Statistics for Development Division (http://vanuatu.popgis.spc.int/#l=en;v=map4)",OCHA Office of the Pacific Islands,Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-vut,COD,548,VU,VUT,VUT,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,279.5831,1584.99377441,2178.12084961,2639.13232422,1576.56237793,1356.3157959,2025.9588623,2426.33862305,2752.93798828,3411.46044922,2139.36254883,1801.10766602,2386.66650391,2557.83227539,2412.64086914,1631.65783691,1530.39624023,1396.98986816,2348.62939453,2276.83935547,1581.1472168,2834.46484375,2237.39892578,2515.22558594
155,91113,VUT-20210930-1-03,VU01055,Torres, , ,VUT-20210930-1,VU01,Torba, , ,VUT-20220801,VUT,Vanuatu,Vanuatu,0,2,en, , ,12/9/18 0:00,30/09/2021 00:00:00,"PopGIS2: Secretarial of the Pacific Community (SPC), Statistics for Development Division (http://vanuatu.popgis.spc.int/#l=en;v=map4)",OCHA Office of the Pacific Islands,Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-vut,COD,548,VU,VUT,VUT,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,95.31315,1313.8548584,2782.54248047,2894.13623047,2272.33129883,1593.35205078,2404.72949219,2763.09814453,3352.74023438,4104.61230469,2743.41723633,2176.67675781,3216.18188477,3286.99804688,2430.96337891,2250.17163086,1629.21252441,1654.54541016,2464.8894043,2717.02026367,2081.45288086,2692.36157227,2501.85888672,2780.98852539
156,91114,VUT-20210930-1-04,VU01063,Motalava, , ,VUT-20210930-1,VU01,Torba, , ,VUT-20220801,VUT,Vanuatu,Vanuatu,0,2,en, , ,12/9/18 0:00,30/09/2021 00:00:00,"PopGIS2: Secretarial of the Pacific Community (SPC), Statistics for Development Division (http://vanuatu.popgis.spc.int/#l=en;v=map4)",OCHA Office of the Pacific Islands,Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-vut,COD,548,VU,VUT,VUT,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,28.12476,1698.1340332,2179.67773438,2616.16235352,1603.40136719,1723.79943848,1962.47314453,2750.75927734,2590.50195312,3689.7644043,2472.08496094,2143.20092773,2929.63916016,2963.58520508,2394.48266602,1857.1940918,1668.49194336,1447.33117676,2525.77441406,2348.97900391,1738.18579102,2855.48974609,2433.4934082,2467.13500977
157,91115,VUT-20210930-1-05,VU01064,Mota, , ,VUT-20210930-1,VU01,Torba, , ,VUT-20220801,VUT,Vanuatu,Vanuatu,0,2,en, , ,12/9/18 0:00,30/09/2021 00:00:00,"PopGIS2: Secretarial of the Pacific Community (SPC), Statistics for Development Division (http://vanuatu.popgis.spc.int/#l=en;v=map4)",OCHA Office of the Pacific Islands,Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-vut,COD,548,VU,VUT,VUT,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,8.46825,1798.53405762,2376.74072266,2906.2434082,1666.74963379,2132.44921875,2036.31054688,2806.15136719,2814.01318359,3800.61010742,2658.18310547,2278.06469727,3022.73803711,2902.96630859,2787.47851562,1708.05102539,1607.12353516,1442.22155762,2926.7800293,2401.69482422,1836.22705078,3423.14306641,2477.36450195,2881.12646484
158,91116,VUT-20210930-1-06,VU01065,Merelava, , ,VUT-20210930-1,VU01,Torba, , ,VUT-20220801,VUT,Vanuatu,Vanuatu,0,2,en, , ,12/9/18 0:00,30/09/2021 00:00:00,"PopGIS2: Secretarial of the Pacific Community (SPC), Statistics for Development Division (http://vanuatu.popgis.spc.int/#l=en;v=map4)",OCHA Office of the Pacific Islands,Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-vut,COD,548,VU,VUT,VUT,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15.09341,1256.3848877,1698.58837891,2339.54760742,2166.95410156,1343.95739746,1779.32592773,2686.03686523,2542.32910156,2872.6875,2302.23266602,2041.63952637,2384.36230469,2764.90112305,2272.69213867,1786.29919434,1726.47338867,1585.50878906,2291.76733398,2120.67919922,1533.28015137,3087.6628418,2493.75585938,2745.09692383
159,91117,VUT-20210930-1-07,VU01066,Ureparapara, , ,VUT-20210930-1,VU01,Torba, , ,VUT-20220801,VUT,Vanuatu,Vanuatu,0,2,en, , ,12/9/18 0:00,30/09/2021 00:00:00,"PopGIS2: Secretarial of the Pacific Community (SPC), Statistics for Development Division (http://vanuatu.popgis.spc.int/#l=en;v=map4)",OCHA Office of the Pacific Islands,Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-vut,COD,548,VU,VUT,VUT,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,32.53347,1495.50134277,2320.60595703,2503.28491211,1548.85498047,1304.57128906,1734.77380371,2180.77026367,2291.26245117,2954.66870117,2169.79833984,1802.64672852,2345.40771484,2837.63452148,2141.67626953,1845.9107666,1675.04333496,1325.66467285,2442.546875,2346.73339844,1567.88049316,2612.66479492,2318.29589844,2388.63378906
160,91118,VUT-20210930-2-01,VU02001,Luganville, , ,VUT-20210930-2,VU02,Sanma, , ,VUT-20220801,VUT,Vanuatu,Vanuatu,0,2,en, , ,12/9/18 0:00,30/09/2021 00:00:00,"PopGIS2: Secretarial of the Pacific Community (SPC), Statistics for Development Division (http://vanuatu.popgis.spc.int/#l=en;v=map4)",OCHA Office of the Pacific Islands,Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-vut,COD,548,VU,VUT,VUT,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,20.9923,1540.6875,2488.39624023,2154.29174805,2181.59472656,1514.00842285,2405.24731445,2321.01953125,2649.03637695,2307.38232422,2450.49951172,2353.33251953,2376.34326172,2764.22729492,2538.89306641,2250.91918945,1831.88183594,1557.52416992,2005.45117188,2167.27856445,1384.16430664,2626.13525391,2575.88134766,2476.76049805
161,91119,VUT-20210930-2-02,VU02042,East Malo, , ,VUT-20210930-2,VU02,Sanma, , ,VUT-20220801,VUT,Vanuatu,Vanuatu,0,2,en, , ,12/9/18 0:00,30/09/2021 00:00:00,"PopGIS2: Secretarial of the Pacific Community (SPC), Statistics for Development Division (http://vanuatu.popgis.spc.int/#l=en;v=map4)",OCHA Office of the Pacific Islands,Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-vut,COD,548,VU,VUT,VUT,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,113.88133,1300.78527832,2211.40234375,1892.96069336,1506.91296387,1132.69885254,1663.63220215,1642.48815918,2037.50695801,2035.41467285,1767.10778809,1382.75537109,2204.66381836,2090.82226562,1613.62841797,1594.15539551,1362.64367676,1422.62316895,1132.46606445,2022.22265625,810.552734375,1882.29333496,2280.77587891,2048.45776367
162,91120,VUT-20210930-2-03,VU02043,West Malo, , ,VUT-20210930-2,VU02,Sanma, , ,VUT-20220801,VUT,Vanuatu,Vanuatu,0,2,en, , ,12/9/18 0:00,30/09/2021 00:00:00,"PopGIS2: Secretarial of the Pacific Community (SPC), Statistics for Development Division (http://vanuatu.popgis.spc.int/#l=en;v=map4)",OCHA Office of the Pacific Islands,Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-vut,COD,548,VU,VUT,VUT,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,39.99365,1376.21154785,2211.40234375,2188.17895508,1747.65734863,1318.13122559,1944.18774414,1858.9720459,2415.35791016,2098.59082031,2160.25732422,1777.61547852,2330.33911133,2630.4609375,2221.05078125,1941.87976074,1675.31384277,1478.79870605,1741.93127441,2044.01745605,1088.27111816,2413.55078125,2385.19506836,2048.45776367
163,91121,VUT-20210930-2-04,VU02044,North West Santo, , ,VUT-20210930-2,VU02,Sanma, , ,VUT-20220801,VUT,Vanuatu,Vanuatu,0,2,en, , ,12/9/18 0:00,30/09/2021 00:00:00,"PopGIS2: Secretarial of the Pacific Community (SPC), Statistics for Development Division (http://vanuatu.popgis.spc.int/#l=en;v=map4)",OCHA Office of the Pacific Islands,Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-vut,COD,548,VU,VUT,VUT,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,382.83473,981.700927734,2109.50537109,1814.47094727,1560.48840332,991.769470215,1659.79345703,1824.09399414,2252.55566406,2270.12792969,2114.78637695,1678.94909668,2415.68823242,2530.58056641,1926.10986328,1825.62512207,1580.18896484,1680.71850586,1694.26184082,1955.66174316,1131.35253906,2222.64892578,1924.80383301,2598.71264648
