FID,fid_1,adm2_id,adm2_src,adm2_name,adm2_name1,adm2_name2,adm1_id,adm1_src,adm1_name,adm1_name1,adm1_name2,adm0_id,adm0_src,adm0_name,adm0_name1,adm0_name2,src_lvl,src_lang,src_lang1,src_lang2,src_date,src_update,src_name,src_name1,src_lic,src_url,src_grp,iso_cd,iso_2,iso_3,iso_3_grp,region3_cd,region3_nm,region2_cd,region2_nm,region1_cd,region1_nm,status_cd,status_nm,wld_date,wld_update,wld_view,wld_notes,sqKM,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
10,13994,FJI-20210924-4-1,FJ409,Naitasiri, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1413.69048,90.8377398436,216.78700585,144.254568916,175.879392281,126.098942344,126.44748419,163.012294263,150.258516269,219.867235765,210.528241485,173.806426435,113.075041299,291.912357334,142.180825088,182.813441761,175.682178863,217.972786971,93.2221658606,203.406587912,99.3192693505,134.469452558,175.675502984,96.6918610928
11,13995,FJI-20210924-4-2,FJ410,Namosi, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,499.99964,91.6164530192,262.994612583,173.686519917,165.324746684,134.98299378,140.279848127,186.227928956,169.391822774,221.368390662,198.831160148,180.795660724,104.128444153,272.183226724,130.237798775,216.393344629,149.737140385,179.262045518,101.446650154,202.596951578,106.68369701,133.323067382,134.939481788,99.2222428137
12,13996,FJI-20210924-4-3,FJ412,Rewa, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,253.18648,89.2265569011,196.811097103,137.284527899,177.858131123,140.172102317,143.736454269,146.09741962,144.512859974,217.670796509,240.257344246,197.225822723,112.963919357,156.819121509,128.634891849,258.47994021,150.469150672,193.057995109,92.6219751088,148.207220293,102.465892321,134.083039674,146.211382488,107.467079508
13,13997,FJI-20210924-4-4,FJ413,Serua, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,680.75338,97.1244253831,278.085069059,238.706272419,169.630402772,155.914044261,140.926066897,226.015195206,173.728632364,193.302796614,189.305538243,180.714536129,103.272757575,243.87878557,143.268769553,196.789261971,126.117405789,167.636444204,113.560419219,137.326208032,110.980191268,151.855136391,107.820291235,96.5493232913
14,13998,FJI-20210924-4-5,FJ414,Tailevu, , ,FJI-20210924-4,FJ4,Central, , ,FJI-20220801,FJI,Fiji,Fiji,0,3,en, , ,15/01/2018 00:00:00,24/09/2021 00:00:00,"POPGIS, Fiji Islands Bureau of Statistics, Pacific Catastrophe Risk Assessment and Financing Initiative (PCRAFI)",OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-fji,COD,242,FJ,FJI,FJI,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,861.86527,120.404128413,189.227637153,151.737920941,153.830398448,118.073531001,146.170744952,137.01752438,149.559403894,238.616839174,241.763341211,141.95704463,113.934964029,181.910533805,168.608531005,207.424283516,204.622165073,198.705266508,89.0790587239,154.347170746,106.730200552,119.722307612,188.802545495,108.273814049
15,76615,NCL-20220801, , , , ,NCL-20220801, , , , ,NCL-20220801,NCL,New Caledonia (Fr.),New Caledonia,0,0, , , ,15/01/2018 00:00:00,24/09/2021 00:00:00, , , , , ,540,NC,NCL,FRA,54,Melanesia,54,Melanesia,9,Oceania,3,Non-self-governing territory,22/08/2022 00:00:00,1/8/22 0:00,intl, ,15953.35265,147.042911723,120.152845507,172.943275481,169.619386529,190.82195891,150.048104066,165.371449152,170.456818773,194.882105155,160.698653885,115.236854171,140.76927178,138.078598335,198.252056574,164.922820668,150.046349651,113.607321962,113.440400587,127.015368247,131.401934679,130.332503725,148.802136165,122.268667228
16,79972,PNG-20190510-01-1,PG0101,Middle Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,42703.23996,106.806160647,170.51635368,163.758361575,180.332321792,133.151323749,166.913265563,166.327087721,165.695940492,181.525481702,153.018069467,142.805326172,148.452454334,132.18185296,151.155417648,129.336325607,122.803573356,128.96426338,113.236352284,129.031400513,124.446617562,113.711943742,155.184183193,138.594335974
17,79973,PNG-20190510-01-2,PG0102,North Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,12318.77413,119.05439449,154.472555733,156.293703582,171.708860057,118.854224193,165.108222978,144.881172524,146.332971864,194.181037237,172.712878849,143.219302879,147.396077469,140.336738792,149.880569655,136.505031866,127.475042702,141.060233415,147.568549669,127.512075925,161.001536658,140.864100856,125.207172942,170.805711759
18,79974,PNG-20190510-01-3,PG0103,South Fly District, , ,PNG-20190510-01,PG01,Western Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,26065.07395,74.8895786085,154.006135469,142.880594609,122.013183891,126.876235201,147.967063234,174.791371638,162.726969474,124.962511601,160.994315199,132.051468562,115.391488001,131.22857365,133.889764716,128.580979177,86.769663732,106.526690058,90.2876985834,89.4130365817,94.4495838985,84.53051093,106.746177941,104.272585316
19,79975,PNG-20190510-02-1,PG0201,Kerema District, , ,PNG-20190510-02,PG02,Gulf Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5932.48992,90.85763276,98.2346690321,109.767942971,114.268692101,123.597402942,122.283735866,108.544725807,117.916169678,105.302414643,103.04882086,96.1300499805,153.708049438,90.8009738635,101.725206085,119.066981237,77.2274409494,75.2406123773,86.7575237075,84.3204807472,91.7319593464,94.8456592458,71.6431072956,83.9934415186
20,79976,PNG-20190510-02-2,PG0202,Kikori District, , ,PNG-20190510-02,PG02,Gulf Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,22669.70309,142.50569542,156.002213148,176.541867196,229.912720676,140.965867395,162.336093911,157.570401896,177.452264568,172.950482245,172.166395371,152.077772244,173.244286637,162.949284019,168.17580084,127.173471328,101.074147669,122.588858689,128.617405708,128.950828838,133.888407693,114.881564245,130.096693954,158.26550201
21,79977,PNG-20190510-03-1,PG0301,Abau District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,5843.12637,101.444862479,132.897281832,116.193155597,116.696603188,148.843073215,131.807219362,117.137865408,137.046763296,131.557287019,134.613359847,122.970317022,132.300705426,120.83609408,124.715884012,114.089259614,122.628659091,103.045520896,86.5494541523,81.1347714315,111.060070711,84.5083528613,60.1108880381,68.0887471141
22,79978,PNG-20190510-03-2,PG0302,Goilala District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6456.78056,93.7234301677,76.596322107,104.242763645,119.497362979,108.244966438,121.075360235,91.7526047561,93.8796542686,95.0331711052,99.9520245857,83.5999904705,110.599185286,84.1269769123,80.4371217396,75.4932246715,84.4791344429,85.8551448001,64.8006067657,74.9840995461,104.678791815,69.6344505186,68.2143471056,65.0356870486
23,79979,PNG-20190510-03-3,PG0303,Kairuku - Hiri District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,7972.76676,76.2080128132,92.4833168365,117.480560031,86.7481820291,128.741707345,142.05832038,98.9488388341,127.374948648,85.1796191364,137.027424317,89.8541379678,129.187457659,109.74267951,93.3708525698,101.179200327,91.5554436865,77.9446644119,67.0328326213,71.7533018821,104.69193718,84.6053739759,62.5797621499,69.7666624787
24,79980,PNG-20190510-03-4,PG0304,Rigo District, , ,PNG-20190510-03,PG03,Central Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,4146.8121,63.6108887049,97.8519688657,95.7068446791,98.184056782,132.718203152,143.58341242,115.335194287,125.387765045,102.862949955,117.835772067,126.807898016,99.3837719145,111.775673605,148.857589365,103.791287448,116.003652385,74.6093934104,83.0989406133,76.9860826382,109.10312382,93.7574101601,80.8942557216,63.4974147071
25,79981,PNG-20190510-04-1,PG0401,National Capital District, , ,PNG-20190510-04,PG04,National Capital District, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,218.49594,42.0792627612,164.701172729,108.665625719,70.2561050327,149.876634896,137.767053917,73.3307238962,86.221451193,89.0561892839,212.37979298,63.0742479285,148.999735992,91.9404991538,98.0258953719,76.0431718807,116.492500981,82.8600890112,60.4188462575,74.9780644873,115.658318652,103.629980727,67.1181992279,64.4344141616
26,79982,PNG-20190510-05-1,PG0501,Alotau District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,6567.2105,94.530267454,105.514355008,121.499104177,108.088082102,133.818118874,122.729031742,97.2756007332,153.52011099,142.104883349,127.052206573,121.187432525,99.1533813519,144.857932192,130.893290752,128.414699175,89.5397441606,89.1590995079,93.868139968,79.3282992182,96.0812597581,86.6214244681,69.8718461813,74.3929885175
27,79983,PNG-20190510-05-2,PG0502,Samarai-Murua District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,2384.86785,246.258651221,145.679389249,144.232344865,151.519927958,171.980181837,162.212489499,169.537281634,185.220747012,173.158078313,161.428825271,157.214195544,134.555555175,174.529019049,206.771349717,228.702052993,103.678425677,99.4255482947,119.785658085,134.475642027,94.5940672972,91.0482367331,118.355945131,135.472354631
28,79984,PNG-20190510-05-3,PG0503,Kiriwina-Goodenough District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,901.75719,103.904525119,110.15979221,137.626747908,136.987519719,206.538757957,166.673655967,146.347133367,115.343712785,148.117441324,181.385866045,152.984557277,170.592059785,161.030776053,184.752306101,153.248363618,156.63149137,141.882996929,114.873360344,132.886853658,150.507431289,122.853805891,139.721745441,136.238306974
29,79985,PNG-20190510-05-4,PG0504,Esa'ala District, , ,PNG-20190510-05,PG05,Milne Bay Province, , ,PNG-20220801,PNG,Papua New Guinea,Papua New Guinea,0,3,en, , ,10/5/19 0:00,10/5/19 0:00,Papua New Guinea National Statistics Office,OCHA Regional Office for Asia and the Pacific (ROAP),Creative Commons Attribution for Intergovernmental Organisations,https://data.humdata.org/dataset/cod-ab-png,COD,598,PG,PNG,PNG,54,Melanesia,54,Melanesia,9,Oceania,1,State,22/08/2022 00:00:00,1/8/22 0:00,intl, ,1901.85356,120.168403167,146.96352425,159.59096271,138.364307835,181.611774696,130.434092637,119.28232593,153.990395955,133.648176677,137.014383896,210.336769138,181.211984018,136.139985504,176.109986929,124.346140239,139.322027607,115.326977257,102.887342185,96.3351366964,108.791312566,132.160970392,85.0260596695,94.0553450372
