,original_url,print_url
2610,https://matangitonga.to/2020/07/25/wto-fisheries-subsidy-rules-need-be-negotiated-says-tonga,https://matangitonga.to/print/24559
2611,https://matangitonga.to/2020/07/22/pacific-access-vaccine,https://matangitonga.to/print/24544
2612,https://matangitonga.to/2020/07/23/man-jailed-indecently-assaulting-young-girl,https://matangitonga.to/print/24551
2613,https://matangitonga.to/2020/07/22/tonga-2021-netball-world-youth-cup-first-time,https://matangitonga.to/print/24542
2614,https://matangitonga.to/2020/07/21/banks-assets-officer-jailed-theft-66500,https://matangitonga.to/print/24532
2615,https://matangitonga.to/2020/07/22/meth-couple-tried-flush-evidence,https://matangitonga.to/print/24543
2616,https://matangitonga.to/2020/07/07/25-popao,https://matangitonga.to/print/24442
2617,https://matangitonga.to/2020/07/07/tonga-s-economy-remains-contracted-says-reserve-bank,https://matangitonga.to/print/24447
2618,https://matangitonga.to/2020/07/08/fingerprint-identified-thief-who-stole-tongan-valuables,https://matangitonga.to/print/24454
2619,https://matangitonga.to/2020/07/07/divers-body-recovered-another-missing,https://matangitonga.to/print/24444
2620,https://matangitonga.to/2020/07/07/tonga-s-covid-19-machines-tested-and-ready,https://matangitonga.to/print/24445
2621,https://matangitonga.to/2020/07/07/tongan-covid-impact,https://matangitonga.to/print/24441
2622,https://matangitonga.to/2020/07/07/japan-commits-assistance-medical-equipment,https://matangitonga.to/print/24440
2623,https://matangitonga.to/2020/07/06/govt-repatriating-58-tongans-fiji,https://matangitonga.to/print/24430
2624,https://matangitonga.to/2020/07/06/tonga-s-maritime-coordination-centre-launched,https://matangitonga.to/print/24427
2625,https://matangitonga.to/2020/07/06/limu-tangau-tonga,https://matangitonga.to/print/24429
2626,https://matangitonga.to/2020/07/04/tonga-exposed,https://matangitonga.to/print/24415
2627,https://matangitonga.to/2020/07/04/american-yacht-sailing-tonga,https://matangitonga.to/print/24422
2628,https://matangitonga.to/2020/07/03/king-tupou-vi-celebrates-birthday-privately,https://matangitonga.to/print/24421
2629,https://matangitonga.to/2020/07/21/sustainable-energy-course-start-2021,https://matangitonga.to/print/24531
2630,https://matangitonga.to/2020/07/21/husband-who-beat-wife-hammer-jailed,https://matangitonga.to/print/24533
2631,https://matangitonga.to/2020/07/03/four-arrests-ongoing-drugs-operation,https://matangitonga.to/print/24416
2632,https://matangitonga.to/2020/07/20/health-evaluate-procedures-second-repatriation-flight,https://matangitonga.to/print/24529
2633,https://matangitonga.to/2020/07/03/police-rescue-fishermen-tongatapu-waters,https://matangitonga.to/print/24414
2634,https://matangitonga.to/2020/07/20/cannabis-grower-gets-suspended-sentence,https://matangitonga.to/print/24527
2635,https://matangitonga.to/2020/07/20/police-officer-found-guilty-extortion,https://matangitonga.to/print/24528
2636,https://matangitonga.to/2020/07/17/petition-challenges-unfair-deals-300m-roads-development,https://matangitonga.to/print/24506
2637,https://matangitonga.to/2020/07/20/tokyo-olympics-opening-ceremony-set-july-2021,https://matangitonga.to/print/24525
2638,https://matangitonga.to/2020/07/17/men-jailed-beating-and-fracturing-victims-jaw,https://matangitonga.to/print/24513
2639,https://matangitonga.to/2020/07/17/uncertainty-key-challenge-facing-pacific-businesses,https://matangitonga.to/print/24515
2640,https://matangitonga.to/2020/07/16/matariki-art-trail-exhibition-launched-nuku-alofa,https://matangitonga.to/print/24501
2641,https://matangitonga.to/2020/07/16/voyage-vaiufia-super-tonganwoman,https://matangitonga.to/print/24504
2642,https://matangitonga.to/2020/07/16/parliament-closes-to-august-3,https://matangitonga.to/print/24500
2643,https://matangitonga.to/2020/07/16/man-convicted-rape,https://matangitonga.to/print/24503
2644,https://matangitonga.to/2020/07/15/negative-covid-19-tests-tongans-quarantine,https://matangitonga.to/print/24499
2645,https://matangitonga.to/2020/07/15/tonga-improves-reliability-power-supply-health,https://matangitonga.to/print/24496
2646,https://matangitonga.to/2020/07/15/three-arrested-illicit-drugs,https://matangitonga.to/print/24497
2647,https://matangitonga.to/2020/07/15/man-jailed-manslaughter-death,https://matangitonga.to/print/24498
2648,https://matangitonga.to/2020/07/14/2600-people-registered-repatriation-tonga,https://matangitonga.to/print/24494
2649,https://matangitonga.to/2020/07/14/body-second-diver-recovered,https://matangitonga.to/print/24493
2650,https://matangitonga.to/2020/07/14/two-arrested-police-targets-drug-dealers,https://matangitonga.to/print/24492
2651,https://matangitonga.to/2020/07/13/big-motorcade-escorts-first-repatriated-tongans-quarantine,https://matangitonga.to/print/24491
2652,https://matangitonga.to/2020/07/13/health-ready-first-repatriation-flight-today,https://matangitonga.to/print/24490
2653,https://matangitonga.to/2020/07/10/repatriation-flight-fiji-postponed,https://matangitonga.to/print/24489
2654,https://matangitonga.to/2020/07/10/aresst-warrant-convicted-drug-dealer-who-failed-appear-court,https://matangitonga.to/print/24481
2655,https://matangitonga.to/2020/07/10/tongan-bilingual-web-series-brutal-lives,https://matangitonga.to/print/24480
2656,https://matangitonga.to/2020/07/09/new-funds-address-gender-based-violence-amid-covid-19,https://matangitonga.to/print/24471
2657,https://matangitonga.to/2020/07/09/free-online-training-videos-launched-tongans,https://matangitonga.to/print/24473
2658,https://matangitonga.to/2020/07/09/police-search-continues-missing-diver,https://matangitonga.to/print/24472
2659,https://matangitonga.to/2020/07/08/tonga-s-state-emergency-covid-19-restrictions-extended-august,https://matangitonga.to/print/24457
2660,https://matangitonga.to/2020/07/08/tonga-s-first-repatriation-flight-rescheduled-saturday,https://matangitonga.to/print/24462
2661,https://matangitonga.to/2020/07/08/second-tongan-application-intl-rugby-league-membership,https://matangitonga.to/print/24456
2662,https://matangitonga.to/2020/07/02/new-animal-welfare-society-supports-community,https://matangitonga.to/print/24408
2663,https://matangitonga.to/2020/07/02/tmtrl-applies-international-rugby-league-membership,https://matangitonga.to/print/24405
2664,https://matangitonga.to/2020/07/02/heir-s-claim-dismissed-land-dispute-brother,https://matangitonga.to/print/24406
2665,https://matangitonga.to/2020/07/01/pair-gets-suspended-sentence-meth-conviction,https://matangitonga.to/print/24404
2666,https://matangitonga.to/2020/06/30/tonga-not-ready-reopen-international-border,https://matangitonga.to/print/24397
2667,https://matangitonga.to/2020/07/01/two-men-guilty-sexual-offences-minor,https://matangitonga.to/print/24403
2668,https://matangitonga.to/2020/07/01/gov-t-increases-fuel-duty-petrol-price-rises,https://matangitonga.to/print/24398
2669,https://matangitonga.to/2020/06/30/students-enjoy-home-school-trial,https://matangitonga.to/print/24396
2670,https://matangitonga.to/2020/06/30/police-officer-who-borrowed-cash-acquitted-theft,https://matangitonga.to/print/24394
2671,https://matangitonga.to/2020/06/30/stolen-warehouse-goods-recovered,https://matangitonga.to/print/24395
2672,https://matangitonga.to/2020/06/27/tonga-kava-exports,https://matangitonga.to/print/24374
2673,https://matangitonga.to/2020/06/29/armed-driver-convicted-cannabis-possession,https://matangitonga.to/print/24383
2674,https://matangitonga.to/2020/06/26/kolovai-ahau-new-seawall,https://matangitonga.to/print/24372
2675,https://matangitonga.to/2020/06/29/home-schooling-trial-june-30-uses-variety-platforms,https://matangitonga.to/print/24384
2676,https://matangitonga.to/2020/06/27/tongatapu-burial-mounds,https://matangitonga.to/print/24324
2677,https://matangitonga.to/2020/06/26/australian-defence-assists-hmaf,https://matangitonga.to/print/24373
2678,https://matangitonga.to/2020/06/26/tonga-joins-un-intl-arbitration-awards-convention,https://matangitonga.to/print/24368
2679,https://matangitonga.to/2020/06/24/pm-withdraws-six-bills-parliament,https://matangitonga.to/print/24360
2680,https://matangitonga.to/2020/06/25/tonga-expects-covid-19-when-border-reopens,https://matangitonga.to/print/24367
2681,https://matangitonga.to/2020/06/24/proposed-ports-upgrade-queen-salote-wharf,https://matangitonga.to/print/24361
2682,https://matangitonga.to/2020/06/25/suspended-sentence-man-who-bribed-police-officer,https://matangitonga.to/print/24366
2683,https://matangitonga.to/2020/06/24/meth-seized-targeting-suppliers-vehicles,https://matangitonga.to/print/24365
2684,https://matangitonga.to/2020/06/24/second-covid-19-repatriation-drill-complete,https://matangitonga.to/print/24364
2685,https://matangitonga.to/2020/06/23/financial-support-help-over-2000-students-stay-school,https://matangitonga.to/print/24354
2686,https://matangitonga.to/2020/06/23/prolific-thief-gets-long-jail-term,https://matangitonga.to/print/24355
2687,https://matangitonga.to/2020/06/22/soldier-convicted-beating-civilian,https://matangitonga.to/print/24345
2688,https://matangitonga.to/2020/06/22/tests-show-hihifo-water-safe-now-new-report-raises-concerns-over-sanitation,https://matangitonga.to/print/24346
2689,https://matangitonga.to/2020/06/23/two-arrested-meth,https://matangitonga.to/print/24353
2690,https://matangitonga.to/2020/06/20/electricity-chicken-poop-proposed-messy-budget-debate,https://matangitonga.to/print/24339
2691,https://matangitonga.to/2020/06/19/tongas-covid-19-testing-laboratory-officially-opens,https://matangitonga.to/print/24338
2692,https://matangitonga.to/2020/06/19/new-lawnmowers-best-villages-clean-campaign,https://matangitonga.to/print/24337
2693,https://matangitonga.to/2020/06/18/mothers-anguish-separated-babies,https://matangitonga.to/print/24321
2694,https://matangitonga.to/2020/06/18/former-banker-gets-suspended-sentence-theft,https://matangitonga.to/print/24323
2695,https://matangitonga.to/2020/06/19/new-atm-busy-poutaha-area,https://matangitonga.to/print/24336
2696,https://matangitonga.to/2020/06/18/three-busted-illicit-drugs,https://matangitonga.to/print/24322
2697,https://matangitonga.to/2020/06/17/first-50-repatriated-passengers-be-selected-soon,https://matangitonga.to/print/24310
2698,https://matangitonga.to/2020/06/17/teenager-school-violence-jailed,https://matangitonga.to/print/24309
2699,https://matangitonga.to/2020/06/16/retired-police-officer-acquitted-passport-offences,https://matangitonga.to/print/24298
2700,https://matangitonga.to/2020/06/16/900-registered-repatriation-tonga,https://matangitonga.to/print/24303
2701,https://matangitonga.to/2020/06/16/gov-t-plans-first-50-repatriation-flight-nz-early-july,https://matangitonga.to/print/24297
2702,https://matangitonga.to/2020/06/15/australia-donates-19m-community-organisations,https://matangitonga.to/print/24290
2703,https://matangitonga.to/2020/06/15/schools-promote-healthy-lifestyle,https://matangitonga.to/print/24289
2704,https://matangitonga.to/2020/06/15/acquittal-unlawful-police-search,https://matangitonga.to/print/24292
2705,https://matangitonga.to/2020/06/15/education-trial-home-school-students,https://matangitonga.to/print/24288
2706,https://matangitonga.to/2020/06/14/flight-fantasy,https://matangitonga.to/print/24286
2707,https://matangitonga.to/2020/06/15/parliament-passes-166m-allocation-ministry-finance,https://matangitonga.to/print/24287
2708,https://matangitonga.to/2020/06/11/tonga-extradites-former-ceo,https://matangitonga.to/print/24276
2709,https://matangitonga.to/2020/06/12/master-sentenced-overloading-eua-ferry,https://matangitonga.to/print/24280
2710,https://matangitonga.to/2020/06/12/first-50-tongans-home,https://matangitonga.to/print/24285
2711,https://matangitonga.to/2020/06/11/tonga-state-emergency-covid-19-restrictions-extended-8-july,https://matangitonga.to/print/24278
2712,https://matangitonga.to/2020/06/11/fuaamotu-gps-classroom-upgraded,https://matangitonga.to/print/24277
2713,https://matangitonga.to/2020/06/10/tonga-face-samoa-2021-rugby-world-cup-qualifier,https://matangitonga.to/print/24269
2714,https://matangitonga.to/2020/06/11/liverpool-and-st-helens-host-tonga-2021-rl-world-cup,https://matangitonga.to/print/24274
2715,https://matangitonga.to/2020/06/10/man-jailed-indecently-assaulting-teenager,https://matangitonga.to/print/24271
2716,https://matangitonga.to/2020/06/11/quick-rip-rugby-resumes-vava-u,https://matangitonga.to/print/24275
2717,https://matangitonga.to/2020/06/10/vavau-humpback-hipa-jasmine-carey,https://matangitonga.to/print/24268
2718,https://matangitonga.to/2020/06/10/pms-new-national-security-information-office-unexplained,https://matangitonga.to/print/24267
2719,https://matangitonga.to/2020/06/09/court-orders-release-money-forfeited-gambling-raid,https://matangitonga.to/print/24265
2720,https://matangitonga.to/2020/06/05/hihifo-watertests,https://matangitonga.to/print/24263
2721,https://matangitonga.to/2020/06/09/pacific-islands-businesses-expect-recovery-2021-or-later,https://matangitonga.to/print/24266
2722,https://matangitonga.to/2020/06/05/tonga-emancipation-day-holiday-observed-monday,https://matangitonga.to/print/24261
2723,https://matangitonga.to/2020/06/05/house-approves-1377-million-legislative-assembly,https://matangitonga.to/print/24264
2724,https://matangitonga.to/2020/06/05/tonga-gets-new-navigational-charts,https://matangitonga.to/print/24260
2725,https://matangitonga.to/2020/06/04/australia-supports-pacific-response-covid-19,https://matangitonga.to/print/24250
2726,https://matangitonga.to/2020/06/04/child-dies-under-reversing-vehicle,https://matangitonga.to/print/24252
2727,https://matangitonga.to/2020/06/02/mother-8-sold-meth-home,https://matangitonga.to/print/24236
2728,https://matangitonga.to/2020/06/03/machete-attacker-committed-psychiatric-unit,https://matangitonga.to/print/24241
2729,https://matangitonga.to/2020/06/02/major-visitor-decrease-tonga-border-closure,https://matangitonga.to/print/24233
2730,https://matangitonga.to/2020/06/03/eliesa-katoa-scores-nrl-debut,https://matangitonga.to/print/24238
2731,https://matangitonga.to/2020/06/02/methamphetamine-seized-foui,https://matangitonga.to/print/24235
2732,https://matangitonga.to/2020/06/01/sexual-offences-minors-alarmingly-prevalent-states-lord-chief-justice,https://matangitonga.to/print/24229
2733,https://matangitonga.to/2020/06/02/tongan-students-overseas-adapt-covid-19-restrictions,https://matangitonga.to/print/24232
2734,https://matangitonga.to/2020/05/29/tongas-covid-19-restrictions-eased-further,https://matangitonga.to/print/24227
2735,https://matangitonga.to/2020/05/31/tonga-budget-debate-stuck-12m-secretive-roads-contracts,https://matangitonga.to/print/24228
2736,https://matangitonga.to/2020/06/01/budge-cso,https://matangitonga.to/print/24230
2737,https://matangitonga.to/2020/05/29/stabber-gets-suspended-sentence,https://matangitonga.to/print/24225
2738,https://matangitonga.to/2020/05/28/chinese-tongans-stuck-china-waiting-return,https://matangitonga.to/print/24217
2739,https://matangitonga.to/2020/05/28/australia-commits-29-million-renewable-energy,https://matangitonga.to/print/24218
2740,https://matangitonga.to/2020/05/28/rugby-league-body-supports-2021-rwc-campaign,https://matangitonga.to/print/24215
2741,https://matangitonga.to/2020/05/27/husband-jailed-raping-and-beating-wife,https://matangitonga.to/print/24207
2742,https://matangitonga.to/2020/05/27/heilala-vanilla-donates-hand-sanitizers-tonga,https://matangitonga.to/print/24208
2743,https://matangitonga.to/2020/05/27/murder-accused-named-court,https://matangitonga.to/print/24209
2744,https://matangitonga.to/2020/05/26/government-will-change-its-accounting-method,https://matangitonga.to/print/24205
2745,https://matangitonga.to/2020/05/26/six-arrested-illicit-drugs,https://matangitonga.to/print/24200
2746,https://matangitonga.to/2020/05/27/lulutai-name-tongas-new-domestic-airline,https://matangitonga.to/print/24206
2747,https://matangitonga.to/2020/05/26/tonga-ready-covid-19,https://matangitonga.to/print/24204
2748,https://matangitonga.to/2020/05/25/unmasking-current-tonga-restrictions,https://matangitonga.to/print/24182
2749,https://matangitonga.to/2020/05/22/students-patrol-nukualofa-keep-peace,https://matangitonga.to/print/24164
2750,https://matangitonga.to/2020/05/21/hon-tuiafitu-new-chairman-whole-house-committee,https://matangitonga.to/print/24152
2751,https://matangitonga.to/2020/05/22/drugs-accused-acquitted-unlawful-police-search,https://matangitonga.to/print/24163
2752,https://matangitonga.to/2020/05/21/master-carver-trains-fisiihangale-community-group,https://matangitonga.to/print/24151
2753,https://matangitonga.to/2020/05/21/claim-tonga-cable-damage,https://matangitonga.to/print/24150
2754,https://matangitonga.to/2020/05/21/14-arrests-tongatapu-drug-busts,https://matangitonga.to/print/24148
2755,https://matangitonga.to/2020/05/21/digicel-refinancing-has-no-impact-operations-says-tonga-ceo,https://matangitonga.to/print/24146
2756,https://matangitonga.to/2020/05/21/rebuilding-requires-high-electrical-safety-standard,https://matangitonga.to/print/24147
2757,https://matangitonga.to/2020/05/20/ministry-developing-teachers-improve-education-system,https://matangitonga.to/print/24141
2758,https://matangitonga.to/2020/05/20/china-donates-medical-supplies,https://matangitonga.to/print/24143
2759,https://matangitonga.to/2020/05/19/covid-19-preparations-progressing-slowly,https://matangitonga.to/print/24134
2760,https://matangitonga.to/2020/05/20/mps-debate-salaries,https://matangitonga.to/print/24140
2761,https://matangitonga.to/2020/05/19/court-orders-release-forfeited-money-businessman,https://matangitonga.to/print/24136
2762,https://matangitonga.to/2020/05/19/teen-charged-murder,https://matangitonga.to/print/24133
2763,https://matangitonga.to/2020/05/18/deficit-budget-packaged-politics-and-religion,https://matangitonga.to/print/24131
2764,https://matangitonga.to/2020/05/18/lord-fakafanua-semisi-sika-lead-new-rugby-league-board,https://matangitonga.to/print/24128
2765,https://matangitonga.to/2020/05/18/homicide-investigation-ned-cook-s-death-0,https://matangitonga.to/print/24125
2766,https://matangitonga.to/2020/05/18/teen-arrested-ned-cooks-homicide,https://matangitonga.to/print/24127
2767,https://matangitonga.to/2020/05/18/petrol-price-falls,https://matangitonga.to/print/24130
2768,https://matangitonga.to/2020/05/18/pm-announces-deficit-budget-and-20-salaries-cuts-cabinet-and-mps,https://matangitonga.to/print/24126
2769,https://matangitonga.to/2020/05/15/tonga-extends-state-emergency-11-june-2020,https://matangitonga.to/print/24123
2770,https://matangitonga.to/2020/05/16/last-fale-otua-haapai-tonga,https://matangitonga.to/print/24120
2771,https://matangitonga.to/2020/05/15/fish-habitat-reserves-improving-tonga-s-coral-reef-ecosystems,https://matangitonga.to/print/24098
2772,https://matangitonga.to/2020/05/15/upgrade-houma-health-centre,https://matangitonga.to/print/24122
2773,https://matangitonga.to/2020/05/15/my-body-my-rights-program-empowers-girls,https://matangitonga.to/print/24121
2774,https://matangitonga.to/2020/05/14/kolo-fekitoa-ata-island-tongacastaway,https://matangitonga.to/print/24115
2775,https://matangitonga.to/2020/05/14/australia-Tonga,https://matangitonga.to/print/24117
2776,https://matangitonga.to/2020/05/14/man-pleads-guilty-bribing-police-officer-0,https://matangitonga.to/print/24114
2777,https://matangitonga.to/2020/05/13/accused-3kg-meth-seizure-pleads-not-guilty,https://matangitonga.to/print/24097
2778,https://matangitonga.to/2020/05/13/adb-grant-tongas-cyclone-recovery,https://matangitonga.to/print/24096
2779,https://matangitonga.to/2020/05/13/lord-fakafanua-and-semisi-sika-candidates-tonga-rugby-league-role,https://matangitonga.to/print/24091
2780,https://matangitonga.to/2020/05/12/-real-tonga-woes,https://matangitonga.to/print/24084
2781,https://matangitonga.to/2020/05/12/tu-i-uata-acquitted-magistrate,https://matangitonga.to/print/24083
2782,https://matangitonga.to/2020/05/12/victim-named-homicide-investigation,https://matangitonga.to/print/24090
2783,https://matangitonga.to/2020/05/11/Tonga-secret-session,https://matangitonga.to/print/24076
2784,https://matangitonga.to/2020/05/11/family-link-website-launched-world-red-cross-day,https://matangitonga.to/print/24078
2785,https://matangitonga.to/2020/05/11/man-charged-murder-haveluloto,https://matangitonga.to/print/24077
2786,https://matangitonga.to/2020/05/08/12-arrested-illicit-drug-busts,https://matangitonga.to/print/24073
2787,https://matangitonga.to/2020/05/08/third-covid-19-testing-machine-arrives-tonga,https://matangitonga.to/print/24067
2788,https://matangitonga.to/2020/05/08/death-veitongo-confirmed-suicide,https://matangitonga.to/print/24066
2789,https://matangitonga.to/2020/04/30/builder-fined-unlawful-possession-ammunition,https://matangitonga.to/print/24010
2790,https://matangitonga.to/2020/04/30/new-classrooms-gps-ha-alalo,https://matangitonga.to/print/24009
2791,https://matangitonga.to/2020/04/30/tonga-not-ready_for_covid-19,https://matangitonga.to/print/24007
2792,https://matangitonga.to/2020/04/29/calls-govt-ease-restrictions-and-help-struggling-businesses,https://matangitonga.to/print/24005
2793,https://matangitonga.to/2020/04/29/student-convicted-stabbing-school-fight,https://matangitonga.to/print/24003
2794,https://matangitonga.to/2020/04/29/anz-pacific-donates-aud50000-tonga-red-cross,https://matangitonga.to/print/24004
2795,https://matangitonga.to/2020/04/29/trial-delayed-lavulavu-couple,https://matangitonga.to/print/24002
2796,https://matangitonga.to/2020/04/28/tonga-s-foreign-reserves-declined-223m-march,https://matangitonga.to/print/24001
2797,https://matangitonga.to/2020/04/29/bars-clubs-and-restaurants-urge-pm-lift-unequal-restrictions,https://matangitonga.to/print/24006
2798,https://matangitonga.to/2020/04/28/crown-drops-meth-importation-case-0,https://matangitonga.to/print/24000
2799,https://matangitonga.to/2020/04/27/curfew-offenders-fined-and-one-jailed,https://matangitonga.to/print/23997
2800,https://matangitonga.to/2020/04/27/navy-farewells-voea-pangai,https://matangitonga.to/print/23993
2801,https://matangitonga.to/2020/04/26/tonga-not-ready-manage-covid-19-patients,https://matangitonga.to/print/23990
2802,https://matangitonga.to/2020/04/25/party-rivalry-marks-end-akilisis-era,https://matangitonga.to/print/23969
2803,https://matangitonga.to/2020/04/24/government-serious-about-social-distancing,https://matangitonga.to/print/23989
2804,https://matangitonga.to/2020/04/24/passenger-removed-air-nz-flight-ends-quarantine,https://matangitonga.to/print/23986
2805,https://matangitonga.to/2020/04/24/national-covid-19-restrictions-extended-1-may,https://matangitonga.to/print/23987
2806,https://matangitonga.to/2020/04/24/lord-tuivakano-sentence,https://matangitonga.to/print/23985
2807,https://matangitonga.to/2020/04/23/deepgreen-metals-takes-over-tonga-offshore-mining,https://matangitonga.to/print/23978
2808,https://matangitonga.to/2020/04/23/cbd-murder-trial-set-august,https://matangitonga.to/print/23977
2809,https://matangitonga.to/2020/04/23/dry-weather-ahead,https://matangitonga.to/print/23976
2810,https://matangitonga.to/2020/04/22/tax-extension,https://matangitonga.to/print/23970
2811,https://matangitonga.to/2020/04/23/no-tsunami-threat-55-undersea-earthquake,https://matangitonga.to/print/23975
2812,https://matangitonga.to/2020/04/22/568-arrests-police-covid-19-operation,https://matangitonga.to/print/23968
2813,https://matangitonga.to/2020/04/22/ppe-for-pacific,https://matangitonga.to/print/23959
2814,https://matangitonga.to/2020/04/21/air-nz-approved-fly-out-passengers-23-april,https://matangitonga.to/print/23953
2815,https://matangitonga.to/2020/04/21/tongan-master-carver-unveils-new-whale-shaped-vessel,https://matangitonga.to/print/23958
2816,https://matangitonga.to/2020/04/21/australians-who-wish-leave-tonga-urged-register,https://matangitonga.to/print/23957
2817,https://matangitonga.to/2020/04/21/tongas-covid-19-supplies-due-thursday,https://matangitonga.to/print/23954
2818,https://matangitonga.to/2020/04/21/12-lockdown-offenders-fined-nukualofa,https://matangitonga.to/print/23956
2819,https://matangitonga.to/2020/04/21/emergency-relief-fund-due-date-extended-businesses,https://matangitonga.to/print/23955
2820,https://matangitonga.to/2020/04/20/man-guilty-multiple-stabbing,https://matangitonga.to/print/23950
2821,https://matangitonga.to/2020/04/20/tonga-flight-diversion-order-extended-12-june,https://matangitonga.to/print/23945
2822,https://matangitonga.to/2020/04/20/meth-seized-hu-atolitoli-prison,https://matangitonga.to/print/23951
2823,https://matangitonga.to/2020/04/17/asymptomatic-transmission-covid-19-not-proven,https://matangitonga.to/print/23939
2824,https://matangitonga.to/2020/05/07/king-tupou-vi-thankful-covid-19-has-not-arrived,https://matangitonga.to/print/24060
2825,https://matangitonga.to/2020/05/06/tongan-economy-slowing-down,https://matangitonga.to/print/24054
2826,https://matangitonga.to/2020/05/06/new-ceo-tonga-broadcasting-commission,https://matangitonga.to/print/24052
2827,https://matangitonga.to/2020/05/07/partnership-improve-rootcrop-exports,https://matangitonga.to/print/24059
2828,https://matangitonga.to/2020/05/05/tonga-needs-grow-private-sector-resolve-fiscal-challenges,https://matangitonga.to/print/24049
2829,https://matangitonga.to/2020/05/06/gov-t-provides-secondary-school-fees-relief,https://matangitonga.to/print/24051
2830,https://matangitonga.to/2020/05/06/115-million-strengthen-tonga-s-civil-society,https://matangitonga.to/print/24053
2831,https://matangitonga.to/2020/05/05/master-guilty-excessively-overloading-eua-passenger-ferry,https://matangitonga.to/print/24048
2832,https://matangitonga.to/2020/05/05/students-step-hand-hygiene-school,https://matangitonga.to/print/24050
2833,https://matangitonga.to/2020/05/04/king-open-parliament-live-stream,https://matangitonga.to/print/24037
2834,https://matangitonga.to/2020/05/04/man-found-dead-veitongo,https://matangitonga.to/print/24036
2835,https://matangitonga.to/2020/05/04/four-tongans-picked-2020-nfl-draft,https://matangitonga.to/print/24028
2836,https://matangitonga.to/2020/05/01/postal-staff-wear-ppe-minimize-risk,https://matangitonga.to/print/24019
2837,https://matangitonga.to/2020/05/01/deputy-pm-stand-trial-supreme-court,https://matangitonga.to/print/24026
2838,https://matangitonga.to/2020/05/02/tonga-relaxes-covid-19-restrictions-under-state-emergency,https://matangitonga.to/print/24027
2839,https://matangitonga.to/2020/04/14/national-lockdown-eased-borders-remain-closed,https://matangitonga.to/print/23907
2840,https://matangitonga.to/2020/04/30/suspended-sentence-meth-accused,https://matangitonga.to/print/24011
2841,https://matangitonga.to/2020/05/01/tonga-get-45m-insurance-payout-after-cyclone-harold,https://matangitonga.to/print/24025
2842,https://matangitonga.to/2020/04/11/body-found-eua-not-cyclone-victim,https://matangitonga.to/print/23902
2843,https://matangitonga.to/2020/04/13/tonga-risks-outbreak-covid,https://matangitonga.to/print/23904
2844,https://matangitonga.to/2020/04/11/tc-harold-images,https://matangitonga.to/print/23901
2845,https://matangitonga.to/2020/04/11/nz-provides-4-million-covid-19-support-tonga,https://matangitonga.to/print/23895
2846,https://matangitonga.to/2020/04/13/best-beaches-embedded-cyclone-harold-shrapnel,https://matangitonga.to/print/23903
2847,https://matangitonga.to/2020/04/10/swimming-inside-house,https://matangitonga.to/print/23900
2848,https://matangitonga.to/2020/04/08/six-arrests-police-continues-crack-down-drug-dealers,https://matangitonga.to/print/23890
2849,https://matangitonga.to/2020/04/08/tonga-banks-close,https://matangitonga.to/print/23888
2850,https://matangitonga.to/2020/04/10/tc-harold-demolishes-sunset-coast-beach-resorts,https://matangitonga.to/print/23899
2851,https://matangitonga.to/2020/04/10/no-lives-losttc-harold,https://matangitonga.to/print/23898
2852,https://matangitonga.to/2020/04/08/storm-force-warning-severe-tc-harold-tonga,https://matangitonga.to/print/23885
2853,https://matangitonga.to/2020/04/08/covid-19-soap-and-aid,https://matangitonga.to/print/23886
2854,https://matangitonga.to/2020/04/07/delivery-vital-covid-19-test-kits-weeks-away,https://matangitonga.to/print/23881
2855,https://matangitonga.to/2020/04/07/tropical-cyclone-alert-force,https://matangitonga.to/print/23883
2856,https://matangitonga.to/2020/04/07/tonga-hospitals-waiting-covid-19-protection,https://matangitonga.to/print/23882
2857,https://matangitonga.to/2020/04/17/state-emergency-extended-restrictions-eased,https://matangitonga.to/print/23937
2858,https://matangitonga.to/2020/04/17/lord-tu-ivakano-sentenced-next-friday,https://matangitonga.to/print/23935
2859,https://matangitonga.to/2020/04/17/408-arrests-lockdown,https://matangitonga.to/print/23938
2860,https://matangitonga.to/2020/04/17/solar-energy-Tonga,https://matangitonga.to/print/23936
2861,https://matangitonga.to/2020/04/17/eua-community-receives-emergency-recovery-kits,https://matangitonga.to/print/23934
2862,https://matangitonga.to/2020/04/16/decrease-petrol-diesel-and-kerosene-prices,https://matangitonga.to/print/23925
2863,https://matangitonga.to/2020/04/16/australia-assists-tonga-emergency-funds,https://matangitonga.to/print/23927
2864,https://matangitonga.to/2020/04/16/three-busted-meth-and-cannabis,https://matangitonga.to/print/23929
2865,https://matangitonga.to/2020/04/16/first-covid-19-testing-machine-arrives-tonga,https://matangitonga.to/print/23930
2866,https://matangitonga.to/2020/04/15/air-nz-arrives-medical-supplies,https://matangitonga.to/print/23917
2867,https://matangitonga.to/2020/04/16/ata-archaeology,https://matangitonga.to/print/23926
2868,https://matangitonga.to/2020/04/15/curfew-offenders-arrested-drug-utensils,https://matangitonga.to/print/23919
2869,https://matangitonga.to/2020/04/15/four-arrested-meth-bust,https://matangitonga.to/print/23918
2870,https://matangitonga.to/2020/04/14/tonga-business-emergency-fund-opens,https://matangitonga.to/print/23909
2871,https://matangitonga.to/2020/04/15/22-lockdown-offenders-fined-mu,https://matangitonga.to/print/23916
