,date,score,z_score
46,2018-11-01,0.6436745562130178,0.06805081513080952
47,2018-12-01,0.4941161290322581,-0.1565368830390123
48,2019-01-01,0.64378125,0.06821103420023299
49,2019-02-01,0.6634607142857142,0.09776313412838977
50,2019-03-01,0.5147821428571429,-0.12550330931957915
51,2019-04-01,0.569835,-0.0428319768078868
52,2019-05-01,0.6741419999999999,0.11380292150303424
53,2019-06-01,0.7418296296296296,0.21544753772192984
54,2019-07-01,0.5633608695652174,-0.052553997020373173
55,2019-08-01,0.7304766666666667,0.19839911144918346
56,2019-09-01,0.5979166666666667,-0.0006625250670207235
57,2019-10-01,0.6864146341463415,0.13223239221467734
58,2019-11-01,0.5489545454545455,-0.07418757014690602
59,2019-12-01,0.6600322033898305,0.09261463541272709
60,2020-01-01,0.7167576923076923,0.17779771217925824
61,2020-02-01,0.3914963414634146,-0.3106381417324282
62,2020-03-01,0.4196787234042553,-0.26831744868725266
63,2020-04-01,0.26089863013698633,-0.5067530643479202
64,2020-05-01,0.3656478723404255,-0.3494540633155663
65,2020-06-01,0.3799236111111111,-0.32801658653395416
66,2020-07-01,0.6218636363636363,0.035297968124611175
67,2020-08-01,0.6019506849315068,0.005395247093022608
68,2020-09-01,0.4101897727272727,-0.28256673995597403
69,2020-10-01,0.7721514705882353,0.26098099640783895
70,2020-11-01,0.4198975,-0.26798891800544533
71,2020-12-01,0.6473075949367089,0.0735064475528424
72,2021-01-01,0.43399411764705886,-0.24682042239465216
73,2021-02-01,0.6296122448979592,0.04693383637721939
74,2021-03-01,0.5369751677852349,-0.09217666582658793
75,2021-04-01,0.5068144927536231,-0.13746810615720095
76,2021-05-01,0.8158325757575757,0.3265756877162678
77,2021-06-01,0.680258064516129,0.12298724416159902
78,2021-07-01,0.7392467889908256,0.21156895832829012
79,2021-08-01,0.5780221153846153,-0.030537615108969133
80,2021-09-01,0.5785457943925234,-0.029751221020832733
81,2021-10-01,0.5884911111111111,-0.01481661765877761
82,2021-11-01,0.37464930555555553,-0.33593686335483075
83,2021-12-01,0.35250877192982455,-0.36918468213032907
84,2022-01-01,0.43069230769230765,-0.25177865785827824
85,2022-02-01,0.4644392405063291,-0.2011018347339458
86,2022-03-01,0.679679605263158,0.1221185881148703
87,2022-04-01,0.5853129770992367,-0.01958913242546081
88,2022-05-01,0.6949121739130435,0.1449929095073842
89,2022-06-01,0.7720558823529412,0.2608374542341113
90,2022-07-01,0.6954011235955057,0.14572715154091614
91,2022-08-01,0.6763704,0.11714924732389072
92,2022-09-01,0.6293534653465347,0.04654523437809831
93,2022-10-01,0.7149342857142857,0.17505955360564676
94,2022-11-01,0.6142228070175438,0.023823948858058667
95,2022-12-01,0.6681903614457831,0.10486551270282811
96,2023-01-01,0.50548875,-0.13945893689147756
97,2023-02-01,0.61337,0.022543312462880747
98,2023-03-01,0.6438593495934959,0.06832831417075613
99,2023-04-01,0.7757548780487805,0.2663921323925314
100,2023-05-01,0.8219526315789474,0.3357660040060443
101,2023-06-01,0.8292081818181819,0.34666146043669877
102,2023-07-01,0.7591802469135802,0.24150247338208028
103,2023-08-01,0.6754739999999999,0.11580314856881263
104,2023-09-01,0.6843594594594595,0.1291461939912509
105,2023-10-01,0.8258229166666666,0.34157790264323235
106,2023-11-01,0.7242913043478261,0.18911072622261382
107,2023-12-01,0.47835000000000005,-0.18021243710273385
