date,ym,indonesia_antara_body_count,indonesia_antara_epu_count,indonesia_antara_ratio,indonesia_abc_au_solomon_islands_body_count,indonesia_abc_au_solomon_islands_epu_count,indonesia_abc_au_solomon_islands_ratio,indonesia_tempo_body_count,indonesia_tempo_epu_count,indonesia_tempo_ratio,indonesia_jakarta_post_body_count,indonesia_jakarta_post_epu_count,indonesia_jakarta_post_ratio,indonesia_rnz_body_count,indonesia_rnz_epu_count,indonesia_rnz_ratio,news_total,indonesia_antara_weights,indonesia_abc_au_solomon_islands_weights,indonesia_tempo_weights,indonesia_jakarta_post_weights,indonesia_rnz_weights,indonesia_antara_z_score,indonesia_abc_au_solomon_islands_z_score,indonesia_tempo_z_score,indonesia_jakarta_post_z_score,indonesia_rnz_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted,epu_job
2021-10-01,2021-10,0.0,0.0,0.0,19,0.0,0.0,410.0,8.0,0.01951219512195122,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,0.04428904428904429,0.9557109557109557,0.0,0.0,,0.0,1.9153821092182912,,0.0,0.6384607030727637,1.830551666152679,248.7204163195117,151.32513580257782,248.7204163195117
2021-11-01,2021-11,0.0,0.0,0.0,12,1.0,0.08333333333333333,455.0,16.0,0.035164835164835165,0.0,0.0,0.0,0.0,0.0,0.0,467.0,0.0,0.02569593147751606,0.974304068522484,0.0,0.0,,1.2767171171268832,3.451897427602195,,0.0,1.576204848243026,3.3960041433929797,461.4213190402457,373.58511113545234,461.4213190402457
2021-12-01,2021-12,0.0,0.0,0.0,20,0.0,0.0,500.0,7.0,0.014,0.0,0.0,0.0,3.0,0.0,0.0,523.0,0.0,0.03824091778202677,0.9560229445506692,0.0,0.0057361376673040155,,0.0,1.374286663364124,,0.0,0.458095554454708,1.313849582566084,178.51515540332068,108.5757849383496,178.51515540332068
2022-01-01,2022-1,0.0,0.0,0.0,9,0.0,0.0,489.0,7.0,0.014314928425357873,0.0,0.0,0.0,0.0,0.0,0.0,498.0,0.0,0.018072289156626505,0.9819277108433735,0.0,0.0,,0.0,1.4052010872843803,,0.0,0.46840036242812677,1.379805886911771,187.47675959023437,111.01818500853742,187.47675959023437
2022-02-01,2022-2,0.0,0.0,0.0,11,1.0,0.09090909090909091,407.0,6.0,0.014742014742014743,0.0,0.0,0.0,1.0,0.0,0.0,419.0,0.0,0.026252983293556086,0.9713603818615751,0.0,0.002386634844868735,,1.3927823095929637,1.4471253036477263,,0.0,0.94663587108023,1.4422448782581079,195.96046000108964,224.36745293387546,195.96046000108964
2022-03-01,2022-3,0.0,0.0,0.0,9,0.0,0.0,452.0,3.0,0.00663716814159292,0.0,0.0,0.0,3.0,0.0,0.0,464.0,0.0,0.01939655172413793,0.9741379310344828,0.0,0.00646551724137931,,0.0,0.6515265471068856,,0.0,0.2171755157022952,0.634676722612742,86.23469175733071,51.47398148151846,86.23469175733071
2022-04-01,2022-4,0.0,0.0,0.0,17,0.0,0.0,376.0,3.0,0.007978723404255319,0.0,0.0,0.0,0.0,0.0,0.0,393.0,0.0,0.043256997455470736,0.9567430025445293,0.0,0.0,,0.0,0.7832180832242348,,0.0,0.2610726944080783,0.7493384205911254,101.81398721476197,61.8782968873573,101.81398721476197
2022-05-01,2022-5,0.0,0.0,0.0,17,0.0,0.0,378.0,7.0,0.018518518518518517,0.0,0.0,0.0,1.0,0.0,0.0,396.0,0.0,0.04292929292929293,0.9545454545454546,0.0,0.0025252525252525255,,0.0,1.8178395018043967,,0.0,0.6059465006014656,1.7352104335405605,235.76622796953714,143.61876314596506,235.76622796953714
2022-06-01,2022-6,0.0,0.0,0.0,10,1.0,0.1,417.0,6.0,0.014388489208633094,0.0,0.0,0.0,2.0,0.0,0.0,429.0,0.0,0.023310023310023312,0.972027972027972,0.0,0.004662004662004662,,1.53206054055226,1.4124220589559344,,0.0,0.9814941998360648,1.4086261165271496,191.39261711062136,232.62942004859457,191.39261711062136
2022-07-01,2022-7,0.0,0.0,0.0,23,2.0,0.08695652173913043,406.0,7.0,0.017241379310344827,0.0,0.0,0.0,1.0,0.0,0.0,430.0,0.0,0.053488372093023255,0.9441860465116279,0.0,0.002325581395348837,,1.3322265570019651,1.6924712603006453,,0.0,1.0082326057675368,1.669266377890947,226.80628803545122,238.96683892065838,226.80628803545122
2022-08-01,2022-8,0.0,0.0,0.0,15,0.0,0.0,418.0,4.0,0.009569377990430622,0.0,0.0,0.0,2.0,0.0,0.0,435.0,0.0,0.034482758620689655,0.960919540229885,0.0,0.004597701149425287,,0.0,0.9393620392099276,,0.0,0.31312067973664254,0.9026513388270108,122.64489494375923,74.21448047734081,122.64489494375923
2022-09-01,2022-9,0.0,0.0,0.0,11,1.0,0.09090909090909091,440.0,4.0,0.00909090909090909,0.0,0.0,0.0,1.0,0.0,0.0,452.0,0.0,0.024336283185840708,0.9734513274336283,0.0,0.0022123893805309734,,1.3927823095929637,0.8923939372494312,,0.0,0.7617254156141317,0.9025972075116644,122.63754002254186,180.54079351685124,122.63754002254186
2022-10-01,2022-10,0.0,0.0,0.0,22,1.0,0.045454545454545456,424.0,4.0,0.009433962264150943,0.0,0.0,0.0,3.0,0.0,0.0,449.0,0.0,0.04899777282850779,0.9443207126948775,0.0,0.0066815144766146995,,0.6963911547964818,0.926069180164504,,0.0,0.540820111653662,0.9086279238202056,123.45694452157889,128.18279409661434,123.45694452157889
2022-11-01,2022-11,0.0,0.0,0.0,30,2.0,0.06666666666666667,481.0,11.0,0.02286902286902287,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,0.05870841487279843,0.9412915851272016,0.0,0.0,,1.0213736937015065,2.244899509504806,,0.0,1.0887577344021042,2.173068248303047,295.258773298981,258.05254923532624,295.258773298981
2022-12-01,2022-12,0.0,0.0,0.0,19,0.0,0.0,495.0,6.0,0.012121212121212121,0.0,0.0,0.0,3.0,0.0,0.0,517.0,0.0,0.0367504835589942,0.9574468085106383,0.0,0.005802707930367505,,0.0,1.1898585829992416,,0.0,0.3966195276664139,1.1392263028716143,154.78876973075998,94.0050086046317,154.78876973075998
2023-01-01,2023-1,0.0,0.0,0.0,15,0.0,0.0,497.0,18.0,0.03621730382293763,0.0,0.0,0.0,2.0,0.0,0.0,514.0,0.0,0.029182879377431907,0.9669260700389105,0.0,0.0038910505836575876,,0.0,3.5552112590621205,,0.0,1.1850704196873736,3.437626450883023,467.07661838990026,280.88015649472453,467.07661838990026
2023-02-01,2023-2,0.0,0.0,0.0,11,0.0,0.0,371.0,6.0,0.016172506738544475,0.0,0.0,0.0,2.0,0.0,0.0,384.0,0.0,0.028645833333333332,0.9661458333333334,0.0,0.005208333333333333,,0.0,1.5875471659962928,,0.0,0.5291823886654309,1.53380207964746,208.40050508021594,125.42447239701532,208.40050508021594
2023-03-01,2023-3,0.0,0.0,0.0,16,0.0,0.0,379.0,8.0,0.021108179419525065,0.0,0.0,0.0,1.0,0.0,0.0,396.0,0.0,0.04040404040404041,0.9570707070707071,0.0,0.0025252525252525255,,0.0,2.0720492474393124,,0.0,0.6906830824797708,1.983097638332069,269.44711767947103,163.7026535067465,269.44711767947103
2023-04-01,2023-4,0.0,0.0,0.0,17,2.0,0.11764705882352941,357.0,4.0,0.011204481792717087,0.0,0.0,0.0,1.0,0.0,0.0,375.0,0.0,0.04533333333333334,0.952,0.0,0.0026666666666666666,,1.8024241653556,1.0998692784026602,,0.0,0.9674311479194201,1.1287854485354532,153.3701516795802,229.29625759890433,153.3701516795802
2023-05-01,2023-5,0.0,0.0,0.0,15,0.0,0.0,362.0,6.0,0.016574585635359115,0.0,0.0,0.0,1.0,0.0,0.0,378.0,0.0,0.03968253968253968,0.9576719576719577,0.0,0.0026455026455026454,,0.0,1.6270165706757584,,0.0,0.5423388568919195,1.5581481444037686,211.70844960529865,128.54276038478642,211.70844960529865
2023-06-01,2023-6,0.0,0.0,0.0,16,0.0,0.0,329.0,5.0,0.015197568389057751,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0463768115942029,0.9536231884057971,0.0,0.0,,0.0,1.4918439680461615,,0.0,0.49728132268205383,1.4226570014121365,193.2990192048379,117.86342264258532,193.2990192048379
2023-07-01,2023-7,0.0,0.0,0.0,16,1.0,0.0625,389.0,7.0,0.017994858611825194,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.03950617283950617,0.9604938271604938,0.0,0.0,,0.9575378378451624,1.766435299953887,,0.0,0.9079910459330165,1.7344788570063818,235.66682732244539,215.20802716918203,235.66682732244539
2023-08-01,2023-8,0.0,0.0,0.0,14,0.0,0.0,436.0,5.0,0.011467889908256881,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.03111111111111111,0.9688888888888889,0.0,0.0,,0.0,1.1257262969889614,,0.0,0.3752420989963205,1.0907037010826381,148.19591472370908,88.93822488396921,148.19591472370908
2023-09-01,2023-9,0.0,0.0,0.0,7,0.0,0.0,395.0,3.0,0.007594936708860759,0.0,0.0,0.0,0.0,0.0,0.0,402.0,0.0,0.017412935323383085,0.9825870646766169,0.0,0.0,,0.0,0.7455443020058539,,0.0,0.24851476733528463,0.7325621872943091,99.53456959055086,58.901872480117326,99.53456959055086
2023-10-01,2023-10,0.0,0.0,0.0,12,1.0,0.08333333333333333,415.0,9.0,0.021686746987951807,0.0,0.0,0.0,0.0,0.0,0.0,427.0,0.0,0.02810304449648712,0.9718969555035128,0.0,0.0,,1.2767171171268832,2.128843368378161,,0.0,1.1351868285016815,2.1048960264226215,285.9960883275363,269.0569680444953,285.9960883275363
2023-11-01,2023-11,0.0,0.0,0.0,3,1.0,0.3333333333333333,482.0,2.0,0.004149377593360996,0.0,0.0,0.0,0.0,0.0,0.0,485.0,0.0,0.006185567010309278,0.9938144329896907,0.0,0.0,,5.106868468507533,0.4073167348441387,,0.0,1.8380617344505572,0.4363861270111288,59.29258441220884,435.6492736993914,59.29258441220884
2023-12-01,2023-12,0.0,0.0,0.0,13,0.0,0.0,493.0,5.0,0.010141987829614604,0.0,0.0,0.0,3.0,0.0,0.0,509.0,0.0,0.025540275049115914,0.9685658153241651,0.0,0.005893909626719057,,0.0,0.9955713295886149,,0.0,0.33185710986287165,0.9642763565563599,131.01799926457582,78.65530638825673,131.01799926457582
2024-01-01,2024-1,0.0,0.0,0.0,7,1.0,0.14285714285714285,486.0,5.0,0.0102880658436214,0.0,0.0,0.0,0.0,0.0,0.0,493.0,0.0,0.014198782961460446,0.9858012170385395,0.0,0.0,,2.188657915074657,1.009910834335776,,0.0,1.0661895831368111,1.0266476083016425,139.4924957714457,252.70354570449442,139.4924957714457
2024-02-01,2024-2,0.0,0.0,0.0,20,2.0,0.1,469.0,7.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,489.0,0.0,0.0408997955010225,0.9591002044989775,0.0,0.0,,1.53206054055226,1.4651243745886184,,0.0,0.9990616383802928,1.4678620500881538,199.44111217841314,236.793176738105,199.44111217841314
2024-03-01,2024-3,0.0,0.0,0.0,21,2.0,0.09523809523809523,492.0,4.0,0.008130081300813009,0.0,0.0,0.0,1.0,0.0,0.0,514.0,0.0,0.04085603112840467,0.9571984435797666,0.0,0.0019455252918287938,,1.4591052767164379,0.7980758788409548,,0.0,0.752393718519131,0.8235302396902626,111.89456591409063,178.32903588889812,111.89456591409063
2024-04-01,2024-4,0.0,0.0,0.0,21,0.0,0.0,409.0,10.0,0.02444987775061125,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.04883720930232558,0.9511627906976744,0.0,0.0,,0.0,2.4000814938248762,,0.0,0.800027164608292,2.2828682115683123,310.1774959333446,189.61890488709327,310.1774959333446
2024-05-01,2024-5,0.0,0.0,0.0,17,0.0,0.0,404.0,6.0,0.01485148514851485,0.0,0.0,0.0,2.0,0.0,0.0,423.0,0.0,0.04018912529550828,0.9550827423167849,0.0,0.004728132387706856,,0.0,1.4578712836253083,,0.0,0.48595709454176944,1.3923877035097507,189.1862741153733,115.17940410716011,189.1862741153733
2024-06-01,2024-6,0.0,0.0,0.0,9,2.0,0.2222222222222222,387.0,12.0,0.031007751937984496,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,0.022727272727272728,0.9772727272727273,0.0,0.0,,3.404578979005022,3.0438242820910832,,0.0,2.1494677536987017,3.052023252475491,414.6840037396796,509.45735292129314,414.6840037396796
2024-07-01,2024-7,0.0,0.0,0.0,14,0.0,0.0,420.0,5.0,0.011904761904761904,0.0,0.0,0.0,1.0,0.0,0.0,435.0,0.0,0.03218390804597701,0.9655172413793104,0.0,0.0022988505747126436,,0.0,1.1686111083028266,,0.0,0.3895370361009422,1.1283141735337636,153.30611867969904,92.32634773669184,153.30611867969904
2024-08-01,2024-8,0.0,0.0,0.0,25,1.0,0.04,412.0,12.0,0.02912621359223301,0.0,0.0,0.0,5.0,0.0,0.0,442.0,0.0,0.05656108597285068,0.9321266968325792,0.0,0.011312217194570135,,0.612824216220904,2.8591262067214784,,0.0,1.157316807647461,2.699729870078669,366.8172549576006,274.30211795493796,366.8172549576006
2024-09-01,2024-9,0.0,0.0,0.0,16,0.0,0.0,417.0,5.0,0.011990407673860911,0.0,0.0,0.0,2.0,0.0,0.0,435.0,0.0,0.0367816091954023,0.9586206896551724,0.0,0.004597701149425287,,0.0,1.1770183824632785,,0.0,0.39233946082109283,1.1283141735337636,153.30611867969904,92.99056606573278,153.30611867969904
2024-10-01,2024-10,0.0,0.0,0.0,15,0.0,0.0,514.0,11.0,0.021400778210116732,0.0,0.0,0.0,1.0,0.0,0.0,530.0,0.0,0.02830188679245283,0.969811320754717,0.0,0.0018867924528301887,,0.0,2.1007717199840696,,0.0,0.7002572399946899,2.0373521963619092,276.81878410655094,165.97187803249662,276.81878410655094
2024-11-01,2024-11,0.0,0.0,0.0,16,0.0,0.0,540.0,11.0,0.020370370370370372,0.0,0.0,0.0,0.0,0.0,0.0,556.0,0.0,0.02877697841726619,0.9712230215827338,0.0,0.0,,0.0,1.9996234519848366,,0.0,0.6665411506616122,1.9420803310644095,263.87402082099277,157.9806394605616,263.87402082099277
2024-12-01,2024-12,0.0,0.0,0.0,20,1.0,0.05,509.0,10.0,0.019646365422396856,0.0,0.0,0.0,0.0,0.0,0.0,529.0,0.0,0.03780718336483932,0.9621928166351607,0.0,0.0,,0.76603027027613,1.9285527131127196,,0.0,0.8981943277962832,1.8846010139506557,256.0642004555611,212.8860523078854,256.0642004555611
2025-01-01,2025-1,0.0,0.0,0.0,9,2.0,0.2222222222222222,557.0,4.0,0.00718132854578097,0.0,0.0,0.0,0.0,0.0,0.0,566.0,0.0,0.015901060070671377,0.9840989399293286,0.0,0.0,,3.404578979005022,0.7049431461216332,,0.0,1.3698407083755517,0.747870217669249,101.61449978770773,324.6735942011537,101.61449978770773
2025-02-01,2025-2,0.0,0.0,0.0,12,2.0,0.16666666666666666,693.0,20.0,0.02886002886002886,35.0,0.0,0.0,1.0,0.0,0.0,741.0,0.0,0.016194331983805668,0.9352226720647774,0.04723346828609987,0.001349527665317139,,2.5534342342537664,2.8329966261886703,,0.0,1.7954769534808122,2.690833836382988,365.6085345235947,425.5560170081722,365.6085345235947
2025-03-01,2025-3,0.0,0.0,0.0,8,0.0,0.0,680.0,18.0,0.026470588235294117,196.0,1.0,0.00510204081632653,2.0,0.0,0.0,886.0,0.0,0.009029345372460496,0.7674943566591422,0.22121896162528218,0.002257336343115124,,0.0,2.598441170226285,,0.0,0.8661470567420949,1.9942889342594512,270.9676996076848,205.29034967335008,270.9676996076848
2025-04-01,2025-4,0.0,0.0,0.0,11,1.0,0.09090909090909091,584.0,33.0,0.05650684931506849,145.0,0.0,0.0,1.0,0.0,0.0,741.0,0.0,0.014844804318488529,0.7881241565452092,0.19568151147098514,0.001349527665317139,,1.3927823095929637,5.546900671601772,,0.0,2.3132276603982453,4.392321994090361,596.7928549515109,548.2710026902778,596.7928549515109
2025-05-01,2025-5,0.0,0.0,0.0,12,0.0,0.0,623.0,18.0,0.028892455858747994,196.0,0.0,0.0,0.0,0.0,0.0,831.0,0.0,0.01444043321299639,0.7496991576413959,0.2358604091456077,0.0,,0.0,2.836179768465287,,0.0,0.9453932561550956,2.126281583337995,288.90178321589497,224.07293383287006,288.90178321589497
2025-06-01,2025-6,0.0,0.0,0.0,11,0.0,0.0,540.0,25.0,0.046296296296296294,171.0,0.0,0.0,1.0,0.0,0.0,723.0,0.0,0.015214384508990318,0.7468879668049793,0.23651452282157676,0.0013831258644536654,,0.0,4.544598754510992,,0.0,1.514866251503664,3.394306123701156,461.1906059866465,359.04690786491267,461.1906059866465
2025-07-01,2025-7,0.0,0.0,0.0,12,1.0,0.08333333333333333,653.0,26.0,0.039816232771822356,195.0,0.0,0.0,0.0,0.0,0.0,860.0,0.0,0.013953488372093023,0.7593023255813953,0.22674418604651161,0.0,,1.2767171171268832,3.9084941202655026,,0.0,1.728403745797462,2.985543332487088,405.6512549338754,409.65862158109496,405.6512549338754
2025-08-01,2025-8,0.0,0.0,0.0,16,0.0,0.0,695.0,47.0,0.06762589928057554,199.0,1.0,0.005025125628140704,0.0,0.0,0.0,910.0,0.0,0.017582417582417582,0.7637362637362637,0.21868131868131868,0.0,,0.0,6.638383677092891,,0.0,2.212794559030964,5.069974346790724,688.8667244849333,524.4667926107329,688.8667244849333
2025-09-01,2025-9,421.0,3.0,0.007125890736342043,15,2.0,0.13333333333333333,717.0,61.0,0.08507670850767085,215.0,0.0,0.0,1.0,0.0,0.0,1369.0,0.3075237399561724,0.01095690284879474,0.5237399561723886,0.1570489408327246,0.0007304601899196494,,2.042747387403013,8.351413276072083,,0.0,3.4647202211583656,4.396351007855901,597.3402844503069,821.192683373301,597.3402844503069
