date,ym,indonesia_antara_body_count,indonesia_antara_epu_count,indonesia_antara_ratio,indonesia_abc_au_solomon_islands_body_count,indonesia_abc_au_solomon_islands_epu_count,indonesia_abc_au_solomon_islands_ratio,indonesia_tempo_body_count,indonesia_tempo_epu_count,indonesia_tempo_ratio,indonesia_jakarta_post_body_count,indonesia_jakarta_post_epu_count,indonesia_jakarta_post_ratio,indonesia_rnz_body_count,indonesia_rnz_epu_count,indonesia_rnz_ratio,news_total,indonesia_antara_weights,indonesia_abc_au_solomon_islands_weights,indonesia_tempo_weights,indonesia_jakarta_post_weights,indonesia_rnz_weights,indonesia_antara_z_score,indonesia_abc_au_solomon_islands_z_score,indonesia_tempo_z_score,indonesia_jakarta_post_z_score,indonesia_rnz_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted,epu_inflation
2021-09-01,2021-9,0.0,0.0,0.0,20,5.0,0.25,474.0,19.0,0.04008438818565401,0.0,0.0,0.0,0.0,0.0,0.0,494.0,0.0,0.04048582995951417,0.9595141700404858,0.0,0.0,,3.8711947605783155,2.5564854211091483,,0.0,2.142560060562488,2.609712519873082,307.6693620909872,424.6284814788696,307.6693620909872
2021-10-01,2021-10,0.0,0.0,0.0,19,0.0,0.0,410.0,11.0,0.026829268292682926,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,0.04428904428904429,0.9557109557109557,0.0,0.0,,0.0,1.7111059031659945,,0.0,0.5703686343886648,1.6353226580374305,192.79467572764793,113.03989631919664,192.79467572764793
2021-11-01,2021-11,0.0,0.0,0.0,12,5.0,0.4166666666666667,455.0,25.0,0.054945054945054944,0.0,0.0,0.0,0.0,0.0,0.0,467.0,0.0,0.02569593147751606,0.974304068522484,0.0,0.0,,6.451991267630526,3.5042628386516372,,0.0,3.318751368760721,3.5800074663770047,422.0612826407222,657.7348192296729,422.0612826407222
2021-12-01,2021-12,0.0,0.0,0.0,20,1.0,0.05,500.0,9.0,0.018,0.0,0.0,0.0,3.0,0.0,0.0,523.0,0.0,0.03824091778202677,0.9560229445506692,0.0,0.0057361376673040155,,0.7742389521156632,1.1479965059422763,,0.0,0.6407451526859799,1.1271186080563123,132.88048415326296,126.98763792346857,132.88048415326296
2022-01-01,2022-1,0.0,0.0,0.0,9,1.0,0.1111111111111111,489.0,18.0,0.03680981595092025,0.0,0.0,0.0,0.0,0.0,0.0,498.0,0.0,0.018072289156626505,0.9819277108433735,0.0,0.0,,1.7205310047014735,2.3476411164463733,,0.0,1.356057373715949,2.336307801173875,275.4365951657851,268.75353181373913,275.4365951657851
2022-02-01,2022-2,0.0,0.0,0.0,11,1.0,0.09090909090909091,407.0,10.0,0.02457002457002457,0.0,0.0,0.0,1.0,0.0,0.0,419.0,0.0,0.026252983293556086,0.9713603818615751,0.0,0.002386634844868735,,1.407707185664842,1.567016797628005,,0.0,0.9915746610976157,1.5590945481549197,183.8078414451905,196.51763811198205,183.8078414451905
2022-03-01,2022-3,0.0,0.0,0.0,9,0.0,0.0,452.0,16.0,0.035398230088495575,0.0,0.0,0.0,3.0,0.0,0.0,464.0,0.0,0.01939655172413793,0.9741379310344828,0.0,0.00646551724137931,,0.0,2.2576135810074267,,0.0,0.7525378603358089,2.1992270228779245,259.2755983923542,149.14354783868265,259.2755983923542
2022-04-01,2022-4,0.0,0.0,0.0,17,1.0,0.058823529411764705,376.0,11.0,0.02925531914893617,0.0,0.0,0.0,0.0,0.0,0.0,393.0,0.0,0.043256997455470736,0.9567430025445293,0.0,0.0,,0.9108693554301919,1.8658335646224942,,0.0,0.925567640017562,1.8245246802553972,215.10045271988062,183.43587595087436,215.10045271988062
2022-05-01,2022-5,0.0,0.0,0.0,17,1.0,0.058823529411764705,378.0,13.0,0.03439153439153439,0.0,0.0,0.0,1.0,0.0,0.0,396.0,0.0,0.04292929292929293,0.9545454545454546,0.0,0.0025252525252525255,,0.9108693554301919,2.1934089619708397,,0.0,1.0347594391336772,2.1328115319881076,251.44561269108488,205.07631847664854,251.44561269108488
2022-06-01,2022-6,0.0,0.0,0.0,10,1.0,0.1,417.0,19.0,0.045563549160671464,0.0,0.0,0.0,2.0,0.0,0.0,429.0,0.0,0.023310023310023312,0.972027972027972,0.0,0.004662004662004662,,1.5484779042313264,2.905933068598888,,0.0,1.4848036576100714,2.860743283561887,337.26437469915913,294.2694275089367,337.26437469915913
2022-07-01,2022-7,0.0,0.0,0.0,23,7.0,0.30434782608695654,406.0,16.0,0.03940886699507389,0.0,0.0,0.0,1.0,0.0,0.0,430.0,0.0,0.053488372093023255,0.9441860465116279,0.0,0.002325581395348837,,4.712758838964906,2.5134023118604847,,0.0,2.4087203836084634,2.625197190491976,309.49491134027227,477.37811304591514,309.49491134027227
2022-08-01,2022-8,0.0,0.0,0.0,15,2.0,0.13333333333333333,418.0,21.0,0.050239234449760764,0.0,0.0,0.0,2.0,0.0,0.0,435.0,0.0,0.034482758620689655,0.960919540229885,0.0,0.004597701149425287,,2.0646372056417683,3.204136978307789,,0.0,1.756258061316519,3.150112218430534,371.37922640102965,348.06827933965724,371.37922640102965
2022-09-01,2022-9,0.0,0.0,0.0,11,2.0,0.18181818181818182,440.0,16.0,0.03636363636363636,0.0,0.0,0.0,1.0,0.0,0.0,452.0,0.0,0.024336283185840708,0.9734513274336283,0.0,0.0022123893805309734,,2.815414371329684,2.319184860489447,,0.0,1.7115330772730435,2.326130302433591,274.23672946362063,339.2043494979137,274.23672946362063
2022-10-01,2022-10,0.0,0.0,0.0,22,1.0,0.045454545454545456,424.0,14.0,0.0330188679245283,0.0,0.0,0.0,3.0,0.0,0.0,449.0,0.0,0.04899777282850779,0.9443207126948775,0.0,0.0066815144766146995,,0.703853592832421,2.105863611529333,,0.0,0.9365724014539181,2.023097884923721,238.51103558808,185.61688138627406,238.51103558808
2022-11-01,2022-11,0.0,0.0,0.0,30,6.0,0.2,481.0,15.0,0.031185031185031187,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,0.05870841487279843,0.9412915851272016,0.0,0.0,,3.0969558084626527,1.9889059354509295,,0.0,1.6952872479711942,2.0539577870954533,242.14923188099158,335.98463026866693,242.14923188099158
2022-12-01,2022-12,0.0,0.0,0.0,19,0.0,0.0,495.0,13.0,0.026262626262626262,0.0,0.0,0.0,3.0,0.0,0.0,517.0,0.0,0.0367504835589942,0.9574468085106383,0.0,0.005802707930367505,,0.0,1.674966843686823,,0.0,0.558322281228941,1.603691658849086,189.0655717483898,110.65246049243676,189.0655717483898
2023-01-01,2023-1,0.0,0.0,0.0,15,0.0,0.0,497.0,18.0,0.03621730382293763,0.0,0.0,0.0,2.0,0.0,0.0,514.0,0.0,0.029182879377431907,0.9669260700389105,0.0,0.0038910505836575876,,0.0,2.309852124632347,,0.0,0.7699507082107823,2.233456237241783,263.31101626616515,152.59455548484934,263.31101626616515
2023-02-01,2023-2,0.0,0.0,0.0,11,0.0,0.0,371.0,16.0,0.0431266846361186,0.0,0.0,0.0,2.0,0.0,0.0,384.0,0.0,0.028645833333333332,0.9661458333333334,0.0,0.005208333333333333,,0.0,2.7505157375077003,,0.0,0.9168385791692334,2.657399319310825,313.29134805742797,181.7058857765082,313.29134805742797
2023-03-01,2023-3,0.0,0.0,0.0,16,1.0,0.0625,379.0,15.0,0.0395778364116095,0.0,0.0,0.0,1.0,0.0,0.0,396.0,0.0,0.04040404040404041,0.9570707070707071,0.0,0.0025252525252525255,,0.9677986901445789,2.5241787729601506,,0.0,1.1639924877015766,2.45492054038942,289.4203215465307,230.68868481370492,289.4203215465307
2023-04-01,2023-4,0.0,0.0,0.0,17,2.0,0.11764705882352941,357.0,12.0,0.03361344537815126,0.0,0.0,0.0,1.0,0.0,0.0,375.0,0.0,0.04533333333333334,0.952,0.0,0.0026666666666666666,,1.8217387108603837,2.143784324822178,,0.0,1.3218410118941872,2.1234681654563845,250.34408614411592,261.9722788493336,250.34408614411592
2023-05-01,2023-5,0.0,0.0,0.0,15,0.0,0.0,362.0,17.0,0.04696132596685083,0.0,0.0,0.0,1.0,0.0,0.0,378.0,0.0,0.03968253968253968,0.9576719576719577,0.0,0.0026455026455026454,,0.0,2.995079895797836,,0.0,0.9983599652659453,2.8683040271926368,338.15574076039843,197.86240013681584,338.15574076039843
2023-06-01,2023-6,0.0,0.0,0.0,16,0.0,0.0,329.0,15.0,0.04559270516717325,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0463768115942029,0.9536231884057971,0.0,0.0,,0.0,2.907792568242848,,0.0,0.9692641894142827,2.772938420150426,326.9127110164465,192.095982968516,326.9127110164465
2023-07-01,2023-7,0.0,0.0,0.0,16,2.0,0.125,389.0,24.0,0.061696658097686374,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.03950617283950617,0.9604938271604938,0.0,0.0,,1.9355973802891577,3.934863773581067,,0.0,1.9568203846234082,3.855880409895461,454.5850383816857,387.81721163578163,454.5850383816857
2023-08-01,2023-8,0.0,0.0,0.0,14,0.0,0.0,436.0,8.0,0.01834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.03111111111111111,0.9688888888888889,0.0,0.0,,0.0,1.1702308929075194,,0.0,0.39007696430250643,1.1338237095726187,133.67097517116926,77.30835277876669,133.67097517116926
2023-09-01,2023-9,0.0,0.0,0.0,7,0.0,0.0,395.0,4.0,0.010126582278481013,0.0,0.0,0.0,0.0,0.0,0.0,402.0,0.0,0.017412935323383085,0.9825870646766169,0.0,0.0,,0.0,0.6458489484907322,,0.0,0.21528298283024405,0.6346028225219881,74.8158443122216,42.66638203992693,74.8158443122216
2023-10-01,2023-10,0.0,0.0,0.0,12,1.0,0.08333333333333333,415.0,10.0,0.024096385542168676,0.0,0.0,0.0,0.0,0.0,0.0,427.0,0.0,0.02810304449648712,0.9718969555035128,0.0,0.0,,1.2903982535261052,1.5368092449026458,,0.0,0.9424024994762504,1.5298843458475675,180.36413481389886,186.77233355569703,180.36413481389886
2023-11-01,2023-11,0.0,0.0,0.0,3,1.0,0.3333333333333333,482.0,14.0,0.029045643153526972,0.0,0.0,0.0,0.0,0.0,0.0,485.0,0.0,0.006185567010309278,0.9938144329896907,0.0,0.0,,5.161593014104421,1.8524609362830649,,0.0,2.3380179834624952,1.872929794496393,220.80712366814,463.3657857541369,220.80712366814
2023-12-01,2023-12,0.0,0.0,0.0,13,0.0,0.0,493.0,20.0,0.04056795131845842,0.0,0.0,0.0,3.0,0.0,0.0,509.0,0.0,0.025540275049115914,0.9685658153241651,0.0,0.005893909626719057,,0.0,2.587325909268146,,0.0,0.8624419697560487,2.5059954288196384,295.44174276535443,170.92516131613732,295.44174276535443
2024-01-01,2024-1,0.0,0.0,0.0,7,0.0,0.0,486.0,17.0,0.03497942386831276,0.0,0.0,0.0,0.0,0.0,0.0,493.0,0.0,0.014198782961460446,0.9858012170385395,0.0,0.0,,0.0,2.2309031322609396,,0.0,0.7436343774203132,2.199227022877924,259.27559839235414,147.37898940231963,259.27559839235414
2024-02-01,2024-2,0.0,0.0,0.0,20,1.0,0.05,469.0,18.0,0.03837953091684435,0.0,0.0,0.0,0.0,0.0,0.0,489.0,0.0,0.0408997955010225,0.9591002044989775,0.0,0.0,,0.7742389521156632,2.4477537440133825,,0.0,1.0739975653763485,2.3793073312568294,280.5059803528854,212.85282204786117,280.5059803528854
2024-03-01,2024-3,0.0,0.0,0.0,21,2.0,0.09523809523809523,492.0,11.0,0.022357723577235773,0.0,0.0,0.0,1.0,0.0,0.0,514.0,0.0,0.04085603112840467,0.9571984435797666,0.0,0.0019455252918287938,,1.4747408611726915,1.4259215859716623,,0.0,0.9668874823814514,1.4251419812892694,168.01564192736421,191.62494949932758,168.01564192736421
2024-04-01,2024-4,0.0,0.0,0.0,21,1.0,0.047619047619047616,409.0,24.0,0.05867970660146699,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.04883720930232558,0.9511627906976744,0.0,0.0,,0.7373704305863458,3.7424498971223357,,0.0,1.4932734425695606,3.5956902022449966,423.91018258797817,295.9480324600886,423.91018258797817
2024-05-01,2024-5,0.0,0.0,0.0,17,0.0,0.0,404.0,17.0,0.04207920792079208,0.0,0.0,0.0,2.0,0.0,0.0,423.0,0.0,0.04018912529550828,0.9550827423167849,0.0,0.004728132387706856,,0.0,2.6837102036604374,,0.0,0.8945700678868125,2.5631653008955477,302.181725785888,177.2925466572459,302.181725785888
2024-06-01,2024-6,0.0,0.0,0.0,9,3.0,0.3333333333333333,387.0,21.0,0.05426356589147287,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,0.022727272727272728,0.9772727272727273,0.0,0.0,,5.161593014104421,3.4607991135210745,,0.0,2.8741307092084987,3.4994535203525143,412.56445837424246,569.6165914259547,412.56445837424246
2024-07-01,2024-7,0.0,0.0,0.0,14,1.0,0.07142857142857142,420.0,26.0,0.06190476190476191,0.0,0.0,0.0,1.0,0.0,0.0,435.0,0.0,0.03218390804597701,0.9655172413793104,0.0,0.0022988505747126436,,1.1060556458795185,3.948136131547512,,0.0,1.6847305924756768,3.847590699522456,453.60773153928085,333.8924338000273,453.60773153928085
2024-08-01,2024-8,0.0,0.0,0.0,25,5.0,0.2,412.0,24.0,0.05825242718446602,0.0,0.0,0.0,5.0,0.0,0.0,442.0,0.0,0.05656108597285068,0.9321266968325792,0.0,0.011312217194570135,,3.0969558084626527,3.7151990483568818,,0.0,2.2707182856065113,3.638203400757017,428.92223221683037,450.0278312992822,428.92223221683037
2024-09-01,2024-9,0.0,0.0,0.0,16,1.0,0.0625,417.0,18.0,0.04316546762589928,0.0,0.0,0.0,2.0,0.0,0.0,435.0,0.0,0.0367816091954023,0.9586206896551724,0.0,0.004597701149425287,,0.9677986901445789,2.752989222883157,,0.0,1.240262637675912,2.6746696206542295,315.32741239669195,245.80447015942133,315.32741239669195
2024-10-01,2024-10,0.0,0.0,0.0,15,0.0,0.0,514.0,26.0,0.05058365758754864,0.0,0.0,0.0,1.0,0.0,0.0,530.0,0.0,0.02830188679245283,0.969811320754717,0.0,0.0018867924528301887,,0.0,3.2261034537936863,,0.0,1.0753678179312287,3.128711651415009,368.8562286562925,213.12438888621088,368.8562286562925
2024-11-01,2024-11,0.0,0.0,0.0,16,1.0,0.0625,540.0,22.0,0.040740740740740744,0.0,0.0,0.0,0.0,0.0,0.0,556.0,0.0,0.02877697841726619,0.9712230215827338,0.0,0.0,,0.9677986901445789,2.598346001103918,,0.0,1.1887148970828323,2.5514237763281096,300.7974708742339,235.5883557014865,300.7974708742339
2024-12-01,2024-12,0.0,0.0,0.0,20,1.0,0.05,509.0,25.0,0.04911591355599214,0.0,0.0,0.0,0.0,0.0,0.0,529.0,0.0,0.03780718336483932,0.9621928166351607,0.0,0.0,,0.7742389521156632,3.132494286024548,,0.0,1.3022444127134036,3.0433352941943443,358.79087120266325,258.0884791344721,358.79087120266325
2025-01-01,2025-1,0.0,0.0,0.0,9,2.0,0.2222222222222222,557.0,20.0,0.03590664272890485,0.0,0.0,0.0,0.0,0.0,0.0,566.0,0.0,0.015901060070671377,0.9840989399293286,0.0,0.0,,3.441062009402947,2.2900389107166896,,0.0,1.9103669733732123,2.3083413981516303,272.1395249665542,378.61072924036836,272.1395249665542
2025-02-01,2025-2,0.0,0.0,0.0,12,2.0,0.16666666666666666,693.0,61.0,0.08802308802308802,35.0,0.0,0.0,1.0,0.0,0.0,741.0,0.0,0.016194331983805668,0.9352226720647774,0.04723346828609987,0.001349527665317139,,2.5807965070522103,5.613899860708583,,0.0,2.7315654559202645,5.292040703853812,623.899672900916,541.3619496403048,623.899672900916
2025-03-01,2025-3,0.0,0.0,0.0,8,0.0,0.0,680.0,44.0,0.06470588235294118,196.0,2.0,0.01020408163265306,2.0,0.0,0.0,886.0,0.0,0.009029345372460496,0.7674943566591422,0.22121896162528218,0.002257336343115124,,0.0,4.1267848252826935,,0.0,1.375594941760898,3.1672840645510516,373.4036834634808,272.62563229923904,373.4036834634808
2025-04-01,2025-4,0.0,0.0,0.0,11,1.0,0.09090909090909091,584.0,65.0,0.1113013698630137,145.0,0.0,0.0,1.0,0.0,0.0,741.0,0.0,0.014844804318488529,0.7881241565452092,0.19568151147098514,0.001349527665317139,,1.407707185664842,7.098532428296039,,0.0,2.835413204653627,5.615422020468556,662.0243792190819,561.9432685313469,662.0243792190819
2025-05-01,2025-5,0.0,0.0,0.0,12,1.0,0.08333333333333333,623.0,27.0,0.04333868378812199,196.0,1.0,0.00510204081632653,0.0,0.0,0.0,831.0,0.0,0.01444043321299639,0.7496991576413959,0.2358604091456077,0.0,,1.2903982535261052,2.764036531161179,,0.0,1.3514782615624281,2.090829768899793,246.49621609261783,267.8460093241429,246.49621609261783
2025-06-01,2025-6,0.0,0.0,0.0,11,0.0,0.0,540.0,71.0,0.13148148148148148,171.0,1.0,0.005847953216374269,1.0,0.0,0.0,723.0,0.0,0.015214384508990318,0.7468879668049793,0.23651452282157676,0.0013831258644536654,,0.0,8.385571185380826,,0.0,2.795190395126942,6.263082213147505,738.3796086996642,553.9716131063661,738.3796086996642
2025-07-01,2025-7,0.0,0.0,0.0,12,3.0,0.25,653.0,75.0,0.11485451761102604,195.0,0.0,0.0,0.0,0.0,0.0,860.0,0.0,0.013953488372093023,0.7593023255813953,0.22674418604651161,0.0,,3.8711947605783155,7.325143606063531,,0.0,3.7321127888806154,5.616015246379564,662.0943169751472,739.657858568593,662.0943169751472
2025-08-01,2025-8,0.0,0.0,0.0,16,0.0,0.0,695.0,75.0,0.1079136690647482,199.0,2.0,0.010050251256281407,0.0,0.0,0.0,910.0,0.0,0.017582417582417582,0.7637362637362637,0.21868131868131868,0.0,,0.0,6.882473057207892,,0.0,2.294157685735964,5.256394257977456,619.6971719817255,454.6732258751206,619.6971719817255
2025-09-01,2025-9,421.0,5.0,0.011876484560570071,15,3.0,0.2,717.0,94.0,0.13110181311018132,215.0,1.0,0.004651162790697674,1.0,0.0,0.0,1369.0,0.3075237399561724,0.01095690284879474,0.5237399561723886,0.1570489408327246,0.0007304601899196494,,3.0969558084626527,8.36135685406586,,0.0,3.819437554176171,4.41310971621049,520.279011915861,756.9645297632459,520.279011915861
