,date,news_count_tonga_abc,epu_count_tonga_abc,ratio_tonga_abc,z_score_tonga_abc,news_count_matangi,epu_count_matangi,ratio_matangi,z_score_matangi,news_count_total,weight_abc,weight_matangi,z_score_weighted,z_score_unweighted,epu_score_weighted,epu_score_unweighted
73,2021-02-01,0.0,0.0,0.0,0.0,69,1.0,0.014492753623188406,0.9773060632469784,69.0,0.0,1.0,0.9773060632469784,0.4886530316234892,77.22401110348605,63.96510535460432
74,2021-03-01,1.0,0.0,0.0,0.0,68,1.0,0.014705882352941176,0.9916782112359045,69.0,0.014492753623188406,0.9855072463768116,0.9773060632469784,0.49583910561795225,77.22401110348605,64.90576866864261
75,2021-04-01,4.0,2.0,0.5,2.58691583931633,69,2.0,0.028985507246376812,1.9546121264939569,73.0,0.0547945205479452,0.9452054794520548,1.9892589052787446,2.2707639829051436,157.18571445118803,297.24497343113666
76,2021-05-01,1.0,0.0,0.0,0.0,85,2.0,0.023529411764705882,1.5866851379774471,86.0,0.011627906976744186,0.9883720930232558,1.568235310791663,0.7933425689887236,123.91759921257062,103.84922986982818
77,2021-06-01,2.0,0.0,0.0,0.0,79,0.0,0.0,0.0,81.0,0.024691358024691357,0.9753086419753086,0.0,0.0,0.0,0.0
78,2021-07-01,2.0,0.0,0.0,0.0,91,2.0,0.02197802197802198,1.4820685354734398,93.0,0.021505376344086023,0.978494623655914,1.450196093850355,0.7410342677367199,114.59046808904381,97.00202790038897
79,2021-08-01,2.0,0.0,0.0,0.0,77,1.0,0.012987012987012988,0.8757677709615781,79.0,0.02531645569620253,0.9746835443037974,0.8535964349878672,0.43788388548078905,67.44881982456376,57.31938012295712
80,2021-09-01,0.0,0.0,0.0,0.0,75,0.0,0.0,0.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0
81,2021-10-01,1.0,0.0,0.0,0.0,67,1.0,0.014925373134328358,1.0064793785677837,68.0,0.014705882352941176,0.9852941176470589,0.9916782112359046,0.5032396892838918,78.35965832559613,65.8745114845925
82,2021-11-01,4.0,1.0,0.25,1.293457919658165,68,1.0,0.014705882352941176,0.9916782112359045,72.0,0.05555555555555555,0.9444444444444444,1.0084437505926966,1.1425680654470347,79.68442468706058,149.5631500296066
83,2021-12-01,1.0,1.0,1.0,5.17383167863266,56,2.0,0.03571428571428571,2.4083613701443394,57.0,0.017543859649122806,0.9824561403508771,2.4568783931002747,3.7910965243884998,194.13570778261223,496.257820781988
84,2022-01-01,33.0,0.0,0.0,0.0,39,2.0,0.05128205128205128,3.4581599161046928,72.0,0.4583333333333333,0.5416666666666666,1.8731699545567084,1.7290799580523464,148.01268794834823,226.33806510090758
85,2022-02-01,16.0,1.0,0.0625,0.32336447991454126,50,1.0,0.02,1.3486823672808301,66.0,0.24242424242424243,0.7575757575757576,1.1001204551920327,0.8360234235976857,86.92846329497517,109.43619072959495
86,2022-03-01,3.0,0.0,0.0,0.0,65,1.0,0.015384615384615385,1.0374479748314078,68.0,0.04411764705882353,0.9558823529411765,0.9916782112359046,0.5187239874157039,78.35965832559613,67.90141953027228
87,2022-04-01,4.0,0.0,0.0,0.0,40,1.0,0.025,1.6858529591010378,44.0,0.09090909090909091,0.9090909090909091,1.5325935991827615,0.8429264795505189,121.10129013955765,110.33980673669245
88,2022-05-01,5.0,0.0,0.0,0.0,61,2.0,0.03278688524590164,2.2109547004603773,66.0,0.07575757575757576,0.9242424242424242,2.043458132243682,1.1054773502301887,161.46838685274352,144.70794326123598
89,2022-06-01,5.0,1.0,0.2,1.0347663357265322,59,5.0,0.0847457627118644,5.71475579356284,64.0,0.078125,0.921875,5.349131617169379,3.374761064644686,422.6735256567267,441.7591482639998
90,2022-07-01,6.0,1.0,0.16666666666666666,0.86230527977211,45,1.0,0.022222222222222223,1.498535963645367,51.0,0.11764705882352941,0.8823529411764706,1.4236852949543954,1.1804206217087385,112.4956583817326,154.51808245103595
91,2022-08-01,3.0,0.0,0.0,0.0,53,1.0,0.018867924528301886,1.2723418559253115,56.0,0.05357142857142857,0.9464285714285714,1.2041806850721697,0.6361709279626557,95.15101368108101,83.27532583901316
92,2022-09-01,5.0,1.0,0.2,1.0347663357265322,72,4.0,0.05555555555555555,3.746339909113417,77.0,0.06493506493506493,0.935064935064935,3.5702637030493336,2.3905531224199743,282.11232306350615,312.92547561475436
93,2022-10-01,7.0,0.0,0.0,0.0,72,0.0,0.0,0.0,79.0,0.08860759493670886,0.9113924050632911,0.0,0.0,0.0,0.0
94,2022-11-01,8.0,0.0,0.0,0.0,69,3.0,0.043478260869565216,2.931918189740935,77.0,0.1038961038961039,0.8961038961038961,2.627303312884734,1.4659590948704675,207.60221166781312,191.89531606381294
95,2022-12-01,1.0,0.0,0.0,0.0,50,1.0,0.02,1.3486823672808301,51.0,0.0196078431372549,0.9803921568627451,1.3222376149812058,0.6743411836404151,104.47954443412816,88.27184538935396
96,2023-01-01,2.0,1.0,0.5,2.58691583931633,36,0.0,0.0,0.0,38.0,0.05263157894736842,0.9473684210526315,0.13615346522717525,1.293457919658165,10.758468719153308,169.314762721928
97,2023-02-01,3.0,0.0,0.0,0.0,58,2.0,0.034482758620689655,2.325314426346259,61.0,0.04918032786885246,0.9508196721311475,2.2109547004603773,1.1626572131731294,174.70350052919792,152.19283687819646
98,2023-03-01,4.0,0.0,0.0,0.0,78,2.0,0.02564102564102564,1.7290799580523464,82.0,0.04878048780487805,0.9512195121951219,1.6447345942449147,0.8645399790261732,129.96236014976918,113.16903255045379
99,2023-04-01,2.0,0.0,0.0,0.0,61,1.0,0.01639344262295082,1.1054773502301887,63.0,0.031746031746031744,0.9682539682539683,1.0703828311752621,0.5527386751150943,84.57867882762757,72.35397163061799
100,2023-05-01,2.0,0.0,0.0,0.0,86,3.0,0.03488372093023256,2.3523529661874942,88.0,0.022727272727272728,0.9772727272727273,2.2988903987741423,1.1761764830937471,181.65193520933647,153.96252102794293
101,2023-06-01,3.0,0.0,0.0,0.0,77,2.0,0.025974025974025976,1.7515355419231562,80.0,0.0375,0.9625,1.6858529591010378,0.8757677709615781,133.21141915351342,114.63876024591424
102,2023-07-01,4.0,0.0,0.0,0.0,67,4.0,0.05970149253731343,4.025917514271135,71.0,0.056338028169014086,0.9436619718309859,3.7991052599460002,2.0129587571355674,300.19474738819923,263.49804593837
103,2023-08-01,1.0,0.0,0.0,0.0,54,1.0,0.018518518518518517,1.2487799697044724,55.0,0.01818181818181818,0.9818181818181818,1.2260748793462093,0.6243899848522362,96.88103211164612,81.73319017532774
104,2023-09-01,3.0,0.0,0.0,0.0,52,4.0,0.07692307692307693,5.187239874157039,55.0,0.05454545454545454,0.9454545454545454,4.904299517384837,2.5936199370785196,387.5241284465845,339.5070976513614
105,2023-10-01,5.0,2.0,0.4,2.0695326714530644,67,1.0,0.014925373134328358,1.0064793785677837,72.0,0.06944444444444445,0.9305555555555556,1.0803025239070394,1.5380060250104242,85.36250539994707,201.32632166213494
106,2023-11-01,3.0,1.0,0.3333333333333333,1.72461055954422,62,2.0,0.03225806451612903,2.1752941407755326,65.0,0.046153846153846156,0.9538461538461539,2.1544933601033183,1.9499523501598763,170.24208220936768,255.2504526576627
107,2023-12-01,4.0,0.0,0.0,0.0,43,2.0,0.046511627906976744,3.136470621583326,47.0,0.0851063829787234,0.9148936170212766,2.8695369516613405,1.568235310791663,226.74284111236324,205.28336137059057
108,2024-01-01,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
