,date,news_count_post_courier,epu_count_post_courier,ratio_post_courier,z_score_post_courier,news_count_papua_new_guinea_abc,epu_count_papua_new_guinea_abc,ratio_papua_new_guinea_abc,z_score_papua_new_guinea_abc,news_count_png_business,epu_count_png_business,ratio_png_business,z_score_png_business,news_count_papua_new_guinea_rnz,epu_count_papua_new_guinea_rnz,ratio_papua_new_guinea_rnz,z_score_papua_new_guinea_rnz,news_count_total,weight_courier,weight_abc,weight_business,weight_rnz,z_score_weighted,z_score_unweighted,epu_score_weighted,epu_score_unweighted
49,2020-01-01,245.0,1.0,0.004081632653061225,0.5722602361190158,4.0,0.0,0.0,0.0,7.0,1.0,0.14285714285714285,0.9815971445380599,55.0,0.0,0.0,0.0,311.0,0.7877813504823151,0.012861736334405145,0.022508038585209004,0.17684887459807075,0.4729097680415604,0.3884643451642689,40.31377207786211,50.780090536333155
50,2020-02-01,155.0,4.0,0.025806451612903226,3.618161492881519,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,1.0,0.02,1.1683804952240604,213.0,0.7276995305164319,0.028169014084507043,0.009389671361502348,0.2347417840375587,2.907202141586096,1.1966354970263948,247.8280053413375,156.42428870092238
51,2020-03-01,143.0,3.0,0.02097902097902098,2.941337577255081,3.0,1.0,0.3333333333333333,5.4691357421289,1.0,0.0,0.0,0.0,50.0,2.0,0.04,2.336760990448121,197.0,0.7258883248730964,0.015228426395939087,0.005076142131979695,0.25380710659898476,2.8114554837374075,2.6868085774580255,239.6659642870494,351.2198339835295
52,2020-04-01,159.0,2.0,0.012578616352201259,1.7635692811214951,5.0,1.0,0.2,3.28148144527734,2.0,1.0,0.5,3.43559000588321,51.0,1.0,0.0196078431372549,1.1454710737490787,217.0,0.7327188940092166,0.02304147465437788,0.009216589861751152,0.2350230414746544,1.6686872244132438,2.4065279515077806,142.24928512858276,314.5815279497672
53,2020-05-01,140.0,3.0,0.02142857142857143,3.004366239624833,9.0,2.0,0.2222222222222222,3.6460904947526,7.0,1.0,0.14285714285714285,0.9815971445380599,47.0,1.0,0.02127659574468085,1.2429579736426173,203.0,0.6896551724137931,0.04433497536945813,0.034482758620689655,0.2315270935960591,2.555252673759702,2.2187529631395275,217.82564212596995,290.0355663229243
54,2020-06-01,78.0,0.0,0.0,0.0,5.0,1.0,0.2,3.28148144527734,5.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,141.0,0.5531914893617021,0.03546099290780142,0.03546099290780142,0.375886524822695,0.11636459025806171,0.820370361319335,9.919641941472966,107.2388798089157
55,2020-07-01,62.0,2.0,0.03225806451612903,4.522701866101898,8.0,1.0,0.125,2.0509259032983373,7.0,2.0,0.2857142857142857,1.9631942890761198,45.0,1.0,0.022222222222222223,1.298200550248956,122.0,0.5081967213114754,0.06557377049180328,0.05737704918032787,0.36885245901639346,3.0243959648314775,2.4587556521813276,257.8183362639002,321.408737194893
56,2020-08-01,50.0,1.0,0.02,2.804075156983177,14.0,1.0,0.07142857142857142,1.1719576590276213,3.0,1.0,0.3333333333333333,2.2903933372554732,52.0,0.0,0.0,0.0,119.0,0.42016806722689076,0.11764705882352941,0.025210084033613446,0.4369747899159664,1.3738012192211089,1.566606538316568,117.11136663834289,204.78693306302455
57,2020-09-01,51.0,0.0,0.0,0.0,5.0,2.0,0.4,6.56296289055468,1.0,0.0,0.0,0.0,52.0,1.0,0.019230769230769232,1.1234427838692889,109.0,0.46788990825688076,0.045871559633027525,0.009174311926605505,0.47706422018348627,0.8370076992107929,1.9216014186059924,71.3517459221402,251.1918924510189
58,2020-10-01,54.0,1.0,0.018518518518518517,2.5963658860955343,4.0,1.0,0.25,4.101851806596675,77.0,5.0,0.06493506493506493,0.44618052024457266,38.0,1.0,0.02631578947368421,1.5373427568737634,173.0,0.31213872832369943,0.023121387283236993,0.44508670520231214,0.21965317919075145,1.4415380918819691,2.170435242452636,122.88567926678728,283.71946997706254
59,2020-11-01,41.0,0.0,0.0,0.0,9.0,2.0,0.2222222222222222,3.6460904947526,71.0,4.0,0.056338028169014086,0.38710873305726307,51.0,1.0,0.0196078431372549,1.1454710737490787,172.0,0.23837209302325582,0.05232558139534884,0.4127906976744186,0.29651162790697677,0.6902241817502448,1.2946675753897354,58.83900529469054,169.23904989258403
