,title,date,url,news
1721,News in Samoan for 13 May 2020,2020-05-13,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018746191/news-in-samoan-for-13-may-2020,False
1722,Samoa govt to re-open casinos,2020-05-12,https://www.rnz.co.nz/international/pacific-news/416394/samoa-govt-to-re-open-casinos,True
1723,News in Samoan for 12 May 2020,2020-05-12,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018746036/news-in-samoan-for-12-may-2020,False
1724,Curbs on government lawyers latest move in Samoa controversy,2020-05-11,https://www.rnz.co.nz/international/pacific-news/416362/curbs-on-government-lawyers-latest-move-in-samoa-controversy,True
1725,Samoa PM defends world rugby vote,2020-05-11,https://www.rnz.co.nz/international/pacific-news/416347/samoa-pm-defends-world-rugby-vote,True
1726,Samoa Supreme Court judge did not leak letter says lawyer,2020-05-11,https://www.rnz.co.nz/international/pacific-news/416336/samoa-supreme-court-judge-did-not-leak-letter-says-lawyer,True
1727,News in Samoan for 11 May 2020,2020-05-11,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018745893/news-in-samoan-for-11-may-2020,False
1728,Protesters make presence felt over controversial bills in Samoa,2020-05-08,https://www.rnz.co.nz/international/pacific-news/416179/protesters-make-presence-felt-over-controversial-bills-in-samoa,True
1729,Samoa's controversial bills to be taken to villages,2020-05-08,https://www.rnz.co.nz/international/pacific-news/416165/samoa-s-controversial-bills-to-be-taken-to-villages,True
1730,News in Samoan for 8 May 2020,2020-05-08,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018745595/news-in-samoan-for-8-may-2020,False
1731,Samoa AG office warns lawyers not to take part in law society submission,2020-05-07,https://www.rnz.co.nz/international/pacific-news/416102/samoa-ag-office-warns-lawyers-not-to-take-part-in-law-society-submission,True
1732,A surge in poverty as tourism jobs in Samoa disappear,2020-05-07,https://www.rnz.co.nz/international/pacific-news/416094/a-surge-in-poverty-as-tourism-jobs-in-samoa-disappear,True
1733,Samoa church minister subject of police probe into death of a student,2020-05-07,https://www.rnz.co.nz/international/pacific-news/416084/samoa-church-minister-subject-of-police-probe-into-death-of-a-student,True
1734,Arrest in Samoa after discovery of sea cucumbers ready for export,2020-05-07,https://www.rnz.co.nz/international/pacific-news/416082/arrest-in-samoa-after-discovery-of-sea-cucumbers-ready-for-export,True
1735,News in Samoan for 7 May 2020,2020-05-07,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018745425/news-in-samoan-for-7-may-2020,False
1736,Samoa union concerned about termination processes,2020-05-06,https://www.rnz.co.nz/international/pacific-news/415996/samoa-union-concerned-about-termination-processes,True
1737,Samoa PM hits out at NZ Law Society,2020-05-06,https://www.rnz.co.nz/international/pacific-news/415963/samoa-pm-hits-out-at-nz-law-society,True
1738,News in Samoan for 6 May 2019,2020-05-06,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018745268/news-in-samoan-for-6-may-2019,False
1739,Samoa PM's letter disregarded in alleged assassination plot case,2020-05-05,https://www.rnz.co.nz/international/pacific-news/415886/samoa-pm-s-letter-disregarded-in-alleged-assassination-plot-case,True
1740,News in Samoan for 5 May 2020,2020-05-05,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018745117/news-in-samoan-for-5-may-2020,False
1741,Sport: 50 days and counting - Manuma Samoa close to going home,2020-05-05,https://www.rnz.co.nz/international/pacific-news/415827/sport-50-days-and-counting-manuma-samoa-close-to-going-home,True
1742,Increase in family violence in Samoa during lockdown says NGO,2020-05-05,https://www.rnz.co.nz/international/pacific-news/415826/increase-in-family-violence-in-samoa-during-lockdown-says-ngo,True
1743,NZ Law Society raises concerns about court changes in Samoa,2020-05-04,https://www.rnz.co.nz/international/pacific-news/415803/nz-law-society-raises-concerns-about-court-changes-in-samoa,True
1744,Samoan lawyer says PM puts himself above the law,2020-05-04,https://www.rnz.co.nz/international/pacific-news/415763/samoan-lawyer-says-pm-puts-himself-above-the-law,True
1745,The masses return to church in Samoa,2020-05-04,https://www.rnz.co.nz/international/pacific-news/415760/the-masses-return-to-church-in-samoa,True
1746,News in Samoan for  4 May 2020,2020-05-03,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018744976/news-in-samoan-for-4-may-2020,False
1747,Samoa's former head of state blasts PM over Constitution comments,2020-05-03,https://www.rnz.co.nz/international/pacific-news/415702/samoa-s-former-head-of-state-blasts-pm-over-constitution-comments,True
1748,Samoa PM's stoush with deputy a breach of protocol - former AG,2020-05-03,https://www.rnz.co.nz/international/pacific-news/415675/samoa-pm-s-stoush-with-deputy-a-breach-of-protocol-former-ag,True
1749,Restrictions around school and church eased in Samoa,2020-05-02,https://www.rnz.co.nz/international/pacific-news/415629/restrictions-around-school-and-church-eased-in-samoa,True
1750,Samoa political parties call on PM to delay controversial bills,2020-05-01,https://www.rnz.co.nz/international/pacific-news/415579/samoa-political-parties-call-on-pm-to-delay-controversial-bills,True
1751,News in Samoan for 1 May 2020,2020-05-01,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018744673/news-in-samoan-for-1-may-2020,False
1752,Samoa women register party for 2021 election,2020-04-30,https://www.rnz.co.nz/international/pacific-news/415483/samoa-women-register-party-for-2021-election,True
1753,American Samoa official upset at Samoa PM comments,2020-04-30,https://www.rnz.co.nz/international/pacific-news/415457/american-samoa-official-upset-at-samoa-pm-comments,True
1754,Air NZ confirms Apia flight will collect Auckland bound passengers,2020-04-30,https://www.rnz.co.nz/international/pacific-news/415459/air-nz-confirms-apia-flight-will-collect-auckland-bound-passengers,True
1755,News in Samoan for 30 April 2020,2020-04-30,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018744524/news-in-samoan-for-30-april-2020,False
1756,Dateline Pacific for 29th April,2020-04-29,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018744530/dateline-pacific-for-29th-april,False
1757,Samoan 2021 election date announced,2020-04-29,https://www.rnz.co.nz/international/pacific-news/415413/samoan-2021-election-date-announced,True
1758,Samoa's PM and Deputy PM face off in the House,2020-04-29,https://www.rnz.co.nz/international/pacific-news/415383/samoa-s-pm-and-deputy-pm-face-off-in-the-house,True
1759,News in Samoan for 29 April 2020,2020-04-29,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018744359/news-in-samoan-for-29-april-2020,False
1760,WHO Covid-19 test kits to Samoa delayed,2020-04-28,https://www.rnz.co.nz/international/pacific-news/415327/who-covid-19-test-kits-to-samoa-delayed,True
1761,Former Samoan AG outlines support for controversial bills,2020-04-28,https://www.rnz.co.nz/international/pacific-news/415324/former-samoan-ag-outlines-support-for-controversial-bills,True
1762,Samoa govt depts fail health and safety standards,2020-04-27,https://www.rnz.co.nz/international/pacific-news/415248/samoa-govt-depts-fail-health-and-safety-standards,True
1763,Samoa Law Society says govt could undermine constitution,2020-04-27,https://www.rnz.co.nz/international/pacific-news/415234/samoa-law-society-says-govt-could-undermine-constitution,True
1764,World Bank approves further funding to Samoa,2020-04-27,https://www.rnz.co.nz/international/pacific-news/415228/world-bank-approves-further-funding-to-samoa,True
1765,Samoa's associate Minister of Justice under investigation,2020-04-27,https://www.rnz.co.nz/international/pacific-news/415199/samoa-s-associate-minister-of-justice-under-investigation,True
1766,News in Samoan for 27 April 2020,2020-04-27,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018744145/news-in-samoan-for-27-april-2020,False
1767,Samoa Ombudsman warns of discriminating people with disabilities,2020-04-27,https://www.rnz.co.nz/international/pacific-news/415176/samoa-ombudsman-warns-of-discriminating-people-with-disabilities,True
1768,Fishing vessels allowed to dock in Samoa temporarily,2020-04-25,https://www.rnz.co.nz/international/pacific-news/415113/fishing-vessels-allowed-to-dock-in-samoa-temporarily,True
1769,Repatriation flight from Samoa brings more than 200 to Auckland,2020-04-24,https://www.rnz.co.nz/international/pacific-news/415061/repatriation-flight-from-samoa-brings-more-than-200-to-auckland,True
1770,News in Samoan for 24 April 2020,2020-04-24,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018743846/news-in-samoan-for-24-april-2020,False
1771,UN and Japan help Samoa politicians work remotely,2020-04-23,https://www.rnz.co.nz/international/pacific-news/414942/un-and-japan-help-samoa-politicians-work-remotely,True
1772,News in Samoan for 23 April 2020,2020-04-23,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018743692/news-in-samoan-for-23-april-2020,False
1773,Samoa customs agents intercept $90K cocaine package,2020-04-23,https://www.rnz.co.nz/international/pacific-news/414909/samoa-customs-agents-intercept-90k-cocaine-package,True
1774,News in Samoan for 22 April 2020,2020-04-22,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018743538/news-in-samoan-for-22-april-2020,False
1775,Homes and graves to be relocated to make way for airport in Samoa,2020-04-22,https://www.rnz.co.nz/international/pacific-news/414801/homes-and-graves-to-be-relocated-to-make-way-for-airport-in-samoa,True
1776,ADB boosts Covid-19 response in Tonga and Samoa,2020-04-21,https://www.rnz.co.nz/international/pacific-news/414679/adb-boosts-covid-19-response-in-tonga-and-samoa,True
1777,Retired judge adds his concerns to Samoa govt legislation,2020-04-21,https://www.rnz.co.nz/international/pacific-news/414716/retired-judge-adds-his-concerns-to-samoa-govt-legislation,True
1778,News in Samoan for 21 April 2020,2020-04-21,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018743387/news-in-samoan-for-21-april-2020,False
1779,Samoa court sets bail hearing for alleged PM assassin,2020-04-21,https://www.rnz.co.nz/international/pacific-news/414703/samoa-court-sets-bail-hearing-for-alleged-pm-assassin,True
1780,Close to 300 arrested in Samoa for breaking Covid-19 orders,2020-04-20,https://www.rnz.co.nz/international/pacific-news/414619/close-to-300-arrested-in-samoa-for-breaking-covid-19-orders,True
1781,News in Samoan for 20 April 2020,2020-04-20,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018743247/news-in-samoan-for-20-april-2020,False
1782,Samoa Govt pushes major change under cloak of Covid-19 - law society,2020-04-18,https://www.rnz.co.nz/international/pacific-news/414336/samoa-govt-pushes-major-change-under-cloak-of-covid-19-law-society,True
1783,Samoan sailors on USS Theodore Roosevelt test positive for Covid-19,2020-04-17,https://www.rnz.co.nz/international/pacific-news/414468/samoan-sailors-on-uss-theodore-roosevelt-test-positive-for-covid-19,True
1784,News in Samoan for 17 April 2020 / webbed,2020-04-17,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018742958/news-in-samoan-for-17-april-2020-webbed,False
1785,Blaze destroys Samoa Regulator office in third major fire in days,2020-04-16,https://www.rnz.co.nz/international/pacific-news/414402/blaze-destroys-samoa-regulator-office-in-third-major-fire-in-days,True
1786,News in Samoan for 16 April 2020,2020-04-16,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018742784/news-in-samoan-for-16-april-2020,False
1787,Samoa eases some state of emergency restrictions,2020-04-15,https://www.rnz.co.nz/international/pacific-news/414255/samoa-eases-some-state-of-emergency-restrictions,True
1788,News in Samoan for 15 April 2020,2020-04-15,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018742629/news-in-samoan-for-15-april-2020,False
1789,News in Samoan for 14 April 2020,2020-04-14,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018742492/news-in-samoan-for-14-april-2020,False
1790,Judges warn Samoan govt about judicial reform,2020-04-13,https://www.rnz.co.nz/international/pacific-news/414135/judges-warn-samoan-govt-about-judicial-reform,True
1791,Further plea for help as 50 hotels close in Samoa and hundreds jobless,2020-04-12,https://www.rnz.co.nz/international/pacific-news/414082/further-plea-for-help-as-50-hotels-close-in-samoa-and-hundreds-jobless,True
1792,Samoa still Covid-free but borders to remain closed,2020-04-11,https://www.rnz.co.nz/international/pacific-news/414024/samoa-still-covid-free-but-borders-to-remain-closed,True
1793,Former Samoa league player grateful for newborn during lockdown,2020-04-10,https://www.rnz.co.nz/international/pacific-news/413978/former-samoa-league-player-grateful-for-newborn-during-lockdown,True
1794,No link between 5G and Covid-19 says Samoa office,2020-04-08,https://www.rnz.co.nz/international/pacific-news/413740/no-link-between-5g-and-covid-19-says-samoa-office,True
1795,Samoa Parliament debates $US23m 'Covid-19' budget,2020-04-07,https://www.rnz.co.nz/international/pacific-news/413644/samoa-parliament-debates-us23m-covid-19-budget,True
1796,Samoa businesses forced to cut hours for staff,2020-04-07,https://www.rnz.co.nz/international/pacific-news/413623/samoa-businesses-forced-to-cut-hours-for-staff,True
1797,Samoa media operator starts bounty for escaped criminal,2020-04-06,https://www.rnz.co.nz/international/pacific-news/413533/samoa-media-operator-starts-bounty-for-escaped-criminal,True
1798,News in Samoan for 6 April 2020,2020-04-06,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018741599/news-in-samoan-for-6-april-2020,False
1799,Tonga and Samoa extend anti-Covid-19 measures,2020-04-05,https://www.rnz.co.nz/international/pacific-news/413401/tonga-and-samoa-extend-anti-covid-19-measures,True
1800,Sport: The future of rugby unions in Pacific uncertain,2020-04-04,https://www.rnz.co.nz/international/pacific-news/413436/sport-the-future-of-rugby-unions-in-pacific-uncertain,True
1801,Samoa hotels accommodate quarantined travelers,2020-04-04,https://www.rnz.co.nz/international/pacific-news/413432/samoa-hotels-accommodate-quarantined-travelers,True
1802,Samoa union members await govt Covid-19 package,2020-04-03,https://www.rnz.co.nz/international/pacific-news/413329/samoa-union-members-await-govt-covid-19-package,True
1803,"Brawl at Samoa's new prison, five injured",2020-04-02,https://www.rnz.co.nz/international/pacific-news/413218/brawl-at-samoa-s-new-prison-five-injured,True
1804,News in Samoan for 2 April 2020,2020-04-02,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018741122/news-in-samoan-for-2-april-2020,False
1805,Sport: Manumā Samoa test negative for Covid-19 during extended stay in NZ,2020-04-02,https://www.rnz.co.nz/international/pacific-news/413212/sport-manuma-samoa-test-negative-for-covid-19-during-extended-stay-in-nz,True
1806,Samoa bans pork imports,2020-04-02,https://www.rnz.co.nz/international/pacific-news/413211/samoa-bans-pork-imports,True
1807,Samoa police step up manhunt for escaped convict,2020-04-01,https://www.rnz.co.nz/international/pacific-news/413120/samoa-police-step-up-manhunt-for-escaped-convict,True
1808,Vital medical supplies arrive in Samoa,2020-04-01,https://www.rnz.co.nz/international/pacific-news/413112/vital-medical-supplies-arrive-in-samoa,True
1809,News in Samoan for 1 April 2020,2020-04-01,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018740960/news-in-samoan-for-1-april-2020,False
1810,Samoa ends lease with Malaysia-based airline,2020-03-31,https://www.rnz.co.nz/international/pacific-news/413006/samoa-ends-lease-with-malaysia-based-airline,True
1811,Samoa police prosecutor charged with manslaughter,2020-03-30,https://www.rnz.co.nz/international/pacific-news/412891/samoa-police-prosecutor-charged-with-manslaughter,True
1812,World Bank assists Samoa's Covid-19 response,2020-03-30,https://www.rnz.co.nz/international/pacific-news/412889/world-bank-assists-samoa-s-covid-19-response,True
1813,Clean out of Samoa's beleaguered prisons continue,2020-03-28,https://www.rnz.co.nz/international/pacific-news/412819/clean-out-of-samoa-s-beleaguered-prisons-continue,True
1814,News in Samoan for 27 March 2020,2020-03-27,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018740344/news-in-samoan-for-27-march-2020,False
1815,Samoa officially on lock down,2020-03-26,https://www.rnz.co.nz/international/pacific-news/412647/samoa-officially-on-lock-down,True
1816,Samoa police and prison portfolio now under one Minister,2020-03-26,https://www.rnz.co.nz/international/pacific-news/412628/samoa-police-and-prison-portfolio-now-under-one-minister,True
1817,News in Samoan for 26 March 2020,2020-03-26,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018740166/news-in-samoan-for-26-march-2020,False
1818,Samoa to fine people who don't adhere to Covid-19 restrictions,2020-03-25,https://www.rnz.co.nz/international/pacific-news/412587/samoa-to-fine-people-who-don-t-adhere-to-covid-19-restrictions,True
1819,News in Samoan for 25 March 2020,2020-03-25,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018740002/news-in-samoan-for-25-march-2020,False
1820,Samoa waits for seven COVID-19 tests,2020-03-24,https://www.rnz.co.nz/international/pacific-news/412513/samoa-waits-for-seven-covid-19-tests,True
1821,Samoa's prisons commissioner resigns after mass prison breakout,2020-03-24,https://www.rnz.co.nz/international/pacific-news/412498/samoa-s-prisons-commissioner-resigns-after-mass-prison-breakout,True
1822,"Samoa police catch one more escapee, 15 still at large",2020-03-24,https://www.rnz.co.nz/international/pacific-news/412455/samoa-police-catch-one-more-escapee-15-still-at-large,True
1823,News in Samoan for 24 March 2020,2020-03-24,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018739802/news-in-samoan-for-24-march-2020,False
1824,Samoa's police warn against violation of State of Emergency orders,2020-03-23,https://www.rnz.co.nz/international/pacific-news/412412/samoa-s-police-warn-against-violation-of-state-of-emergency-orders,True
1825,News in Samoan for 23 March 2020,2020-03-23,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018739623/news-in-samoan-for-23-march-2020,False
1826,Samoan woman faces online abuse after local media name her,2020-03-20,https://www.rnz.co.nz/international/pacific-news/412210/samoan-woman-faces-online-abuse-after-local-media-name-her,True
1827,News in Samoan for 20 March 2020,2020-03-20,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018739280/news-in-samoan-for-20-march-2020,False
1828,Samoa's COVID-19 results expected sooner than first announced,2020-03-19,https://www.rnz.co.nz/international/pacific-news/412131/samoa-s-covid-19-results-expected-sooner-than-first-announced,True
1829,News in Samoan for 19 March 2020,2020-03-19,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018739085/news-in-samoan-for-19-march-2020,False
1830,Coronavirus: 10-20 day wait for Samoa test result,2020-03-19,https://www.rnz.co.nz/international/pacific-news/412091/coronavirus-10-20-day-wait-for-samoa-test-result,True
1831,Covid-19: Suspected case in Samoa,2020-03-18,https://www.rnz.co.nz/international/pacific-news/412088/covid-19-suspected-case-in-samoa,True
1832,Sport: Manumā Samoa rugby team in self-isolation,2020-03-18,https://www.rnz.co.nz/international/pacific-news/412029/sport-manuma-samoa-rugby-team-in-self-isolation,True
1833,Conspiracy suspect back in custody in Samoa,2020-03-18,https://www.rnz.co.nz/international/pacific-news/412017/conspiracy-suspect-back-in-custody-in-samoa,True
1834,News in Samoan for 18 March 2020,2020-03-18,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018738899/news-in-samoan-for-18-march-2020,False
1835,Samoa looks at adding 2 more Cabinet ministers from 2021,2020-03-17,https://www.rnz.co.nz/international/pacific-news/411967/samoa-looks-at-adding-2-more-cabinet-ministers-from-2021,True
1836,News in Samoan for 17 March 2020,2020-03-17,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018738720/news-in-samoan-for-17-march-2020,False
1837,COVID-19 Health WARNING in Samoan from 16 March 2020,2020-03-16,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018738662/covid-19-health-warning-in-samoan-from-16-march-2020,False
1838,"Covid-19: Three cases confirmed on Guam, emergency declared",2020-03-16,https://www.rnz.co.nz/international/pacific-news/411810/covid-19-three-cases-confirmed-on-guam-emergency-declared,True
1839,News in Samoan for 16 March 2020,2020-03-16,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018738546/news-in-samoan-for-16-march-2020,False
1840,Samoa court rules in customary land dispute,2020-03-14,https://www.rnz.co.nz/international/pacific-news/411724/samoa-court-rules-in-customary-land-dispute,True
1841,News in Samoan for 13 March 2020,2020-03-13,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018738221/news-in-samoan-for-13-march-2020,False
1842,Sport: Rapid Rugby an opportunity for Pacific players,2020-03-13,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018738188/sport-rapid-rugby-an-opportunity-for-pacific-players,False
1843,Suspended Samoan lawyer faces another battle to clear name,2020-03-12,https://www.rnz.co.nz/international/pacific-news/411587/suspended-samoan-lawyer-faces-another-battle-to-clear-name,True
1844,Samoa police charge blogger over alleged bribe,2020-03-12,https://www.rnz.co.nz/international/pacific-news/411530/samoa-police-charge-blogger-over-alleged-bribe,True
1845,Covid-19: Samoa ready to quarantine suspected carriers,2020-03-12,https://www.rnz.co.nz/international/pacific-news/411522/covid-19-samoa-ready-to-quarantine-suspected-carriers,True
1846,News in Samoan for 12 March 2020,2020-03-12,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018738014/news-in-samoan-for-12-march-2020,False
1847,Coronavirus: Samoa university launches pandemic plan,2020-03-11,https://www.rnz.co.nz/international/pacific-news/411453/coronavirus-samoa-university-launches-pandemic-plan,True
1848,"Covid-19: WHO preparing Samoa, Tokelau",2020-03-11,https://www.rnz.co.nz/international/pacific-news/411419/covid-19-who-preparing-samoa-tokelau,True
1849,News in Samoan for 11 March 2020,2020-03-11,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018737834/news-in-samoan-for-11-march-2020,False
1850,Samoa hotels approach govt for financial assistance,2020-03-10,https://www.rnz.co.nz/international/pacific-news/411385/samoa-hotels-approach-govt-for-financial-assistance,True
1851,Shipping delays: Samoan wholesalers start rationing,2020-03-10,https://www.rnz.co.nz/international/pacific-news/411373/shipping-delays-samoan-wholesalers-start-rationing,True
1852,Samoa appoints first ambassador to Fiji,2020-03-10,https://www.rnz.co.nz/international/pacific-news/411380/samoa-appoints-first-ambassador-to-fiji,True
1853,Samoan man pleads guilty to murder of Chinese businessman,2020-03-10,https://www.rnz.co.nz/international/pacific-news/411331/samoan-man-pleads-guilty-to-murder-of-chinese-businessman,True
1854,News in Samoa for 10 March 2020,2020-03-10,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018737669/news-in-samoa-for-10-march-2020,False
1855,Samoan journalists group to file complaint against online news service,2020-03-09,https://www.rnz.co.nz/international/pacific-news/411309/samoan-journalists-group-to-file-complaint-against-online-news-service,True
1856,Police in Samoa refer death of couple to coroner,2020-03-09,https://www.rnz.co.nz/international/pacific-news/411272/police-in-samoa-refer-death-of-couple-to-coroner,True
1857,Samoan man to be extradited to NZ over sex charges,2020-03-09,https://www.rnz.co.nz/international/pacific-news/411247/samoan-man-to-be-extradited-to-nz-over-sex-charges,True
1858,Sport: OFC Champions League quarter finalists decided,2020-03-09,https://www.rnz.co.nz/international/pacific-news/411270/sport-ofc-champions-league-quarter-finalists-decided,True
1859,Calling Home: Claire Harvey in Palau,2020-03-08,https://www.rnz.co.nz/national/programmes/sunday/audio/2018737468/calling-home-claire-harvey-in-palau,False
1860,Gender violence in Samoa: 'You have to speak out',2020-03-07,https://www.rnz.co.nz/international/pacific-news/411156/gender-violence-in-samoa-you-have-to-speak-out,True
1861,Samoa's PM blasts media over court reports of sexual offending,2020-03-06,https://www.rnz.co.nz/international/pacific-news/411140/samoa-s-pm-blasts-media-over-court-reports-of-sexual-offending,True
1862,Sport: Samoa's Lupe o le Soaga seals historic win,2020-03-06,https://www.rnz.co.nz/international/pacific-news/411081/sport-samoa-s-lupe-o-le-soaga-seals-historic-win,True
1863,News in Samoan for 6 March 2020,2020-03-06,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018737173/news-in-samoan-for-6-march-2020,False
1864,"Covid-19: Samoan, Northern Marianas economies hard hit",2020-03-06,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018737163/covid-19-samoan-northern-marianas-economies-hard-hit,False
1865,Coronavirus deals another blow to beleaguered Samoa tourism,2020-03-05,https://www.rnz.co.nz/international/pacific-news/411039/coronavirus-deals-another-blow-to-beleaguered-samoa-tourism,True
1866,Samoa Lands and Titles appeal court strips prominent matai of title,2020-03-05,https://www.rnz.co.nz/international/pacific-news/411029/samoa-lands-and-titles-appeal-court-strips-prominent-matai-of-title,True
1867,Cargo ship denied entry to Apia amid coronavirus fears,2020-03-05,https://www.rnz.co.nz/international/pacific-news/411023/cargo-ship-denied-entry-to-apia-amid-coronavirus-fears,True
1868,Sport: Samoan boxer Ah Tong advances in Olympic qualifiers,2020-03-05,https://www.rnz.co.nz/international/pacific-news/411000/sport-samoan-boxer-ah-tong-advances-in-olympic-qualifiers,True
1869,News in Samoan for 5 March 2020,2020-03-05,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018736987/news-in-samoan-for-5-march-2020,False
1870,Coronavirus deals another blow to beleaguered Samoa tourism,2020-03-05,https://www.rnz.co.nz/international/programmes/datelinepacific/audio/2018736986/coronavirus-deals-another-blow-to-beleaguered-samoa-tourism,False
1871,Call for more appropriate UN children's rights translations in Samoa,2020-03-04,https://www.rnz.co.nz/international/pacific-news/410884/call-for-more-appropriate-un-children-s-rights-translations-in-samoa,True
1872,News in Samoan for 4 March 2020,2020-03-04,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018736801/news-in-samoan-for-4-march-2020,False
1873,Samoa Ombudsman highlights family violence at UN meeting,2020-03-03,https://www.rnz.co.nz/international/pacific-news/410861/samoa-ombudsman-highlights-family-violence-at-un-meeting,True
1874,SPC urges UN committee to make most of time in Samoa,2020-03-03,https://www.rnz.co.nz/international/pacific-news/410831/spc-urges-un-committee-to-make-most-of-time-in-samoa,True
1875,Samoa hosts historic UN committee session,2020-03-03,https://www.rnz.co.nz/international/pacific-news/410794/samoa-hosts-historic-un-committee-session,True
1876,"Samoan women already at decision-making table, govt official says",2020-03-02,https://www.rnz.co.nz/international/pacific-news/410792/samoan-women-already-at-decision-making-table-govt-official-says,True
1877,Security tightened around Samoan PM,2020-03-02,https://www.rnz.co.nz/international/pacific-news/410778/security-tightened-around-samoan-pm,True
1878,2 sacked over leaking exam papers in Samoa,2020-03-02,https://www.rnz.co.nz/international/pacific-news/410748/2-sacked-over-leaking-exam-papers-in-samoa,True
1879,Covid-19: Samoa reduces flights from NZ,2020-03-02,https://www.rnz.co.nz/international/pacific-news/410681/covid-19-samoa-reduces-flights-from-nz,True
1880,Sport: Samoa out to stop sevens slide,2020-02-29,https://www.rnz.co.nz/international/pacific-news/410646/sport-samoa-out-to-stop-sevens-slide,True
1881,Samoa PM assassination plot accused granted bail,2020-02-28,https://www.rnz.co.nz/international/pacific-news/410605/samoa-pm-assassination-plot-accused-granted-bail,True
1882,Samoa's proposal designed to revive talks between airlines - PM,2020-02-27,https://www.rnz.co.nz/international/pacific-news/410530/samoa-s-proposal-designed-to-revive-talks-between-airlines-pm,True
1883,News in Samoan for 27 February 2020,2020-02-27,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018735928/news-in-samoan-for-27-february-2020,False
1884,The art of Samoan tatau: Maintaining safe tattooing practices,2020-02-27,https://www.rnz.co.nz/international/pacific-news/410425/the-art-of-samoan-tatau-maintaining-safe-tattooing-practices,True
1885,Sport: Samoan sailor says cost of participation a barrier for Pasifika,2020-02-26,https://www.rnz.co.nz/international/pacific-news/410404/sport-samoan-sailor-says-cost-of-participation-a-barrier-for-pasifika,True
1886,High-profile court case into death of Samoan MP's son under way,2020-02-26,https://www.rnz.co.nz/international/pacific-news/410399/high-profile-court-case-into-death-of-samoan-mp-s-son-under-way,True
1887,Sport: Fiji will host Rapid Rugby opener but no games in China,2020-02-26,https://www.rnz.co.nz/international/pacific-news/410372/sport-fiji-will-host-rapid-rugby-opener-but-no-games-in-china,True
1888,News in Samoan for 26 February 2020,2020-02-26,https://www.rnz.co.nz/international/programmes/pacificlangaugesnews/audio/2018735765/news-in-samoan-for-26-february-2020,False
1889,"Samoa's bee population in decline, warns growers' group",2020-02-25,https://www.rnz.co.nz/international/pacific-news/410321/samoa-s-bee-population-in-decline-warns-growers-group,True
