date,ym,vanuatu_vbr_body_count,vanuatu_vbr_epu_count,vanuatu_vbr_ratio,vanuatu_rnz_body_count,vanuatu_rnz_epu_count,vanuatu_rnz_ratio,vanuatu_daily_post_body_count,vanuatu_daily_post_epu_count,vanuatu_daily_post_ratio,vanuatu_abc_au_body_count,vanuatu_abc_au_epu_count,vanuatu_abc_au_ratio,news_total,vanuatu_vbr_weights,vanuatu_rnz_weights,vanuatu_daily_post_weights,vanuatu_abc_au_weights,vanuatu_vbr_z_score,vanuatu_rnz_z_score,vanuatu_daily_post_z_score,vanuatu_abc_au_z_score,z_score_unweighted,z_score_weighted,epu_weighted,epu_unweighted,epu_inflation
2021-10-01,2021-10,22.0,0.0,0.0,42.0,0.0,0.0,282,2.0,0.0070921985815602835,4.0,1.0,0.25,350.0,0.06285714285714286,0.12,0.8057142857142857,0.011428571428571429,0.0,0.0,0.6684789858399653,2.371972542932438,0.7601128821931009,0.5657113262245713,48.42862544176414,138.13412270281393,48.42862544176414
2021-11-01,2021-11,27.0,1.0,0.037037037037037035,37.0,0.0,0.0,261,5.0,0.019157088122605363,3.0,1.0,0.3333333333333333,328.0,0.08231707317073171,0.11280487804878049,0.7957317073170732,0.009146341463414634,2.0832930945603034,0.0,1.8056616284182971,3.1626300572432506,1.762896195055463,1.6372392949452241,140.15849585794697,320.3683624167965,140.15849585794697
2021-12-01,2021-12,15.0,0.0,0.0,40.0,0.0,0.0,226,3.0,0.01327433628318584,2.0,1.0,0.5,283.0,0.053003533568904596,0.1413427561837456,0.7985865724381626,0.007067137809187279,0.0,0.0,1.2511796947358644,4.743945085864876,1.498781195150185,1.0327014176043643,88.40606123287542,272.3711574499413,88.40606123287542
2022-01-01,2022-1,16.0,1.0,0.0625,12.0,0.0,0.0,186,4.0,0.021505376344086023,4.0,0.0,0.0,218.0,0.07339449541284404,0.05504587155963303,0.8532110091743119,0.01834862385321101,3.5155570970705123,0.0,2.0270007957727985,0.0,1.3856394732108277,1.9874819337929757,170.1415787205296,251.8100896568441,170.1415787205296
2022-02-01,2022-2,19.0,1.0,0.05263157894736842,42.0,0.0,0.0,218,4.0,0.01834862385321101,2.0,0.0,0.0,281.0,0.06761565836298933,0.1494661921708185,0.7758007117437722,0.0071174377224199285,2.960469134375168,0.0,1.7294593945584427,0.0,1.1724821322334027,1.5418898988144794,131.9959578685959,213.07334017744103,131.9959578685959
2022-03-01,2022-3,22.0,0.0,0.0,43.0,0.0,0.0,272,3.0,0.011029411764705883,1.0,0.0,0.0,338.0,0.0650887573964497,0.12721893491124261,0.8047337278106509,0.0029585798816568047,0.0,0.0,1.039583128714358,0.0,0.2598957821785895,0.836587606539365,71.61742388419786,47.23045314245949,71.61742388419786
2022-04-01,2022-4,19.0,1.0,0.05263157894736842,50.0,0.0,0.0,226,2.0,0.008849557522123894,1.0,0.0,0.0,296.0,0.06418918918918919,0.16891891891891891,0.7635135135135135,0.0033783783783783786,2.960469134375168,0.0,0.8341197964905762,0.0,0.9486472327164361,0.8268918498648595,70.78740308277995,172.39617472033214,70.78740308277995
2022-05-01,2022-5,57.0,0.0,0.0,56.0,0.0,0.0,273,4.0,0.014652014652014652,3.0,0.0,0.0,389.0,0.14652956298200515,0.14395886889460155,0.7017994858611826,0.007712082262210797,0.0,0.0,1.3810335092078405,0.0,0.34525837730196013,0.9692086067191272,82.97065731913925,62.743263759457776,82.97065731913925
2022-06-01,2022-6,23.0,0.0,0.0,47.0,0.0,0.0,249,2.0,0.008032128514056224,3.0,1.0,0.3333333333333333,322.0,0.07142857142857142,0.14596273291925466,0.7732919254658385,0.009316770186335404,0.0,0.0,0.7570725863729727,3.1626300572432506,0.9799256609040559,0.6149036154614905,52.6398102627871,178.08035444999786,52.6398102627871
2022-07-01,2022-7,1.0,0.0,0.0,33.0,0.0,0.0,225,1.0,0.0044444444444444444,2.0,1.0,0.5,261.0,0.0038314176245210726,0.12643678160919541,0.8620689655172413,0.007662835249042145,0.0,0.0,0.418913497793045,4.743945085864876,1.2907146459144803,0.3974843953071451,34.027289196671106,234.5595495746067,34.027289196671106
2022-08-01,2022-8,1.0,0.0,0.0,47.0,0.0,0.0,255,6.0,0.023529411764705882,5.0,0.0,0.0,308.0,0.003246753246753247,0.1525974025974026,0.827922077922078,0.016233766233766232,0.0,0.0,2.217777341257297,0.0,0.5544443353143242,1.8361468247422428,157.1862939796031,100.75830003724691,157.1862939796031
2022-09-01,2022-9,1.0,0.0,0.0,50.0,0.0,0.0,227,3.0,0.013215859030837005,2.0,0.0,0.0,280.0,0.0035714285714285713,0.17857142857142858,0.8107142857142857,0.007142857142857143,0.0,0.0,1.2456678899132394,0.0,0.31141697247830985,1.0098807536082335,86.4524616887817,56.59331830285894,86.4524616887817
2022-10-01,2022-10,0.0,0.0,0.0,54.0,0.0,0.0,210,3.0,0.014285714285714285,2.0,1.0,0.5,266.0,0.0,0.20300751879699247,0.7894736842105263,0.007518796992481203,0.0,0.0,1.3465076714776445,4.743945085864876,1.52261318933563,1.0987011322632898,94.05607266505166,276.7021083997092,94.05607266505166
2022-11-01,2022-11,1.0,0.0,0.0,34.0,1.0,0.029411764705882353,255,2.0,0.00784313725490196,4.0,1.0,0.25,294.0,0.003401360544217687,0.11564625850340136,0.8673469387755102,0.013605442176870748,0.0,2.577378496040991,0.7392591137524323,2.371972542932438,1.4221525381814653,0.9715300443673254,83.1693877124324,258.4455517244749,83.1693877124324
2022-12-01,2022-12,0.0,0.0,0.0,14.0,0.0,0.0,246,5.0,0.02032520325203252,3.0,0.0,0.0,263.0,0.0,0.053231939163498096,0.935361216730038,0.011406844106463879,0.0,0.0,1.915762947224291,0.0,0.47894073680607274,1.7919303612820365,153.40107270506257,87.03714942241857,153.40107270506257
2023-01-01,2023-1,0.0,0.0,0.0,18.0,0.0,0.0,162,5.0,0.030864197530864196,1.0,1.0,1.0,181.0,0.0,0.09944751381215469,0.8950276243093923,0.0055248618784530384,0.0,0.0,2.909121512451701,9.487890171729752,3.0992529210453634,2.656163398833731,227.38512805235538,563.2223756654816,227.38512805235538
2023-02-01,2023-2,1.0,0.0,0.0,37.0,0.0,0.0,229,1.0,0.004366812227074236,5.0,0.0,0.0,272.0,0.003676470588235294,0.13602941176470587,0.8419117647058824,0.01838235294117647,0.0,0.0,0.4115962314560485,0.0,0.10289905786401213,0.3465277095714526,29.665060383405482,18.699684504729227,29.665060383405482
2023-03-01,2023-3,0.0,0.0,0.0,49.0,0.0,0.0,239,3.0,0.012552301255230125,8.0,0.0,0.0,296.0,0.0,0.16554054054054054,0.8074324324324325,0.02702702702702703,0.0,0.0,1.183123895440608,0.0,0.295780973860152,0.955292604764545,81.77935565155025,53.75181278137648,81.77935565155025
2023-04-01,2023-4,12.0,1.0,0.08333333333333333,29.0,0.0,0.0,218,4.0,0.01834862385321101,5.0,0.0,0.0,264.0,0.045454545454545456,0.10984848484848485,0.8257575757575758,0.01893939393939394,4.687409462760683,0.0,1.7294593945584427,0.0,1.6042172143297813,1.6411782635108663,140.49569757983124,291.5318799581945,140.49569757983124
2023-05-01,2023-5,1.0,0.0,0.0,43.0,0.0,0.0,202,3.0,0.01485148514851485,3.0,0.0,0.0,249.0,0.004016064257028112,0.17269076305220885,0.8112449799196787,0.012048192771084338,0.0,0.0,1.3998347079718085,0.0,0.34995867699295213,1.1356088795594592,97.21561956971435,63.59744185519296,97.21561956971435
2023-06-01,2023-6,5.0,0.0,0.0,34.0,0.0,0.0,212,6.0,0.02830188679245283,3.0,0.0,0.0,254.0,0.01968503937007874,0.13385826771653545,0.8346456692913385,0.011811023622047244,0.0,0.0,2.6676095378330693,0.0,0.6669023844582673,2.22650874811264,190.60385254219582,121.1951250448017,190.60385254219582
2023-07-01,2023-7,12.0,0.0,0.0,30.0,0.0,0.0,226,3.0,0.01327433628318584,5.0,0.0,0.0,273.0,0.04395604395604396,0.10989010989010989,0.8278388278388278,0.018315018315018316,0.0,0.0,1.2511796947358644,0.0,0.3127949236839661,1.0357751319058803,88.66919147567353,56.84373121570345,88.66919147567353
2023-08-01,2023-8,10.0,0.0,0.0,43.0,0.0,0.0,223,3.0,0.013452914798206279,3.0,1.0,0.3333333333333333,279.0,0.035842293906810034,0.15412186379928317,0.7992831541218638,0.010752688172043012,0.0,0.0,1.2680117085663918,3.1626300572432506,1.1076604414524107,1.0475071726954663,89.67353164481628,201.2933959113857,89.67353164481628
2023-09-01,2023-9,5.0,0.0,0.0,39.0,0.0,0.0,211,4.0,0.018957345971563982,9.0,0.0,0.0,264.0,0.01893939393939394,0.14772727272727273,0.7992424242424242,0.03409090909090909,0.0,0.0,1.7868348247096706,0.0,0.44670870617741765,1.4281141970217441,122.25600642858016,81.17967301579135,122.25600642858016
2023-10-01,2023-10,0.0,0.0,0.0,38.0,0.0,0.0,208,2.0,0.009615384615384616,9.0,1.0,0.1111111111111111,255.0,0.0,0.14901960784313725,0.8156862745098039,0.03529411764705882,0.0,0.0,0.9063032404176454,1.0542100190810837,0.4901283148746823,0.7764665261905883,66.47066237104883,89.07025044975259,66.47066237104883
2023-11-01,2023-11,0.0,0.0,0.0,36.0,1.0,0.027777777777777776,228,5.0,0.021929824561403508,3.0,1.0,0.3333333333333333,267.0,0.0,0.1348314606741573,0.8539325842696629,0.011235955056179775,0.0,2.4341908018164915,2.0670073904262085,3.1626300572432506,1.9159570623714877,2.128825633162168,182.24153281016473,348.183873931124,182.24153281016473
2023-12-01,2023-12,0.0,0.0,0.0,20.0,0.0,0.0,212,1.0,0.0047169811320754715,4.0,0.0,0.0,236.0,0.0,0.0847457627118644,0.8983050847457628,0.01694915254237288,0.0,0.0,0.4446015896388449,0.0,0.11115039740971122,0.3993878686586234,34.190239085958865,20.19918750746695,34.190239085958865
2024-01-01,2024-1,0.0,0.0,0.0,10.0,0.0,0.0,191,1.0,0.005235602094240838,1.0,0.0,0.0,202.0,0.0,0.04950495049504951,0.9455445544554455,0.0049504950495049506,0.0,0.0,0.49348448692897967,0.0,0.12337112173224492,0.4666115693239362,39.945031803397484,22.420040584204152,39.945031803397484
2024-02-01,2024-2,0.0,0.0,0.0,24.0,0.0,0.0,224,5.0,0.022321428571428572,0.0,0.0,0.0,248.0,0.0,0.0967741935483871,0.9032258064516129,0.0,0.0,0.0,2.1039182366838194,0.0,0.5259795591709548,1.900313246036998,162.67936339286874,95.58544088354896,162.67936339286874
2024-03-01,2024-3,0.0,0.0,0.0,19.0,0.0,0.0,233,4.0,0.017167381974248927,1.0,0.0,0.0,253.0,0.0,0.07509881422924901,0.9209486166007905,0.003952569169960474,0.0,0.0,1.6181208069259247,0.0,0.4045302017314812,1.4902061186313853,127.57148496895323,73.51463951215439,127.57148496895323
2024-04-01,2024-4,0.0,0.0,0.0,14.0,0.0,0.0,199,5.0,0.02512562814070352,2.0,0.0,0.0,215.0,0.0,0.06511627906976744,0.9255813953488372,0.009302325581395349,0.0,0.0,2.3682295729506313,0.0,0.5920573932376578,2.191989232638026,187.64875405316957,107.59366210007522,187.64875405316957
2024-05-01,2024-5,0.0,0.0,0.0,24.0,0.0,0.0,247,7.0,0.02834008097165992,10.0,2.0,0.2,281.0,0.0,0.08540925266903915,0.8790035587188612,0.03558718861209965,0.0,0.0,2.671209550704639,1.8975780343459507,1.1421968962626474,2.4155321685676343,206.78550563022694,207.5696517126464,206.78550563022694
2024-06-01,2024-6,0.0,0.0,0.0,23.0,0.0,0.0,234,4.0,0.017094017094017096,3.0,1.0,0.3333333333333333,260.0,0.0,0.08846153846153847,0.9,0.011538461538461539,0.0,0.0,1.6112057607424808,3.1626300572432506,1.193458954496433,1.4865770699441165,127.2608144353463,216.88542520885932,127.2608144353463
2024-07-01,2024-7,0.0,0.0,0.0,26.0,0.0,0.0,247,3.0,0.012145748987854251,7.0,3.0,0.42857142857142855,280.0,0.0,0.09285714285714286,0.8821428571428571,0.025,0.0,0.0,1.144804093159131,4.0662386450270365,1.3027606845465418,1.1115367197339094,95.15488371783387,236.74865729461152,95.15488371783387
2024-08-01,2024-8,0.0,0.0,0.0,18.0,0.0,0.0,261,5.0,0.019157088122605363,5.0,2.0,0.4,284.0,0.0,0.06338028169014084,0.9190140845070423,0.017605633802816902,0.0,0.0,1.8056616284182971,3.7951560686919015,1.4002044242775495,1.7262445963402642,147.777937441976,254.45695538553193,147.777937441976
2024-09-01,2024-9,0.0,0.0,0.0,23.0,0.0,0.0,194,3.0,0.015463917525773196,3.0,2.0,0.6666666666666666,220.0,0.0,0.10454545454545454,0.8818181818181818,0.013636363636363636,0.0,0.0,1.4575598505685843,6.325260114486501,1.9457049912637714,1.3715563243352948,117.41427902249369,353.58991842270706,117.41427902249369
2024-10-01,2024-10,0.0,0.0,0.0,28.0,0.0,0.0,267,9.0,0.033707865168539325,3.0,1.0,0.3333333333333333,298.0,0.0,0.09395973154362416,0.8959731543624161,0.010067114093959731,0.0,0.0,3.17715293270006,3.1626300572432506,1.5849457474858277,2.878482292626328,246.41709353899827,288.0297064941621,246.41709353899827
2024-11-01,2024-11,0.0,0.0,0.0,24.0,0.0,0.0,214,2.0,0.009345794392523364,4.0,1.0,0.25,242.0,0.0,0.09917355371900827,0.8842975206611571,0.01652892561983471,0.0,0.0,0.8808928691909823,2.371972542932438,0.8132163530308552,0.8181775379280991,70.04140043230352,147.7845332253712,70.04140043230352
2024-12-01,2024-12,0.0,0.0,0.0,33.0,0.0,0.0,169,4.0,0.023668639053254437,16.0,2.0,0.125,218.0,0.0,0.15137614678899083,0.7752293577981652,0.07339449541284404,0.0,0.0,2.230900284104973,1.185986271466219,0.854221638892798,1.816504258519266,155.50476059282065,155.23635955460662,155.50476059282065
2025-01-01,2025-1,0.0,0.0,0.0,22.0,1.0,0.045454545454545456,262,4.0,0.015267175572519083,5.0,1.0,0.2,289.0,0.0,0.07612456747404844,0.9065743944636678,0.01730103806228374,0.0,3.98322131206335,1.4390158321135131,1.8975780343459507,1.8299537946307036,1.6406259759545463,140.44841811774293,332.5546348835343,140.44841811774293
2025-02-01,2025-2,0.0,0.0,0.0,42.0,0.0,0.0,204,4.0,0.0196078431372549,2.0,0.0,0.0,248.0,0.0,0.1693548387096774,0.8225806451612904,0.008064516129032258,0.0,0.0,1.8481477843810807,0.0,0.4620369460952702,1.5202505968295987,130.14349071429504,83.96525003103909,130.14349071429504
2025-03-01,2025-3,0.0,0.0,0.0,36.0,0.0,0.0,223,12.0,0.053811659192825115,3.0,1.0,0.3333333333333333,262.0,0.0,0.13740458015267176,0.851145038167939,0.011450381679389313,0.0,0.0,5.072046834265567,3.1626300572432506,2.0586692228772043,4.353260817606684,372.6678746087037,374.118731177067,372.6678746087037
2025-04-01,2025-4,0.0,0.0,0.0,34.0,1.0,0.029411764705882353,212,2.0,0.009433962264150943,2.0,0.0,0.0,248.0,0.0,0.13709677419354838,0.8548387096774194,0.008064516129032258,0.0,2.577378496040991,0.8892031792776898,0.0,0.8666454188296702,1.1134755760978385,95.32086262665428,157.4941136098743,95.32086262665428
2025-05-01,2025-5,0.0,0.0,0.0,33.0,0.0,0.0,240,6.0,0.025,5.0,0.0,0.0,278.0,0.0,0.11870503597122302,0.8633093525179856,0.017985611510791366,0.0,0.0,2.356388425085878,0.0,0.5890971062714695,2.034292165541765,174.14884368963217,107.05569378957483,174.14884368963217
2025-06-01,2025-6,0.0,0.0,0.0,40.0,0.0,0.0,235,4.0,0.01702127659574468,2.0,0.0,0.0,277.0,0.0,0.1444043321299639,0.8483754512635379,0.007220216606498195,0.0,0.0,1.6043495660159168,0.0,0.4010873915039792,1.3610907870532145,116.51835991749155,72.88898300566797,116.51835991749155
2025-07-01,2025-7,0.0,0.0,0.0,33.0,0.0,0.0,252,3.0,0.011904761904761904,4.0,0.0,0.0,289.0,0.0,0.11418685121107267,0.8719723183391004,0.01384083044982699,0.0,0.0,1.1220897262313703,0.0,0.28052243155784257,0.9784311799664543,83.76017049432134,50.978901804559435,83.76017049432134
2025-08-01,2025-8,0.0,0.0,0.0,30.0,0.0,0.0,248,2.0,0.008064516129032258,4.0,0.0,0.0,282.0,0.0,0.10638297872340426,0.8794326241134752,0.014184397163120567,0.0,0.0,0.7601252984147993,0.0,0.1900313246036998,0.6684789858399653,57.22621577508008,34.534094770830585,57.22621577508008
2025-09-01,2025-9,0.0,0.0,0.0,32.0,0.0,0.0,259,4.0,0.015444015444015444,13.0,2.0,0.15384615384615385,304.0,0.0,0.10526315789473684,0.8519736842105263,0.04276315789473684,0.0,0.0,1.4556839691650212,1.4596754110353467,0.7288398450500919,1.3026247643328948,111.51328226722008,132.45092267923553,111.51328226722008
